,FANCE (2178)
ACH-000356,-0.400172842509
ACH-000361,-0.310551803558
ACH-000362,-0.47967747442
ACH-000363,-0.0728625726222
ACH-000364,-0.423661425434
ACH-000365,-0.5012285198309999
ACH-000366,-0.020918426758700003
ACH-000368,-0.348349332935
ACH-000374,-0.37758027759
ACH-000375,-0.632078088404
ACH-000376,-0.193525391376
ACH-000381,-0.0114134721765
ACH-000383,-0.112820740703
ACH-000387,-0.29328726924000004
ACH-000389,-0.191018779464
ACH-000390,-0.134792925131
ACH-000393,-0.18292200642099998
ACH-000395,0.09890678823139999
ACH-000397,-0.17810188014400002
ACH-000401,-0.154838785192
ACH-000402,0.022711680140200002
ACH-000403,-0.0712782468892
ACH-000404,-0.27968193318000006
ACH-000406,0.0492197831338
ACH-000407,-0.274693618453
ACH-000408,-0.319070606777
ACH-000410,-0.595412881715
ACH-000411,-0.0331719300745
ACH-000414,0.0147447708667
ACH-000415,-0.284186254117
ACH-000416,-0.25728686452599997
ACH-000420,0.12727143901
ACH-000421,-0.0771053707767
ACH-000424,-0.125540402818
ACH-000425,-0.22456729817899998
ACH-000426,-0.167684072848
ACH-000427,-0.106516148285
ACH-000433,-0.392819081396
ACH-000436,0.11713432001700001
ACH-000444,-0.42773920742399996
ACH-000445,-0.195381352355
ACH-000448,-0.19441151632399997
ACH-000450,0.112729278483
ACH-000452,-0.175175142832
ACH-000454,-0.188890660682
ACH-000458,-0.190835459361
ACH-000459,-0.39630325661
ACH-000460,-0.248173627989
ACH-000461,-0.19037498919799997
ACH-000463,-0.11920909765399999
ACH-000464,-0.022927144871
ACH-000466,-0.31906572513099996
ACH-000467,-0.126273821653
ACH-000468,0.06892249741510001
ACH-000469,-0.226522480482
ACH-000470,-0.0253255174625
ACH-000471,-0.136902157642
ACH-000472,-0.0251337144099
ACH-000473,-0.06722588153369999
ACH-000475,-0.106958270309
ACH-000476,-0.0139163530613
ACH-000477,0.0565185478092
ACH-000480,0.105728278333
ACH-000481,-0.163832822655
ACH-000483,-0.124653457259
ACH-000484,-0.187243306102
ACH-000485,-0.0201322985492
ACH-000486,-0.247973301833
ACH-000487,0.0315117851369
ACH-000488,-0.15062603741800001
ACH-000490,-0.23205022301199998
ACH-000491,-0.170819716689
ACH-000495,-0.526281476053
ACH-000496,-0.138759255582
ACH-000499,-0.318563296657
ACH-000500,0.38380929452
ACH-000502,-0.123611239536
ACH-000503,0.0366952655706
ACH-000505,-0.074972635333
ACH-000507,-0.303159814325
ACH-000510,-0.186004117299
ACH-000511,-0.177663227203
ACH-000512,-0.301022251227
ACH-000516,-0.452673832001
ACH-000517,-0.141502501722
ACH-000518,-0.158119799282
ACH-000520,-0.09525323411389999
ACH-000521,-0.38855574277099997
ACH-000522,-0.133467575428
ACH-000524,-0.267546306162
ACH-000527,-0.0378363973317
ACH-000528,-0.361253383285
ACH-000537,-0.42801225779299995
ACH-000541,-0.091444265954
ACH-000542,-0.256366889602
ACH-000544,-0.13085755321599998
ACH-000545,-0.24314319282400002
ACH-000547,-0.436839615501
ACH-000548,-0.0189276711166
ACH-000549,-0.167543837509
ACH-000550,-0.144995257161
ACH-000552,0.0902842631642
ACH-000556,-0.129376898147
ACH-000557,0.0639588364817
ACH-000570,0.0138485756566
ACH-000571,-0.0706532028343
ACH-000573,-0.366808876598
ACH-000576,0.113452816811
ACH-000580,-0.286751982724
ACH-000584,-0.686420166046
ACH-000585,-0.175143267851
ACH-000588,-0.286119463732
ACH-000589,-0.0487812762985
ACH-000591,-0.147137160801
ACH-000593,-0.107037745468
ACH-000600,-0.24745224766999996
ACH-000601,0.029768472093
ACH-000604,-0.436641428821
ACH-000605,-0.258102703711
ACH-000606,-0.196410040145
ACH-000608,-0.219355721186
ACH-000614,-0.190103600717
ACH-000616,-0.135481748033
ACH-000618,-0.136742916764
ACH-000619,-0.318200888803
ACH-000620,-0.161199950288
ACH-000621,-0.429567966716
ACH-000622,-0.332236195978
ACH-000623,-0.0623164815967
ACH-000624,-0.312212814387
ACH-000627,-0.258912827718
ACH-000630,-0.038190270254099996
ACH-000632,-0.294717068746
ACH-000633,-0.217085759081
ACH-000637,-0.29918795093199996
ACH-000638,-0.127543208389
ACH-000646,-0.19294036147399998
ACH-000647,-0.173822206255
ACH-000648,-0.119547178079
ACH-000649,-0.051692128501
ACH-000651,-0.0338930959058
ACH-000652,-0.0484253041301
ACH-000653,-0.0624522186563
ACH-000657,-0.134411449149
ACH-000658,-0.0674705247097
ACH-000661,-0.253332671905
ACH-000662,0.0463855750504
ACH-000663,0.0257519754746
ACH-000665,-0.200761543318
ACH-000671,0.23355988015
ACH-000673,-0.100642670568
ACH-000676,-0.225664457988
ACH-000677,-0.07317191336680001
ACH-000681,0.133378405363
ACH-000682,-0.08806124625930001
ACH-000683,-0.12508484278100002
ACH-000684,-0.36815597133100003
ACH-000688,-0.37974505218000004
ACH-000693,-0.0467398981671
ACH-000694,0.0190817141337
ACH-000695,-0.396097964488
ACH-000696,-0.112975177696
ACH-000697,-0.164002046251
ACH-000699,-0.208737782348
ACH-000701,-0.263139468983
ACH-000706,-0.018262498070599997
ACH-000711,-0.236171487525
ACH-000713,-0.044588998323800005
ACH-000714,-0.0724915779843
ACH-000718,-0.24209170538600003
ACH-000720,-0.23971825302299998
ACH-000721,-0.09358849783939999
ACH-000724,0.0332221061878
ACH-000725,-0.215146830854
ACH-000732,-0.237762460426
ACH-000734,-0.213124414926
ACH-000735,-0.221085679199
ACH-000736,-0.11212212989600001
ACH-000738,-0.135814017214
ACH-000746,0.370583733914
ACH-000747,0.144413704691
ACH-000748,-0.166713191574
ACH-000753,-0.169233451155
ACH-000756,-0.259301507564
ACH-000757,-0.027471855087900003
ACH-000758,-0.19525363553800001
ACH-000760,-0.19784532592999998
ACH-000763,-0.178248432802
ACH-000764,-0.037742254796000005
ACH-000765,0.0854835357691
ACH-000766,-0.155606766733
ACH-000767,-0.13907971748
ACH-000768,-0.41247765795599994
ACH-000769,-0.304581151165
ACH-000770,-0.19523052522
ACH-000771,-0.315304788338
ACH-000773,0.0437230948917
ACH-000776,0.0493753356335
ACH-000777,-0.282994755651
ACH-000778,-0.3036314201
ACH-000781,-0.0532109882569
ACH-000782,-0.6025358707899999
ACH-000783,-0.16182208527
ACH-000784,-0.0202894829497
ACH-000785,-0.25305392270300003
ACH-000787,0.0990141049687
ACH-000788,-0.127840734614
ACH-000791,-0.248971332449
ACH-000792,-0.0306092574626
ACH-000794,-0.367167456802
ACH-000796,-0.159699647557
ACH-000799,-0.073871785816
ACH-000800,-0.444891130782
ACH-000802,-0.010871715963999998
ACH-000804,-0.045667715237699996
ACH-000805,-0.0502007605955
ACH-000809,-0.296174623161
ACH-000810,-0.661147662554
ACH-000811,-0.271607893013
ACH-000817,-0.303640077338
ACH-000819,0.018140772798400002
ACH-000820,-0.0537619553847
ACH-000821,-0.0928822074129
ACH-000822,-0.0395848021608
ACH-000823,-0.0985542309523
ACH-000824,-0.037590107649
ACH-000827,-0.11007309409800001
ACH-000829,-0.343442288191
ACH-000831,0.167933397982
ACH-000832,-0.20205536884
ACH-000833,-0.0330595768551
ACH-000834,-0.632283372384
ACH-000835,-0.0766097239889
ACH-000836,-0.152669065313
ACH-000837,-0.218099579276
ACH-000838,-0.284279122557
ACH-000839,-0.048889658018699995
ACH-000840,-0.030654989068499998
ACH-000841,-0.180953769846
ACH-000843,-0.246961082509
ACH-000846,-0.242275595659
ACH-000847,0.022328135107
ACH-000848,-0.131552651508
ACH-000849,-0.25952111937600003
ACH-000851,-0.195143180892
ACH-000855,-0.304124036049
ACH-000856,-0.40012346633699997
ACH-000858,-0.29206588325
ACH-000859,-0.15406869735099998
ACH-000861,-0.32623615302700004
ACH-000862,-0.10389367332699999
ACH-000865,-0.288934268299
ACH-000866,-0.0136836385158
ACH-000867,-0.10690429952
ACH-000869,-0.258754162228
ACH-000872,-0.0143309352843
ACH-000873,-0.5547293388210001
ACH-000876,-0.23729693603399998
ACH-000878,-0.006599463741840001
ACH-000880,-0.135599133778
ACH-000881,-0.10404782021299999
ACH-000882,-0.225305553276
ACH-000884,-0.428800598519
ACH-000885,-0.07065866006230001
ACH-000887,-0.0597911701148
ACH-000888,-0.111495475066
ACH-000889,-0.120149301943
ACH-000890,-0.023676230519999997
ACH-000896,-0.0325676144364
ACH-000898,-0.27231232512
ACH-000900,-0.355163819879
ACH-000901,-0.131225265871
ACH-000905,-0.130344023878
ACH-000906,-0.21649391010400001
ACH-000907,-0.32423473041900003
ACH-000910,-0.078866679334
ACH-000911,-0.18432145667999997
ACH-000912,-0.32031909278799997
ACH-000913,-0.122274375406
ACH-000915,-0.094195653741
ACH-000916,-0.221262724597
ACH-000917,-0.37250151807099996
ACH-000921,-0.12491649702600001
ACH-000924,-0.07259979772780001
ACH-000926,-0.0697133301898
ACH-000928,-0.11804286622000001
ACH-000929,-0.22931423529800002
ACH-000932,-0.018870491366
ACH-000935,-0.197602960907
ACH-000936,-0.00188021282065
ACH-000937,-0.180875401081
ACH-000938,-0.302436266589
ACH-000939,-0.449573461854
ACH-000941,-0.366573804199
ACH-000943,-3.879906332280001e-06
ACH-000946,-0.270186937677
ACH-000947,-0.20004567343600002
ACH-000948,-0.154445129359
ACH-000950,-0.20784862858300002
ACH-000953,-0.0760875869509
ACH-000957,-0.08864722848850001
ACH-000958,0.0301073285952
ACH-000960,-0.284910852468
ACH-000963,-0.04223762160680001
ACH-000968,-0.329796420024
ACH-000969,-0.0734637531557
ACH-000973,-0.112838055184
ACH-000974,-0.353835517411
ACH-000975,-0.183291193381
ACH-000976,-0.16197397004699998
ACH-000978,0.117121973459
ACH-000980,-0.0188567250655
ACH-000984,-0.11072910232699999
ACH-000986,-0.292236496336
ACH-000988,-0.127698137163
ACH-000993,-0.18561706219500002
ACH-000994,-0.21927170716999997
ACH-000996,-0.217022879813
ACH-001001,-0.292412510923
ACH-001020,-0.454448618558
ACH-001028,-0.107070879816
ACH-001031,-0.08189706730980001
ACH-001038,-0.171257431219
ACH-001048,-0.258839546186
ACH-001050,-0.263222243646
ACH-001053,-0.161897950109
ACH-001054,-0.27576893913199996
ACH-001061,-0.011449095155899999
ACH-001067,-0.29217863066
ACH-001075,-0.157619679813
ACH-001096,-0.367247193803
ACH-001128,-0.333598314773
ACH-001134,-0.369765885266
ACH-001151,-0.175672470934
ACH-001163,-0.00111139914381
ACH-001164,-0.147208008344
ACH-001173,-0.121364140381
ACH-001183,-0.211795720241
ACH-001184,-0.248007672212
ACH-001190,-0.291408954888
ACH-001192,-0.0995383615164
ACH-001193,0.160793524615
ACH-001196,-0.135574848581
ACH-001197,-0.632234527769
ACH-001205,-0.143497707401
ACH-001211,-0.028180715165599998
ACH-001212,-0.6644333545269999
ACH-001228,-0.136975713409
ACH-001232,-0.08762716763469999
ACH-001239,-0.008114716993
ACH-001274,-0.259071747079
ACH-001275,-0.396308977926
ACH-001277,0.0140361956195
ACH-001278,-0.222825564078
ACH-001280,-0.314010932535
ACH-001283,-0.0354420835282
ACH-001289,-0.20689208018599997
ACH-001295,-0.48000600112899994
ACH-001300,0.0227291127778
ACH-001301,-0.35742141098499997
ACH-001302,-0.049907673623
ACH-001303,0.0901853193056
ACH-001306,-0.23749314167
ACH-001318,-0.112769073609
ACH-001322,-0.123943289287
ACH-001328,0.00734714140917
ACH-001332,-0.313430923455
ACH-001333,-0.0798820346038
ACH-001336,-0.36814727263499997
ACH-001340,-0.27159661393
ACH-001346,-0.18810528671100002
ACH-001353,-0.18197376526700001
ACH-001354,-0.517073719307
ACH-001367,-0.42800335554200003
ACH-001368,-0.186858650173
ACH-001374,-0.016290551473299997
ACH-001375,-0.0372021132678
ACH-001377,-0.108312221227
ACH-001380,-0.167807937294
ACH-001391,-0.0359161718653
ACH-001407,-0.26237372646400003
ACH-001408,-0.49523211773599995
ACH-001413,-0.147080269436
ACH-001430,-0.392078385714
ACH-001431,-0.04305369063080001
ACH-001450,0.123504870779
ACH-001496,-0.25389725600499996
ACH-001500,0.09380297009960001
ACH-001521,-0.126911000599
ACH-001523,-0.410105123709
ACH-001532,-0.5333487475509999
ACH-001536,-0.031570946735
ACH-001550,0.027032495944
ACH-001552,-0.12487405086799999
ACH-001554,-0.148895982836
ACH-001645,-0.217707564503
ACH-001654,-0.164119888189
ACH-001715,-0.565132338472
ACH-001735,-0.231261542878
ACH-001736,-0.514784576865
ACH-001737,0.10062558023399999
ACH-001740,-0.530772908648
ACH-001745,-0.641796490169
ACH-001750,-0.221389301832
ACH-001765,-0.709188451874
ACH-001956,-0.28264164374899997
ACH-001957,-0.235430161074
