,RTN4IP1 (84816)
ACH-000393,-0.03454369586059999
ACH-000395,0.05122745111740001
ACH-000397,0.11708344428200002
ACH-000401,-0.043378747299499996
ACH-000402,-0.142608846425
ACH-000403,-0.10384157473099999
ACH-000404,-0.194728952464
ACH-000406,-0.19650059914999998
ACH-000407,-0.127696366174
ACH-000408,-0.200406119139
ACH-000410,-0.0276048652868
ACH-000411,0.0567319634501
ACH-000414,-0.036253356391599996
ACH-000415,-0.24878203098299997
ACH-000416,0.0273683115447
ACH-000420,-0.232204545301
ACH-000421,-0.102679263629
ACH-000424,-0.183974313294
ACH-000425,0.101573517125
ACH-000426,-0.310525933016
ACH-000427,0.0328315171269
ACH-000433,0.029899418134300002
ACH-000436,-0.101174388354
ACH-000444,-0.0448994506055
ACH-000445,-0.145667046865
ACH-000448,-0.0730616998618
ACH-000450,-0.333819033177
ACH-000452,-0.140382414258
ACH-000454,-0.508107022107
ACH-000458,0.0950740214449
ACH-000459,-0.544199515303
ACH-000460,-0.00688030489565
ACH-000461,-0.230011379991
ACH-000463,0.159258319392
ACH-000464,0.161286653866
ACH-000466,-0.0290472954431
ACH-000467,-0.224461785865
ACH-000468,-0.137915994686
ACH-000469,-0.16941780230999998
ACH-000470,0.168785299697
ACH-000471,-0.06022236147940001
ACH-000472,-0.128657864475
ACH-000473,-0.17534995016199997
ACH-000475,-0.0491349644061
ACH-000476,0.0176782498938
ACH-000477,-0.11758606245999999
ACH-000480,-0.242406234044
ACH-000481,-0.0688507322728
ACH-000483,-0.27660217950800003
ACH-000484,-0.20767840594700002
ACH-000485,0.015544779727600001
ACH-000486,0.027316532177400002
ACH-000487,-0.0229330901816
ACH-000488,-0.417754384276
ACH-000490,-0.248941260957
ACH-000491,-0.22758142259599998
ACH-000495,0.26843296833
ACH-000496,-0.0284892710516
ACH-000499,-0.136246047831
ACH-000500,-0.245973660645
ACH-000502,-0.010574007107799998
ACH-000503,0.11053953812100001
ACH-000505,-0.068044618375
ACH-000507,-0.252411395445
ACH-000510,-0.0069170678843399995
ACH-000511,0.112519325283
ACH-000512,-0.21182007127500002
ACH-000516,-0.192875057522
ACH-000517,-0.109176557342
ACH-000518,0.229582330585
ACH-000520,0.022196069161299996
ACH-000521,-0.207708672423
ACH-000522,-0.157486769187
ACH-000524,0.00399126448029
ACH-000527,-0.0369280959866
ACH-000528,-0.164298802997
ACH-000537,-0.22488606618299997
ACH-000541,0.0542874191684
ACH-000542,-0.100076162785
ACH-000544,-0.220660950027
ACH-000545,-0.24299043105999998
ACH-000547,-0.41510303581200003
ACH-000548,0.0914259982941
ACH-000549,-0.11693110061300001
ACH-000550,-0.143623320673
ACH-000552,-0.139502253599
ACH-000556,-0.0596675047128
ACH-000557,0.00415343286415
ACH-000570,-0.173111659822
ACH-000571,-0.168343775049
ACH-000573,-0.22370844458500003
ACH-000576,-0.125968618133
ACH-000580,0.00556050488156
ACH-000584,-0.034749120907
ACH-000585,-0.131736964496
ACH-000588,-0.5711519428499999
ACH-000589,-0.435903431046
ACH-000591,-0.0470176119109
ACH-000593,-0.180384279691
ACH-000600,-0.05435746098730001
ACH-000601,-0.188756634529
ACH-000604,-0.202082423817
ACH-000605,-0.226719924478
ACH-000606,-0.0803416190138
ACH-000608,-0.12619692437000002
ACH-000614,-0.375049643707
ACH-000616,-0.0201814155221
ACH-000618,-0.601612374096
ACH-000619,0.0332492869018
ACH-000620,-0.000492098821826
ACH-000621,-0.201056157035
ACH-000622,-0.177852553737
ACH-000623,-0.18559398799600002
ACH-000624,-0.054691844859
ACH-000627,-0.0701424854124
ACH-000630,-0.061042971968
ACH-000632,-0.22065370250500002
ACH-000633,-0.339424697813
ACH-000637,-0.203582769038
ACH-000638,-0.211963992823
ACH-000646,-0.031245673967300002
ACH-000647,-0.29326168131499997
ACH-000648,-0.0701958348724
ACH-000649,0.11371245551100001
ACH-000651,-0.7198262378829999
ACH-000652,0.0819322621743
ACH-000653,-0.0128916739781
ACH-000657,-0.187682414458
ACH-000658,-0.14751385923000002
ACH-000661,-0.0778271141624
ACH-000662,-0.20439432063700003
ACH-000663,0.0244344289067
ACH-000665,-0.0382115415123
ACH-000671,-0.33602302086900004
ACH-000673,0.0311505581432
ACH-000676,-0.269782238259
ACH-000677,0.0467918670336
ACH-000681,-0.0469731790708
ACH-000682,-0.04942364444780001
ACH-000683,-0.252719368829
ACH-000684,-0.15013556357000002
ACH-000688,-0.377807058525
ACH-000693,-0.30946281016399996
ACH-000694,-0.395817637906
ACH-000695,-0.244704551979
ACH-000696,-0.220789932438
ACH-000697,-0.46667691815800005
ACH-000699,0.0205119110805
ACH-000701,-0.0845956914423
ACH-000706,-0.285059678564
ACH-000711,0.0680453262832
ACH-000713,-0.0729149003472
ACH-000714,-0.175227315261
ACH-000718,-0.305839803603
ACH-000720,-0.0634655152529
ACH-000721,0.0604878311825
ACH-000724,0.188737748933
ACH-000725,-0.501699795361
ACH-000732,-0.0104610628883
ACH-000734,-0.28504759561
ACH-000735,0.00833467327933
ACH-000736,-0.255856846569
ACH-000738,-0.555090533111
ACH-000746,-0.244364199063
ACH-000747,-0.332045848028
ACH-000748,0.0271417269966
ACH-000753,-0.22040716652399997
ACH-000756,0.05164620588830001
ACH-000757,-0.370920713655
ACH-000758,-0.517867693789
ACH-000760,-0.192155432874
ACH-000763,-0.25448426673700003
ACH-000764,-0.043668799957300004
ACH-000765,-0.23820353550599999
ACH-000766,-0.023983100262199998
ACH-000767,0.0832264815792
ACH-000768,-0.171328084983
ACH-000769,-0.666337777495
ACH-000770,0.124812949528
ACH-000771,0.11873496991100001
ACH-000773,0.00216763188298
ACH-000776,0.0348966113955
ACH-000777,-0.0387307110666
ACH-000778,-0.152642107036
ACH-000781,-0.039128845240500004
ACH-000782,0.0677441176224
ACH-000783,-0.032863530876199996
ACH-000784,-0.128301346673
ACH-000785,-0.224052549737
ACH-000787,-0.231062249176
ACH-000788,-0.013558011255099998
ACH-000791,-0.147076073102
ACH-000792,0.0165896930209
ACH-000794,0.041342400985800005
ACH-000796,-0.0408406553944
ACH-000799,-0.100995122328
ACH-000800,-0.46077100068899995
ACH-000802,-0.202396646349
ACH-000804,-0.307299546115
ACH-000805,0.0572858904129
ACH-000809,0.166538013571
ACH-000810,-0.00876321869727
ACH-000811,-0.049781284158
ACH-000817,-0.276907915779
ACH-000819,-0.09554860192970001
ACH-000820,0.0938458341089
ACH-000821,-0.255347801076
ACH-000822,-0.12032551480699999
ACH-000823,0.016405018421200002
ACH-000824,-0.015478858481
ACH-000827,0.19383903538
ACH-000829,0.034783865375699996
ACH-000831,-0.5052319569929999
ACH-000832,-0.0051236077224099995
ACH-000833,-0.08120056875260001
ACH-000834,-0.339052645324
ACH-000835,-0.338232697173
ACH-000836,0.049489399166199995
ACH-000837,-0.366206097575
ACH-000838,0.12154197363600001
ACH-000839,-0.163386172412
ACH-000840,-0.234262056129
ACH-000841,-0.131697007333
ACH-000843,-0.33242423363
ACH-000846,-0.128587738106
ACH-000847,-0.22445436633699997
ACH-000848,-0.143735848313
ACH-000849,-0.0985668092453
ACH-000851,-0.23424207229400001
ACH-000855,-0.0824341870617
ACH-000856,-0.222626356578
ACH-000858,-0.331950594258
ACH-000859,-0.131834930588
ACH-000861,-0.14629994126499998
ACH-000862,-0.226273043169
ACH-000865,-0.24307805527399998
ACH-000866,-0.33856518849100004
ACH-000867,-0.020808863451
ACH-000869,-0.145840021206
ACH-000872,-0.06324798464869999
ACH-000873,-0.095562059723
ACH-000876,0.0204668123185
ACH-000878,-0.10614714620400001
ACH-000880,0.00505007277636
ACH-000881,-0.116291227545
ACH-000882,-0.027790044950000002
ACH-000884,-0.230489551706
ACH-000885,-0.242942841754
ACH-000887,-0.17958475237799998
ACH-000888,-0.0705386384806
ACH-000889,-0.482026285014
ACH-000890,-0.131218481809
ACH-000896,-0.10605164194
ACH-000898,-0.138860940359
ACH-000900,-0.378019421646
ACH-000901,-0.109967096226
ACH-000905,-0.259174354547
ACH-000906,-0.17828774527
ACH-000907,-0.0193325791137
ACH-000910,-0.7763621283759999
ACH-000911,-0.170962793075
ACH-000912,-0.062224741389699995
ACH-000913,-0.251230579693
ACH-000915,-0.190638217153
ACH-000916,0.0992312594217
ACH-000917,-0.195804774031
ACH-000921,-0.0380955453023
ACH-000924,-0.201641039564
ACH-000926,0.00593998341383
ACH-000928,-0.138564205399
ACH-000929,0.21779799742699998
ACH-000932,0.0464634822473
ACH-000935,-0.460190066318
ACH-000936,-0.12608170659499998
ACH-000937,0.0778044031987
ACH-000938,-0.004980094081319999
ACH-000939,-0.19425506425099998
ACH-000941,-0.28023376524599997
ACH-000943,-0.466497462534
ACH-000946,-0.131057386309
ACH-000947,-0.264475589046
ACH-000948,-0.17403979968699998
ACH-000950,-0.09563145418960001
ACH-000953,-0.0847743902987
ACH-000957,-0.028278131551700003
ACH-000958,-0.035747405564300005
ACH-000960,0.0973199257734
ACH-000963,-0.037152011603300006
ACH-000968,-0.542035735612
ACH-000969,-0.28329014482799997
ACH-000973,0.0755731245305
ACH-000974,0.0363694446024
ACH-000975,-0.202917592251
ACH-000976,-0.0040489232012500005
ACH-000978,-0.20558086313299997
ACH-000980,-0.445620285202
ACH-000984,-0.0642083570278
ACH-000986,-0.112640723174
ACH-000988,0.0118559606421
ACH-000993,0.10297028466
ACH-000994,-0.8210902736769999
ACH-000996,0.0942143896805
ACH-001001,-0.5412773712910001
ACH-001020,-0.0666289454397
ACH-001028,-0.0937656727574
ACH-001031,-0.178209818622
ACH-001038,-0.369761909108
ACH-001048,-0.059676183684599995
ACH-001050,0.13207045219900002
ACH-001053,-0.274785039764
ACH-001054,-0.0649660888019
ACH-001061,0.018072138843
ACH-001067,0.038722834148800005
ACH-001075,-0.00862977393117
ACH-001096,-0.44272712238300005
ACH-001128,-0.24135186371300002
ACH-001134,-0.19707165449499997
ACH-001151,-0.0071535172486600004
ACH-001163,-0.07366750548930001
ACH-001164,-0.320976181277
ACH-001173,-0.107932616556
ACH-001183,-0.0644692551538
ACH-001184,0.0854352414673
ACH-001190,0.005726351559229999
ACH-001192,-0.0519587112617
ACH-001193,-0.0336398206113
ACH-001196,0.102864400632
ACH-001197,-0.06231583721199999
ACH-001205,0.157503604849
ACH-001211,-0.105599036799
ACH-001212,-0.0041424623154
ACH-001228,-0.0468899305282
ACH-001232,-0.156036355351
ACH-001239,-0.22595627566399998
ACH-001274,0.139885245371
ACH-001275,-0.21330188985999998
ACH-001277,0.247152666358
ACH-001278,-0.622592588485
ACH-001280,0.131012148356
ACH-001283,-0.372744823367
ACH-001289,-0.0702560713799
ACH-001295,0.0617028277328
ACH-001300,-0.100685536186
ACH-001301,-0.13410431392799999
ACH-001302,-0.14719688426
ACH-001303,0.0684974113533
ACH-001306,0.0889925673022
ACH-001318,-0.27145841871
ACH-001322,-0.34483025090499997
ACH-001328,0.026824802699599998
ACH-001332,-0.21033286344399998
ACH-001333,-0.1769236327
ACH-001336,-0.09475327937580001
ACH-001340,0.06315875336389999
ACH-001346,-0.0617848512235
ACH-001353,0.030868746606999998
ACH-001354,0.0762364655164
ACH-001367,-0.199465133073
ACH-001368,-0.142899740507
ACH-001374,0.241358342374
ACH-001375,0.0185960450513
ACH-001377,-0.038467294810599996
ACH-001380,-0.142560775976
ACH-001391,-0.0506148457976
ACH-001407,-0.0186460656624
ACH-001408,0.056945308452
ACH-001413,0.20148382172499998
ACH-001430,-0.159898850083
ACH-001431,-0.0379456907524
ACH-001450,-0.00434484226398
ACH-001496,-0.044338297242599994
ACH-001500,-0.228666368332
ACH-001521,0.07750078559
ACH-001523,-0.102788594472
ACH-001532,0.0821333273648
ACH-001536,0.00202321967182
ACH-001550,-0.332649201003
ACH-001552,-0.131971516815
ACH-001554,-0.426001257887
ACH-001645,0.0369508033895
ACH-001654,0.023755337491200002
ACH-001715,-0.09932497301539998
ACH-001735,0.18971870525600001
ACH-001736,0.0773107172027
ACH-001737,-0.297599737991
ACH-001740,0.06082445366880001
ACH-001745,0.0717263143088
ACH-001750,-0.258382836783
ACH-001765,-0.00406109503218
ACH-001956,0.0422191725609
ACH-001957,0.00715717062347
