,CHSY3 (337876)
ACH-000004,-0.0353854990403
ACH-000007,-0.124941748275
ACH-000009,-0.290026867258
ACH-000011,-0.07743982980269999
ACH-000012,-0.121404122347
ACH-000013,0.04292468422
ACH-000014,0.236322889005
ACH-000015,-0.117279931126
ACH-000017,-0.0452264484539
ACH-000018,-0.132994322501
ACH-000019,0.015778646092299998
ACH-000021,-0.0815517375691
ACH-000022,-0.107434664073
ACH-000025,0.0115517843912
ACH-000028,-0.0939900002584
ACH-000030,0.0478731805305
ACH-000035,-0.0565409764889
ACH-000036,-0.0035470493474299997
ACH-000037,-0.142153601646
ACH-000039,-0.016130412123799998
ACH-000040,0.15311835496099999
ACH-000041,-0.023244289051799996
ACH-000042,-0.12317241937100001
ACH-000045,-0.13752022652999998
ACH-000047,0.0557885551961
ACH-000052,-0.405981982096
ACH-000053,-0.09843557755660001
ACH-000054,-0.316500108854
ACH-000055,-0.19987687734
ACH-000060,-0.0820930939201
ACH-000067,0.0157072844485
ACH-000070,-0.11656265574899999
ACH-000075,0.09550486692960002
ACH-000078,0.0721836686941
ACH-000082,0.0497255470452
ACH-000085,-0.102431075517
ACH-000086,-0.0770064041323
ACH-000087,0.08709466424930001
ACH-000092,0.026141343046400003
ACH-000095,-0.00644190973191
ACH-000097,0.020151234669299998
ACH-000098,0.007947545209819998
ACH-000099,-0.08507513305539999
ACH-000108,-0.018636451857
ACH-000113,-0.152581520863
ACH-000115,0.09971820190780001
ACH-000116,0.122340817387
ACH-000118,-0.0270840380602
ACH-000120,0.056980289055500004
ACH-000123,0.0763190100622
ACH-000127,-0.0450964978058
ACH-000128,-0.354853767095
ACH-000132,0.07844426885700001
ACH-000133,0.039938927301300005
ACH-000137,-0.427313345172
ACH-000138,-0.043764964881600005
ACH-000142,0.0162466081418
ACH-000143,-0.189295693746
ACH-000146,-0.0789153438134
ACH-000148,-0.139246161732
ACH-000150,-0.339903120616
ACH-000152,-0.0388609651907
ACH-000153,0.336228821398
ACH-000159,-0.2049035655
ACH-000160,0.0129007809158
ACH-000163,0.108600791209
ACH-000167,-0.20271654293400002
ACH-000168,-0.116044195303
ACH-000169,-0.08436025239039999
ACH-000178,0.021354967126599997
ACH-000182,-0.159650888464
ACH-000183,-0.07331539481110001
ACH-000188,0.0317187022458
ACH-000189,-0.308735444474
ACH-000190,0.0413318443536
ACH-000198,-0.127727222739
ACH-000204,-0.17105249972800002
ACH-000206,-0.03580574415
ACH-000207,-0.06914513687269999
ACH-000211,-0.135573549558
ACH-000215,-0.0325229565588
ACH-000221,-0.0235672180816
ACH-000222,-0.0217998645837
ACH-000223,-0.105418573684
ACH-000226,-0.0523142278798
ACH-000227,-0.055788972127800006
ACH-000228,0.0524203863222
ACH-000231,-0.0427240198339
ACH-000232,-0.204505742257
ACH-000233,-0.108340093208
ACH-000234,-0.15720848468499998
ACH-000235,0.0061846582406699996
ACH-000237,0.07414896578760001
ACH-000238,0.0172347672646
ACH-000243,-0.048884497590699995
ACH-000244,0.05035977652419999
ACH-000246,-0.057161206589199993
ACH-000248,0.034334602987700004
ACH-000250,-0.098652059405
ACH-000251,-0.009165778915149999
ACH-000253,0.07006283588380001
ACH-000255,-0.0230323900394
ACH-000256,-0.261509033737
ACH-000257,-0.13693898220200001
ACH-000258,-0.117674097047
ACH-000259,-0.00250074005805
ACH-000260,-0.06173960384050001
ACH-000261,-0.06917958779029999
ACH-000262,0.0877338407275
ACH-000263,-0.101715660495
ACH-000264,-0.0246851563307
ACH-000265,-0.0031686747780400003
ACH-000266,-0.048779603272199996
ACH-000272,0.0812061160574
ACH-000273,-0.24768203309999998
ACH-000274,0.0587812419845
ACH-000277,0.042157653628199995
ACH-000278,0.055642153726199996
ACH-000279,-0.158947952652
ACH-000280,0.12892493951300002
ACH-000281,0.0235228229099
ACH-000288,0.0384674695212
ACH-000291,-0.19541067908
ACH-000293,-0.056532634979
