,SRP14 (6727)
ACH-000004,-1.55256819123
ACH-000007,-1.28218325414
ACH-000009,-1.4936518912
ACH-000011,-1.5546296749500002
ACH-000012,-1.0382564896
ACH-000013,-1.1776980959899999
ACH-000014,-1.50581534975
ACH-000015,-1.32429831103
ACH-000017,-1.42821612128
ACH-000018,-1.06477398061
ACH-000019,-0.6308218561460001
ACH-000021,-1.55276307433
ACH-000022,-1.10812942286
ACH-000025,-1.4892231032799998
ACH-000028,-1.25603976702
ACH-000030,-1.47882961569
ACH-000035,-1.09375607075
ACH-000036,-1.3673327822299999
ACH-000037,-0.126362137801
ACH-000039,-1.44938220437
ACH-000040,-1.37694499849
ACH-000041,-1.56823730481
ACH-000042,-1.4004463133
ACH-000045,-1.35235517004
ACH-000047,-1.29559309029
ACH-000052,-1.3667059776600001
ACH-000053,-1.2345488594
ACH-000054,-1.0288685633299999
ACH-000055,-1.24749302221
ACH-000060,-0.985308392808
ACH-000067,-1.09190695396
ACH-000070,-1.01204956985
ACH-000075,-1.33038339642
ACH-000078,-1.18925448675
ACH-000082,-1.45329950064
ACH-000085,-1.3668067175799998
ACH-000086,-1.42914258125
ACH-000087,-1.5632746323299997
ACH-000092,-1.01573441914
ACH-000095,-1.3387940294
ACH-000097,-1.3211213231999999
ACH-000098,-0.785268811558
ACH-000099,-1.36645953049
ACH-000108,-1.26903488529
ACH-000113,-1.37766859426
ACH-000115,-0.611235481147
ACH-000116,-1.33000196984
ACH-000118,-1.4152490281799999
ACH-000120,-1.0327746935100002
ACH-000123,-1.4691022445700002
ACH-000127,-1.06879084063
ACH-000128,-1.4802684869799998
ACH-000132,-1.4742439647799999
ACH-000133,-1.06213816155
ACH-000137,-1.6582146345299997
ACH-000138,-1.11296043905
ACH-000142,-1.4768236312399998
ACH-000143,-1.0769163701
ACH-000146,-0.9655473529299999
ACH-000148,-1.54271873803
ACH-000150,-1.55200558123
ACH-000152,-1.5280599368399999
ACH-000153,-1.9923641378299999
ACH-000159,-1.31219596442
ACH-000160,-1.33985536424
ACH-000163,-1.11711522059
ACH-000167,-1.7995391637
ACH-000168,-1.3480233620700002
ACH-000169,-1.37612419428
ACH-000178,-1.18528102566
ACH-000182,-1.18376157744
ACH-000183,-1.43991184895
ACH-000188,-1.1304630556
ACH-000189,-1.39132421103
ACH-000190,-1.5252223971099999
ACH-000198,-1.4689918045700001
ACH-000204,-1.0806448826200001
ACH-000206,-1.4597988237700001
ACH-000207,-0.7685673173540001
ACH-000211,-1.04629728104
ACH-000215,-0.9538988474269999
ACH-000221,-1.39905247788
ACH-000222,-1.56649203399
ACH-000223,-1.53281974266
ACH-000226,-1.19741400309
ACH-000227,-1.1294540669
ACH-000228,-1.5086137294600002
ACH-000231,-1.16943813246
ACH-000232,-1.44956134163
ACH-000233,-1.56519907782
ACH-000234,-1.5528843561
ACH-000235,-1.1736426217799998
ACH-000237,-1.21318454668
ACH-000238,-1.7057084942299998
ACH-000243,-1.48233085965
ACH-000244,-1.20900981546
ACH-000246,-1.2468374189899998
ACH-000248,-1.24386965006
ACH-000250,-1.2869310130399998
ACH-000251,-1.80401074888
ACH-000253,-1.3404299307799998
ACH-000255,-1.44798980067
ACH-000256,-1.30494800331
ACH-000257,-1.44762535373
ACH-000258,-0.851218872329
ACH-000259,-1.34863634417
ACH-000260,-1.35864411021
ACH-000261,-1.5379162871399998
ACH-000262,-1.58156356535
ACH-000263,-0.92824559715
ACH-000264,-1.5892004628100003
ACH-000265,-1.36462587731
ACH-000266,-1.54744189587
ACH-000272,-1.2118783760299998
ACH-000273,-1.30600169071
ACH-000274,-1.69962677241
ACH-000277,-2.17332368626
ACH-000278,-0.9395528383920001
ACH-000279,-1.0183998112700001
ACH-000280,-1.32982286104
ACH-000281,-1.33897969729
ACH-000288,-1.48578473359
ACH-000291,-1.13789947718
ACH-000293,-1.23481763332
ACH-000294,-1.4593310226299998
ACH-000295,-1.32727685658
ACH-000296,-1.70586431932
ACH-000302,-1.42093924137
ACH-000304,-0.901140192753
ACH-000307,-1.3610654714
ACH-000308,-1.00949617373
ACH-000310,-1.04055985862
ACH-000311,-1.3289774639799998
ACH-000312,-1.35124949766
ACH-000315,-0.9167704076530001
ACH-000316,-1.66424089486
ACH-000317,-1.5204390990799999
ACH-000318,-1.25761912779
ACH-000319,-1.5892303148500002
ACH-000320,-1.5822164679799997
ACH-000322,-1.4011587366299998
ACH-000323,-0.727944312424
ACH-000324,-1.54396224955
ACH-000329,-1.3909013175100002
ACH-000330,-1.6633027603100001
ACH-000331,-1.31938606296
ACH-000332,-1.34343176609
ACH-000334,-0.545221047683
ACH-000335,-1.5110467596500001
ACH-000336,-1.6678184696
ACH-000337,-1.23515844331
ACH-000339,-1.3870145075600002
ACH-000341,-1.71014528848
ACH-000348,-1.0908326677200002
ACH-000350,-1.5310209224899998
ACH-000352,-1.41569215014
ACH-000356,-1.68073214244
ACH-000361,-1.53150980132
ACH-000362,-1.73870827406
ACH-000363,-0.461102317681
ACH-000364,-1.3812503455899998
ACH-000365,-1.05933170637
ACH-000366,-1.39440754968
ACH-000368,-1.49527969592
ACH-000374,-1.03681416266
ACH-000375,-1.1358680883299999
ACH-000376,-1.40806132188
ACH-000381,-1.2500899048
ACH-000383,-1.0453971821899999
ACH-000387,-1.6416800087799999
ACH-000389,-1.41953286694
ACH-000390,-0.8788644616500001
ACH-000393,-1.64574220505
ACH-000395,-1.4851463328
ACH-000397,-1.32132962558
ACH-000401,-1.4408964469299999
ACH-000402,-1.5724350523700001
ACH-000403,-1.45988726294
ACH-000404,-1.37262328213
ACH-000406,-1.12957175999
ACH-000407,-1.46489814021
ACH-000408,-1.8129599010599997
ACH-000410,-1.5271560624899998
ACH-000411,-1.1645185040200001
ACH-000414,-1.4768904384900001
ACH-000415,-1.4263669167700002
ACH-000416,-1.3218795275700002
ACH-000420,-1.4729674484
ACH-000421,-1.40454485829
ACH-000424,-1.01402238775
ACH-000425,-1.31270627573
ACH-000426,-2.2271242067099997
ACH-000427,-1.48369715979
ACH-000433,-1.42623671278
ACH-000436,-1.14350729935
ACH-000444,-1.27767181094
ACH-000445,-1.07946561915
ACH-000448,-1.4464805038600002
ACH-000450,-1.48415486238
ACH-000452,-1.3217753435200001
ACH-000454,-1.14676059627
ACH-000458,-1.42059973333
ACH-000459,-1.22249512115
ACH-000460,-1.2641801834200002
ACH-000461,-1.47239916185
ACH-000463,-1.51497667067
ACH-000464,-1.6306672303799998
ACH-000466,-1.8005374845500002
ACH-000467,-1.37368438141
ACH-000468,-1.8196187281799998
ACH-000469,-1.42388753604
ACH-000470,-1.90651040093
ACH-000471,-1.54522010491
ACH-000472,-1.7877655445900003
ACH-000473,-1.13191424044
ACH-000475,-1.2381048562899999
ACH-000476,-1.3780054337399998
ACH-000477,-1.2430030270399999
ACH-000480,-1.51190010907
ACH-000481,-1.4539654460299998
ACH-000483,-1.38941851614
ACH-000484,-0.89449447751
ACH-000485,-1.3310500445
ACH-000486,-1.24563843263
ACH-000487,-1.44937666631
ACH-000488,-1.3648017620100001
ACH-000490,-0.9836131231380001
ACH-000491,-1.16385091921
ACH-000495,-1.41883591254
ACH-000496,-1.22522987896
ACH-000499,-0.8287677468189999
ACH-000500,-1.4735594117299997
ACH-000502,-1.2635285885299998
ACH-000503,-1.6970953269
ACH-000505,-1.43147938646
ACH-000507,-1.51996468322
ACH-000510,-1.4747874062000002
ACH-000511,-1.1460466349299998
ACH-000512,-0.8611032817890001
ACH-000516,-1.55687446545
ACH-000517,-1.00285508465
ACH-000518,-0.8884234886660001
ACH-000520,-1.5675311292899998
ACH-000521,-0.839266144902
ACH-000522,-1.55120319506
ACH-000524,-1.51432558762
ACH-000527,-1.49332925849
ACH-000528,-1.32351418479
ACH-000537,-1.70348630852
ACH-000541,-1.31030826079
ACH-000542,-1.2480834919700001
ACH-000544,-1.41982949924
ACH-000545,-1.2566253214899998
ACH-000547,-1.6850481781400002
ACH-000548,-1.62169262426
ACH-000549,-1.23326163438
ACH-000550,-1.48302801239
ACH-000552,-1.27196014355
ACH-000556,-1.4877605300299999
ACH-000557,-1.19393702183
ACH-000570,-1.4526749602899998
ACH-000571,-1.7100687818399998
ACH-000573,-1.58576289516
ACH-000576,-1.39105982792
ACH-000580,-1.81716255771
ACH-000584,-1.44440780286
ACH-000585,-1.2715085897799998
ACH-000588,-1.52576966005
ACH-000589,-1.23735577565
ACH-000591,-1.3543717793599999
ACH-000593,-1.28378307658
ACH-000600,-1.8141818012200002
ACH-000601,-1.40714051929
ACH-000604,-0.872407467273
ACH-000605,-1.18764419566
ACH-000606,-1.27620711903
ACH-000608,-1.61683795294
ACH-000614,-1.4187768013600002
ACH-000616,-1.4744510770700001
ACH-000618,-1.49691051284
ACH-000619,-1.34141566203
ACH-000620,-1.5065873376700003
ACH-000621,-1.37999391467
ACH-000622,-2.0554419092200003
ACH-000623,-1.39833957181
ACH-000624,-1.1999316337
ACH-000627,-1.33837319168
ACH-000630,-1.59335479037
ACH-000632,-1.7571556075699999
ACH-000633,-1.35420008942
ACH-000637,-1.6383798322499998
ACH-000638,-1.17279631685
ACH-000646,-1.22008435177
ACH-000647,-1.56554607757
ACH-000648,-1.59659128361
ACH-000649,-1.22789643816
ACH-000651,-1.38419172502
ACH-000652,-1.1149086771899999
ACH-000653,-1.2221784117299999
ACH-000657,-1.35587115709
ACH-000658,-1.83367253067
ACH-000661,-1.17270324023
ACH-000662,-1.51759524283
ACH-000663,-1.53450696181
ACH-000665,-1.70019537139
ACH-000671,-1.76141466194
ACH-000673,-1.10381995138
ACH-000676,-1.6307594784200001
ACH-000677,-0.844853035118
ACH-000681,-1.5107214799000002
ACH-000682,-1.30823698754
ACH-000683,-1.0077838215200001
ACH-000684,-1.69201422442
ACH-000688,-1.07609352942
ACH-000693,-1.11961782161
ACH-000694,-1.31364926114
ACH-000695,-1.07931837131
ACH-000696,-1.2901321609999998
ACH-000697,-1.34951084248
ACH-000699,-0.728999271178
ACH-000701,-1.12745893312
ACH-000706,-1.28487381667
ACH-000711,-1.09385747525
ACH-000713,-1.18640199345
ACH-000714,-1.08951420886
ACH-000718,-1.5689696835
ACH-000720,-1.5192374767299999
ACH-000721,-1.58008648871
ACH-000724,-2.4079264919799996
ACH-000725,-1.15533798961
ACH-000732,-1.26374865594
ACH-000734,-1.24980749207
ACH-000735,-1.48087022306
ACH-000736,-1.37619871045
ACH-000738,-1.4185490775299998
ACH-000746,-1.44576057597
ACH-000747,-1.15928580009
ACH-000748,-1.45259784403
ACH-000753,-1.7694912843900001
ACH-000756,-1.4537936933500002
ACH-000757,-1.5538165422499999
ACH-000758,-1.1090645404600001
ACH-000760,-1.28971744699
ACH-000763,-1.14676477388
ACH-000764,-1.13178259586
ACH-000765,-1.8126624204799997
ACH-000766,-1.79201386104
ACH-000767,-0.617866451754
ACH-000768,-1.46543029067
ACH-000769,-1.3765918776100001
ACH-000770,-1.3848049656499999
ACH-000771,-1.11048689403
ACH-000773,-1.27029185748
ACH-000776,-1.42659687306
ACH-000777,-1.3958649366100002
ACH-000778,-2.4808361254499998
ACH-000781,-1.0963765342
ACH-000782,-1.25244841841
ACH-000783,-1.11125048705
ACH-000784,-1.6107244812600001
ACH-000785,-1.1617677252
ACH-000787,-1.58560862972
ACH-000788,-1.15188713045
ACH-000791,-1.47491623838
ACH-000792,-1.48479187518
ACH-000794,-1.36466454007
ACH-000796,-1.50715382027
ACH-000799,-1.13274317855
ACH-000800,-1.09426574611
ACH-000802,-1.51107391968
ACH-000804,-1.7009236745200003
ACH-000805,-1.41558463412
ACH-000809,-1.19212013931
ACH-000810,-1.78933424222
ACH-000811,-1.56567583542
ACH-000817,-1.20434894178
ACH-000819,-1.38750617244
ACH-000820,-1.3511421490900002
ACH-000821,-1.55488986723
ACH-000822,-1.43357403503
ACH-000823,-1.3613761585100002
ACH-000824,-1.71570758522
ACH-000827,-1.30795297286
ACH-000829,-1.7330756942900003
ACH-000831,-1.55132086075
ACH-000832,-1.16102717913
ACH-000833,-1.03493345559
ACH-000834,-1.60168777989
ACH-000835,-0.9568969263629999
ACH-000836,-1.5842483923700001
ACH-000837,-1.04447262633
ACH-000838,-1.7122704688400001
ACH-000839,-1.28664125076
ACH-000840,-1.46104148053
ACH-000841,-1.3618923067500002
ACH-000843,-1.29428522037
ACH-000846,-1.4125983548700003
ACH-000847,-1.28354407814
ACH-000848,-1.6237110080500001
ACH-000849,-1.4570637357799998
ACH-000851,-1.47754816287
ACH-000855,-1.5881059337999999
ACH-000856,-1.4061414656
ACH-000858,-1.3914238797999998
