,ARL6 (84100)
ACH-000004,0.0316998759895
ACH-000007,-0.0432245671815
ACH-000009,0.20583569039400001
ACH-000011,0.22043560499099998
ACH-000012,0.284868052459
ACH-000013,0.227046082734
ACH-000014,-0.0232564927234
ACH-000015,0.261122424764
ACH-000017,0.15573983806299999
ACH-000018,0.0657935097836
ACH-000019,0.048135902390800005
ACH-000021,0.102794973971
ACH-000022,0.311764366221
ACH-000025,0.110025769592
ACH-000028,0.144333013721
ACH-000030,0.14543036149900002
ACH-000035,0.12284530672
ACH-000036,0.221520449197
ACH-000037,0.46287986165100004
ACH-000039,-0.156233743536
ACH-000040,0.107962589133
ACH-000041,0.165093493518
ACH-000042,0.202608063934
ACH-000045,0.266055965864
ACH-000047,0.237149445251
ACH-000052,0.238974523749
ACH-000053,0.165695236093
ACH-000054,0.23980850486900002
ACH-000055,0.18844271443399999
ACH-000060,0.15187969136499999
ACH-000067,0.100326232721
ACH-000070,0.334251856053
ACH-000075,0.159379647731
ACH-000078,-0.025538081483
ACH-000082,0.159729337046
ACH-000085,0.376663142754
ACH-000086,0.146062141551
ACH-000087,0.21557054717399998
ACH-000092,0.0466065370274
ACH-000095,0.0305535619724
ACH-000097,0.0415944786682
ACH-000098,0.351998962509
ACH-000099,0.182325547945
ACH-000108,0.06750738044599999
ACH-000113,0.029870277843299996
ACH-000115,0.26773842696
ACH-000116,-0.077173168531
ACH-000118,0.14556534219699999
ACH-000120,0.149171129784
ACH-000123,0.208175583719
ACH-000127,0.214229049491
ACH-000128,0.048977112270200004
ACH-000132,0.27003416086300003
ACH-000133,0.07599777030939998
ACH-000137,-0.165536398428
ACH-000138,0.181148272505
ACH-000142,0.12920191012499999
ACH-000143,0.280756839261
ACH-000146,0.181771581679
ACH-000148,0.124006738056
ACH-000150,0.109381890178
ACH-000152,0.223932422412
ACH-000153,0.0908032473666
ACH-000159,0.15796655799
ACH-000160,0.0685660914609
ACH-000163,0.25087959401099996
ACH-000167,0.130150512523
ACH-000168,0.0749210427732
ACH-000169,0.264620188518
ACH-000178,-0.021423078727700003
ACH-000182,0.149040570575
ACH-000183,0.228121866877
ACH-000188,-0.0112619511114
ACH-000189,0.143466427261
ACH-000190,0.035654099910300004
ACH-000198,0.21242331482299998
ACH-000204,0.40545926794200005
ACH-000206,-0.0212517581483
ACH-000207,0.0719696463039
ACH-000211,0.064794927306
ACH-000215,0.0855383076681
ACH-000221,0.181946815423
ACH-000222,0.138575313941
ACH-000223,0.06999561512500001
ACH-000226,0.10133528482200001
ACH-000227,0.245800488725
ACH-000228,0.223722150732
ACH-000231,0.089806221074
ACH-000232,0.0222301084762
ACH-000233,0.253462375269
ACH-000234,0.325661026443
ACH-000235,0.104588845247
ACH-000237,0.15812355612600001
ACH-000238,0.344688559611
ACH-000243,0.118393219824
ACH-000244,0.14443667990999998
ACH-000246,0.156670896449
ACH-000248,0.22105508651099998
ACH-000250,0.0632924946514
ACH-000251,0.333295577707
ACH-000253,0.26587698526799997
ACH-000255,0.337535187993
ACH-000256,0.38156186916
ACH-000257,0.22035876803100002
ACH-000258,-0.00890731056054
ACH-000259,0.0382369622316
ACH-000260,0.09072724902989998
ACH-000261,0.102696059917
ACH-000262,0.087940746403
ACH-000263,0.04027157653980001
ACH-000264,0.17753513305399998
ACH-000265,0.0267346660065
ACH-000266,0.112429910105
ACH-000272,0.0878188824591
ACH-000273,0.243812352671
ACH-000274,0.06664794877069999
ACH-000277,0.12354617598300001
ACH-000278,0.154348055615
ACH-000279,0.160415633297
ACH-000280,0.189263235059
ACH-000281,0.21121615487
ACH-000288,0.206939267037
ACH-000291,0.0896116076199
ACH-000293,0.121207582282
ACH-000294,0.0211960385373
ACH-000295,0.129774310449
ACH-000296,0.030566153475900002
ACH-000302,0.115412318318
ACH-000304,0.168699372974
ACH-000307,0.1804401554
ACH-000308,0.1414026781
ACH-000310,-0.07669442902689999
ACH-000311,0.0287688077331
ACH-000312,0.247788172769
ACH-000315,0.0705005547189
ACH-000316,0.335526039654
ACH-000317,0.00018383978104299996
ACH-000318,0.149795040841
ACH-000319,0.21845095118900001
ACH-000320,0.322583349435
ACH-000322,0.24332483599
ACH-000323,0.005939528203
ACH-000324,0.30044778693
ACH-000329,0.310446394219
ACH-000330,0.276097659034
ACH-000331,-0.0961042769574
ACH-000332,0.116627101863
ACH-000334,0.17604041423300001
ACH-000335,0.34254814205300005
ACH-000336,-0.102408102741
ACH-000337,0.19513857351
ACH-000339,-0.0171446816479
ACH-000341,-0.036115295677
ACH-000348,0.0819837478951
ACH-000350,0.322495611422
ACH-000352,0.20169859282900002
ACH-000356,0.42138455223800003
ACH-000361,0.170886229813
ACH-000362,0.0460029689774
ACH-000363,0.0979420729543
ACH-000364,0.0625263998758
ACH-000365,0.20252833727699998
ACH-000366,0.13234540788
ACH-000368,0.24099978956999998
ACH-000374,0.0649910845125
ACH-000375,0.442181814362
ACH-000376,0.144387529101
ACH-000381,0.191522020441
ACH-000383,0.139155014776
ACH-000387,0.20448354816300002
ACH-000389,0.216916187053
ACH-000390,0.213171944635
ACH-000393,0.021350835823400003
ACH-000395,0.016035570814499998
ACH-000397,0.195784295625
ACH-000401,0.350289100886
ACH-000402,0.189116430737
ACH-000403,0.218348683048
ACH-000404,0.17214878034000003
ACH-000406,0.09910112073889998
ACH-000407,0.020879140790400003
