,OR10T2 (128360)
ACH-000004,-0.20057136706700002
ACH-000007,-0.349649038184
ACH-000009,-0.542752601021
ACH-000011,-0.269081663947
ACH-000012,-0.281675858003
ACH-000013,-0.12191583286900001
ACH-000014,-0.0961582514084
ACH-000015,-0.291065075153
ACH-000017,-0.276948461464
ACH-000018,-0.0558740272068
ACH-000019,-0.06541148873660001
ACH-000021,-0.16844464137600001
ACH-000022,-0.228123024039
ACH-000025,-0.319104942964
ACH-000028,-0.43785071199600006
ACH-000030,-0.110643080855
ACH-000035,-0.146518318747
ACH-000036,-0.10399566560699999
ACH-000037,-0.10041523022299999
ACH-000039,0.00918107587805
ACH-000040,-0.131993084716
ACH-000041,-0.08040811176280001
ACH-000042,-0.10843891351700001
ACH-000045,-0.218039206825
ACH-000047,-0.196324727098
ACH-000052,-0.308467100782
ACH-000053,-0.13396752993799999
ACH-000054,-0.267517542973
ACH-000055,-0.0565287707205
ACH-000060,-0.227614529497
ACH-000067,-0.0828411118393
ACH-000070,0.031219918077400002
ACH-000075,-0.258271950616
ACH-000078,-0.265359622397
ACH-000082,-0.143502747125
ACH-000085,-0.0295312636484
ACH-000086,-0.293178582268
ACH-000087,-0.247539277422
ACH-000092,-0.26214654369
ACH-000095,-0.127497321384
ACH-000097,-0.288079094669
ACH-000098,-0.383208065529
ACH-000099,-0.030999281895499997
ACH-000108,-0.17640787133299998
ACH-000113,-0.162021726082
ACH-000115,-0.06459843855809999
ACH-000116,-0.240611606018
ACH-000118,-0.167468307749
ACH-000120,-0.166146707587
ACH-000123,-0.225549824827
ACH-000127,-0.214121302707
ACH-000128,-0.0966432344637
ACH-000132,-0.28848073407900005
ACH-000133,-0.185652106871
ACH-000137,-0.35973181451700004
ACH-000138,0.00704886457891
ACH-000142,-0.0433517100418
ACH-000143,-0.0395875142756
ACH-000146,-0.212287168691
ACH-000148,-0.337675347287
ACH-000150,0.062005743347899996
ACH-000152,-0.203076730609
ACH-000153,-0.127363006141
ACH-000159,-0.225439138077
ACH-000160,-0.012784893200700002
ACH-000163,-0.232912143308
ACH-000167,-0.251765274047
ACH-000168,0.195560970717
ACH-000169,-0.25574498006499996
ACH-000178,-0.116893339617
ACH-000182,-0.118215207108
ACH-000183,-0.203875539761
ACH-000188,-0.069936138014
ACH-000189,-0.13879190284600001
ACH-000190,-0.32905608653
ACH-000198,-0.15301662193
ACH-000204,-0.150315570604
ACH-000206,-0.203656857147
ACH-000207,-0.0805372831889
ACH-000211,-0.18162572754200002
ACH-000215,-0.19825249933800002
ACH-000221,-0.325734885397
ACH-000222,-0.0330541690488
ACH-000223,-0.41721565681199996
ACH-000226,-0.281286493794
ACH-000227,-0.127476029666
ACH-000228,-0.10329246357300001
ACH-000231,-0.244139614437
ACH-000232,-0.307991048403
ACH-000233,-0.211486379957
ACH-000234,-0.228140816987
ACH-000235,-0.19933901255199998
ACH-000237,-0.31918338524
ACH-000238,-0.156552710466
ACH-000243,-0.136220568658
ACH-000244,-0.267393392226
