,HSPA8 (3312)
ACH-000004,-0.018854860139400003
ACH-000007,-0.417794271999
ACH-000009,-0.186343220235
ACH-000011,-0.515119935195
ACH-000012,0.0120773372578
ACH-000013,-0.200708206147
ACH-000014,-0.820960997659
ACH-000015,0.0984521045308
ACH-000017,-0.370045702053
ACH-000018,-0.271360962022
ACH-000019,-0.334133711761
ACH-000021,0.0938163877044
ACH-000022,-0.583083670846
ACH-000025,-0.15289323910900002
ACH-000028,-0.42515572711099997
ACH-000030,-0.318138122157
ACH-000035,-0.18218049679099999
ACH-000036,-0.34892075453599997
ACH-000037,-0.354387500907
ACH-000039,-0.201879918206
ACH-000040,-0.63234919808
ACH-000041,-0.0449458919433
ACH-000042,-0.08047927485439998
ACH-000045,0.291077073378
ACH-000047,-0.0718117254095
ACH-000052,-0.36441174045
ACH-000053,-0.58796196001
ACH-000054,0.024823459081900003
ACH-000055,-0.39400599310999995
ACH-000060,-0.0913670111291
ACH-000067,-0.30867709190000003
ACH-000070,-0.7890609043950001
ACH-000075,-0.658562602173
ACH-000078,-0.51363535751
ACH-000082,-0.9988235976000001
ACH-000085,-0.240185447178
ACH-000086,-0.183722285876
ACH-000087,-0.648690223039
ACH-000092,-1.0074868477399999
ACH-000095,-0.558500895066
ACH-000097,-0.664242786809
ACH-000098,-0.651750094937
ACH-000099,-0.886008862485
ACH-000108,-0.211905788068
ACH-000113,-0.485852220457
ACH-000115,-0.640096712143
ACH-000116,-0.350553168856
ACH-000118,0.112633079759
ACH-000120,-0.327222403325
ACH-000123,-0.512867023277
ACH-000127,-0.00634000140069
ACH-000128,-0.118095454039
ACH-000132,-0.631181401017
ACH-000133,-0.23688601340399998
ACH-000137,-0.223517540928
ACH-000138,-0.0268391421603
ACH-000142,-0.33616364940399995
ACH-000143,-0.09145076206489999
ACH-000146,0.0360847905871
ACH-000148,-0.278324736875
ACH-000150,-0.21866810394900002
ACH-000152,-0.11470542958100001
ACH-000153,-0.431903827051
ACH-000159,-0.0355073145256
ACH-000160,-0.271138726326
ACH-000163,-0.570534472064
ACH-000167,0.275499304259
ACH-000168,-0.809044119317
ACH-000169,-0.968802153555
ACH-000178,-0.465593037143
ACH-000182,0.0716060869974
ACH-000183,-0.39984276767899996
ACH-000188,-0.376763725595
ACH-000189,-0.559868651749
ACH-000190,-0.499876837356
ACH-000198,-0.0449140786978
ACH-000204,-0.11178258963099999
ACH-000206,-0.17830556848700002
ACH-000207,-0.6389528618320001
ACH-000211,0.0299247391998
ACH-000215,-0.576033369422
ACH-000221,-0.10209404237700001
ACH-000222,-0.37388819867299994
ACH-000223,-0.162499779234
ACH-000226,-0.00036729561837
ACH-000227,-1.2503505572799998
ACH-000228,-0.4549448954
ACH-000231,-0.51058594028
ACH-000232,-0.345036880866
ACH-000233,-0.38468556608300003
ACH-000234,-0.493623130244
ACH-000235,-0.0969091057946
ACH-000237,-0.09352171741589999
ACH-000238,-0.329404872762
ACH-000243,-0.372654991319
ACH-000244,-0.8465817980779999
ACH-000246,-0.22970759827799997
ACH-000248,0.08636102499050001
ACH-000250,-0.170560906363
ACH-000251,-0.526167961549
ACH-000253,-1.10999784098
ACH-000255,-0.639341743527
ACH-000256,-0.442417549792
ACH-000257,-0.635892307289
ACH-000258,-0.392649797157
ACH-000259,-0.606585314052
ACH-000260,-0.475879933953
ACH-000261,-0.50298554526
ACH-000262,-0.18739112405799999
ACH-000263,-0.042590798454300006
ACH-000264,-0.859500917213
ACH-000265,-0.20860842581099998
ACH-000266,-0.19061400325999997
ACH-000272,-0.199732286516
ACH-000273,-0.429858316077
ACH-000274,-0.925708012388
ACH-000277,-0.30583911838399996
ACH-000278,-0.489071007631
ACH-000279,-0.171911978711
ACH-000280,-0.141943289899
ACH-000281,-0.19238864276599998
ACH-000288,-0.48257843301299996
ACH-000291,-0.154623021139
ACH-000293,-0.422459789119
ACH-000294,-0.175119547445
ACH-000295,-0.35147349848399995
ACH-000296,-0.110334758408
ACH-000302,0.0120517112425
ACH-000304,-0.37861737270400003
ACH-000307,-0.16834184518599998
ACH-000308,-0.021625482207
ACH-000310,-0.395470648489
ACH-000311,-0.49116713208000007
ACH-000312,-0.446391977362
ACH-000315,-0.512515706752
ACH-000316,-0.493326286524
ACH-000317,-0.548947801952
ACH-000318,-0.21700055425999998
ACH-000319,-0.23226814061599999
ACH-000320,0.12397867524700001
ACH-000322,-0.474858666587
ACH-000323,-0.319283672311
ACH-000324,-0.0947350290404
ACH-000329,-0.169077715317
ACH-000330,-0.24628426012
ACH-000331,-0.290707239703
ACH-000332,-0.315399082841
ACH-000334,-0.192951286001
ACH-000335,-0.6921572327159999
ACH-000336,-0.225841382071
ACH-000337,-0.326600094819
ACH-000339,0.0954284808403
ACH-000341,-0.572486373652
ACH-000348,-0.497457775182
ACH-000350,-0.173915223198
ACH-000352,-0.07574557670649999
ACH-000356,-0.335581815721
ACH-000361,-0.333010995329
ACH-000362,-0.419681328853
ACH-000363,-0.543175691408
ACH-000364,-0.34233606953
ACH-000365,-0.297853683546
ACH-000366,-0.9071351431290001
ACH-000368,-0.685771382686
ACH-000374,-0.322665305435
ACH-000375,-0.305772244167
ACH-000376,-0.39968275096999994
ACH-000381,-0.123674701927
ACH-000383,-0.15666031891100002
ACH-000387,-0.0349265840674
ACH-000389,-0.819316995988
ACH-000390,-0.23009399085700002
ACH-000393,-0.227108367746
ACH-000395,-0.0505533390814
ACH-000397,-0.237886833448
ACH-000401,-0.27046739913
ACH-000402,-0.36856550528000004
ACH-000403,-0.47575273941000007
ACH-000404,-0.487696875881
ACH-000406,-0.34810037901999996
ACH-000407,-0.504414683718
ACH-000408,-0.148851481402
ACH-000410,-0.507111678666
ACH-000411,-0.604244412973
ACH-000414,-0.20520941972600001
ACH-000415,-0.310135784635
ACH-000416,-0.0739040557376
ACH-000420,-0.565453991974
ACH-000421,-0.288644942103
ACH-000424,0.0847373088592
ACH-000425,-0.338181443709
ACH-000426,-0.5869822870620001
ACH-000427,-0.233290920965
ACH-000433,-0.291584361329
ACH-000436,-0.760407119117
ACH-000444,-0.20308380711500001
ACH-000445,-0.251440663715
ACH-000448,-0.289525813039
ACH-000450,-0.473448523106
ACH-000452,-0.133396502579
ACH-000454,-0.307236616397
ACH-000458,-0.732742119122
ACH-000459,-0.47286500743199994
ACH-000460,-0.149254320089
ACH-000461,-0.29588146677099997
ACH-000463,-0.238916565748
ACH-000464,-0.728801826865
ACH-000466,-0.0932696425756
