,BMP7 (655)
ACH-000004,0.08982829184119999
ACH-000007,0.117800952225
ACH-000009,0.00668733114342
ACH-000011,-0.15333999133
ACH-000012,0.116721906669
ACH-000013,0.267421435921
ACH-000014,0.0779909110521
ACH-000015,0.0597593940102
ACH-000017,-0.0484792611263
ACH-000018,-0.056461312940300004
ACH-000019,-0.9143409441570001
ACH-000021,0.201254065711
ACH-000022,0.203821792144
ACH-000025,0.149108885043
ACH-000028,-0.419328628925
ACH-000030,-0.05442005470530001
ACH-000035,0.214805732398
ACH-000036,0.149000468053
ACH-000037,-0.090469696287
ACH-000039,0.240769478522
ACH-000040,-0.047431185483300005
ACH-000041,0.324460757306
ACH-000042,-0.154747536998
ACH-000045,0.19069503093600002
ACH-000047,0.07355954203989999
ACH-000052,-0.129633072001
ACH-000053,0.0179704143162
ACH-000054,0.08551653869680001
ACH-000055,-0.125038572488
ACH-000060,-0.105878631872
ACH-000067,0.133919305293
ACH-000070,0.11080283160999999
ACH-000075,-0.11890425092399999
ACH-000078,0.247427647736
ACH-000082,0.18421214698199997
ACH-000085,0.07681783107319999
ACH-000086,0.181329100727
ACH-000087,0.0977217113456
ACH-000092,0.0796101390453
ACH-000095,0.0177269118277
ACH-000097,0.0715099506442
ACH-000098,0.14895517101800002
ACH-000099,0.07510361262910001
ACH-000108,0.122776551392
ACH-000113,0.0807895266812
ACH-000115,-0.192569701217
ACH-000116,0.161917807405
ACH-000118,0.0503384045769
ACH-000120,0.00499644491808
ACH-000123,0.0860423401044
ACH-000127,-0.0284488630863
ACH-000128,0.18417970497800001
ACH-000132,0.18214868326900002
ACH-000133,0.23248330777100001
ACH-000137,0.240120007434
ACH-000138,0.079376001152
ACH-000142,0.25760180298
ACH-000143,0.14771392796900001
ACH-000146,-0.0962029592939
ACH-000148,0.180529409137
ACH-000150,0.0849913716504
ACH-000152,-0.00480628807135
ACH-000153,0.143581708714
ACH-000159,0.07579324061789999
ACH-000160,0.105516362764
ACH-000163,0.048635302914000006
ACH-000167,0.043118403372499996
ACH-000168,-0.0345869023788
ACH-000169,0.0748658149509
ACH-000178,-0.0032168482976399995
ACH-000182,-0.00660058218307
ACH-000183,-0.116864556467
ACH-000188,0.216188332998
ACH-000189,-0.0706692166642
ACH-000190,0.174295965541
ACH-000198,0.0343337969592
ACH-000204,-0.192832336121
ACH-000206,-0.28487147793
ACH-000207,0.0991146433072
ACH-000211,0.130473988584
ACH-000215,0.119514548538
ACH-000221,0.0677205776656
ACH-000222,0.0476148743062
ACH-000223,0.078964481406
ACH-000226,0.180511409962
ACH-000227,0.341549327837
ACH-000228,0.0998611220067
ACH-000231,-0.050626710010099996
ACH-000232,-0.025611890536700002
ACH-000233,0.0493620822344
ACH-000234,-0.032431146253
ACH-000235,0.0241703119465
ACH-000237,0.09704514820250001
ACH-000238,0.0163218578087
ACH-000243,0.0497477103039
ACH-000244,-0.107302887511
ACH-000246,0.0665673793774
ACH-000248,0.13589467550999998
ACH-000250,0.0730464122985
ACH-000251,0.317106564287
ACH-000253,0.0840030903859
ACH-000255,0.048721573788900005
ACH-000256,-0.0869015276873
ACH-000257,-0.00522460462892
ACH-000258,-0.277444906486
ACH-000259,0.0352916135726
ACH-000260,0.0161237281939
ACH-000261,0.0392477540143
ACH-000262,0.129224456755
ACH-000263,0.0985022368664
ACH-000264,0.0789496638183
ACH-000265,0.08069816592889999
ACH-000266,0.049007041801199996
ACH-000272,0.10162979386499998
ACH-000273,0.14399467099000002
ACH-000274,0.0351151795215
ACH-000277,-0.330231166406
ACH-000278,-0.0020049889987
ACH-000279,0.171182597376
ACH-000280,0.0198284336283
ACH-000281,0.0329778985049
ACH-000288,0.143172739034
ACH-000291,0.0319168629486
ACH-000293,0.024586054600900003
ACH-000294,0.0162307089519
ACH-000295,0.11781355337300001
ACH-000296,-0.194379294664
ACH-000302,0.105659149697
ACH-000304,0.511589396509
ACH-000307,0.09603206770839999
ACH-000308,0.0598230980489
ACH-000310,0.0629139900672
ACH-000311,0.0295139007107
ACH-000312,0.0330534737563
ACH-000315,-0.251976825246
ACH-000316,0.230830907705
ACH-000317,0.233957782823
ACH-000318,0.0442519958842
ACH-000319,0.148324979925
ACH-000320,-0.19143101383799999
ACH-000322,-0.07799679902810001
ACH-000323,0.181828091396
ACH-000324,0.0914527090027
ACH-000329,0.0270598576783
ACH-000330,-0.0379179237495
ACH-000331,0.0178367200375
ACH-000332,-0.054428278888999995
ACH-000334,0.17866496823800002
ACH-000335,0.127184015495
ACH-000336,-0.0118747402311
ACH-000337,-0.0263692736831
ACH-000339,0.131209889016
ACH-000341,0.08056561661089999
ACH-000348,0.023379758944200003
ACH-000350,0.0803227967236
ACH-000352,-0.170423106569
ACH-000356,0.14509169081599999
ACH-000361,0.0057282718033400005
ACH-000362,0.199245144613
ACH-000363,0.0672161719045
ACH-000364,0.0560509485625
ACH-000365,0.09522762623
ACH-000366,0.0481650631356
ACH-000368,-0.243785091572
ACH-000374,0.124858655115
ACH-000375,0.05723105078869999
ACH-000376,-0.0179476561113
ACH-000381,0.057660363866099996
ACH-000383,0.159275078948
ACH-000387,-0.021894445143400002
ACH-000389,-0.016963865330299997
ACH-000390,0.15160097104599998
ACH-000393,0.20212933163
ACH-000395,-0.102497310538
ACH-000397,0.07241599196489999
ACH-000401,0.102322786831
ACH-000402,0.123742896686
ACH-000403,-0.0600167915957
ACH-000404,-0.19250113490899998
ACH-000406,0.0528435938921
ACH-000407,0.190354128739
ACH-000408,-0.09151081059350001
ACH-000410,0.0214779571229
ACH-000411,0.10355363282999999
ACH-000414,0.11689423202
ACH-000415,0.168245389455
ACH-000416,0.00162011815268
ACH-000420,0.045319938072800006
ACH-000421,0.0643047648159
ACH-000424,0.29039396693
ACH-000425,0.12070276774000001
ACH-000426,0.119379414865
ACH-000427,0.09085900611230001
ACH-000433,0.011846456984399999
ACH-000436,-0.0706194504322
ACH-000444,0.0158168889863
ACH-000445,0.0796775103486
ACH-000448,0.129315647427
ACH-000450,-0.126710056261
ACH-000452,-0.07656611763289999
ACH-000454,0.291795584167
ACH-000458,0.10294861289599999
ACH-000459,-0.11357058192500001
ACH-000460,0.169698664476
ACH-000461,0.17117433591200001
ACH-000463,-0.0244210274216
ACH-000464,-0.0366674265367
ACH-000466,-0.0380237741017
ACH-000467,-0.0148926859592
ACH-000468,0.153907205755
ACH-000469,-0.0072327772904399994
ACH-000470,0.025347980030999997
ACH-000471,-0.0411240222856
ACH-000472,0.0868584576798
ACH-000473,0.051344118806999996
ACH-000475,0.042983224142500005
ACH-000476,-0.009987917239399999
ACH-000477,0.13940770420499998
ACH-000480,0.104274295844
