,SI (6476)
ACH-000004,0.207129775693
ACH-000007,-0.0999023075756
ACH-000009,-0.318525833563
ACH-000011,-0.022387881319499998
ACH-000012,-0.0351394692427
ACH-000013,0.09771568689230001
ACH-000014,0.0709595702793
ACH-000015,0.0855479382535
ACH-000017,0.084445765484
ACH-000018,0.0344864981611
ACH-000019,-0.16563594701
ACH-000021,-0.036733339169800004
ACH-000022,0.0932930989758
ACH-000025,-0.10271740227399999
ACH-000028,-0.07708301158200001
ACH-000030,0.0187089225407
ACH-000035,-0.0315186450685
ACH-000036,0.0146793435964
ACH-000037,0.10259746399
ACH-000039,-0.288101495318
ACH-000040,0.250934098527
ACH-000041,0.0413369506596
ACH-000042,-0.0598493641693
ACH-000045,-0.051260213694199995
ACH-000047,0.0487906860951
ACH-000052,0.0361373801366
ACH-000053,-0.064341378618
ACH-000054,-0.0705438875238
ACH-000055,0.132176063386
ACH-000060,-0.004407066509640001
ACH-000067,0.05957580607469999
ACH-000070,0.19315445232
ACH-000075,-0.171702886833
ACH-000078,-0.10697553527899999
ACH-000082,0.0032952478511900003
ACH-000085,0.0307089494459
ACH-000086,0.216868768613
ACH-000087,0.113492731356
ACH-000092,-0.0491567295957
ACH-000095,-0.0343188192704
ACH-000097,0.150452191518
ACH-000098,0.018596591375799998
ACH-000099,-0.136876353989
ACH-000108,-0.080364526172
ACH-000113,-0.0414410446635
ACH-000115,0.21138425991700002
ACH-000116,0.010409503207700002
ACH-000118,0.0574630718874
ACH-000120,0.0411027810003
ACH-000123,-0.0807663940825
ACH-000127,0.09583338711600001
ACH-000128,0.055922162899000004
ACH-000132,-0.24793635534400002
ACH-000133,0.006443208131029999
ACH-000137,0.22843718514400002
ACH-000138,-0.116351001854
ACH-000142,-0.189160988926
ACH-000143,0.06975310158869999
ACH-000146,0.0790421751624
ACH-000148,-0.0200573708921
ACH-000150,0.141333978103
ACH-000152,0.11452332497199999
ACH-000153,0.176578320181
ACH-000159,-0.019952230557900002
ACH-000160,0.0145337365694
ACH-000163,-0.0231587527728
ACH-000167,-0.054002160988300005
ACH-000168,0.16805073633499998
ACH-000169,0.0215885595351
ACH-000178,0.149425037819
ACH-000182,-0.06059030580059999
ACH-000183,0.043583035586999996
ACH-000188,0.18311605583299997
ACH-000189,-0.10718274543600001
ACH-000190,0.0180354509958
ACH-000198,0.09596214685139999
ACH-000204,-0.135253575997
ACH-000206,0.0362219145854
ACH-000207,-0.174295205157
ACH-000211,0.0316729404719
ACH-000215,0.10483305742599999
ACH-000221,0.0367759223332
ACH-000222,-0.0833627769513
ACH-000223,0.013476789802700001
ACH-000226,0.083951033235
ACH-000227,-0.00364578788351
ACH-000228,-0.019306357948099998
ACH-000231,0.071645688328
ACH-000232,0.07079737198250001
ACH-000233,-0.086512908638
ACH-000234,0.0888387946569
ACH-000235,-0.0199765971205
ACH-000237,0.129258103858
ACH-000238,0.07517524053939999
ACH-000243,-0.0435085718491
ACH-000244,0.34789500778099997
ACH-000246,-0.10534149832900001
ACH-000248,-0.195046480475
ACH-000250,0.058341411446900006
ACH-000251,0.0105382948157
ACH-000253,0.046754977218
ACH-000255,0.059619383151599994
ACH-000256,0.238893590249
ACH-000257,0.0706351849583
ACH-000258,0.00914877585565
ACH-000259,-0.0149405578987
ACH-000260,0.04627396372690001
ACH-000261,0.051612912551
ACH-000262,-0.145976839542
ACH-000263,0.22691003396099999
ACH-000264,0.0618719754796
ACH-000265,-0.0587086780258
ACH-000266,-0.10283223113199999
ACH-000272,-0.0936688378613
ACH-000273,-0.00157451113797
ACH-000274,-0.0818602611434
ACH-000277,-0.00449092108091
ACH-000278,-0.06912831579689999
ACH-000279,-0.062067351381900004
ACH-000280,0.07718301930480001
ACH-000281,0.0565984098489
ACH-000288,0.0475098163417
ACH-000291,0.08958648324349999
ACH-000293,0.144017255191
ACH-000294,-0.047039101839199994
ACH-000295,-0.11953601577800001
ACH-000296,-0.169298667352
ACH-000302,0.0423755547812
ACH-000304,-0.0199870104904
ACH-000307,-0.0540655571
ACH-000308,0.09217342847380001
ACH-000310,-0.348543560683
ACH-000311,-0.13348852511
ACH-000312,-0.09908949706150001
ACH-000315,0.28660130812199996
ACH-000316,0.18953379158
ACH-000317,-0.110515928424
ACH-000318,0.191110568151
ACH-000319,-0.0299285170772
ACH-000320,-0.14669762079600002
ACH-000322,0.0435425858307
ACH-000323,0.05247407070019999
ACH-000324,0.0188142596825
ACH-000329,0.223877445428
ACH-000330,0.005649259851280001
ACH-000331,0.06573658063190001
ACH-000332,-0.0322045919368
ACH-000334,0.0190527753968
ACH-000335,0.0559790578858
ACH-000336,-0.0684982634318
ACH-000337,0.034812584787
ACH-000339,-0.041727225004300005
ACH-000341,0.213620509323
ACH-000348,0.140894290205
ACH-000350,-0.012488333094299999
ACH-000352,-0.054888749096800006
ACH-000356,-0.106465181524
ACH-000361,0.0609947440264
ACH-000362,-0.046511753935599996
ACH-000363,0.132588307658
ACH-000364,0.0622089215274
ACH-000365,0.0373431814832
ACH-000366,-0.0556700798493
ACH-000368,0.177180420157
ACH-000374,0.162452351752
ACH-000375,-0.07320371115220001
ACH-000376,0.082581886488
ACH-000381,0.08619153699719999
ACH-000383,-0.022861052990599998
ACH-000387,0.0728064155942
ACH-000389,0.181542081904
ACH-000390,-0.0463787365647
ACH-000393,-0.042006931333
ACH-000395,-0.0617502628661
ACH-000397,0.017456737665099996
ACH-000401,0.0659478953876
ACH-000402,0.382546234417
ACH-000403,-0.060056773480099995
ACH-000404,0.16843650756900003
ACH-000406,-0.00731073525348
ACH-000407,0.011999715259200001
ACH-000408,0.0444060466376
ACH-000410,-0.12558466861300002
ACH-000411,0.128820755655
ACH-000414,-0.07174879666089999
ACH-000415,-0.005554583656850001
ACH-000416,0.0288950125677
ACH-000420,0.20037262342099998
ACH-000421,0.107982101549
ACH-000424,-0.014482678622099999
ACH-000425,0.07044811165130001
ACH-000426,0.450808139375
ACH-000427,0.0823950339441
ACH-000433,0.100823232277
ACH-000436,-0.0722672599774
ACH-000444,0.0442264553318
ACH-000445,0.0930757752466
ACH-000448,0.00281937486876
ACH-000450,0.203955035403
ACH-000452,-0.0194662520075
ACH-000454,0.015086515541999999
ACH-000458,0.138935046915
ACH-000459,0.10494089791099999
ACH-000460,-0.159270443121
ACH-000461,0.127987017151
ACH-000463,0.027848829698
ACH-000464,0.171375140272
ACH-000466,-0.0028870332746399998
ACH-000467,-0.0063341154782
ACH-000468,-0.00201616026181
ACH-000469,0.0249862670322
ACH-000470,-0.139194567563
ACH-000471,-0.0314155987138
ACH-000472,0.00811179932448
ACH-000473,-0.0116851108485
ACH-000475,0.0444466942175
ACH-000476,0.0730354457474
ACH-000477,0.177714185895
ACH-000480,-0.0376642911479
ACH-000481,-0.0427742487729
ACH-000483,0.164980316591
ACH-000484,0.20275169213799998
ACH-000485,0.09480616842089999
ACH-000486,-0.0491792386187
ACH-000487,0.16931120283300002
ACH-000488,0.0226807570632
ACH-000490,-0.165073940725
ACH-000491,-0.061654050222500006
ACH-000495,-0.0508765246648
ACH-000496,-0.116968887413
ACH-000499,-0.049411527743800004
ACH-000500,0.247049511367
ACH-000502,0.0599147825349
ACH-000503,0.166088555687
ACH-000505,0.0632381584299
ACH-000507,0.162631967808
ACH-000510,0.10049682886399999
ACH-000511,0.0553553685208
ACH-000512,0.0262344326724
ACH-000516,-0.0512633879352
ACH-000517,-0.0328656187562
ACH-000518,-0.171530008713
ACH-000520,0.146486782116
ACH-000521,-0.182501807659
ACH-000522,0.013287637305299999
ACH-000524,0.0289224451046
ACH-000527,0.0516714244197
ACH-000528,-0.0775945333759
ACH-000537,-0.0338613418203
ACH-000541,0.113021206665
ACH-000542,-0.0156425209515
ACH-000544,-0.147962013509
ACH-000545,-0.125042971638
ACH-000547,0.146051172766
ACH-000548,-0.0912380226567
ACH-000549,0.00505636856962
ACH-000550,-0.0296676089337
ACH-000552,0.10288814248400001
ACH-000556,0.0818979209233
ACH-000557,0.241590001376
ACH-000570,0.0956616197841
ACH-000571,-0.123103691597
ACH-000573,0.0975994699099
ACH-000576,0.23804462599100001
ACH-000580,0.149616568393
ACH-000584,-0.0039649102161
ACH-000585,-0.059563446997300006
ACH-000588,0.0472274651329
ACH-000589,-0.0511525499646
ACH-000591,0.047035524910199994
ACH-000593,-0.0276256185263
ACH-000600,0.21722442653000001
ACH-000601,-0.0328558901347
ACH-000604,-0.0840305886537
ACH-000605,0.005024186792430001
ACH-000606,0.10485051917400001
ACH-000608,0.0270839346937
ACH-000614,-0.06770213864630001
ACH-000616,0.0
ACH-000618,0.047982904355300005
ACH-000619,-0.09815281969350001
ACH-000620,0.0461794899509
ACH-000621,-0.0041886693587300005
ACH-000622,0.021231156902099996
ACH-000623,0.1581456122
ACH-000624,0.0911151305092
ACH-000627,-0.051197685525199994
ACH-000630,-0.0696810960793
ACH-000632,0.0171548361983
ACH-000633,-0.120026122983
ACH-000637,0.173396332258
ACH-000638,-0.08763717578410002
ACH-000646,0.138987805465
ACH-000647,-0.0664091648327
ACH-000648,-0.08802936760399999
ACH-000649,-0.012674016804500001
ACH-000651,-0.004177928050280001
ACH-000652,0.137327262466
ACH-000653,0.08207938119310002
ACH-000657,0.040351301261800004
ACH-000658,-0.0170014733085
ACH-000661,0.143346041333
ACH-000662,-0.50245644026
ACH-000663,0.22972259871999998
ACH-000665,0.08049595669080001
ACH-000671,0.036853495083199996
ACH-000673,0.10164617105399999
ACH-000676,0.041843210539300006
ACH-000677,0.012083594823399999
ACH-000681,-0.00808155470045
ACH-000682,0.0150999670588
ACH-000683,-0.114196795286
ACH-000684,-0.04554102455569999
ACH-000688,0.216234071932
ACH-000693,0.0701298522282
ACH-000694,0.165973802554
ACH-000695,0.0104496989043
ACH-000696,-0.07524969190639999
ACH-000697,0.0397174701586
ACH-000699,-0.0189119854227
ACH-000701,0.0683857392342
ACH-000706,-0.08330895727149999
ACH-000711,0.046964277710999994
ACH-000713,-0.137117321451
ACH-000714,0.108168979375
ACH-000718,0.0661193674356
ACH-000720,0.0783334128906
ACH-000721,-0.010264648599700001
ACH-000724,0.10829226140900002
ACH-000725,-0.0497085542006
ACH-000732,0.0400032438437
ACH-000734,-0.0351474772244
ACH-000735,-0.126318422361
ACH-000736,0.233539175588
ACH-000738,0.0252887457699
ACH-000746,0.0885998336933
ACH-000747,0.0054344790092299994
ACH-000748,0.06984264374730001
ACH-000753,-0.0583670354808
ACH-000756,-0.0387070684132
ACH-000757,-0.319148214003
ACH-000758,0.049737236721800006
ACH-000760,0.151916061431
ACH-000763,0.08445272210799999
ACH-000764,-0.177700417399
ACH-000765,-0.02105277412
ACH-000766,0.0371568134415
ACH-000767,0.061146011720900006
ACH-000768,-0.0430619791143
ACH-000769,-0.13998155510500002
ACH-000770,0.0289814754408
ACH-000771,0.0748693311108
ACH-000773,-0.135559619395
ACH-000776,0.125601797084
ACH-000777,-0.0176673798567
ACH-000778,0.142114575246
ACH-000781,0.0477886674029
ACH-000782,0.175346816164
ACH-000783,-0.0547864288136
ACH-000784,0.0515022754671
ACH-000785,-0.132819500198
ACH-000787,0.0940777803838
ACH-000788,-7.89498206391e-05
ACH-000791,-0.119350014987
ACH-000792,0.0584895999185
ACH-000794,-0.08860511697380001
ACH-000796,-0.116108306608
ACH-000799,0.111518934734
ACH-000800,-0.06227669198869999
ACH-000802,-0.23728047767299998
ACH-000804,-0.020505845726099998
ACH-000805,0.0420666181675
ACH-000809,-0.115309691484
ACH-000810,-0.0633196178265
ACH-000811,0.07473162908719999
ACH-000817,-0.16954275943
ACH-000819,0.112743750408
ACH-000820,-0.39762844179300005
ACH-000821,0.011674480681200002
ACH-000822,0.045545594500500004
ACH-000823,0.0029082601472699998
ACH-000824,-0.0293421209311
ACH-000827,-0.0411571381297
ACH-000829,0.06545842064310001
ACH-000831,-0.017497019758
ACH-000832,0.0108999454266
ACH-000833,-0.110190774633
ACH-000834,0.10387004077600001
ACH-000835,0.20437609299000004
ACH-000836,-0.0100555932699
ACH-000837,-0.11216816879699999
ACH-000838,0.040344296618099997
ACH-000839,0.0591282168431
ACH-000840,0.163221479566
ACH-000841,-0.111179457497
ACH-000843,-0.0190290584504
ACH-000846,-0.079705466396
ACH-000847,0.134987690129
ACH-000848,0.0222088182698
ACH-000849,-0.158654289622
ACH-000851,-0.172431950104
ACH-000855,0.051544145321599996
ACH-000856,-0.0552725088126
ACH-000858,0.142072025879
ACH-000859,0.06867301532930001
ACH-000861,-0.11042547089000002
ACH-000862,-0.028454925263700002
ACH-000865,-0.0426225385987
ACH-000866,0.0836033096398
ACH-000867,0.10720356622400001
ACH-000869,0.075129320785
ACH-000872,0.08269424977810001
ACH-000873,-0.506010547179
ACH-000876,0.047907684943900006
ACH-000878,0.00279842784662
ACH-000880,0.16792382752
ACH-000881,-0.016117241042799997
ACH-000882,-0.0980769345865
ACH-000884,-0.122897374411
ACH-000885,-0.0191100150394
ACH-000887,0.000473928063369
ACH-000888,0.0973154862074
ACH-000889,0.012949840298299998
ACH-000890,0.09777051582910001
ACH-000896,-0.09773891528300001
ACH-000898,-0.0177869550092
ACH-000900,-0.06364012636800001
ACH-000901,-0.016535579241200003
ACH-000905,-0.187066870662
ACH-000906,-0.0735756089417
ACH-000907,0.0458839485016
ACH-000910,-0.0396762638188
ACH-000911,0.00509367902783
ACH-000912,0.039823095694400006
ACH-000913,-0.04771650602559999
ACH-000915,-0.024080640538400002
ACH-000916,-0.312888261604
ACH-000917,-0.0010219737061100001
ACH-000921,-0.033242851297400004
ACH-000924,0.00187033794699
ACH-000926,-0.115663074412
ACH-000928,-0.047646178215100005
ACH-000929,-0.0507045428785
ACH-000932,0.0618995494376
ACH-000935,0.0215421949138
ACH-000936,0.09258143005139999
ACH-000937,0.057104451779
ACH-000938,0.042762812311199994
ACH-000939,-0.0254110749327
ACH-000941,0.147642427868
ACH-000943,-0.114881024089
ACH-000946,-0.0369726200844
ACH-000947,-0.000695855451278
ACH-000948,0.06620452855390001
ACH-000950,-0.0286068755052
ACH-000953,0.015587466722600002
ACH-000957,0.179473647595
ACH-000958,-0.167254767612
ACH-000960,-0.0641949783659
ACH-000963,-0.21712516704100002
ACH-000968,-0.08389080867000001
ACH-000969,-0.167209655624
ACH-000973,0.049486951244599994
ACH-000974,0.055309884704
ACH-000975,0.034068548710699996
ACH-000976,-0.0332667786115
ACH-000978,0.0457084598489
ACH-000980,-0.00717996055268
ACH-000984,-0.0273651149468
ACH-000986,-0.00360222457229
ACH-000988,-0.034500974544900004
ACH-000993,0.19797422235599998
ACH-000994,-0.0993130623663
ACH-000996,0.014892570537399999
ACH-001001,0.08217369415850001
ACH-001020,0.35324593854599995
ACH-001028,-0.00647826570699
ACH-001031,-0.112869221797
ACH-001038,-0.154201592359
ACH-001048,0.00866038699474
ACH-001050,-0.0372870935931
ACH-001053,0.109289220573
ACH-001054,-0.06776503334680001
ACH-001061,0.0774710779233
ACH-001067,0.19350108370000002
ACH-001075,0.00534356326744
ACH-001096,0.0585341237392
ACH-001128,0.112316664252
ACH-001134,-0.100595331392
ACH-001151,0.11083641410900001
ACH-001163,0.17597587105999998
ACH-001164,0.024849837711900004
ACH-001173,0.12371432363399999
ACH-001183,-0.07138230064710001
ACH-001184,-0.29868444806600003
ACH-001190,-0.0332294855446
ACH-001192,-0.00885744852422
ACH-001193,-0.038677143598699996
ACH-001196,-0.0110970898859
ACH-001197,0.0033341225253200003
ACH-001205,-0.037524196763499995
ACH-001211,0.181169116527
ACH-001212,-0.030655331238899998
ACH-001228,-0.139108137316
ACH-001232,0.0460780534335
ACH-001239,0.07529281529080001
