,NCAPD3 (23310)
ACH-000491,-1.11064663816
ACH-000495,-1.1950729310600001
ACH-000496,-1.47997372398
ACH-000499,-0.956381960029
ACH-000500,-0.661634561013
ACH-000502,-0.715075563179
ACH-000503,-1.0460313323700001
ACH-000505,-0.559259101053
ACH-000507,-1.2300437641
ACH-000510,-0.740410253576
ACH-000511,-1.4344579734799998
ACH-000512,-0.9447893697840001
ACH-000516,-1.8062256290799998
ACH-000517,-0.678345708697
ACH-000518,-0.957674455567
ACH-000520,-1.22682426358
ACH-000521,-1.64591513243
ACH-000522,-0.997144048847
ACH-000524,-0.7675264865610001
ACH-000527,-1.2566765254899999
ACH-000528,-1.2976985350499999
ACH-000537,-1.3825335870500002
ACH-000541,-1.2300800437000001
ACH-000542,-1.2473304624200001
ACH-000544,-1.1831978813600001
ACH-000545,-1.55962412486
ACH-000547,-1.4030599312399998
ACH-000548,-0.640416584717
ACH-000549,-1.1874401587
ACH-000550,-1.29626650505
ACH-000552,-0.891156584611
ACH-000556,-0.188782984243
ACH-000557,-1.54067855776
ACH-000570,-1.2758196775
ACH-000571,-0.655434352125
ACH-000573,-0.542342386667
ACH-000576,-1.0994966527799999
ACH-000580,-1.75493399312
ACH-000584,-0.534747582845
ACH-000585,-1.15906885625
ACH-000588,-1.43684994663
ACH-000589,-1.45505051296
ACH-000591,-1.3918271763699999
ACH-000593,-0.8987699234100001
ACH-000600,-1.22403819535
ACH-000601,-0.7779260734460001
ACH-000604,-1.07129859909
ACH-000605,-1.0233844062100002
ACH-000606,-1.21875478164
ACH-000608,-0.531257768192
ACH-000614,-1.75939436225
ACH-000616,-1.4181467949200002
ACH-000618,-1.10094645629
ACH-000619,-0.8216148408
ACH-000620,-1.0803218493200002
ACH-000621,-1.3530745405000002
ACH-000622,-1.2143664481299998
ACH-000623,-1.4581380745299999
ACH-000624,-0.75669165266
ACH-000627,-1.37975268524
ACH-000630,-1.36307594814
ACH-000632,-1.61090265556
ACH-000633,-0.850439682572
ACH-000637,-1.45814520039
ACH-000638,-1.27613042705
ACH-000646,-1.20228400629
ACH-000647,-1.11549586454
ACH-000648,-1.23040965401
ACH-000649,-1.38170193393
ACH-000651,-1.0156718234200002
ACH-000652,-0.579027590999
ACH-000653,-0.744653966732
ACH-000657,-1.4129997232299998
ACH-000658,-1.2826820874299998
ACH-000661,-1.55786680032
ACH-000662,-1.0148414023799999
ACH-000663,-1.5011942602700001
ACH-000665,-1.19026083432
ACH-000671,-1.10773722064
ACH-000673,-1.48189189125
ACH-000676,-1.56311366034
ACH-000677,-1.50393029496
ACH-000681,-1.4555127279
ACH-000682,-0.843668863918
ACH-000683,-0.39295252814099996
ACH-000684,-1.50627605119
ACH-000688,-1.45315778866
ACH-000693,-0.7342873903399999
ACH-000694,-1.07789261416
ACH-000695,-0.991356202343
ACH-000696,-1.15257528055
ACH-000697,-1.14621638482
ACH-000699,-1.48078273482
ACH-000701,-1.03803980553
ACH-000706,-1.58625298861
ACH-000711,-0.44618265782300004
ACH-000713,-1.30957852484
ACH-000714,-1.16458519493
ACH-000718,-0.9809697295409999
ACH-000720,-1.20902024025
ACH-000721,-1.56599603587
ACH-000724,-0.800745854984
ACH-000725,-1.51172917537
ACH-000732,-1.15508665455
ACH-000734,-0.435605081115
ACH-000735,-1.08948903547
ACH-000736,-0.9431040449220001
ACH-000738,-0.7917347687240001
ACH-000746,-1.00627241221
ACH-000747,-1.20943709627
ACH-000748,-1.27939820758
ACH-000753,-1.43737851032
ACH-000756,-1.3520333682299999
ACH-000757,-1.04925160926
ACH-000758,-0.944783408891
ACH-000760,-1.4910140079700003
ACH-000763,-1.4304019867700002
ACH-000764,-1.04102174165
ACH-000765,-1.72320105845
ACH-000766,-1.1332618227
ACH-000767,-0.893396238935
ACH-000768,-1.21337102203
ACH-000769,-1.54561483331
ACH-000770,-1.1821177758499999
ACH-000771,-1.43122406476
ACH-000773,-1.16694584764
ACH-000776,-1.47191347364
ACH-000777,-1.5411629051700002
ACH-000778,-1.3598856820899998
ACH-000781,-1.4012248706700001
ACH-000782,-0.728533580103
ACH-000783,-1.75491760664
ACH-000784,-1.5005983555000002
ACH-000785,-1.2488846517799999
ACH-000787,-1.4355275133899998
ACH-000788,-1.4032183604799997
ACH-000791,-1.00754100597
ACH-000792,-1.1449259675399999
ACH-000794,-1.54610815456
ACH-000796,-1.33002807322
ACH-000799,-1.1825617599
ACH-000800,-1.24802013555
ACH-000802,-1.3860431207100001
ACH-000804,-1.42141259059
ACH-000805,-1.16836339343
ACH-000809,-0.6797374044300001
ACH-000810,-1.5818114466
ACH-000811,-1.3494270959399999
ACH-000817,-0.896387523285
ACH-000819,-0.8710709812799999
ACH-000820,-0.962894601379
ACH-000821,-0.439306685094
ACH-000822,-0.855531608952
ACH-000823,-1.29201184542
ACH-000824,-1.81855809498
ACH-000827,-1.33949996471
ACH-000829,-1.30649139787
ACH-000831,-1.24979381682
ACH-000832,-1.59619521123
ACH-000833,-0.55193776276
ACH-000834,-0.657998439733
ACH-000835,-1.27686481426
ACH-000836,-0.467932298802
ACH-000837,-1.24288506605
ACH-000838,-1.0802930203899999
ACH-000839,-1.22515334487
ACH-000840,-1.35620917832
ACH-000841,-1.4202003325299999
ACH-000843,-1.56972478982
ACH-000846,-0.908882274533
ACH-000847,-1.43498431597
ACH-000848,-0.886103855633
ACH-000849,-1.4209417748
ACH-000851,-1.14591514604
ACH-000855,-0.547809331336
ACH-000856,-1.30447932943
ACH-000858,-0.547650973737
ACH-000859,-1.38490502137
ACH-000861,-1.20857920711
ACH-000862,-1.0620982698
ACH-000865,-1.5947117141799998
ACH-000866,-1.1405497054
ACH-000867,-0.0825614181563
ACH-000869,-1.1991188364
ACH-000872,-1.25391730287
ACH-000873,-0.905682698443
ACH-000876,-1.5484869417700002
ACH-000878,-1.22642077162
ACH-000880,-1.11669088288
ACH-000881,-1.39238235687
ACH-000882,-1.37032108833
ACH-000884,-1.36981786101
ACH-000885,-1.3223292659700001
ACH-000887,-1.07231346328
ACH-000888,-0.7223875472560001
ACH-000889,-0.15165986094
ACH-000890,-1.5436217475
ACH-000896,-0.36706898694300005
ACH-000898,-1.51838208566
ACH-000900,-1.25611536139
ACH-000901,-1.7114991239300001
ACH-000905,-0.720064699436
ACH-000906,-1.5788625205700002
ACH-000907,-1.7626790254
ACH-000910,-1.1866644712299999
ACH-000911,-1.19793111141
ACH-000912,-1.2541510654899999
ACH-000913,-1.30670862266
ACH-000915,-1.52715191568
ACH-000916,-0.9528400904269999
ACH-000917,-1.38271232664
ACH-000921,-1.38768404333
ACH-000924,-1.38659509471
ACH-000926,-1.3517799652200002
ACH-000928,-1.1121296427299998
ACH-000929,-1.6093921022600002
ACH-000932,-1.18821088578
ACH-000935,-1.49142969458
ACH-000936,-1.0450830492799998
ACH-000937,-0.615946421175
ACH-000938,-1.1166650783299998
ACH-000939,-0.307052706339
ACH-000941,-0.29025387543299996
ACH-000943,-0.9257146092640001
ACH-000946,-1.2158217306899999
ACH-000947,-1.50025317401
ACH-000948,-1.28480519181
ACH-000950,-1.4090963098500002
ACH-000953,-0.304701855413
ACH-000957,-1.4149467631200001
ACH-000958,-1.2970909344700001
ACH-000960,-1.21309825497
ACH-000963,-0.882390084973
ACH-000968,-1.3792050813499999
ACH-000969,-1.0278711583700002
ACH-000973,-0.499802161289
ACH-000974,-1.0696283511
ACH-000975,-1.47914370882
ACH-000976,-1.24748747027
ACH-000978,-0.7487226111409999
ACH-000980,-0.83125603279
ACH-000984,-0.8887153032330001
ACH-000986,-1.20204899653
ACH-000988,-0.513147780175
ACH-000993,-1.18916035878
ACH-000994,-0.759997098027
ACH-000996,-1.02645085484
ACH-001001,-0.76489164156
ACH-001020,-0.842819112864
ACH-001028,-1.4519002567100001
ACH-001031,-1.3558796735699998
ACH-001038,-0.848868960834
ACH-001048,-0.566765826803
ACH-001050,-1.18607048676
ACH-001053,-0.711857677476
ACH-001054,-0.709096867363
ACH-001061,-1.36235323891
ACH-001067,-1.2773224921700002
ACH-001075,-1.02731679241
ACH-001096,-1.45823635725
ACH-001128,0.30672000964699997
ACH-001134,-1.21487342458
ACH-001151,-1.4409448162799998
ACH-001163,-0.8927431978620001
ACH-001164,-1.25842833806
ACH-001173,-0.8152275011810001
ACH-001183,-0.983713798542
ACH-001184,-1.51767384628
ACH-001190,-1.32766130615
ACH-001192,-0.798200547781
ACH-001193,-0.891122404915
ACH-001196,-1.05901606592
ACH-001197,-1.3564516870399999
ACH-001205,-1.14724071531
ACH-001211,-0.8666577274439999
ACH-001212,-1.16923500042
ACH-001228,-0.744007472781
ACH-001232,-1.3184133424
ACH-001239,-1.48996904289
ACH-001274,-1.5386034253299998
ACH-001275,-1.28282416948
ACH-001277,-1.18603371775
ACH-001278,-1.49720969002
ACH-001280,-1.5615933798800001
ACH-001283,-0.9036716291760001
ACH-001289,-1.50676750014
ACH-001295,-1.35968816616
ACH-001300,-1.0575694254299999
ACH-001301,-1.33275987227
ACH-001302,-1.3183921765
ACH-001303,-1.2954707377399999
ACH-001306,-1.08961965521
ACH-001318,-1.08903710266
ACH-001322,-1.52676982949
ACH-001328,-1.18797324177
ACH-001332,-0.689908160904
ACH-001333,-0.77249463038
ACH-001336,-1.1280223896600001
ACH-001340,-0.697777008538
ACH-001346,-1.6080930653100003
ACH-001353,-0.8124238411589999
ACH-001354,-1.71212970389
ACH-001367,-0.898372016483
ACH-001368,-1.4469816646899998
ACH-001374,-1.2164905186900001
ACH-001375,-1.13347386348
ACH-001377,-1.2732711943100001
ACH-001380,-0.913696111604
ACH-001391,-1.3714860929799997
ACH-001407,-1.36843508252
ACH-001408,-1.17724761904
ACH-001413,-1.2249517572700002
ACH-001430,-1.2121940149400001
ACH-001431,-1.40874590998
ACH-001450,-1.3168788065
ACH-001496,-0.7964795669760001
ACH-001500,-0.799464663211
ACH-001521,-0.9690631578129999
ACH-001523,-0.572403186654
ACH-001532,-1.49809670255
ACH-001536,-1.56672377245
ACH-001550,-0.480635788429
ACH-001552,-0.9883987663480001
ACH-001554,-1.7611860120099998
ACH-001645,-1.61606076437
ACH-001654,-1.30463857519
ACH-001715,-1.65219606165
ACH-001735,-0.748744335783
ACH-001736,-0.471751857693
ACH-001737,-1.00373785309
ACH-001740,-1.2515083504200002
ACH-001745,-1.1607815787
ACH-001750,-1.24999484679
ACH-001765,-0.513716327117
ACH-001956,-1.4378637758200001
ACH-001957,-0.984439985894
