,STAC (6769)
ACH-000004,-0.062158655228
ACH-000007,-0.0758521429292
ACH-000009,0.130250213544
ACH-000011,0.0152874890277
ACH-000012,0.167744336079
ACH-000013,0.218369470428
ACH-000014,0.24747170386300002
ACH-000015,0.0576431380971
ACH-000017,0.121725893313
ACH-000018,0.322828077068
ACH-000019,0.416193079468
ACH-000021,0.140955878979
ACH-000022,0.016156745555399997
ACH-000025,0.103470747837
ACH-000028,0.125626111545
ACH-000030,0.11721720810599999
ACH-000035,0.308794497306
ACH-000036,0.049956246315
ACH-000037,0.0435765606791
ACH-000039,0.210118834216
ACH-000040,0.12440884910700001
ACH-000041,0.186245886802
ACH-000042,0.016483721712
ACH-000045,0.115834380273
ACH-000047,0.157551453589
ACH-000052,-0.287008827281
ACH-000053,0.182769192068
ACH-000054,0.033076015747599996
ACH-000055,0.155069048487
ACH-000060,-0.16041352696699998
ACH-000067,0.179515332673
ACH-000070,-0.0391361770826
ACH-000075,0.18322890061099997
ACH-000078,0.265903209804
ACH-000082,0.182559781996
ACH-000085,0.0720875765396
ACH-000086,0.113458048741
ACH-000087,0.109667965804
ACH-000092,0.119965258477
ACH-000095,-0.0355623565977
ACH-000097,0.00633453670516
ACH-000098,0.21935072093000002
ACH-000099,0.17919246450999998
ACH-000108,0.0851335251607
ACH-000113,0.208116680377
ACH-000115,0.11505855911900001
ACH-000116,-0.0156167927276
ACH-000118,0.175431087472
ACH-000120,-0.008071115039369999
ACH-000123,0.09120457025010001
ACH-000127,-0.00824088560388
ACH-000128,0.08007264162010001
ACH-000132,-0.0295788658502
ACH-000133,0.132276444369
ACH-000137,0.12253657092499999
ACH-000138,0.0659277040814
ACH-000142,0.101894648936
ACH-000143,0.0463097097881
ACH-000146,0.10403529984899999
ACH-000148,0.05181930129930001
ACH-000150,0.0784852441237
ACH-000152,-0.00601634272816
ACH-000153,0.37544844957900003
ACH-000159,0.209569616226
ACH-000160,-0.020371164514400002
ACH-000163,0.00426538913152
ACH-000167,0.302805417113
ACH-000168,0.270409800746
ACH-000169,0.0908456899947
ACH-000178,0.128759173419
ACH-000182,-0.0113403862698
ACH-000183,0.126101803403
ACH-000188,0.202776992794
ACH-000189,0.13614155050899998
ACH-000190,0.0322054657658
ACH-000198,0.296157459276
ACH-000204,-0.113167079783
ACH-000206,0.0360940400845
ACH-000207,0.365084131437
ACH-000211,0.156789755154
ACH-000215,0.0656025122969
ACH-000221,0.0928259823644
ACH-000222,-0.0793295192623
ACH-000223,0.054786654669699994
ACH-000226,0.0269210178314
ACH-000227,0.17772103360999997
ACH-000228,-0.140543182134
ACH-000231,0.11343378173499999
ACH-000232,0.0874896062367
ACH-000233,0.048129442857800006
ACH-000234,-0.059515162119100004
ACH-000235,0.0513003896227
ACH-000237,0.09098667541380001
ACH-000238,-0.030674974686599996
ACH-000243,0.0804658347502
ACH-000244,-0.160193300977
ACH-000246,0.105304164115
ACH-000248,0.048549900024300006
ACH-000250,0.028645011108300002
ACH-000251,0.329776769218
ACH-000253,0.108222772078
ACH-000255,0.225519626192
ACH-000256,0.0049468623934199995
ACH-000257,-0.0233521883815
ACH-000258,-0.0965939077269
ACH-000259,-0.00410370777547
ACH-000260,0.057901262515
ACH-000261,0.0675138135468
ACH-000262,0.214702663538
ACH-000263,0.0496903983479
ACH-000264,0.15850950090500002
ACH-000265,-0.049501144785699995
ACH-000266,0.0504103303744
ACH-000272,0.0689534983292
ACH-000273,0.201103319182
ACH-000274,0.04354111901359999
ACH-000277,0.17040017687399997
ACH-000278,0.131348048498
ACH-000279,0.23917214925900002
ACH-000280,0.0588608052877
ACH-000281,-0.0159825536759
ACH-000288,0.176867931171
ACH-000291,0.020790624982200002
ACH-000293,0.370544341625
ACH-000294,0.125011512765
ACH-000295,0.024139998019699998
ACH-000296,0.181268733022
ACH-000302,0.137890990016
ACH-000304,0.442627303204
ACH-000307,-0.044351680953
ACH-000308,0.119417676529
ACH-000310,0.151582842785
ACH-000311,0.131720063635
ACH-000312,0.10327174882899999
ACH-000315,-0.177209938566
ACH-000316,0.125203914737
ACH-000317,0.09410721314750001
ACH-000318,0.10878789135099999
ACH-000319,0.171681319404
ACH-000320,-0.0819332833609
ACH-000322,0.00132254786722
ACH-000323,0.170705345291
ACH-000324,0.314785575869
ACH-000329,0.0746604365383
ACH-000330,0.385026891056
ACH-000331,-0.025413266336400002
ACH-000332,0.05784672844909999
ACH-000334,-0.0529968100116
ACH-000335,-0.0188052650601
ACH-000336,0.0071286474860699995
ACH-000337,0.0702452887982
ACH-000339,0.09430246374910001
ACH-000341,0.20023126703400002
ACH-000348,0.16085260517
ACH-000350,-0.017138685236799997
ACH-000352,0.108881041668
ACH-000356,0.287059231311
ACH-000361,0.263157217106
ACH-000362,0.08210036575799999
ACH-000363,0.23290805804099998
ACH-000364,0.0721529497678
ACH-000365,0.057086136560699996
ACH-000366,0.11136907872000001
ACH-000368,0.130958120299
ACH-000374,0.203613941223
ACH-000375,-0.111756442068
ACH-000376,0.253391319424
ACH-000381,0.119097532529
ACH-000383,0.0465406179715
ACH-000387,0.218166785749
ACH-000389,0.0227151762633
ACH-000390,-0.019038482911200003
ACH-000393,-0.06195624069569999
ACH-000395,-0.0233052989108
ACH-000397,0.27451528657200003
ACH-000401,0.19450520166
ACH-000402,0.0343737431059
ACH-000403,0.18494707208
ACH-000404,-0.062482585198400005
ACH-000406,0.08348760126469999
ACH-000407,0.188812013627
ACH-000408,0.09362774216880002
ACH-000410,0.17833638975299998
ACH-000411,0.100665068265
ACH-000414,0.0791262275125
ACH-000415,0.109819779206
ACH-000416,0.146996549723
ACH-000420,-0.0103980707151
ACH-000421,0.11737727973300001
ACH-000424,-0.17124419613400002
ACH-000425,0.0712440668353
ACH-000426,0.18572525701900003
ACH-000427,0.0935996141722
ACH-000433,0.0394815648386
ACH-000436,-0.00510007415077
ACH-000444,0.208016311103
ACH-000445,0.263963867269
ACH-000448,0.114351088374
ACH-000450,0.22591309535
ACH-000452,0.0349052375652
ACH-000454,0.05761596997769999
ACH-000458,0.09515265384400001
ACH-000459,0.36953006366999996
ACH-000460,0.039718417077199995
ACH-000461,0.043803316466
ACH-000463,0.020356593742
ACH-000464,-0.121458041234
ACH-000466,0.197586466765
ACH-000467,0.353479273102
ACH-000468,-0.026077051969300002
ACH-000469,0.0243769903301
ACH-000470,0.586092650418
ACH-000471,0.012708118933299999
ACH-000472,0.12169850843499999
ACH-000473,-0.040525096984900005
ACH-000475,0.135861829924
ACH-000476,0.104736951688
ACH-000477,0.08406192127689999
ACH-000480,0.13076799028799999
ACH-000481,0.120698260791
ACH-000483,0.155832558533
ACH-000484,-0.0593850763666
ACH-000485,-0.013101330984499998
ACH-000486,0.163886382244
ACH-000487,0.20979097252599999
ACH-000488,0.114267924725
ACH-000490,0.00284290533757
ACH-000491,0.0327242266537
ACH-000495,0.204455719109
ACH-000496,0.039740535959099994
ACH-000499,0.152922491548
ACH-000500,-0.29274629151
ACH-000502,0.108271131117
ACH-000503,0.306741643677
ACH-000505,0.135714218575
ACH-000507,-0.0527327424956
ACH-000510,0.17928727479200002
ACH-000511,0.00706743937137
ACH-000512,0.0110188889653
ACH-000516,0.363225033885
ACH-000517,0.0180065950632
ACH-000518,0.266202186991
ACH-000520,-0.0145234168022
ACH-000521,0.1832530345
ACH-000522,0.0680623815026
ACH-000524,0.0616837384349
ACH-000527,0.0993401584509
ACH-000528,0.18663876495099999
ACH-000537,0.0464590582008
ACH-000541,0.387077292483
ACH-000542,0.022878154778400002
ACH-000544,0.162430119698
ACH-000545,0.261196920012
ACH-000547,-0.17159833694899998
ACH-000548,0.00196755439274
ACH-000549,0.09915164831869999
ACH-000550,-0.0788195081971
ACH-000552,0.11361312627
ACH-000556,0.0435819662672
ACH-000557,0.0433242865664
ACH-000570,0.04425052308619999
ACH-000571,0.237618161849
ACH-000573,0.0560533642026
ACH-000576,0.033079543237299995
ACH-000580,0.159545171117
ACH-000584,0.055818152081300004
ACH-000585,0.07411605647969999
ACH-000588,0.0715519454232
ACH-000589,0.100611928313
ACH-000591,0.174112729481
ACH-000593,0.09611914810560002
ACH-000600,0.27848836260000004
ACH-000601,0.11809957938400001
ACH-000604,0.406854243556
ACH-000605,0.10950057867
ACH-000606,0.190447725789
ACH-000608,0.138724631437
ACH-000614,-0.053536280427900006
ACH-000616,0.142562573948
ACH-000618,0.143346960971
ACH-000619,0.0285194140579
ACH-000620,0.0561845973733
ACH-000621,0.161107635055
ACH-000622,0.249751470685
ACH-000623,0.38795802074100005
ACH-000624,0.0436683382868
ACH-000627,0.113254050401
ACH-000630,0.0526906741411
ACH-000632,0.151257040323
ACH-000633,0.105334341091
ACH-000637,0.0881455450471
ACH-000638,0.18642775425299998
ACH-000646,0.206561164711
ACH-000647,0.20529775788
ACH-000648,0.0218021029722
ACH-000649,0.0282899693194
ACH-000651,0.035855524013199996
ACH-000652,-0.193354152322
ACH-000653,-0.08769167458100001
ACH-000657,0.137287111761
ACH-000658,0.151871899914
ACH-000661,0.349886264687
ACH-000662,0.27998103317699996
ACH-000663,0.08058570344110001
ACH-000665,0.109094066331
ACH-000671,0.06910414849839999
ACH-000673,0.0681938667159
ACH-000676,0.032261600230299996
ACH-000677,0.0715577706757
ACH-000681,0.00813544454346
ACH-000682,0.13305817048000002
ACH-000683,0.07575498857719999
ACH-000684,0.06394593979259999
ACH-000688,0.115531812965
ACH-000693,0.0461956361462
ACH-000694,0.0410397749866
ACH-000695,0.205694172436
ACH-000696,0.0476791933039
ACH-000697,0.275523488714
ACH-000699,-0.04897517884790001
ACH-000701,0.18705394487399998
ACH-000706,0.0974022873161
ACH-000711,0.140505474707
ACH-000713,0.18569850223099998
ACH-000714,0.485421357963
ACH-000718,-0.038103573552199996
ACH-000720,0.0789193039645
ACH-000721,0.11396615290300001
ACH-000724,0.42508981666
ACH-000725,0.27894490880399997
ACH-000732,0.183022742557
ACH-000734,0.08720678271849999
ACH-000735,-0.0876777470444
ACH-000736,-0.0515747441072
ACH-000738,0.19571737680999998
ACH-000746,-0.025024190490700003
ACH-000747,0.119381729615
ACH-000748,0.20709225145100002
ACH-000753,0.07201202724389999
ACH-000756,0.293259552576
ACH-000757,0.175464072596
ACH-000758,-0.0071891428671300005
ACH-000760,0.0516900334483
ACH-000763,0.0118153032238
ACH-000764,0.274087728888
ACH-000765,0.188194589734
ACH-000766,0.151139307624
ACH-000767,0.152477643729
ACH-000768,0.0653854377999
ACH-000769,0.39071657761
ACH-000770,0.0829938393287
ACH-000771,0.223249731664
ACH-000773,0.10071221906
ACH-000776,0.21340702729699998
ACH-000777,0.07110820370080001
ACH-000778,0.190316725667
ACH-000781,0.0649029632549
ACH-000782,0.0545651674608
ACH-000783,0.112409544493
ACH-000784,0.0975810447583
ACH-000785,-0.08592204221899999
ACH-000787,0.157468045612
ACH-000788,0.134491483179
ACH-000791,0.16847234932799998
ACH-000792,0.161729649411
ACH-000794,-0.141882874704
ACH-000796,0.0793230855503
ACH-000799,0.144897809544
ACH-000800,-0.326398695237
ACH-000802,0.145669652733
ACH-000804,-0.0126928638555
ACH-000805,0.314754986251
ACH-000809,0.21515667112300002
ACH-000810,0.138993535976
ACH-000811,0.0278675772823
ACH-000817,0.240264289295
ACH-000819,0.227022031394
ACH-000820,-0.0202397510273
ACH-000821,-0.16434036352700002
ACH-000822,-0.0340472123923
ACH-000823,0.051794437052499996
ACH-000824,0.231642137388
ACH-000827,0.104683714687
ACH-000829,0.207984492739
ACH-000831,0.227376871689
ACH-000832,0.09310380380529999
ACH-000833,0.114601234168
ACH-000834,-0.0181125409117
ACH-000835,0.119053267147
ACH-000836,0.157307388192
ACH-000837,-0.0257093628346
ACH-000838,0.16945596803100002
ACH-000839,-0.00839684251926
ACH-000840,-0.0046168815364099995
ACH-000841,0.08609405447650001
ACH-000843,0.19123143033599999
ACH-000846,0.026327871088099995
ACH-000847,0.160721653649
ACH-000848,0.265706923338
ACH-000849,0.0531472684855
ACH-000851,0.225617918649
ACH-000855,0.04242119292069999
ACH-000856,0.138665797855
ACH-000858,-0.011352246347299998
ACH-000859,0.204972427081
ACH-000861,0.17801679055599998
ACH-000862,-0.057556649620400004
ACH-000865,0.171791804979
ACH-000866,0.18322901562899999
ACH-000867,0.107300875458
ACH-000869,0.012654993896700002
ACH-000872,0.210980578609
ACH-000873,0.14252394353599998
ACH-000876,0.033831193451900006
ACH-000878,-0.0270533084972
ACH-000880,-0.0295807482135
ACH-000881,0.223490136114
ACH-000882,0.040967274180800005
ACH-000884,0.11901656041
ACH-000885,0.0904048452203
ACH-000887,0.045733972338300004
ACH-000888,0.128088208362
ACH-000889,0.236210766346
ACH-000890,-0.0813409587094
