,GLIS1 (148979)
ACH-000004,0.354808053397
ACH-000007,0.17221059576099998
ACH-000009,-0.004561306661909999
ACH-000011,0.134510960667
ACH-000012,0.0260317829978
ACH-000013,-0.040601069276
ACH-000014,0.0170598887614
ACH-000015,0.0487409782482
ACH-000017,-0.165212843121
ACH-000018,-0.0021871847796100003
ACH-000019,-0.0152013295245
ACH-000021,0.0130220729782
ACH-000022,-0.151517373417
ACH-000025,-0.068576823434
ACH-000028,0.0260519014184
ACH-000030,0.025440781425099996
ACH-000035,-0.0760227328473
ACH-000036,-0.164417290669
ACH-000037,0.198592661664
ACH-000039,0.000507365771872
ACH-000040,0.11601653999500001
ACH-000041,0.0834693884137
ACH-000042,0.17369708202599998
ACH-000045,0.0636548858967
ACH-000047,-0.166010639275
ACH-000052,-0.208427427311
ACH-000053,0.0063089874766
ACH-000054,-0.108085671759
ACH-000055,-0.109936740236
ACH-000060,-0.242044088426
ACH-000067,-0.07197083566279999
ACH-000070,-0.034857687566900004
ACH-000075,-0.143342353003
ACH-000078,0.0873247520537
ACH-000082,0.029649059674900002
ACH-000085,0.022693404683500003
ACH-000086,-0.0437952789159
ACH-000087,-0.147390943704
ACH-000092,-0.0918967695927
ACH-000095,0.0497780204471
ACH-000097,0.04456086387350001
ACH-000098,0.327388405141
ACH-000099,-0.0360107864744
ACH-000108,0.19069562120099998
ACH-000113,0.164345098741
ACH-000115,-0.0636322799656
ACH-000116,0.13137210908299998
ACH-000118,0.128448140869
ACH-000120,-0.09278181548730001
ACH-000123,0.107252009916
ACH-000127,0.0271120410513
ACH-000128,-0.0186048184083
ACH-000132,0.0250225376656
ACH-000133,0.05383796486959999
ACH-000137,-0.12920825534299998
ACH-000138,0.006656647769449999
ACH-000142,-0.137226665985
ACH-000143,0.110997801101
ACH-000146,-0.065528963521
ACH-000148,0.09888493654920001
ACH-000150,-0.122123805635
ACH-000152,0.32157656383600003
ACH-000153,0.267069459591
ACH-000159,0.160103711962
ACH-000160,-0.11744311490800001
ACH-000163,-0.104488252389
ACH-000167,0.216355359781
ACH-000168,-0.0179078866026
ACH-000169,-0.07705802707539999
ACH-000178,-0.0931032864945
ACH-000182,-0.102385217225
ACH-000183,0.113570586864
ACH-000188,-0.0104994813585
ACH-000189,0.0153688129829
ACH-000190,-0.16597221831700001
ACH-000198,-0.0660474087008
ACH-000204,-0.0424530514231
ACH-000206,-0.17783096015900002
ACH-000207,0.159838549721
ACH-000211,0.0402024115501
ACH-000215,-0.033811730773
ACH-000221,-0.312890379671
ACH-000222,0.0111731330502
ACH-000223,0.12580169500399999
ACH-000226,-0.10390296795399999
ACH-000227,-0.032962609208
ACH-000228,-0.09961450775139999
ACH-000231,-0.103136599485
ACH-000232,-0.034112697865
ACH-000233,-0.022843122688199997
ACH-000234,-0.09267993795469999
ACH-000235,0.10627058830700001
ACH-000237,-0.0089436708784
ACH-000238,-0.052407997065
ACH-000243,0.0175284844236
ACH-000244,-0.165438559835
ACH-000246,0.066475373793
ACH-000248,0.10925219452099999
ACH-000250,-0.0488632834953
ACH-000251,-0.25257271946
ACH-000253,-0.026509634217
ACH-000255,-0.18901245359000002
ACH-000256,-0.265779143932
ACH-000257,-0.0440093936381
ACH-000258,0.048963078984099996
ACH-000259,-0.0724158024593
ACH-000260,0.118483066342
ACH-000261,-0.0158138637683
ACH-000262,-0.203444701831
ACH-000263,0.0194303130681
ACH-000264,-0.0333543447489
ACH-000265,0.153587038768
ACH-000266,0.0721118024926
ACH-000272,-0.145081437742
ACH-000273,0.013063674317
ACH-000274,-0.0949635196624
ACH-000277,0.06320952695
ACH-000278,-0.199927756433
ACH-000279,0.0983273394427
ACH-000280,-0.031598199588900006
ACH-000281,0.118219804493
ACH-000288,-0.11446566084200001
ACH-000291,0.0210026901211
ACH-000293,-0.09366449440840001
ACH-000294,0.0168273848421
ACH-000295,-0.221264529991
ACH-000296,-0.142224342607
ACH-000302,-0.0450842226073
ACH-000304,0.196495626349
ACH-000307,-0.021359083229
ACH-000308,-0.0324713798967
ACH-000310,-0.10434071768999999
ACH-000311,0.147983154622
ACH-000312,-0.1349364541
ACH-000315,-0.137672682118
ACH-000316,-0.0376306607721
ACH-000317,0.12167775557800001
ACH-000318,-0.022387584005
ACH-000319,-0.028682989876099997
ACH-000320,0.126232381827
ACH-000322,-0.049673333103400004
ACH-000323,-0.0685014551379
ACH-000324,-0.141856261526
ACH-000329,-0.073086220631
ACH-000330,-0.0865927099164
ACH-000331,-0.115788739595
ACH-000332,0.10726771787
ACH-000334,0.261267430764
ACH-000335,0.09296501343790001
ACH-000336,-0.244579893836
ACH-000337,-0.140296979146
ACH-000339,-0.06642716216990001
ACH-000341,0.0802630715774
ACH-000348,0.149357720723
ACH-000350,0.036275991281
ACH-000352,0.0817242425955
ACH-000356,-0.239074258046
ACH-000361,-0.0373383710985
ACH-000362,-0.049091148475
ACH-000363,-0.013006929068799999
ACH-000364,-0.161904217312
ACH-000365,-0.059938780631800005
ACH-000366,0.0202346750642
ACH-000368,0.000785728043094
ACH-000374,-0.054074682856400005
ACH-000375,0.0584315879643
ACH-000376,-0.0450914892079
ACH-000381,-0.246898449784
ACH-000383,-0.0316045225984
ACH-000387,-0.0618910195041
ACH-000389,0.0939457335185
ACH-000390,0.0271712769019
ACH-000393,-0.0547343532524
ACH-000395,-0.0137421373085
ACH-000397,0.0361630578946
ACH-000401,-0.0313149741566
ACH-000402,-0.0491326812669
ACH-000403,-0.114662964038
ACH-000404,-0.060642165043599996
ACH-000406,-0.08074763034560001
ACH-000407,0.00863470507766
ACH-000408,0.0314077665292
ACH-000410,-0.0986657146526
ACH-000411,-0.0950250054773
ACH-000414,0.11634857569399999
ACH-000415,-0.0827377241196
ACH-000416,0.0694520191193
ACH-000420,-0.0156732493771
ACH-000421,-0.036584297816
ACH-000424,-0.284543639595
ACH-000425,0.0167843141971
ACH-000426,0.145812353432
ACH-000427,0.22995056971900002
ACH-000433,-0.173638462935
ACH-000436,-0.235815227135
ACH-000444,0.0578116106274
ACH-000445,-0.304689739599
ACH-000448,-0.140404814135
ACH-000450,-0.34604329512299997
ACH-000452,-0.0480497759012
ACH-000454,-0.126025318618
ACH-000458,-0.179227927996
ACH-000459,-0.14946181673800002
ACH-000460,0.0146374334189
ACH-000461,-0.15225416799
ACH-000463,0.101597607388
ACH-000464,0.048765212180599996
ACH-000466,-0.010600224864799999
ACH-000467,0.0735730841489
ACH-000468,-0.0908859596062
ACH-000469,-0.186392210314
ACH-000470,-0.160085059112
ACH-000471,0.063707600941
ACH-000472,0.032256346680099995
ACH-000473,-0.0100913958571
ACH-000475,0.0033373661716299997
ACH-000476,0.0104019595401
ACH-000477,0.11087923757200001
ACH-000480,-0.0208183543477
ACH-000481,0.0851998243727
ACH-000483,0.271109435796
ACH-000484,-0.029298840765400003
ACH-000485,-0.0679045407567
ACH-000486,0.00233370084938
ACH-000487,0.0636556630568
ACH-000488,-0.06785372022969999
ACH-000490,-0.0348038545991
ACH-000491,-0.182039398993
ACH-000495,-0.015602950087899999
ACH-000496,-0.0940247495509
ACH-000499,0.0161359469172
ACH-000500,-0.0513629986731
ACH-000502,0.0130682158632
ACH-000503,0.013497912390700001
ACH-000505,0.031160135131599997
ACH-000507,-0.19101430772599998
ACH-000510,-0.0688508119783
ACH-000511,-0.0335394826735
ACH-000512,0.152875622485
ACH-000516,-0.207931968365
ACH-000517,-0.0520257491629
ACH-000518,-0.0198033550381
ACH-000520,-0.144329636993
ACH-000521,-0.0249119417293
ACH-000522,-0.0573017890647
ACH-000524,-0.089738857413
ACH-000527,-0.0694190789533
ACH-000528,-0.0435553227049
ACH-000537,0.00734245467939
ACH-000541,0.00192465024218
ACH-000542,-0.0703759128624
ACH-000544,0.025568838948499997
ACH-000545,0.0451674957493
ACH-000547,-0.28664960374000004
