,KRTAP4-2 (85291)
ACH-000004,-0.7624164278710001
ACH-000007,-0.631904161926
ACH-000009,-0.8291864369419999
ACH-000011,-0.7220228028010001
ACH-000012,-0.8320233661640001
ACH-000013,-0.590174982737
ACH-000014,-0.7092904349789999
ACH-000015,-0.6845951629829999
ACH-000017,-1.2329589856899998
ACH-000018,-0.772182058313
ACH-000019,-0.672401068364
ACH-000021,-0.717362324884
ACH-000022,-0.7713647710349999
ACH-000025,-0.679040168189
ACH-000028,-0.6643713997240001
ACH-000030,-0.707990123745
ACH-000035,-0.687539858488
ACH-000036,-0.878626489702
ACH-000037,-0.683551797671
ACH-000039,-0.796707484897
ACH-000040,-0.912280098608
ACH-000041,-0.821638389068
ACH-000042,-0.62331946315
ACH-000045,-0.716193474295
ACH-000047,-0.7804344816750001
ACH-000052,-0.50443126417
ACH-000053,-0.745837669454
ACH-000054,-0.8471236564669999
ACH-000055,-0.590378903933
ACH-000060,-0.75888826572
ACH-000067,-0.880974117414
ACH-000070,-0.683876914218
ACH-000075,-1.03680119292
ACH-000078,-0.833884817512
ACH-000082,-0.7246893211480001
ACH-000085,-0.693468108928
ACH-000086,-0.499805824919
ACH-000087,-0.6730630540899999
ACH-000092,-1.00755237555
ACH-000095,-1.1126959971
ACH-000097,-0.803221404599
ACH-000098,-0.731839675243
ACH-000099,-0.845770804392
ACH-000108,-0.659641135545
ACH-000113,-0.602597761731
ACH-000115,-0.7472726590180001
ACH-000116,-0.7691777191879999
ACH-000118,-0.7051849740170001
ACH-000120,-0.948495079612
ACH-000123,-0.583634582587
ACH-000127,-0.647225774424
ACH-000128,-0.9979569394700001
ACH-000132,-0.795522149877
ACH-000133,-0.7088017413940001
ACH-000137,-0.71356900194
ACH-000138,-1.01631900116
ACH-000142,-0.847039663023
ACH-000143,-0.702058914123
ACH-000146,-0.749904029285
ACH-000148,-0.8298827264599999
ACH-000150,-0.596379482101
ACH-000152,-0.809134738226
ACH-000153,-0.56649780758
ACH-000159,-0.804800865884
ACH-000160,-0.7519260375110001
ACH-000163,-1.01575227735
ACH-000167,-0.724461702915
ACH-000168,-0.817976513667
ACH-000169,-0.7698365116249999
ACH-000178,-0.8063228148330001
ACH-000182,-0.711900768715
ACH-000183,-0.76513225295
ACH-000188,-0.7836842783660001
ACH-000189,-0.439795744956
ACH-000190,-0.697840388755
ACH-000198,-0.704615302631
ACH-000204,-0.804056704294
ACH-000206,-0.672559002884
ACH-000207,-0.5762450757940001
ACH-000211,-0.892198046485
ACH-000215,-0.6952365745460001
ACH-000221,-0.665795729094
ACH-000222,-0.703147325331
ACH-000223,-0.653388813382
ACH-000226,-0.6928746019550001
ACH-000227,-0.636334223755
ACH-000228,-0.896259612378
ACH-000231,-0.8794725144810001
ACH-000232,-0.659394990008
ACH-000233,-0.663777602637
ACH-000234,-0.536528480908
ACH-000235,-0.805965978998
ACH-000237,-0.936520967385
ACH-000238,-0.598519695695
ACH-000243,-0.797455674212
ACH-000244,-0.47986825469300004
ACH-000246,-0.726104171104
ACH-000248,-0.9272749044159999
ACH-000250,-0.716389995837
ACH-000251,-1.04782735387
ACH-000253,-0.801690429062
ACH-000255,-0.793487776231
ACH-000256,-0.728730337401
ACH-000257,-0.745937461585
ACH-000258,-0.7999749754109999
ACH-000259,-0.8461224949889999
ACH-000260,-0.505633274859
ACH-000261,-0.716942426549
ACH-000262,-0.568527648364
ACH-000263,-0.5619104810100001
ACH-000264,-0.816970855498
ACH-000265,-0.7295351585330001
ACH-000266,-0.833382165944
ACH-000272,-0.670570175032
ACH-000273,-0.9167156030879999
ACH-000274,-0.9602158857940001
ACH-000277,-0.663754518588
ACH-000278,-0.708959273152
ACH-000279,-0.823203660004
ACH-000280,-0.788057346417
ACH-000281,-0.975004585563
ACH-000288,-0.975879530687
ACH-000291,-0.7590111860459999
ACH-000293,-0.595992117531
ACH-000294,-0.660687026857
ACH-000295,-0.6747938739429999
ACH-000296,-0.8553220879440001
ACH-000302,-0.7235905251610001
ACH-000304,-0.718748945364
ACH-000307,-0.813226772799
ACH-000308,-0.806784854942
ACH-000310,-0.62721779438
ACH-000311,-0.91448162184
ACH-000312,-0.789066831208
ACH-000315,-0.6791762044699999
ACH-000316,-0.835088247128
ACH-000317,-0.680233738441
ACH-000318,-0.665451939114
ACH-000319,-0.911016070126
ACH-000320,-0.8006812727150001
ACH-000322,-0.867194344568
ACH-000323,-0.9041867186939999
ACH-000324,-0.935406843039
ACH-000329,-0.800674389347
ACH-000330,-0.959262640141
ACH-000331,-0.726652605171
ACH-000332,-0.989499472986
ACH-000334,-0.999506410491
ACH-000335,-0.857671486739
ACH-000336,-0.798254794117
ACH-000337,-0.599783510903
ACH-000339,-0.806596989912
ACH-000341,-0.697256017605
ACH-000348,-0.586226034698
ACH-000350,-1.21549581115
ACH-000352,-0.43650675127599997
ACH-000356,-0.389990270775
ACH-000361,-0.8357459997660001
ACH-000362,-0.627881307214
ACH-000363,-0.607446171385
ACH-000364,-0.842254487766
ACH-000365,-0.579269308709
ACH-000366,-0.653438661999
ACH-000368,-0.608418685214
ACH-000374,-0.46548949408999996
ACH-000375,-0.719209773083
ACH-000376,-0.547501041763
