,FLI1 (2313)
ACH-000004,-0.723552446883
ACH-000007,0.0104135160058
ACH-000009,-0.11431337805500001
ACH-000011,-0.025459888259900004
ACH-000012,0.0659372927424
ACH-000013,-0.034432429873800005
ACH-000014,-0.053141597321199996
ACH-000015,0.0381254098548
ACH-000017,-0.0514287592213
ACH-000018,-0.26795064116
ACH-000019,0.151535559509
ACH-000021,-0.10717967306199999
ACH-000022,-0.120777762372
ACH-000025,0.329322678164
ACH-000028,-0.014330601764700001
ACH-000030,0.139945235111
ACH-000035,-0.0399098073387
ACH-000036,0.0877550201309
ACH-000037,0.0705869058543
ACH-000039,-0.764238084648
ACH-000040,-0.150779988036
ACH-000041,-1.3476182208
ACH-000042,0.122381900742
ACH-000045,-0.381194752636
ACH-000047,-0.124166655491
ACH-000052,-0.802659399987
ACH-000053,-0.093007410153
ACH-000054,0.238142382699
ACH-000055,-0.0881824518606
ACH-000060,0.031955154155099995
ACH-000067,0.20331790417999998
ACH-000070,0.0651390944341
ACH-000075,0.20736299214099999
ACH-000078,-0.0585044307085
ACH-000082,-0.054022561007199994
ACH-000085,-0.031158626827599997
ACH-000086,0.0405444531899
ACH-000087,-0.6035093745719999
ACH-000092,-0.002025257758
ACH-000095,-0.0514015631875
ACH-000097,-0.125961507059
ACH-000098,-0.0272110839415
ACH-000099,0.0494201658761
ACH-000108,-0.0310731604121
ACH-000113,-0.350907811786
ACH-000115,-0.09842802589579999
ACH-000116,0.0790417623551
ACH-000118,-0.0259418835186
ACH-000120,0.0795720597718
ACH-000123,0.04010749947219999
ACH-000127,0.096744254978
ACH-000128,-0.0589865062309
ACH-000132,-0.302783584678
ACH-000133,0.214656448402
ACH-000137,-0.144061247193
ACH-000138,-0.053890194376099994
ACH-000142,0.0410619991057
ACH-000143,0.044895288212400006
ACH-000146,-0.542374188779
ACH-000148,0.00207427326363
ACH-000150,-0.0183051335068
ACH-000152,-0.0113069440497
ACH-000153,-0.856352965192
ACH-000159,-0.00486524592598
ACH-000160,-0.119558175062
ACH-000163,-0.147192892258
ACH-000167,0.20042883803199998
ACH-000168,-0.5635372872469999
ACH-000169,0.035354789963199997
ACH-000178,-0.578117511769
ACH-000182,-0.042079777238800006
ACH-000183,-0.144327513288
ACH-000188,0.028213064034700003
ACH-000189,-0.10872689454000002
ACH-000190,0.41118936979500004
ACH-000198,-1.04513862461
ACH-000204,-0.400304307102
ACH-000206,0.139234966339
ACH-000207,0.19072257969599998
ACH-000211,0.19722661559799998
ACH-000215,-0.0784578793638
ACH-000221,0.11206134366800001
ACH-000222,-0.0278117884686
ACH-000223,-0.0799364846974
ACH-000226,0.0703513381438
ACH-000227,0.013591530291600002
ACH-000228,-0.143625104641
ACH-000231,0.0240949855032
ACH-000232,0.039391615094
ACH-000233,0.112004434761
ACH-000234,0.0944367635108
ACH-000235,-0.045258426566199994
ACH-000237,-0.118161257214
ACH-000238,-0.204156254803
ACH-000243,0.13003752358100001
ACH-000244,0.495183267688
ACH-000246,-0.055231604214399994
ACH-000248,-0.04644604590890001
ACH-000250,-0.0462686171166
ACH-000251,-0.101821215868
ACH-000253,0.0865304999082
ACH-000255,0.20194106259
ACH-000256,0.05765545151959999
ACH-000257,0.00920502957189
ACH-000258,-0.216393265469
ACH-000259,-0.005776270330479999
ACH-000260,-0.008741932196780001
ACH-000261,0.011284176703700001
ACH-000262,0.198023378319
ACH-000263,0.018834240410099998
ACH-000264,-0.0676980869861
ACH-000265,0.102596016085
ACH-000266,-0.103143731228
ACH-000272,-0.00942939498392
ACH-000273,0.008092485663439999
ACH-000274,0.057690670269
ACH-000277,0.108368566826
ACH-000278,0.012174920121799998
