,ADRBK2 (157)
ACH-000004,-0.06714397560480001
ACH-000007,0.121101545712
ACH-000009,-0.037830858214
ACH-000011,0.0452274595679
ACH-000012,-0.16846190950399997
ACH-000013,-0.143713586412
ACH-000014,0.021913739460400004
ACH-000015,0.0192010462892
ACH-000017,0.021809035167900004
ACH-000018,0.0535974455781
ACH-000019,-0.240240244323
ACH-000021,-0.183899237593
ACH-000022,-0.0185091815497
ACH-000025,-0.139219789539
ACH-000028,-0.018934651184400002
ACH-000030,-0.061227573284
ACH-000035,-0.158817222004
ACH-000036,-0.0832256758062
ACH-000037,-0.0748414309929
ACH-000039,-0.11679209475999999
ACH-000040,-0.151395356174
ACH-000041,-0.162842611827
ACH-000042,-0.441222020001
ACH-000045,-0.0257467688636
ACH-000047,-0.07588980822369999
ACH-000052,-0.0789775940246
ACH-000053,-0.0964429021958
ACH-000054,-0.040272942721
ACH-000055,0.012016223802399998
ACH-000060,-0.108658234905
ACH-000067,-0.204801377414
ACH-000070,-0.0802647535
ACH-000075,-0.010078843233799999
ACH-000078,-0.0295101381969
ACH-000082,-0.00668228300347
ACH-000085,-0.0689016610684
ACH-000086,0.0441761728817
ACH-000087,-0.124767925618
ACH-000092,0.005695011553579999
ACH-000095,-0.0240176149153
ACH-000097,-0.0832336446283
ACH-000098,-0.126000643969
ACH-000099,0.030949054004299998
ACH-000108,-0.012344760330100001
ACH-000113,-0.11491368474000001
ACH-000115,-0.120210100509
ACH-000116,-0.0464300232163
ACH-000118,-0.06244461996469999
ACH-000120,-0.0140944443833
ACH-000123,-0.11639033008300001
ACH-000127,0.043632270025399995
ACH-000128,0.146448325644
ACH-000132,-0.0344621398187
ACH-000133,-0.0854258096488
ACH-000137,-0.05234127291730001
ACH-000138,0.0963844816074
ACH-000142,0.0112255972505
ACH-000143,0.0108051386369
ACH-000146,-0.0715972376017
ACH-000148,0.0618179672193
ACH-000150,-0.0709674872032
ACH-000152,-0.0930992799612
ACH-000153,0.126481286405
ACH-000159,0.047476299102099995
ACH-000160,-0.0789796736621
ACH-000163,-0.224287739442
ACH-000167,0.0323809966016
ACH-000168,-0.173221161638
ACH-000169,-0.209748143338
ACH-000178,-0.0439485125083
ACH-000182,0.021989535506700002
ACH-000183,-0.09754765353730001
ACH-000188,0.034063834127
ACH-000189,0.20544357598700003
ACH-000190,-0.0799108571381
ACH-000198,-0.047594788549
ACH-000204,-0.102826268554
ACH-000206,0.110690741153
ACH-000207,-0.127465461621
ACH-000211,-0.21509216454500002
ACH-000215,-0.0211884994723
