,MEF2C (4208)
ACH-000004,0.031035339904400005
ACH-000007,-0.148608948105
ACH-000009,0.0235618878091
ACH-000011,0.118875150723
ACH-000012,0.131662262215
ACH-000013,0.035711439019300004
ACH-000014,-0.103897806515
ACH-000015,-0.103422508498
ACH-000017,0.134210699003
ACH-000018,0.0115837179064
ACH-000019,0.026747426505299998
ACH-000021,-0.37175206497599994
ACH-000022,0.0223605984529
ACH-000025,0.10805927403400001
ACH-000028,-0.0145535869269
ACH-000030,0.00179314168061
ACH-000035,-0.013177596287100002
ACH-000036,0.06608335162080001
ACH-000037,-0.115186737178
ACH-000039,-0.133793171051
ACH-000040,0.134113660637
ACH-000041,-0.047061106089699996
ACH-000042,-0.11914131577199999
ACH-000045,-0.48945822239200004
ACH-000047,0.110323083815
ACH-000052,-0.276369439165
ACH-000053,0.0053028950117
ACH-000054,-0.0481218402233
ACH-000055,0.07224794809860001
ACH-000060,-0.0243113853162
ACH-000067,-0.0782688074879
ACH-000070,-1.13743722549
ACH-000075,0.0739601475209
ACH-000078,0.288281567316
ACH-000082,-0.09839378832149999
ACH-000085,-0.267637312601
ACH-000086,0.00724104605514
ACH-000087,-0.24377073825399997
ACH-000092,-0.0601389562385
ACH-000095,0.014521540180299998
ACH-000097,0.116352963879
ACH-000098,-0.249856670229
ACH-000099,0.006759267657439999
ACH-000108,0.0174309949867
ACH-000113,-0.903960538659
ACH-000115,-0.0692099934096
ACH-000116,0.0194481172721
ACH-000118,-0.0449883075136
ACH-000120,0.0183778216162
ACH-000123,0.191643918043
ACH-000127,-0.0615519929761
ACH-000128,0.04189771787009999
ACH-000132,-0.149173723826
ACH-000133,0.0152626556809
ACH-000137,0.0043334303876199996
ACH-000138,-0.08645160142370001
ACH-000142,0.051017502972499996
ACH-000143,0.00321579211814
ACH-000146,-0.311306523195
ACH-000148,-0.17524887248799997
ACH-000150,-0.104589172046
ACH-000152,-0.19546633878
ACH-000153,-0.050079127493199996
ACH-000159,0.0417047094071
ACH-000160,0.0677013461861
ACH-000163,-0.12877434747400002
ACH-000167,-0.466464782538
ACH-000168,-0.09057816982610001
ACH-000169,-0.0149958859598
ACH-000178,-0.0046007525925299995
ACH-000182,-0.06884403932710001
ACH-000183,-1.45078798921
ACH-000188,-0.10340729281099999
ACH-000189,-0.137599281025
ACH-000190,0.271837593496
ACH-000198,0.114281733018
ACH-000204,-0.559370381793
ACH-000206,0.014525564297499998
ACH-000207,-0.11624394437100001
ACH-000211,-0.0670387811463
ACH-000215,0.0231012179275
ACH-000221,-0.040373302361499996
ACH-000222,0.16657532192900001
ACH-000223,0.0700086021156
ACH-000226,0.11689212617999999
ACH-000227,-0.0451708892071
ACH-000228,-0.182555283296
ACH-000231,-0.0866426119503
ACH-000232,0.0190212731726
ACH-000233,0.12331488624199999
ACH-000234,0.022023685990299996
ACH-000235,-0.035882886611199996
ACH-000237,-0.029892669838099996
ACH-000238,0.0544233467528
ACH-000243,0.009292069102379999
ACH-000244,0.22545971225900002
ACH-000246,0.14400463882
ACH-000248,0.10094646875800001
ACH-000250,-0.0193901931243
ACH-000251,0.18516874600000002
ACH-000253,0.113858752314
ACH-000255,0.0194484760899
ACH-000256,0.0101202017365
ACH-000257,0.0305136304489
ACH-000258,0.0512293342875
ACH-000259,0.0617532011658
ACH-000260,0.010986838082000001
ACH-000261,-0.0934925870528
