,PITPNM1 (9600)
ACH-000261,-0.186817900959
ACH-000262,-0.0412453322226
ACH-000263,-0.118839429679
ACH-000264,-0.17187025146600002
ACH-000265,-0.34617746673699995
ACH-000266,-0.406703840285
ACH-000272,-0.167343220786
ACH-000273,-0.19078275425900001
ACH-000274,-0.0824433698777
ACH-000277,-0.239424806559
ACH-000278,-0.196593733627
ACH-000279,-0.19868593964899997
ACH-000280,-0.257044909537
ACH-000281,-0.447425290646
ACH-000288,-0.47911846655900003
ACH-000291,-0.14671398636
ACH-000293,-0.30979807479000004
ACH-000294,-0.245205896191
ACH-000295,-0.14109587449000002
ACH-000296,-0.0471166532838
ACH-000302,-0.0457693850793
ACH-000304,-0.00130856326085
ACH-000307,-0.272345273342
ACH-000308,-0.350580642076
ACH-000310,-0.25413793245099997
ACH-000311,-0.240137995579
ACH-000312,-0.475882420467
ACH-000315,-0.229751260857
ACH-000316,-0.512474948136
ACH-000317,-0.49008667367
ACH-000318,-0.600406442131
ACH-000319,-0.22266235752099997
ACH-000320,-0.573812567886
ACH-000322,0.0163160106326
ACH-000323,-0.119868139548
ACH-000324,-0.237308591295
ACH-000329,-0.0620734523676
ACH-000330,-0.441160462793
ACH-000331,-0.153921030984
ACH-000332,-0.47259813484499996
ACH-000334,-0.20310204995900003
ACH-000335,-0.455885107566
ACH-000336,-0.43013280059500003
ACH-000337,-0.27278693982700003
ACH-000339,-0.37810448899599997
ACH-000341,-0.548119999573
ACH-000348,-0.00448101046793
ACH-000350,-0.153766979306
ACH-000352,-0.20495249213
ACH-000356,-0.751353282877
ACH-000361,-0.216392251954
ACH-000362,-0.348015013112
ACH-000363,-0.22583533115899998
ACH-000364,-0.32712536512400003
ACH-000365,-0.276307213665
ACH-000366,-0.342532553709
ACH-000368,-0.201249906161
ACH-000374,-0.46187167257100004
ACH-000375,-0.251299233056
ACH-000376,-0.174990691041
ACH-000381,-0.251003173557
ACH-000383,-0.25885110286999996
ACH-000387,-0.119207762738
ACH-000389,-0.0959624264202
ACH-000390,-0.22177108131200002
ACH-000393,-0.124427721863
ACH-000395,-0.501592995085
ACH-000397,-0.40110829400700004
ACH-000401,-0.12438508129899999
ACH-000402,-0.148475170439
ACH-000403,-0.281057807818
ACH-000404,-0.560242045075
ACH-000406,-0.261972500069
ACH-000407,-0.285301340876
ACH-000408,-0.554175775826
ACH-000410,-0.119296038103
ACH-000411,-0.271489157253
ACH-000414,-0.493816824577
ACH-000415,-0.384230034077
ACH-000416,-0.212081863283
ACH-000420,-0.347199501862
ACH-000421,-0.139302807355
ACH-000424,-0.19860913042199999
ACH-000425,-0.236852963074
ACH-000426,-0.107824586866
ACH-000427,-0.289815355812
ACH-000433,-0.22801171787500002
ACH-000436,-0.249828609659
ACH-000444,-0.140178780627
ACH-000445,-0.296863869405
ACH-000448,-0.36982395871299995
ACH-000450,-0.512226782143
ACH-000452,-0.15347809157
ACH-000454,-0.026832735714699997
ACH-000458,-0.512436281851
ACH-000459,0.20557053374899997
ACH-000460,-0.18660651463199998
ACH-000461,-0.577938242539
ACH-000463,-0.22406205739
ACH-000464,-0.165316921966
ACH-000466,-0.344820188776
ACH-000467,-0.198197674483
ACH-000468,-0.270945534352
ACH-000469,-0.324894176005
ACH-000470,-0.29852829526
ACH-000471,-0.195666828168
ACH-000472,-0.345803942905
ACH-000473,-0.175863806349
ACH-000475,-0.220900345887
ACH-000476,-0.0336342491313
ACH-000477,-0.23166045628499998
ACH-000480,-0.35534643413
ACH-000481,-0.0892709725251
ACH-000483,-0.051801504248
ACH-000484,-0.296343955772
ACH-000485,-0.239011295184
ACH-000486,-0.449363533231
ACH-000487,-0.310452614793
ACH-000488,-0.230629320053
ACH-000490,-0.222878108591
ACH-000491,-0.25250037664700004
ACH-000495,-0.380567165578
ACH-000496,-0.5610585414989999
ACH-000499,-0.352022728792
ACH-000500,-0.371295855299
ACH-000502,-0.197278935642
ACH-000503,-0.19972101157299998
ACH-000505,-0.215264270994
ACH-000507,-0.226799043425
ACH-000510,-0.324538499847
ACH-000511,-0.254905706482
ACH-000512,-0.152116910793
ACH-000516,-0.0764493929335
ACH-000517,-0.258187959734
ACH-000518,-0.19639072550099998
ACH-000520,-0.050350818501399996
ACH-000521,-0.22821356786699998
ACH-000522,-0.22873770971000001
ACH-000524,-0.20586708002999998
ACH-000527,-0.223818597046
ACH-000528,-0.15986616861
ACH-000537,-0.24753684198000003
ACH-000541,-0.338915060943
ACH-000542,-0.126887794822
ACH-000544,-0.269494977001
ACH-000545,-0.420651098319
ACH-000547,-0.0733532588195
ACH-000548,-0.286999448271
ACH-000549,-0.481125585031
ACH-000550,-0.127876653815
ACH-000552,-0.24094574235999996
ACH-000556,-0.09936794995300001
ACH-000557,-0.08416414778249999
ACH-000570,-0.333457612826
ACH-000571,-0.214212111842
ACH-000573,-0.10968370233100001
ACH-000576,-0.137861367078
ACH-000580,-0.275746576931
ACH-000584,-0.071660804194
ACH-000585,-0.241440951629
ACH-000588,-0.255324129069
ACH-000589,-0.421968939096
ACH-000591,-0.193205998252
ACH-000593,-0.19048799572500003
ACH-000600,-0.396013956324
ACH-000601,-0.293726591926
ACH-000604,-0.117113263805
ACH-000605,-0.259242432827
ACH-000606,-0.41848782213200003
ACH-000608,-0.251634665614
ACH-000614,-0.34285828348700004
ACH-000616,-0.16171601036299998
ACH-000618,-0.440732819906
ACH-000619,-0.481141828053
ACH-000620,-0.014273252540200001
ACH-000621,-0.07354438249489999
ACH-000622,-0.245263710477
ACH-000623,-0.269471042426
ACH-000624,-0.225612800518
ACH-000627,-0.126284482517
ACH-000630,-0.236506418459
ACH-000632,-0.262036916055
ACH-000633,-0.23352479517400002
ACH-000637,-0.23044253184
ACH-000638,-0.40615214011
ACH-000646,0.00425431911753
ACH-000647,-0.378187680001
ACH-000648,-0.149745976614
ACH-000649,-0.23095504062199998
ACH-000651,-0.152189888423
ACH-000652,-0.228798775269
ACH-000653,-0.159972244302
ACH-000657,-0.280220337988
ACH-000658,-0.182231334955
ACH-000661,-0.6658024810540001
ACH-000662,-0.18715000339
ACH-000663,-0.353997914316
ACH-000665,-0.536709762864
ACH-000671,-0.339565865047
ACH-000673,-0.143642698802
ACH-000676,-0.18692535106
ACH-000677,-0.0713057224459
ACH-000681,-0.18558875675099998
ACH-000682,-0.159640837744
ACH-000683,-0.189819933563
ACH-000684,-0.292041613609
ACH-000688,-0.114272444695
ACH-000693,-0.310788611776
ACH-000694,-0.45540311243799997
ACH-000695,-0.133258996796
ACH-000696,-0.35980874676799995
ACH-000697,-0.310712568773
ACH-000699,-0.25049683636
ACH-000701,-0.0641331950939
ACH-000706,-0.13595102877999998
ACH-000711,-0.25886464755
ACH-000713,-0.277941362686
ACH-000714,-0.322416705832
ACH-000718,-0.277828111742
ACH-000720,-0.430185426862
ACH-000721,-0.274440969312
ACH-000724,0.09207421981010001
ACH-000725,-0.278189948525
ACH-000732,-0.5663524786699999
ACH-000734,-0.585822139121
ACH-000735,-0.369322000783
ACH-000736,-0.133435014362
ACH-000738,-0.331430040357
ACH-000746,-0.208636095356
ACH-000747,-0.19076987325999997
ACH-000748,-0.26664495788000003
ACH-000753,-0.536869687348
ACH-000756,-0.37651312816200005
ACH-000757,-0.498129949999
ACH-000758,-0.215879674397
ACH-000760,-0.141119144832
ACH-000763,-0.0847966354373
ACH-000764,-0.131987819319
ACH-000765,-0.515970118559
ACH-000766,-0.350852770511
ACH-000767,-0.182636931994
ACH-000768,-0.270816393689
ACH-000769,-0.25152670740899996
ACH-000770,-0.287607070224
ACH-000771,-0.17645060636799997
ACH-000773,-0.341032868403
ACH-000776,-0.167366922062
ACH-000777,-0.07416186979560001
ACH-000778,-0.9877649518610001
ACH-000781,-0.30387431984200003
ACH-000782,-0.291056372298
ACH-000783,-0.39276332628
ACH-000784,-0.21603804382199998
ACH-000785,-0.297769519567
ACH-000787,-0.0875416534653
ACH-000788,-0.197871208477
ACH-000791,-0.276098367131
ACH-000792,-0.40586186449
ACH-000794,-0.514004370402
ACH-000796,-0.285126904077
ACH-000799,0.045751904754099994
ACH-000800,0.00644258570974
ACH-000802,-0.403791459643
ACH-000804,-0.30140440568599997
ACH-000805,-0.263601414813
ACH-000809,-0.175934097672
ACH-000810,-0.696194763184
ACH-000811,-0.14462466969
ACH-000817,-0.42588042186999997
ACH-000819,-0.321006547517
ACH-000820,-0.022473907149099998
ACH-000821,-0.204388233425
ACH-000822,-0.343988009142
ACH-000823,-0.29811567535100003
ACH-000824,-0.261370861836
ACH-000827,-0.300298487723
ACH-000829,-0.18551865322900002
ACH-000831,-0.179585557448
ACH-000832,-0.446515109358
ACH-000833,-0.230495289311
ACH-000834,-0.220777908277
ACH-000835,-0.108769346044
ACH-000836,-0.34496911855400003
ACH-000837,-0.276371126561
ACH-000838,-0.275828135966
ACH-000839,-0.215614610989
ACH-000840,-0.247916279254
ACH-000841,-0.549139825962
ACH-000843,-0.232252276653
ACH-000846,-0.127826589743
ACH-000847,-0.23270704615499999
ACH-000848,-0.267333347397
ACH-000849,-0.037998320239
ACH-000851,-0.168456448893
ACH-000855,0.04806488391080001
ACH-000856,-0.305871086523
ACH-000858,-0.188368690656
ACH-000859,-0.153202328753
ACH-000861,-0.35863199705399995
ACH-000862,-0.141685409944
ACH-000865,-0.253640600903
ACH-000866,-0.181529263343
ACH-000867,-0.20262439342099997
ACH-000869,-0.130864760842
ACH-000872,-0.5920079404649999
ACH-000873,-0.0991243495047
ACH-000876,-0.288566416549
ACH-000878,-0.49149201665
ACH-000880,-0.273184995915
ACH-000881,-0.269428925218
ACH-000882,-0.31286570501899996
ACH-000884,-0.22735807134799998
ACH-000885,-0.337037700836
ACH-000887,-0.323959812929
ACH-000888,-0.17687286444699998
ACH-000889,-0.101374999859
ACH-000890,-0.574598592016
ACH-000896,-0.186841343596
ACH-000898,-0.17301594663
ACH-000900,-0.579558745749
ACH-000901,-0.447485316021
ACH-000905,-0.145423846844
ACH-000906,-0.233443115959
ACH-000907,-0.131586975989
ACH-000910,-0.447422342443
ACH-000911,-0.380885668851
ACH-000912,-0.213805001105
ACH-000913,-0.274176701616
ACH-000915,-0.0974586629895
ACH-000916,-1.02001820158
ACH-000917,-0.500699616029
ACH-000921,-0.27856095016
ACH-000924,-0.143820989743
ACH-000926,-0.28566663548300003
ACH-000928,-0.052073978058699996
ACH-000929,-0.07519037197480001
ACH-000932,-0.357829490723
ACH-000935,-0.389050488832
ACH-000936,-0.168190385297
ACH-000937,-0.225234950404
ACH-000938,-0.225842954824
ACH-000939,-0.282027490765
ACH-000941,-0.211900610896
ACH-000943,-0.24100683964400002
ACH-000946,-0.450474756386
ACH-000947,-0.263012455313
ACH-000948,-0.326581579569
ACH-000950,-0.15851075345899998
ACH-000953,-0.313323601754
ACH-000957,-0.288212114549
ACH-000958,-0.33486149310400004
ACH-000960,-0.1805364373
ACH-000963,-0.357344580171
ACH-000968,-0.205366149192
ACH-000969,-0.286765621281
ACH-000973,-0.270936344873
ACH-000974,-0.107937896542
ACH-000975,-0.117255080377
ACH-000976,-0.277175058205
ACH-000978,-0.314245566245
ACH-000980,-0.24223393051999997
ACH-000984,-0.265815002811
ACH-000986,-0.267821411296
ACH-000988,-0.176770431078
ACH-000993,-0.0636251474032
ACH-000994,-0.21370963358800002
ACH-000996,-0.20053282683899998
ACH-001001,-0.20308618192699998
ACH-001020,-0.142535872738
ACH-001028,-0.316616136627
ACH-001031,-0.16747111539
ACH-001038,-0.257629605213
ACH-001048,-0.124404278815
ACH-001050,-0.234799361427
ACH-001053,-0.103951893797
ACH-001054,-0.144758911908
ACH-001061,-0.250499990596
ACH-001067,-0.317743663986
ACH-001075,-0.21061829361200002
ACH-001096,-0.163932477717
ACH-001128,-0.0287268730841
ACH-001134,-0.123565426611
ACH-001151,-0.126620949163
ACH-001163,-0.323034538588
ACH-001164,-0.178111555849
ACH-001173,-0.44650467600500005
ACH-001183,-0.0490150332395
ACH-001184,-0.126107937471
ACH-001190,-0.140903634748
ACH-001192,-0.217735974118
ACH-001193,-0.185614155633
ACH-001196,-0.0485227911955
ACH-001197,-0.35619636176799996
ACH-001205,-0.390278594575
ACH-001211,-0.0754909342582
ACH-001212,-0.124797560907
ACH-001228,-0.299551919457
ACH-001232,-0.10188280308
ACH-001239,-0.158963714682
ACH-001274,-0.04858099967209999
ACH-001275,-0.132603623005
ACH-001277,-0.10123583375299999
ACH-001278,-0.147937507473
ACH-001280,0.0841667997022
ACH-001283,-0.271988163902
ACH-001289,-0.19734192760400002
ACH-001295,-0.270925061512
ACH-001300,-0.245724428261
ACH-001301,-0.074946576288
ACH-001302,-0.344491051721
ACH-001303,-0.227655824476
ACH-001306,-0.158556584924
ACH-001318,-0.0605763015301
ACH-001322,-0.191045008409
ACH-001328,-0.392296305801
ACH-001332,-0.30556822303000003
ACH-001333,-0.298918466917
ACH-001336,-0.168524970035
ACH-001340,-0.297906336251
ACH-001346,-0.40291622093900004
ACH-001353,-0.304483036001
ACH-001354,-0.266612828466
ACH-001367,-0.304828338162
ACH-001368,-0.259093889205
ACH-001374,-0.015012125919600001
ACH-001375,-0.34096259714599997
ACH-001377,-0.188353251257
ACH-001380,-0.135590345586
ACH-001391,-0.303181193286
ACH-001407,-0.13876502908399999
ACH-001408,-0.22667303554999998
ACH-001413,-0.38712660510799995
ACH-001430,-0.47056684119099995
ACH-001431,-0.23547982250799998
ACH-001450,-0.367908949254
ACH-001496,-0.252290637807
ACH-001500,-0.263390241678
ACH-001521,-0.147900351928
ACH-001523,-0.0877007171273
ACH-001532,-0.313658392993
ACH-001536,-0.0817857435061
ACH-001550,-0.7017810794670001
ACH-001552,-0.351652348447
ACH-001554,-0.252379417228
ACH-001645,-0.0966004350409
ACH-001654,-0.322063009415
ACH-001715,-0.184576657329
ACH-001735,-0.163916866564
ACH-001736,-0.21024982118000002
ACH-001737,-0.34165938526100004
ACH-001740,-0.143488006139
ACH-001745,-0.280073514766
ACH-001750,-0.158561268419
ACH-001765,-0.0949113557198
ACH-001956,-0.28608249405200004
ACH-001957,-0.315764361708
