,CYB561A3 (220002)
ACH-000004,0.168030692084
ACH-000007,0.10880974889
ACH-000009,-0.0869348588225
ACH-000011,0.155568055131
ACH-000012,0.0684087804123
ACH-000013,-0.0390458501596
ACH-000014,0.263779285358
ACH-000015,-0.0149026925197
ACH-000017,-0.0433534510681
ACH-000018,-0.17606821807599998
ACH-000019,-0.11220606406
ACH-000021,-0.23970047829399999
ACH-000022,0.09642691826670001
ACH-000025,0.115178031361
ACH-000028,-0.049055250879800005
ACH-000030,0.0410069441641
ACH-000035,0.0678110753246
ACH-000036,0.0930466826434
ACH-000037,-0.28881152034
ACH-000039,-0.0894690259144
ACH-000040,-0.207470810451
ACH-000041,0.013882942044799998
ACH-000042,-0.18591661176600002
ACH-000045,-0.0510232628421
ACH-000047,0.0921209343647
ACH-000052,0.194978303027
ACH-000053,-0.00837865852354
ACH-000054,0.013294139859200001
ACH-000055,0.09610870322939999
ACH-000060,0.105349255
ACH-000067,0.12418798109899999
ACH-000070,0.139765100209
ACH-000075,-0.13904484700300002
ACH-000078,-0.0248395310704
ACH-000082,-0.159854161434
ACH-000085,0.192611449898
ACH-000086,-0.12271222854000001
ACH-000087,-0.248144209078
ACH-000092,-0.0674759057192
ACH-000095,-0.0913404303097
ACH-000097,-0.04281929479569999
ACH-000098,0.0426103776729
ACH-000099,0.011702323494299999
ACH-000108,-0.137236112518
ACH-000113,0.00989396761694
ACH-000115,-0.116184529585
ACH-000116,-0.0942214244423
ACH-000118,-0.125292517255
ACH-000120,-0.048601805263599994
ACH-000123,-0.129638715057
ACH-000127,0.0535263877109
ACH-000128,-0.014445048762100001
ACH-000132,-0.0152736012795
ACH-000133,0.052213346974099996
ACH-000137,-0.0499643803424
ACH-000138,-0.117801458798
ACH-000142,-0.037531451062300006
ACH-000143,-0.0175876831947
ACH-000146,0.011209960056200003
ACH-000148,0.0283884789755
ACH-000150,-0.259726521877
ACH-000152,-0.037463943834800006
ACH-000153,-0.019190340705900002
ACH-000159,0.0301003986132
ACH-000160,-0.153365308572
ACH-000163,-0.09922752026350001
ACH-000167,0.033621690832099996
ACH-000168,0.126580527901
ACH-000169,-0.0989975059305
ACH-000178,0.0660926768488
ACH-000182,0.051796904840699994
ACH-000183,0.031804851541
ACH-000188,-0.0416083848467
ACH-000189,-0.0665682118436
ACH-000190,0.0365568093116
ACH-000198,-0.14362406203400002
ACH-000204,-0.34749205564400004
ACH-000206,0.20742526028299998
ACH-000207,-0.08003385936589999
ACH-000211,-0.0367900210219
ACH-000215,-0.005324316935580001
ACH-000221,0.0426454738856
ACH-000222,-0.0637964099868
ACH-000223,-0.135817371923
ACH-000226,0.00503805742565
ACH-000227,-0.0530611874528
ACH-000228,-0.131440662947
ACH-000231,0.0615774670947
ACH-000232,0.12478738204199999
ACH-000233,0.0570417101803
ACH-000234,0.0450236439594
ACH-000235,-0.00793023005389
ACH-000237,-0.04494038657240001
ACH-000238,-0.0866281490913
ACH-000243,-0.031074345900099998
ACH-000244,-0.049802999388699996
ACH-000246,-0.12424804583799999
ACH-000248,0.0209258711303
ACH-000250,0.0007119399135439999
ACH-000251,-0.0688827958845
ACH-000253,-0.00285288631615
ACH-000255,0.0721609803452
ACH-000256,-0.0950117837189
ACH-000257,-0.132454898248
ACH-000258,0.23623551296
ACH-000259,0.007210548837239999
ACH-000260,-0.0363201559543
ACH-000261,-0.0294706771765
ACH-000262,0.101725738006
ACH-000263,0.265488472447
ACH-000264,-0.036170015723699996
ACH-000265,-0.0241025944687
ACH-000266,-0.0273684785572
ACH-000272,-0.0181854278467
ACH-000273,0.054219968473899996
ACH-000274,0.109116016283
ACH-000277,-0.008039083054250001
ACH-000278,-0.103209796579
ACH-000279,0.0243275460076
ACH-000280,-0.0694498620535
ACH-000281,0.0283823630713
ACH-000288,0.0132546261449
ACH-000291,0.134572436983
ACH-000293,-0.104867244833
ACH-000294,-0.176146918107
ACH-000295,0.15830674845999998
ACH-000296,0.020367309287299996
ACH-000302,0.0595120404161
ACH-000304,0.0617567862335
ACH-000307,0.00974572813318
ACH-000308,-0.078539022665
ACH-000310,-0.07502043956989998
ACH-000311,-0.0486509198169
ACH-000312,-0.034974687426999995
ACH-000315,-0.151591504691
ACH-000316,-0.10106849038599999
ACH-000317,-0.112981051155
ACH-000318,-0.141539122411
ACH-000319,-0.0875376542523
ACH-000320,0.150607186228
ACH-000322,-0.0822917983455
ACH-000323,-0.0379520113135
ACH-000324,-0.0060618759886200005
ACH-000329,0.107379217552
ACH-000330,-0.145194393714
ACH-000331,0.0402039386089
ACH-000332,-0.0116475805478
ACH-000334,-0.347251652264
ACH-000335,0.277604462981
ACH-000336,0.007471445796439999
ACH-000337,0.194962936107
ACH-000339,-0.0741840688536
ACH-000341,0.10933990801799999
ACH-000348,0.0211799897505
ACH-000350,0.15913496528100002
ACH-000352,0.0308832883112
ACH-000356,-0.0537806795366
ACH-000361,-0.038642171862
ACH-000362,0.016511698699199998
ACH-000363,0.136020254321
ACH-000364,-0.0321043391744
ACH-000365,-0.661880028392
ACH-000366,-0.107840714837
ACH-000368,0.0672399915587
ACH-000374,-0.156680398689
ACH-000375,0.269550792028
ACH-000376,-0.0685146563424
ACH-000381,-0.09372685463510001
ACH-000383,-0.0215887665302
ACH-000387,0.0707963505345
ACH-000389,0.0848655873643
ACH-000390,0.10197830777200001
ACH-000393,-0.0708027778022
ACH-000395,0.208362864396
ACH-000397,-0.0974021473178
ACH-000401,0.0564097512869
ACH-000402,-1.18353508291
ACH-000403,-0.026353548015099995
ACH-000404,0.245146586101
ACH-000406,-0.119817109337
ACH-000407,-0.09597413447239998
ACH-000408,-0.27973148843
ACH-000410,0.13009572454399998
ACH-000411,0.0142893053296
ACH-000414,0.0455538466114
ACH-000415,-0.0744539415643
ACH-000416,0.0434520204565
ACH-000420,-0.0386130301419
ACH-000421,-0.043621865669
ACH-000424,-0.07121454381089999
ACH-000425,0.051644813899400004
ACH-000426,-0.0170580220028
ACH-000427,0.25980888673
ACH-000433,0.0475960854165
ACH-000436,0.093782640169
ACH-000444,0.0400975332191
ACH-000445,-0.0646856556429
ACH-000448,0.0437848180528
ACH-000450,-0.182676799923
ACH-000452,0.0686696859134
ACH-000454,-0.044954401611400005
ACH-000458,-0.199288164697
ACH-000459,-0.072485331644
ACH-000460,-0.0558134425057
ACH-000461,-0.311722914176
ACH-000463,-0.0455401337194
ACH-000464,0.07773523982250001
ACH-000466,-0.201247599967
ACH-000467,0.00874105871083
ACH-000468,-0.0725444319374
ACH-000469,0.114294442792
ACH-000470,-0.117254330076
ACH-000471,0.0847182826503
ACH-000472,0.037735495542599994
ACH-000473,0.0966084712576
ACH-000475,0.027971945386799996
ACH-000476,0.0439780111811
ACH-000477,-0.0697073665032
ACH-000480,-0.329144297573
ACH-000481,0.0286294328794
ACH-000483,-0.190441647068
ACH-000484,0.0682093620034
ACH-000485,0.11655446480699999
ACH-000486,-0.0279033992114
ACH-000487,-0.09945500116489998
ACH-000488,0.0682307927224
ACH-000490,0.0790072343955
ACH-000491,0.123441773734
ACH-000495,0.11735416783
ACH-000496,-0.09719920076659999
ACH-000499,0.037159384306400006
ACH-000500,0.0588788895045
ACH-000502,-0.00243489249925
ACH-000503,-0.0242949016213
ACH-000505,-0.0828680127206
ACH-000507,-0.010884146502499999
ACH-000510,0.0114495351325
ACH-000511,-0.055508441430400006
ACH-000512,-0.000417474572061
ACH-000516,0.129334954387
ACH-000517,-0.0436206035531
ACH-000518,-0.012951886606000001
ACH-000520,0.0539381351905
ACH-000521,0.276425222238
ACH-000522,-0.10477622867900001
ACH-000524,-0.138107114128
ACH-000527,0.0741903166636
ACH-000528,-0.036529556287
ACH-000537,-0.10266632014
ACH-000541,-0.0834472182037
ACH-000542,-0.028982726768799996
ACH-000544,-0.0614455625517
ACH-000545,-0.228782620847
ACH-000547,-0.00351220018138
ACH-000548,-0.10703276731000001
ACH-000549,0.0607142070462
ACH-000550,0.0636026552783
ACH-000552,-0.00340826385688
ACH-000556,0.0669754457029
ACH-000557,0.0994000484432
ACH-000570,0.0115071842209
ACH-000571,-0.100548623804
ACH-000573,0.013361968605599999
ACH-000576,-0.0813403323614
ACH-000580,-0.136433839492
ACH-000584,-0.0710175754976
ACH-000585,-0.089343314708
ACH-000588,-0.138085914329
ACH-000589,-0.0731671822421
ACH-000591,-0.0538514902759
ACH-000593,0.103053008572
ACH-000600,0.046635661317400004
ACH-000601,-0.09694121293610002
ACH-000604,0.0532687369742
ACH-000605,0.0306630540362
ACH-000606,-0.07169642403469999
ACH-000608,-0.156138444071
ACH-000614,-0.237606886635
ACH-000616,0.0268635556866
ACH-000618,-0.0730122897382
ACH-000619,-0.08802724711559999
ACH-000620,-0.00307574565437
ACH-000621,-0.0182181201195
ACH-000622,-0.0929195202572
ACH-000623,-0.0464379269208
ACH-000624,-0.0999526323552
ACH-000627,0.04807853806
ACH-000630,-0.0336199328678
ACH-000632,0.0186769145382
ACH-000633,0.0434522860553
ACH-000637,-0.12012377537
ACH-000638,0.14532534356899998
ACH-000646,0.07678015088769999
ACH-000647,-0.07327325431189999
ACH-000648,0.00316503684214
ACH-000649,0.00321011076233
ACH-000651,0.0310245845515
ACH-000652,0.161392850858
ACH-000653,-0.29818315080200003
ACH-000657,-0.08401241810249999
ACH-000658,-0.06126124962730001
ACH-000661,-0.16053765534199999
ACH-000662,0.0224270862176
ACH-000663,-0.0502748963374
ACH-000665,-0.14406898095999998
ACH-000671,-0.0555753659579
ACH-000673,0.0302234501981
ACH-000676,-0.0195389838764
ACH-000677,0.034384384707
ACH-000681,0.0323339843236
ACH-000682,0.0161519869781
ACH-000683,0.0026416193314000003
ACH-000684,-0.0638022520592
ACH-000688,0.190199574675
ACH-000693,-0.0388909841639
ACH-000694,-0.111797942995
ACH-000695,-0.09515245445319999
ACH-000696,-0.0310418612452
ACH-000697,-0.148371943694
ACH-000699,-0.060194784694
ACH-000701,-0.0172815357137
ACH-000706,-0.00981926213225
ACH-000711,0.018802780223299998
ACH-000713,-0.0322295355004
ACH-000714,0.007278967931340001
ACH-000718,-0.09859450437820001
ACH-000720,-0.0212429655368
ACH-000721,0.07765618351760001
ACH-000724,-0.0392275424924
ACH-000725,-0.12171701240800001
ACH-000732,0.236715738206
ACH-000734,-0.304561244877
ACH-000735,-0.0688124795925
ACH-000736,-0.127695852527
ACH-000738,-0.0408109275971
ACH-000746,-0.09120904676529999
ACH-000747,-0.0109305278272
ACH-000748,-0.0393374070469
ACH-000753,-0.102286631545
ACH-000756,0.101309290735
ACH-000757,0.018364743534900002
ACH-000758,-0.015342506860499998
ACH-000760,-0.022825933391700002
ACH-000763,0.0771318515536
ACH-000764,0.0182263606
ACH-000765,-0.119610403078
ACH-000766,-0.00816608187109
ACH-000767,0.062152221097800005
ACH-000768,-0.0150131488492
ACH-000769,-0.0539660431219
ACH-000770,-0.0214557883108
ACH-000771,0.0404135749797
ACH-000773,0.0556765507724
ACH-000776,0.0013042825044
ACH-000777,-0.0506351616957
ACH-000778,0.015473516569700002
ACH-000781,-0.09383411942639999
ACH-000782,0.0461620961637
ACH-000783,-0.00927606952019
ACH-000784,0.130520424424
ACH-000785,0.0153323349633
ACH-000787,0.0124169353257
ACH-000788,0.0535148328338
ACH-000791,0.0366941724554
ACH-000792,-0.14352504836
ACH-000794,-0.21898487424899998
ACH-000796,-0.06625451024489999
ACH-000799,-0.08897888420639999
ACH-000800,0.258539396863
ACH-000802,0.00010643926137999999
ACH-000804,0.009961939391540001
ACH-000805,0.206772833728
ACH-000809,-0.047263895519900005
ACH-000810,-0.29511865538000004
ACH-000811,-0.0799465407149
ACH-000817,-0.370887188804
ACH-000819,-0.129343862129
ACH-000820,-0.0290986120712
