,IFRD2 (7866)
ACH-000004,-0.21541414656999996
ACH-000007,-0.0658464389268
ACH-000009,-0.115726420359
ACH-000011,-0.10475756451
ACH-000012,-0.163432903995
ACH-000013,-0.0663207338951
ACH-000014,-0.09963391861130001
ACH-000015,-0.226972303189
ACH-000017,0.08946479700030001
ACH-000018,-0.16964993952100002
ACH-000019,-0.021116504045700004
ACH-000021,-0.14316893617499998
ACH-000022,-0.116340861675
ACH-000025,-0.35410461756899997
ACH-000028,-0.131961112474
ACH-000030,-0.229458855757
ACH-000035,-0.205452484171
ACH-000036,-0.293202306549
ACH-000037,-0.322014308372
ACH-000039,0.146531574754
ACH-000040,-0.29922033498399997
ACH-000041,-0.047914672225199996
ACH-000042,-0.268315779971
ACH-000045,-0.254627860378
ACH-000047,-0.284948904683
ACH-000052,-0.5323212643509999
ACH-000053,-0.19298131805399998
ACH-000054,-0.39584885477
ACH-000055,-0.362603208679
ACH-000060,-0.353897994369
ACH-000067,-0.43468059286300004
ACH-000070,0.0216012341139
ACH-000075,-0.406719347684
ACH-000078,-0.227929086417
ACH-000082,-0.0249925501004
ACH-000085,-0.173123839957
ACH-000086,-0.0465384666273
ACH-000087,0.17126404318100003
ACH-000092,-0.180943885414
ACH-000095,-0.216800403123
ACH-000097,-0.234655415597
ACH-000098,-0.22985190237199998
ACH-000099,-0.0397179046627
ACH-000108,-0.104459707676
ACH-000113,-0.13659081429
ACH-000115,0.151379685925
ACH-000116,-0.174551355214
ACH-000118,-0.280019416906
ACH-000120,-0.163796175029
ACH-000123,-0.188433089126
ACH-000127,-0.21181176083500003
ACH-000128,-0.30028876415
ACH-000132,-0.224840013557
ACH-000133,-0.247223276233
ACH-000137,-0.0996019396106
ACH-000138,-0.115139723301
ACH-000142,-0.468572969672
ACH-000143,-0.336018576691
ACH-000146,-0.19967843799899998
ACH-000148,-0.007004230801779999
ACH-000150,-0.522756801265
ACH-000152,-0.243851184876
ACH-000153,-0.15870555003599998
ACH-000159,-0.185909697794
ACH-000160,-0.274961903973
ACH-000163,-0.150858106482
ACH-000167,0.0214316905395
ACH-000168,-0.469462816823
ACH-000169,-0.139905574638
ACH-000178,-0.03666421819830001
ACH-000182,-0.131275662368
ACH-000183,-0.120651576223
ACH-000188,-0.322611763008
ACH-000189,-0.051048189643599994
ACH-000190,-0.324853273235
ACH-000198,-0.16350756964299998
ACH-000204,-0.179106289233
ACH-000206,-0.17043433786899997
ACH-000207,-0.304456158055
ACH-000211,-0.262572419159
ACH-000215,0.0131705378901
ACH-000221,-0.24221345419
ACH-000222,0.0294648173693
ACH-000223,-0.219861595485
ACH-000226,-0.316282625171
ACH-000227,-0.22258517067800002
ACH-000228,-0.35410226821
ACH-000231,-0.303153963194
ACH-000232,-0.134672723788
ACH-000233,-0.24316965275199998
ACH-000234,-0.16848461020799999
ACH-000235,-0.20395822246599998
ACH-000237,-0.245744845244
ACH-000238,-0.41473113063100003
ACH-000243,-0.131815902952
ACH-000244,0.0792769717888
ACH-000246,-0.24283214837099998
ACH-000248,-0.21958710158599998
ACH-000250,-0.229248376811
ACH-000251,0.310772332816
ACH-000253,-0.226903942357
ACH-000255,-0.23257468221000002
ACH-000256,-0.291903000602
ACH-000257,0.210620414817
ACH-000258,-0.54063495794
ACH-000259,-0.168295061125
ACH-000260,-0.18432083883499997
ACH-000261,-0.32917491954
ACH-000262,0.08810915282260001
ACH-000263,-0.38094629551299997
ACH-000264,-0.267097240598
ACH-000265,-0.227227079712
ACH-000266,-0.13205402499299998
ACH-000272,-0.23134354215999997
ACH-000273,-0.17152169355500002
ACH-000274,-0.1213941665
ACH-000277,-0.33366645169
ACH-000278,-0.14505606113
ACH-000279,0.000771374415664
ACH-000280,0.0440397142363
ACH-000281,-0.17844802815000002
ACH-000288,-0.210293556961
ACH-000291,-0.236259103078
ACH-000293,0.0753198654108
ACH-000294,-0.255159364143
ACH-000295,-0.23806721079999998
ACH-000296,-0.022124685504
ACH-000302,-0.14346529698
ACH-000304,-0.206648367927
ACH-000307,-0.300934326902
ACH-000308,-0.142284344091
ACH-000310,0.05046591666590001
ACH-000311,0.051910509108499994
ACH-000312,-0.08773576564829999
ACH-000315,-0.266947134506
ACH-000316,0.0425346701695
ACH-000317,-0.10303021919399999
ACH-000318,-0.0583227584875
ACH-000319,-0.276316464286
ACH-000320,-0.128329394108
ACH-000322,-0.133486397308
ACH-000323,-0.27018572357500004
ACH-000324,-0.19782782202
ACH-000329,-0.258470703602
ACH-000330,-0.00323761556659
ACH-000331,-0.208207887115
ACH-000332,-0.18953053955899998
ACH-000334,-0.185086868374
ACH-000335,-0.286736828135
ACH-000336,-0.5150575971010001
ACH-000337,-0.18145418902199997
ACH-000339,-0.249854076681
ACH-000341,0.12275979964400001
ACH-000348,-0.134588468712
ACH-000350,-0.11645313186799999
ACH-000352,-0.0549080827293
ACH-000356,-0.347747996787
ACH-000361,-0.160312064291
ACH-000362,-0.244120415511
ACH-000363,-0.179840078903
ACH-000364,-0.141007326469
ACH-000365,-0.150976355539
ACH-000366,-0.198414805902
ACH-000368,0.005319979888729999
ACH-000374,-0.290807536491
ACH-000375,-0.306888650625
ACH-000376,-0.23558004326200002
ACH-000381,-0.377979683929
ACH-000383,-0.321782425675
ACH-000387,-0.300584972997
ACH-000389,-0.34626346662600005
ACH-000390,-0.301069891316
ACH-000393,-0.176030789857
ACH-000395,-0.28806941018599996
ACH-000397,-0.207920815797
ACH-000401,-0.42642981948200004
ACH-000402,-0.39791911291599996
ACH-000403,-0.178728465361
ACH-000404,-0.269886751723
ACH-000406,-0.229826452676
ACH-000407,0.138732315264
ACH-000408,-0.42600814208400006
ACH-000410,-0.23703543328899998
ACH-000411,0.0606219668293
ACH-000414,-0.255051801696
ACH-000415,-0.413610165992
ACH-000416,-0.134189337745
ACH-000420,-0.212769288046
ACH-000421,-0.151333721653
ACH-000424,-0.280948640718
ACH-000425,-0.07174318487669999
ACH-000426,-0.499404447972
ACH-000427,-0.044483872447100004
ACH-000433,-0.332558180745
ACH-000436,-0.319157704249
ACH-000444,-0.130297432146
ACH-000445,-0.120126708121
ACH-000448,-0.047229799997699995
ACH-000450,0.141423540148
ACH-000452,-0.16408969282
ACH-000454,-0.525790408799
ACH-000458,-0.05208068218169999
ACH-000459,-0.0938640820091
ACH-000460,-0.0977848442738
ACH-000461,-0.43991679429499997
ACH-000463,-0.180444006617
ACH-000464,-0.09362852463379999
ACH-000466,-0.0716249904378
ACH-000467,-0.203198876472
ACH-000468,-0.10429885770300001
ACH-000469,-0.230355936891
ACH-000470,0.0418972861262
ACH-000471,-0.225634430311
ACH-000472,-0.09884807580769998
ACH-000473,0.0308096755418
ACH-000475,-0.18799532255399998
ACH-000476,-0.109702914437
ACH-000477,-0.0980821302699
ACH-000480,-0.135023979772
ACH-000481,-0.19202429606199997
ACH-000483,-0.020112422201799998
ACH-000484,-0.1448149529
ACH-000485,-0.198452960724
ACH-000486,-0.250496165672
ACH-000487,-0.044624933753500004
ACH-000488,-0.103244959111
ACH-000490,-0.265120814589
ACH-000491,-0.24080441446800002
ACH-000495,-0.267495226398
ACH-000496,-0.109207571398
ACH-000499,-0.0663260831073
ACH-000500,-0.7492569345129999
ACH-000502,-0.237254295616
ACH-000503,-0.08603217802060001
ACH-000505,-0.21276684427099998
ACH-000507,0.0360035669849
ACH-000510,-0.14562446986400002
ACH-000511,-0.17483084274900001
ACH-000512,-0.223808001333
ACH-000516,-0.128953504338
ACH-000517,-0.213598779965
ACH-000518,-0.17404823576200001
ACH-000520,-0.09302222883130001
ACH-000521,-0.212888633738
ACH-000522,-0.187418359818
ACH-000524,-0.0325745350759
ACH-000527,-0.20870709522599998
ACH-000528,-0.100799168786
ACH-000537,-0.339943320677
ACH-000541,-0.340938276785
ACH-000542,-0.330716338164
ACH-000544,-0.34943892613000005
ACH-000545,-0.166710710341
ACH-000547,-0.37469639920599995
ACH-000548,-0.21616325699499997
ACH-000549,-0.08458739263149999
ACH-000550,-0.29697488630999996
ACH-000552,-0.132914022013
ACH-000556,-0.131195437998
ACH-000557,-0.257951437385
ACH-000570,-0.197635116774
ACH-000571,-0.463924433997
ACH-000573,-0.194870784924
ACH-000576,-0.295902935195
ACH-000580,-0.19497090685199997
ACH-000584,-0.22980016582199997
ACH-000585,-0.111389192181
ACH-000588,-0.230998673042
ACH-000589,-0.39163980318999997
ACH-000591,-0.040186718412099996
ACH-000593,-0.123095779883
ACH-000600,-0.235867645897
ACH-000601,-0.280937367933
ACH-000604,0.140897185412
ACH-000605,0.0433165783812
ACH-000606,-0.265029877285
ACH-000608,-0.346993007876
ACH-000614,0.0102383094155
ACH-000616,-0.21330887600900003
ACH-000618,-0.223174554232
ACH-000619,-0.22220422911899998
ACH-000620,-0.321131692698
ACH-000621,-0.11280119304700001
ACH-000622,-0.239115151137
ACH-000623,-0.09647324741089999
ACH-000624,-0.17117268238699998
ACH-000627,-0.0236588951767
ACH-000630,-0.222581225628
ACH-000632,-0.202146655779
ACH-000633,-0.26969104957
ACH-000637,-0.137578860173
ACH-000638,-0.45024834913500006
ACH-000646,-0.34985715747100005
ACH-000647,-0.30693041426199996
ACH-000648,-0.051001017194
ACH-000649,-0.0728464586744
ACH-000651,0.037813745900500004
ACH-000652,-0.23886625836199998
ACH-000653,0.055741079143699995
ACH-000657,-0.176002247927
ACH-000658,-0.199895770399
ACH-000661,-0.34465761102799997
ACH-000662,-0.0195017662015
ACH-000663,-0.160005368826
ACH-000665,-0.2865806958
ACH-000671,-0.265855864735
ACH-000673,-0.0868652721548
ACH-000676,-0.249150193507
ACH-000677,-0.0778765438078
ACH-000681,-0.25118077245299997
ACH-000682,-0.23922361543900003
ACH-000683,-0.258485099003
ACH-000684,0.0968779019132
ACH-000688,-0.548771588958
ACH-000693,-0.110474793947
ACH-000694,-0.0590735251971
ACH-000695,-0.09081955818439999
ACH-000696,-0.183910238537
ACH-000697,-0.271142087827
ACH-000699,-0.284232415761
ACH-000701,0.033491828475
ACH-000706,-0.254400431387
ACH-000711,-0.135553099714
ACH-000713,-0.175321476472
ACH-000714,-0.18200681455499998
ACH-000718,-0.452828106331
ACH-000720,-0.258964212948
ACH-000721,-0.09549065083389999
ACH-000724,-0.252966265924
ACH-000725,-0.17376563094900002
ACH-000732,-0.0336819430649
ACH-000734,-0.198327334785
ACH-000735,-0.214331650711
ACH-000736,-0.200543166458
ACH-000738,-0.290040753714
ACH-000746,-0.142186386482
ACH-000747,-0.14327533119799998
ACH-000748,-0.18794479988499999
ACH-000753,-0.14907092534000002
ACH-000756,-0.08745538819260001
ACH-000757,-0.077118495785
ACH-000758,-0.163466305406
ACH-000760,-0.237829748462
ACH-000763,-0.21941189699000002
ACH-000764,-0.15862696458699999
ACH-000765,-0.0587580465046
ACH-000766,-0.169029357744
ACH-000767,0.07423042886039999
ACH-000768,0.00493930442347
ACH-000769,0.00747391387676
ACH-000770,-0.0707664915584
ACH-000771,-0.16692999370300002
ACH-000773,-0.277064279907
ACH-000776,-0.344364774873
ACH-000777,-0.23901725390599998
ACH-000778,-0.211169638057
ACH-000781,-0.224435704738
ACH-000782,-0.15732922875
ACH-000783,-0.19147169627
ACH-000784,-0.165914899164
ACH-000785,0.0568939835343
ACH-000787,-0.183837303271
ACH-000788,-0.144407077153
ACH-000791,-0.232086111322
ACH-000792,-0.437067184817
ACH-000794,-0.328179701093
ACH-000796,-0.202217299021
ACH-000799,-0.118807038763
ACH-000800,-0.150791868714
ACH-000802,-0.09719366493010001
ACH-000804,-0.411231374309
ACH-000805,-0.123800477019
ACH-000809,-0.390824896893
ACH-000810,-0.0811452028282
ACH-000811,-0.308377333849
ACH-000817,-0.183749300918
ACH-000819,-0.242762251672
ACH-000820,-0.30622562283000004
ACH-000821,-0.123732082589
ACH-000822,-0.514046961473
ACH-000823,-0.17992899241000002
