,COX18 (285521)
ACH-000004,-0.49578000480400003
ACH-000007,-0.38073870289800005
ACH-000009,-0.310362307196
ACH-000011,-0.26180593097
ACH-000012,-0.406664327835
ACH-000013,-0.548130017469
ACH-000014,-0.715084080908
ACH-000015,-0.5479014466309999
ACH-000017,-0.871296295164
ACH-000018,-0.517871128469
ACH-000019,-0.6858212100650001
ACH-000021,-0.306457424003
ACH-000022,-0.353994196111
ACH-000025,-0.386486692435
ACH-000028,-0.613517354032
ACH-000030,-0.363535943205
ACH-000035,-0.419441161729
ACH-000036,-0.07621987305030001
ACH-000037,-0.415051855977
ACH-000039,-0.155329381302
ACH-000040,-0.267804233457
ACH-000041,-0.46187385942299997
ACH-000042,-0.357188000668
ACH-000045,-0.46015285737499995
ACH-000047,-0.7430872138660001
ACH-000052,-0.604458948668
ACH-000053,-0.243471219956
ACH-000054,-0.445808763164
ACH-000055,-0.45740175404100003
ACH-000060,-0.489015561708
ACH-000067,-0.552444428041
ACH-000070,-0.265791416489
ACH-000075,-0.48780598376100004
ACH-000078,-0.585541856712
ACH-000082,-0.28362269492
ACH-000085,-0.216906452588
ACH-000086,-0.28799124383499997
ACH-000087,-0.48304928494099997
ACH-000092,-0.417575441918
ACH-000095,-0.20994769205699998
ACH-000097,-0.34483781487099996
ACH-000098,-0.372226589115
ACH-000099,-0.456316753791
ACH-000108,-0.508509125014
ACH-000113,-0.7653708275480001
ACH-000115,-0.37014528087399995
ACH-000116,-0.490471789103
ACH-000118,-0.34185233581200003
ACH-000120,-0.43835232804700003
ACH-000123,-0.514374892709
ACH-000127,-0.342214933253
ACH-000128,-0.403742271192
ACH-000132,-0.423123892464
ACH-000133,-0.168273473633
ACH-000137,-0.271712340544
ACH-000138,-0.49250866287100004
ACH-000142,-0.30445238214000003
ACH-000143,-0.612637682958
ACH-000146,-0.550832359518
ACH-000148,-0.238887291158
ACH-000150,-0.521831315238
ACH-000152,-0.554402001931
ACH-000153,-0.7045730533869999
ACH-000159,-0.505871178013
ACH-000160,-0.628362860753
ACH-000163,-0.425457388327
ACH-000167,-0.382379442028
ACH-000168,-0.19852971140999998
ACH-000169,-0.298809573127
ACH-000178,-0.213173609978
ACH-000182,-0.7292229117290001
ACH-000183,-0.443247747024
ACH-000188,-0.34600317314400003
ACH-000189,-0.447051096712
ACH-000190,-0.40597375801299995
ACH-000198,-0.250337970897
ACH-000204,-0.876990063113
ACH-000206,-0.305062987021
ACH-000207,-0.520409795489
ACH-000211,-0.490517562415
ACH-000215,-0.33055777587499996
ACH-000221,-0.462404728728
ACH-000222,-0.444775329095
ACH-000223,-0.508544716495
ACH-000226,-0.228494155235
ACH-000227,-0.393890034253
ACH-000228,-0.49512753925700004
ACH-000231,-0.35310026112
ACH-000232,-0.212569999121
ACH-000233,-0.345894720273
ACH-000234,-0.5790911228760001
ACH-000235,-0.292782547264
ACH-000237,-0.274530652765
ACH-000238,-0.23441063498700002
ACH-000243,-0.293855152492
ACH-000244,-0.291239895217
ACH-000246,-0.588633044864
ACH-000248,-0.418839771982
ACH-000250,-0.258772907646
ACH-000251,-0.236767324893
ACH-000253,-0.26693468774
ACH-000255,-0.499215535917
ACH-000256,-0.533670194904
ACH-000257,-0.502881404977
ACH-000258,-0.261627661878
ACH-000259,-0.498479048077
ACH-000260,-0.10132133824799999
ACH-000261,-0.302227140665
ACH-000262,-0.459062991382
ACH-000263,-0.152420111951
ACH-000264,-0.38986134558799995
ACH-000265,-0.5781874228930001
ACH-000266,-0.45466177859800005
ACH-000272,-0.514904604009
ACH-000273,-0.418865221849
ACH-000274,-0.442604477771
ACH-000277,-0.6540646974800001
ACH-000278,-0.182124952924
ACH-000279,-0.43792610712200003
ACH-000280,-0.36285404842299995
ACH-000281,-0.42462358148199997
ACH-000288,-0.288710910719
ACH-000291,-0.377165143454
ACH-000293,-0.538278406848
ACH-000294,0.242094176565
ACH-000295,-0.363451758248
ACH-000296,-0.445637554172
ACH-000302,-0.5371475232590001
ACH-000304,-0.828882999216
ACH-000307,-0.39224126618
ACH-000308,-0.411211818684
ACH-000310,-0.17870367866599998
ACH-000311,-0.456097427632
ACH-000312,-0.7152102828720001
ACH-000315,0.0780925087719
ACH-000316,-0.518386666349
ACH-000317,-0.660960770994
ACH-000318,-0.64417935206
ACH-000319,-0.31258042792199997
ACH-000320,-0.5017583619899999
ACH-000322,-0.71619290237
ACH-000323,-0.82536370623
ACH-000324,-0.116703089473
ACH-000329,-0.61378636841
ACH-000330,-0.5073448550949999
ACH-000331,-0.40950980571
ACH-000332,-0.36259668835000003
ACH-000334,-0.521496997597
ACH-000335,-0.7402405231810001
ACH-000336,-0.828671180202
ACH-000337,-0.195271516238
ACH-000339,-0.37921561500600004
ACH-000341,-0.43462421828599995
ACH-000348,-0.498108503075
ACH-000350,-0.46221024491499996
ACH-000352,-0.6191230964159999
ACH-000356,-0.42622859056
ACH-000361,-0.0997955752878
ACH-000362,-0.469131581628
ACH-000363,-0.291526587665
ACH-000364,-0.550473502965
ACH-000365,-0.533798445124
ACH-000366,-0.152956184365
ACH-000368,-0.416597651355
ACH-000374,-0.515717021243
ACH-000375,-0.53707365831
ACH-000376,-0.437060304979
ACH-000381,-0.480663393645
ACH-000383,-0.44921763649199997
ACH-000387,-0.37473860177100005
ACH-000389,-0.0347946767122
ACH-000390,-0.638039858862
ACH-000393,-0.19609126967
ACH-000395,-0.184024762172
ACH-000397,-0.270141642603
