,CTDSPL2 (51496)
ACH-000274,-0.14683155542999998
ACH-000277,-0.462398834737
ACH-000278,-0.27281464083900003
ACH-000279,-0.36862525910599997
ACH-000280,-0.09526701660150001
ACH-000281,0.232496071001
ACH-000288,-0.47219356812700003
ACH-000291,-0.38096117053
ACH-000293,-0.427222789543
ACH-000294,-0.866203996909
ACH-000295,-0.327535445126
ACH-000296,-0.8309878958879999
ACH-000302,-0.012583113304700001
ACH-000304,-0.21337214099100002
ACH-000307,-0.132474216808
ACH-000308,-0.238303830788
ACH-000310,-0.1811744828
ACH-000311,-0.651026915534
ACH-000312,-0.0695950038374
ACH-000315,-0.08233679033489999
ACH-000316,-0.137551780558
ACH-000317,-0.103911110191
ACH-000318,-0.347042102818
ACH-000319,0.00459398258758
ACH-000320,-0.32929779508
ACH-000322,-0.285882526552
ACH-000323,0.0567364560401
ACH-000324,-0.5204890656719999
ACH-000329,-0.181473501435
ACH-000330,-0.109755720429
ACH-000331,-0.195850297583
ACH-000332,-0.228549069589
ACH-000334,-0.38273138009499996
ACH-000335,-0.20693489153
ACH-000336,-0.00907984742638
ACH-000337,-0.20013611226300002
ACH-000339,-0.055435064433
ACH-000341,0.0568824549828
ACH-000348,-0.0386475134822
ACH-000350,-0.0814374634039
ACH-000352,-0.1191394965
ACH-000356,0.062143069512800006
ACH-000361,-0.189266855959
ACH-000362,-0.6270129236800001
ACH-000363,-0.38756844315800004
ACH-000364,0.446970089253
ACH-000365,-0.168627684285
ACH-000366,0.12846335126800001
ACH-000368,0.111168294588
ACH-000374,-0.24706412604800002
ACH-000375,-0.383746572205
ACH-000376,-0.534527535844
ACH-000381,-0.510937490522
ACH-000383,-0.3810280643
ACH-000387,-0.240971659807
ACH-000389,-0.470777943032
ACH-000390,-0.294088058669
ACH-000393,-0.150543662882
ACH-000395,-0.252971960903
ACH-000397,-0.312520761489
ACH-000401,-0.32543898968
ACH-000402,-0.0512496663772
ACH-000403,0.10551421487500001
ACH-000404,-0.478432220135
ACH-000406,-0.416603374186
ACH-000407,-0.519902747085
ACH-000408,-0.424067007143
ACH-000410,-0.22212895716400002
ACH-000411,-0.0571743905511
ACH-000414,-0.46585139260200004
ACH-000415,-0.0627256421461
ACH-000416,-0.38987603852799996
ACH-000420,-0.182564576699
ACH-000421,0.0674832219679
ACH-000424,0.030474484821099997
ACH-000425,-0.10396060842499999
ACH-000426,0.43059522713
ACH-000427,0.345856613462
ACH-000433,-0.0628936886384
ACH-000436,-0.233800069025
ACH-000444,-0.197857168559
ACH-000445,0.006191364654720001
ACH-000448,-0.260897781333
ACH-000450,0.026546778450799998
ACH-000452,-0.09180233817160001
ACH-000454,-0.114106908931
ACH-000458,-0.455512519948
ACH-000459,-0.796569364788
ACH-000460,-0.059544834897
ACH-000461,-0.38524681096
ACH-000463,0.0379761862996
ACH-000464,-0.756239547417
ACH-000466,-0.11533978064200001
ACH-000467,-0.488297492939
ACH-000468,-0.35593717640100003
ACH-000469,0.305208333777
ACH-000470,-0.436710556897
ACH-000471,-0.138737907868
ACH-000472,-0.488387003521
ACH-000473,-0.279213453361
ACH-000475,-0.32706826194899996
ACH-000476,-0.699201213615
ACH-000477,-0.934427472861
ACH-000480,-0.7198722155930001
ACH-000481,-0.622967442249
ACH-000483,0.0436222736503
ACH-000484,-0.695660086079
ACH-000485,-0.0984194420937
ACH-000486,-0.447645466976
ACH-000487,-0.335776706436
ACH-000488,-0.509819945584
ACH-000490,-0.313096153611
ACH-000491,-0.37860944728600004
ACH-000495,-0.7497537894249999
ACH-000496,-0.131730863186
ACH-000499,-0.240449191378
ACH-000500,-0.165032971381
ACH-000502,-0.365385741516
ACH-000503,-0.827998454211
ACH-000505,-0.192646235549
ACH-000507,-0.18644213899
ACH-000510,-0.233867990635
ACH-000511,-0.15460041427500001
ACH-000512,-0.475113396756
ACH-000516,-0.369320469329
ACH-000517,0.004235670702770001
ACH-000518,-0.319710156518
ACH-000520,-0.22337427573899998
ACH-000521,-0.0713297325428
ACH-000522,-0.0664524141588
ACH-000524,-0.136990292255
ACH-000527,-0.165185934328
ACH-000528,-0.370823842646
ACH-000537,0.102473872675
ACH-000541,-0.289583613595
ACH-000542,0.0122988360221
ACH-000544,-0.803419105668
ACH-000545,-0.013807061698
ACH-000547,-1.13957445301
ACH-000548,-0.37797711078100005
ACH-000549,-0.17075001280000002
ACH-000550,-0.0995670202956
ACH-000552,0.0590889055712
ACH-000556,-0.0918367233089
ACH-000557,-0.008357108254899999
ACH-000570,-0.475957663828
ACH-000571,0.012623893899999999
ACH-000573,-0.0596158126916
ACH-000576,-0.371652263232
ACH-000580,-0.662076531677
ACH-000584,-0.371194788182
ACH-000585,0.143414284463
ACH-000588,-0.416946597676
ACH-000589,-0.18423360362500002
ACH-000591,-0.38171411763400004
ACH-000593,-0.017848043822
ACH-000600,0.09586211829769999
ACH-000601,-0.37088071614100004
ACH-000604,-0.494012462352
ACH-000605,-0.18126859727800002
ACH-000606,-0.40660343209
ACH-000608,-0.231071244794
ACH-000614,-0.523639704317
ACH-000616,0.00160131209882
ACH-000618,-0.633142091537
ACH-000619,-0.40330666171499996
ACH-000620,-0.16485578636099998
ACH-000621,-0.51007578622
ACH-000622,0.260818375016
ACH-000623,-0.5540141509650001
ACH-000624,-0.543282527057
ACH-000627,0.14027511350400002
ACH-000630,0.168158233015
ACH-000632,-0.42010622658299995
ACH-000633,-0.42886700763
ACH-000637,-0.708963371111
ACH-000638,-0.333890647203
ACH-000646,-0.670280702866
ACH-000647,-0.054350058640400004
ACH-000648,-0.633318339488
ACH-000649,-0.162396363708
ACH-000651,-0.22145327415399998
ACH-000652,0.39054782525700005
ACH-000653,-0.606414219993
ACH-000657,-0.10675278380799999
ACH-000658,-0.271570406317
ACH-000661,-0.24688812980500002
ACH-000662,-0.586915707087
ACH-000663,-1.0653210435200002
ACH-000665,-0.505703923627
ACH-000671,-0.306379504369
ACH-000673,-0.41188372420599995
ACH-000676,-0.560177073992
ACH-000677,0.0612300255063
ACH-000681,-0.0931374869224
ACH-000682,-0.268422580282
ACH-000683,-0.405004548139
ACH-000684,-0.0516013410983
ACH-000688,-0.129869314088
ACH-000693,-0.0366902221915
ACH-000694,-0.440873401605
ACH-000695,-0.050922222796099995
ACH-000696,-0.19231376824299998
ACH-000697,-0.317860276358
ACH-000699,-0.614564383255
ACH-000701,-0.0432053165988
ACH-000706,-0.0804568443543
ACH-000711,-0.409739849546
ACH-000713,-0.581301771483
ACH-000714,-0.381521989018
ACH-000718,-0.529696427194
ACH-000720,-0.237666818878
ACH-000721,-0.215458133599
ACH-000724,0.0201769054006
ACH-000725,-0.46310960728600004
ACH-000732,-0.799490166615
ACH-000734,0.00182757714302
ACH-000735,0.07733723864080001
ACH-000736,-0.11214947920499999
ACH-000738,-0.206111946603
ACH-000746,-0.13204989101700002
ACH-000747,-0.128676587546
ACH-000748,-0.0886616967629
ACH-000753,-0.22694007352200002
ACH-000756,-0.50763192064
ACH-000757,-0.560723099946
ACH-000758,-0.0801924549048
ACH-000760,-0.18646617725099998
ACH-000763,0.145397644262
ACH-000764,0.151810367979
ACH-000765,-0.310683211074
ACH-000766,-0.200465172532
ACH-000767,-0.018432426857599996
ACH-000768,0.008652123225379999
ACH-000769,-0.669435564325
ACH-000770,-0.122495495664
ACH-000771,-0.66340327419
ACH-000773,-0.7487649156180001
ACH-000776,-0.305816489072
ACH-000777,-0.35074397893200004
ACH-000778,-0.38192616412299996
ACH-000781,-0.09818042865630001
ACH-000782,-0.18518111597800002
ACH-000783,-0.4397831695
ACH-000784,-0.0542852457372
ACH-000785,-0.7423205586920001
ACH-000787,0.335295771367
ACH-000788,-0.0418303009144
ACH-000791,-0.41158824851400005
ACH-000792,-0.23290631701499998
ACH-000794,0.08294331967230001
ACH-000796,-0.0363795745092
ACH-000799,-0.49903002539499997
ACH-000800,-0.340612683206
ACH-000802,-0.433651255846
ACH-000804,-0.628296615914
ACH-000805,-0.29216759507199996
ACH-000809,-0.326513344141
ACH-000810,-0.052627716150000003
ACH-000811,-0.0701463262082
ACH-000817,-0.658579471893
ACH-000819,0.163416051799
ACH-000820,0.152189169288
ACH-000821,-0.462460854948
ACH-000822,-0.6029875604280001
ACH-000823,-0.13835561927999998
ACH-000824,0.252382731118
ACH-000827,-0.331767235829
ACH-000829,-0.11977377054199999
ACH-000831,-0.173244571005
ACH-000832,-0.0924287381903
ACH-000833,-0.0453042269566
ACH-000834,-0.232529835666
ACH-000835,0.21442956211800002
ACH-000836,-0.245054394477
ACH-000837,-0.395340633416
ACH-000838,-0.15329355535999997
ACH-000839,-0.510974143813
ACH-000840,0.213466239411
ACH-000841,-0.189985093873
ACH-000843,-0.325016804658
ACH-000846,0.07246871289910001
ACH-000847,0.167851516727
ACH-000848,-0.136989013236
ACH-000849,-0.294228547271
ACH-000851,-0.159869515443
ACH-000855,-0.0177664250462
ACH-000856,-0.22230188936200002
ACH-000858,-0.242224267412
ACH-000859,-0.448262516455
ACH-000861,-0.222898151413
ACH-000862,-0.44438887474699995
ACH-000865,-0.20265430869399997
ACH-000866,-0.20291497122000002
ACH-000867,-0.106090259524
ACH-000869,-0.430697365234
ACH-000872,-0.258611653651
ACH-000873,-0.195853153438
ACH-000876,-0.5846146005030001
ACH-000878,-0.231900279796
ACH-000880,-0.26574904321
ACH-000881,-0.26446441794500003
ACH-000882,-0.566197307445
ACH-000884,-0.246351661901
ACH-000885,-0.122752782457
ACH-000887,0.027534828664299998
ACH-000888,-0.271743926317
ACH-000889,-0.026648070244900002
ACH-000890,-0.0406947725965
ACH-000896,0.015394631224200001
ACH-000898,-0.49603246265699996
ACH-000900,-0.536119899121
ACH-000901,-0.325127970501
ACH-000905,-0.41722961830899996
ACH-000906,-0.34045186233499997
ACH-000907,-0.46971050724200003
ACH-000910,0.132151368538
ACH-000911,-0.20917684706099998
ACH-000912,-0.0524566377623
ACH-000913,-0.47945485634499996
ACH-000915,-0.223217665196
ACH-000916,-0.05590507802019999
ACH-000917,-0.134117393358
ACH-000921,-0.429839124859
ACH-000924,-0.276224802534
ACH-000926,-0.150716677883
ACH-000928,-0.556009119432
ACH-000929,-0.312195063304
ACH-000932,-0.0468175884643
ACH-000935,-0.178656364274
ACH-000936,-0.20779604186099998
ACH-000937,0.0027102873276400002
ACH-000938,-0.740937483572
ACH-000939,-0.170601068966
ACH-000941,0.110351135834
ACH-000943,-0.365257041325
ACH-000946,-0.19889644529300002
ACH-000947,-0.307585148551
ACH-000948,-0.541227091131
ACH-000950,0.060358122732300006
ACH-000953,-0.305947802168
ACH-000957,-0.00348481083506
ACH-000958,-0.0655399660492
ACH-000960,-0.18440705775199998
ACH-000963,-0.251679873307
ACH-000968,-0.0483740484493
ACH-000969,-0.414119994846
ACH-000973,-0.0583790832211
ACH-000974,-0.153695196406
ACH-000975,-0.259613433003
ACH-000976,-0.0132533647523
ACH-000978,0.0967998268706
ACH-000980,-0.201513217908
ACH-000984,-0.297690625673
ACH-000986,-0.17921571364799999
ACH-000988,0.00517835076846
ACH-000993,-0.09652490989869998
ACH-000994,-0.187997531725
ACH-000996,-0.22832545659899997
ACH-001001,-0.267509724351
ACH-001020,-0.345620881086
ACH-001028,-0.0722247219871
ACH-001031,-0.504711375509
ACH-001038,-0.333003687489
ACH-001048,0.0221066224285
ACH-001050,-0.204023878081
ACH-001053,0.137969774363
ACH-001054,-0.17045046532299998
ACH-001061,-0.11503054031099999
ACH-001067,-0.327774814259
ACH-001075,-0.304626289637
ACH-001096,-0.278180894777
ACH-001128,-0.149807692573
ACH-001134,-0.55241814945
ACH-001151,-0.189860363944
ACH-001163,-0.47324000601899996
ACH-001164,-0.250723956387
ACH-001173,-0.0283142891975
ACH-001183,0.125289582348
ACH-001184,0.137811758276
ACH-001190,-0.290797785711
ACH-001192,-0.134607369144
ACH-001193,-0.7560798112379999
ACH-001196,-0.0578358703649
ACH-001197,-0.141114537494
ACH-001205,0.0911329211081
ACH-001211,-0.218420057816
ACH-001212,-0.103469190865
ACH-001228,-0.38872081757
ACH-001232,-0.014246105811999999
ACH-001239,0.18174673386
ACH-001274,-0.14331152584
ACH-001275,-0.537466063308
ACH-001277,-0.45089873713100004
ACH-001278,-0.436123711445
ACH-001280,-0.250520486973
ACH-001283,0.06136857470840001
ACH-001289,-0.265291067738
ACH-001295,-0.10553177994999999
ACH-001300,-0.0457236724973
ACH-001301,-0.0744010664404
ACH-001302,0.205159284678
ACH-001303,-0.53505902538
ACH-001306,-0.013476596509
ACH-001318,-0.43512831081799996
ACH-001322,0.0874925778582
ACH-001328,-0.0520480308722
ACH-001332,-0.323093900942
ACH-001333,-0.222845228421
ACH-001336,-0.611431693443
ACH-001340,-0.45410588192400003
ACH-001346,-0.41858652659400003
ACH-001353,0.196199072224
ACH-001354,-0.055851149513499995
ACH-001367,0.133176411104
ACH-001368,-0.145517347415
ACH-001374,-0.112802884199
ACH-001375,-0.185424189903
ACH-001377,-0.254593626898
ACH-001380,-0.359064004066
ACH-001391,-0.598933411211
ACH-001407,-0.111350038619
ACH-001408,-0.465843177083
ACH-001413,0.057437146906699994
ACH-001430,-0.44475436801299995
ACH-001431,-0.107589965858
ACH-001450,-0.206124655078
ACH-001496,-0.420563618856
ACH-001500,-0.313535565542
ACH-001521,-0.428512995611
ACH-001523,0.08202868646
ACH-001532,0.102876931676
ACH-001536,-0.804130104742
ACH-001550,-0.37621434740099996
ACH-001552,0.0980328293193
ACH-001554,-0.12683631126599998
ACH-001645,-0.33753150546599997
ACH-001654,-0.118514493071
ACH-001715,-0.135094137469
ACH-001735,-0.394578916599
ACH-001736,-0.316174586002
ACH-001737,-0.371791308403
ACH-001740,-0.37879091196500003
ACH-001745,-0.348572503218
ACH-001750,0.009258305204479999
ACH-001765,-0.227201727209
ACH-001956,-0.652453829148
ACH-001957,-0.292398753177
