,ACKR4 (51554)
ACH-000004,-0.11526146576199998
ACH-000007,0.10955017586100001
ACH-000009,-0.274138524569
ACH-000011,-0.0823785494634
ACH-000012,-0.150139697919
ACH-000013,-0.156495088569
ACH-000014,-0.259112508326
ACH-000015,-0.112821856851
ACH-000017,-0.134488804727
ACH-000018,-0.283583855048
ACH-000019,-0.253464776324
ACH-000021,-0.401212594024
ACH-000022,-0.0627105646726
ACH-000025,-0.217075848181
ACH-000028,-0.31769253949000004
ACH-000030,-0.142138811498
ACH-000035,-0.161386577034
ACH-000036,-0.111571355202
ACH-000037,-0.114089322417
ACH-000039,-0.34372718881700004
ACH-000040,-0.138744793804
ACH-000041,-0.445103109279
ACH-000042,-0.134999758241
ACH-000045,-0.11679131393799999
ACH-000047,-0.07412871976049999
ACH-000052,-0.297850935281
ACH-000053,-0.194241400686
ACH-000054,-0.243816720694
ACH-000055,-0.237430384753
ACH-000060,-0.154490002504
ACH-000067,-0.0211680850158
ACH-000070,-0.100127665342
ACH-000075,-0.0161287257752
ACH-000078,-0.23177484957199998
ACH-000082,-0.17072090961
ACH-000085,-0.056870743608499995
ACH-000086,-0.044783559548699996
ACH-000087,-0.229199354561
ACH-000092,-0.281123385903
ACH-000095,-0.132726794887
ACH-000097,-0.116260195177
ACH-000098,-0.17304265047400003
ACH-000099,-0.19841092958099998
ACH-000108,-0.227230370587
ACH-000113,-0.141721966047
ACH-000115,-0.18169839493700002
ACH-000116,-0.16905128566
ACH-000118,-0.213504148345
ACH-000120,-0.0411186400777
ACH-000123,-0.188514459203
ACH-000127,0.010508166824399999
ACH-000128,-0.141693044891
ACH-000132,-0.302520673754
ACH-000133,-0.193919728849
ACH-000137,-0.20492245641399998
ACH-000138,-0.0313015180662
ACH-000142,-0.182100503193
ACH-000143,-0.250958335378
ACH-000146,-0.193925892569
ACH-000148,0.033243045465599995
ACH-000150,-0.311621323085
ACH-000152,-0.108511796151
ACH-000153,-0.38124587796400006
ACH-000159,-0.11592750852099999
ACH-000160,-0.11461936107899999
ACH-000163,-0.221150396882
ACH-000167,-0.37092057390699995
ACH-000168,-0.127196693183
ACH-000169,-0.175315062263
ACH-000178,-0.150495418577
ACH-000182,-0.16575830872300001
ACH-000183,-0.241910623453
ACH-000188,-0.121976722412
ACH-000189,-0.278242373541
ACH-000190,-0.12997726775000001
ACH-000198,-0.120567688814
ACH-000204,-0.243287972863
ACH-000206,-0.249785513909
ACH-000207,-0.135503866007
ACH-000211,-0.183609577996
ACH-000215,-0.106611607509
ACH-000221,-0.09715854757619999
ACH-000222,-0.13402337127699998
ACH-000223,-0.276402749517
ACH-000226,-0.0726349028168
ACH-000227,-0.247463566192
ACH-000228,-0.260642073335
ACH-000231,-0.138547277526
ACH-000232,-0.192281546811
ACH-000233,-0.0841906806705
ACH-000234,-0.286967021145
ACH-000235,-0.14447677998199998
ACH-000237,-0.117047342525
ACH-000238,-0.241893411841
ACH-000243,-0.083175171191
ACH-000244,-0.13399493472500001
ACH-000246,-0.14248105846200002
ACH-000248,-0.049137973331699995
ACH-000250,-0.116973397909
ACH-000251,-0.160241193743
ACH-000253,-0.09034562801179999
ACH-000255,-0.20612323442299998
ACH-000256,-0.10303022297100001
ACH-000257,-0.20953364537
ACH-000258,-0.0983868714893
ACH-000259,-0.08680961913480001
ACH-000260,-0.206373167481
ACH-000261,-0.19163402056200002
ACH-000262,-0.257842274539
ACH-000263,-0.19240939721099998
ACH-000264,-0.206568096686
ACH-000265,-0.12361029450300001
ACH-000266,-0.158906835623
ACH-000272,-0.243361787833
ACH-000273,0.0009804800786339999
ACH-000274,-0.356844236873
ACH-000277,-0.102734651594
ACH-000278,-0.225476021206
ACH-000279,-0.278826093141
ACH-000280,-0.16461836857200002
ACH-000281,0.0320266523833
ACH-000288,-0.140057969856
ACH-000291,-0.234778982823
ACH-000293,-0.07751082681919999
ACH-000294,-0.09908014014589998
ACH-000295,-0.133009273966
ACH-000296,-0.221109939254
ACH-000302,-0.139759826153
ACH-000304,-0.227643956609
ACH-000307,-0.279272411883
ACH-000308,-0.16577259773
ACH-000310,-0.00296695767483
ACH-000311,-0.0500173704701
ACH-000312,-0.119299889981
ACH-000315,-0.0773167494964
ACH-000316,0.06838148132659999
ACH-000317,-0.0355127076898
ACH-000318,-0.0861931320309
ACH-000319,-0.040150892201
ACH-000320,-0.22614787361699998
ACH-000322,-0.19257116719
ACH-000323,-0.21688388533199998
ACH-000324,-0.0244852086747
ACH-000329,-0.10370275444499999
ACH-000330,0.022466863662700003
ACH-000331,-0.249500635449
ACH-000332,-0.154349858715
ACH-000334,-0.25019338488000004
ACH-000335,-0.160279609633
ACH-000336,0.0255197903566
ACH-000337,-0.18902015215100001
ACH-000339,-0.296622208025
ACH-000341,-0.15485911008300002
ACH-000348,-0.154072138222
ACH-000350,-0.16991645121399998
ACH-000352,-0.030754732020900004
ACH-000356,-0.04090328235869999
ACH-000361,-0.20192219405900003
ACH-000362,-0.178533823999
ACH-000363,-0.17567662968800002
ACH-000364,-0.279277521421
ACH-000365,-0.0940793584943
ACH-000366,-0.14818835649
ACH-000368,-0.15431892183499998
ACH-000374,-0.00242368409325
ACH-000375,-0.0594282309198
ACH-000376,-0.123461995221
ACH-000381,-0.17153760989300001
ACH-000383,0.0266695080093
ACH-000387,-0.154735387886
ACH-000389,-0.156538965628
ACH-000390,-0.18501352503899998
ACH-000393,-0.611300295433
ACH-000395,-0.394467324491
ACH-000397,-0.133917815175
ACH-000401,0.06918683208700001
ACH-000402,-0.09011202679960001
ACH-000403,-0.135250417825
ACH-000404,0.0438422395631
ACH-000406,-0.158459543841
ACH-000407,-0.167689900264
ACH-000408,-0.0864356614209
ACH-000410,-0.305682372659
ACH-000411,-0.248913732594
ACH-000414,-0.06017114232419999
ACH-000415,-0.20175603345100002
ACH-000416,-0.14766717976
ACH-000420,-0.169608586644
ACH-000421,-0.21095018161200002
ACH-000424,-0.302039669863
ACH-000425,-0.146459224219
ACH-000426,-0.17124193177000002
ACH-000427,-0.0697220236213
ACH-000433,-0.253206498343
ACH-000436,-0.155665001316
ACH-000444,-0.25878166083799997
ACH-000445,0.05262483418
ACH-000448,-0.180799305366
ACH-000450,0.079711549107
ACH-000452,-0.103462030196
ACH-000454,-0.21384771150499998
ACH-000458,-0.0582064253817
ACH-000459,-0.29564034797600003
