,HIST2H2BF (440689)
ACH-000251,-0.837927566681
ACH-000253,-0.733776151658
ACH-000255,-0.687710597298
ACH-000256,-0.794779998452
ACH-000257,-0.301639810187
ACH-000258,0.0713642830903
ACH-000259,-0.529183514518
ACH-000260,-0.488540546264
ACH-000261,-0.644849684611
ACH-000262,-0.765085859263
ACH-000263,-0.642450611502
ACH-000264,-0.670292674044
ACH-000265,-0.604079686569
ACH-000266,-0.38228818495399997
ACH-000272,-0.460582646728
ACH-000273,-0.458778765818
ACH-000274,-0.42462453495700003
ACH-000277,-0.248191385026
ACH-000278,-0.5028802997199999
ACH-000279,-0.427475518672
ACH-000280,-0.290758717951
ACH-000281,-0.411769975454
ACH-000288,-0.449826266977
ACH-000291,-0.42418635294699997
ACH-000293,-0.50123874442
ACH-000294,-0.5316915226919999
ACH-000295,-0.215110026696
ACH-000296,-0.434414009938
ACH-000302,-0.47482468780000003
ACH-000304,-0.966994544611
ACH-000307,-0.595475727304
ACH-000308,-0.33610125356700005
ACH-000310,-0.523353881694
ACH-000311,-0.8387966743459999
ACH-000312,-0.302081978396
ACH-000315,-0.622018308253
ACH-000316,-0.356217496633
ACH-000317,-0.499766594798
ACH-000318,-0.428442035647
ACH-000319,-0.5082371590899999
ACH-000320,-0.096360734661
ACH-000322,-0.692637395043
ACH-000323,-0.519283531117
ACH-000324,-0.49161768634499997
ACH-000329,-0.7516650688330001
ACH-000330,-0.653603153089
ACH-000331,-0.607149688201
ACH-000332,-0.429383549676
ACH-000334,-0.441072377782
ACH-000335,-0.47760451406599996
ACH-000336,-0.898736467025
ACH-000337,-0.283782584505
ACH-000339,-0.242470950952
ACH-000341,-0.858790640783
ACH-000348,-0.492398109653
ACH-000350,-0.519734663912
ACH-000352,-0.23512715625
ACH-000356,-0.7154212241719999
ACH-000361,-0.292976286275
ACH-000362,-0.380916720126
ACH-000363,-0.405392314412
ACH-000364,-0.379107561355
ACH-000365,-0.469582366365
ACH-000366,-0.45032883875699997
ACH-000368,-0.345718959029
ACH-000374,-0.42278690028300003
ACH-000375,-0.492792347279
ACH-000376,-0.620624209761
ACH-000381,-0.197334875898
ACH-000383,-0.43550122725
ACH-000387,-0.427741389316
ACH-000389,-0.737931861486
ACH-000390,-0.669086287033
ACH-000393,-0.44841922783999993
ACH-000395,-0.47242570888700003
ACH-000397,-0.308317870735
ACH-000401,-0.409036892922
ACH-000402,-0.620565128888
ACH-000403,-0.49836537654
ACH-000404,-0.6312436759350001
ACH-000406,-0.481931150348
ACH-000407,-0.46815720934199995
ACH-000408,-0.13289555979
ACH-000410,-0.516673770515
ACH-000411,-0.703738842375
ACH-000414,-0.570978816954
ACH-000415,-0.58247305382
ACH-000416,-0.48008893744900005
ACH-000420,-0.313282191941
ACH-000421,-0.40573878134
ACH-000424,-0.236866312207
ACH-000425,-0.397074273457
ACH-000426,-0.593331595033
ACH-000427,-0.525152569714
ACH-000433,-0.77863003768
ACH-000436,-0.5557691410719999
ACH-000444,-0.43531493058700005
ACH-000445,-0.801048575755
ACH-000448,-0.192467658633
ACH-000450,-0.602919131549
ACH-000452,-0.744810709281
ACH-000454,-0.603824838326
ACH-000458,-0.541075229699
ACH-000459,-0.572008234737
ACH-000460,-0.285563922603
ACH-000461,-0.8001137827760001
ACH-000463,-0.399941623389
ACH-000464,-0.54227209269
ACH-000466,-0.734133573404
ACH-000467,-0.40686869762199995
ACH-000468,-0.39188523449600005
ACH-000469,-0.43772228997100004
ACH-000470,-0.344542948803
ACH-000471,-0.51071216549
ACH-000472,-0.42537707694399995
ACH-000473,-0.5220919295449999
ACH-000475,-0.47517127380400004
ACH-000476,-0.6464759648780001
ACH-000477,-0.6804992179989999
ACH-000480,-0.363977672475
ACH-000481,-0.622350537296
ACH-000483,-0.261179457867
ACH-000484,-0.698952489822
ACH-000485,-0.30081679531399996
ACH-000486,-0.530648352499
ACH-000487,-0.622878387423
ACH-000488,-0.467001887324
ACH-000490,-0.593965829038
ACH-000491,-0.599281081705
ACH-000495,-0.558573701659
ACH-000496,-0.49436795008699996
ACH-000499,-0.562433387959
ACH-000500,-0.7020010201729999
ACH-000502,-0.563678190929
ACH-000503,0.0519184017497
ACH-000505,-0.659063450932
ACH-000507,-0.33459970108000003
ACH-000510,-0.484090058182
ACH-000511,-0.504660780719
ACH-000512,-0.577994625612
ACH-000516,-0.5383224751569999
ACH-000517,-0.7329742488950001
ACH-000518,-0.655933981872
ACH-000520,-0.6479935296079999
ACH-000521,-0.574439738028
ACH-000522,-0.502424767953
ACH-000524,-0.553166535365
ACH-000527,-0.41670239626199995
ACH-000528,-0.498332749018
ACH-000537,-0.435780946399
ACH-000541,-0.40261139519100003
ACH-000542,-0.31736316809799997
ACH-000544,-0.675730118418
ACH-000545,-0.677017037816
ACH-000547,-0.482098334578
ACH-000548,-0.537138514589
ACH-000549,-0.654077826556
ACH-000550,-0.308718117188
ACH-000552,-0.359437010264
ACH-000556,-0.744041505667
ACH-000557,-0.8016918194939999
ACH-000570,-0.657301250639
ACH-000571,-0.737488763238
ACH-000573,-0.289138809897
ACH-000576,-0.564745928781
ACH-000580,-0.49391812308399996
ACH-000584,-0.41181446094999996
ACH-000585,-0.551545122392
ACH-000588,-0.584140387849
ACH-000589,-0.41615118449
ACH-000591,-0.466168397926
ACH-000593,-0.6105426432769999
ACH-000600,-0.628836098911
ACH-000601,-0.620083774377
ACH-000604,-0.438612718217
ACH-000605,-0.433982987303
ACH-000606,-0.5171465982760001
ACH-000608,-0.785285789783
ACH-000614,-0.37909852108900005
ACH-000616,-0.628284825677
ACH-000618,-0.46454833603900003
ACH-000619,-0.6614754402440001
ACH-000620,-0.624423418486
ACH-000621,-0.376230432554
ACH-000622,-0.317059044793
ACH-000623,-0.6682266782549999
ACH-000624,-0.435295265172
ACH-000627,-0.438719068016
ACH-000630,-0.50390083002
ACH-000632,-0.645931076972
ACH-000633,-0.494386063728
ACH-000637,-0.509465538471
ACH-000638,-0.53792978826
ACH-000646,-0.559825076575
ACH-000647,-0.538593366172
ACH-000648,-0.858712852543
ACH-000649,-0.24144659467799998
ACH-000651,-0.388352516274
ACH-000652,-0.506705079804
ACH-000653,-0.34275186428000004
ACH-000657,-0.489264989059
ACH-000658,-0.84058951406
ACH-000661,-0.35591662507399996
ACH-000662,-0.278508410404
ACH-000663,-0.35763574661200004
ACH-000665,-0.524599625493
ACH-000671,-0.606961348748
ACH-000673,-0.684174390008
ACH-000676,-0.514610691518
ACH-000677,-0.60735579019
ACH-000681,-0.608570709272
ACH-000682,-0.46371639478200005
ACH-000683,-0.627178027303
ACH-000684,-0.688971408902
ACH-000688,-0.199819922317
ACH-000693,-0.497295336744
ACH-000694,-0.50532601554
ACH-000695,-0.666805296071
ACH-000696,-0.568223892774
ACH-000697,-0.623363587011
ACH-000699,-0.568919796618
ACH-000701,-0.632891399064
ACH-000706,-0.503000762293
ACH-000711,-0.6062456912259999
ACH-000713,-0.8321151486730001
ACH-000714,-0.7411959538699999
ACH-000718,-0.431764268082
ACH-000720,-0.616148735858
ACH-000721,-0.7517924123469999
ACH-000724,-0.49287870210199997
ACH-000725,-0.919409112484
ACH-000732,-0.598536103549
ACH-000734,-0.48700653683300005
ACH-000735,-0.551656318066
ACH-000736,-0.5316624039010001
ACH-000738,-0.379174231148
ACH-000746,-0.688344967974
ACH-000747,-0.477417457058
ACH-000748,-0.557814301815
ACH-000753,-0.715903604777
ACH-000756,-0.483193177807
ACH-000757,-0.550329941625
ACH-000758,-0.686851190502
ACH-000760,-0.71435051587
ACH-000763,-0.843142451311
ACH-000764,-0.934898794298
ACH-000765,-0.717753786806
ACH-000766,-0.536227936741
ACH-000767,-0.487372995564
ACH-000768,-0.557255400811
ACH-000769,-0.671774636826
ACH-000770,-0.523429349014
ACH-000771,-0.754078227598
ACH-000773,-0.515987143474
ACH-000776,-0.48474401302299996
ACH-000777,-0.414568876505
ACH-000778,-0.509446898655
ACH-000781,-0.461529111823
ACH-000782,-0.750862573063
ACH-000783,-0.6084213927000001
ACH-000784,-0.353317424678
ACH-000785,-0.9036992238179999
ACH-000787,-0.36341515236199995
ACH-000788,-0.624747668749
ACH-000791,-0.638425195186
ACH-000792,-0.609469053591
ACH-000794,-0.46406530147200004
ACH-000796,-0.36793507564800004
ACH-000799,-0.480866231954
ACH-000800,-0.837376528236
ACH-000802,-0.5321453426380001
ACH-000804,-1.24333534443
ACH-000805,-0.494270237829
ACH-000809,-0.585888486834
ACH-000810,-0.93423609731
ACH-000811,-0.33670223365199997
ACH-000817,-0.7379171168449999
ACH-000819,-0.42661836317
ACH-000820,-0.6896955776010001
ACH-000821,-0.6779373681759999
ACH-000822,-0.619716914903
ACH-000823,-0.510385639673
ACH-000824,-0.50708349424
ACH-000827,-0.533332506431
ACH-000829,-0.6293525518940001
ACH-000831,-0.598989481662
ACH-000832,-0.5402015816610001
ACH-000833,-0.494863283273
ACH-000834,-0.694585454092
ACH-000835,-0.413808402751
ACH-000836,-0.21082717075
ACH-000837,-0.314440722065
ACH-000838,-0.670141608821
ACH-000839,-0.472976035403
ACH-000840,-0.475542311815
ACH-000841,-0.268612207115
ACH-000843,-0.572590792897
ACH-000846,-0.916872944334
ACH-000847,-0.06440624571619999
ACH-000848,-0.544830266346
ACH-000849,-0.370240002954
ACH-000851,-0.0684990498671
ACH-000855,-0.18698244412999998
ACH-000856,-0.732978542824
ACH-000858,-0.646788047118
ACH-000859,0.0141326324447
ACH-000861,-0.53505700943
ACH-000862,-0.506029131425
ACH-000865,-0.47372617059699995
ACH-000866,-0.520945617196
ACH-000867,-0.7166574897399999
ACH-000869,-0.559621766191
ACH-000872,-0.49522330842
ACH-000873,-0.238633518519
ACH-000876,-0.309338480167
ACH-000878,-0.703862989686
ACH-000880,-0.70313742633
ACH-000881,-0.609044224942
ACH-000882,-0.527916379752
ACH-000884,-0.502165804779
ACH-000885,-0.358525079498
ACH-000887,-0.549075354525
ACH-000888,-0.715585593858
ACH-000889,-0.232006794494
ACH-000890,-0.539733903671
ACH-000896,-0.5567018678660001
ACH-000898,-0.542305164057
ACH-000900,-0.7524431800210001
ACH-000901,-0.631348536801
ACH-000905,-0.553405760767
ACH-000906,-0.381412740292
ACH-000907,-0.447574456145
ACH-000910,-0.447096201311
ACH-000911,-0.594172558629
ACH-000912,-0.639093164715
ACH-000913,-0.42407334903899996
ACH-000915,-0.5122856702449999
ACH-000916,-1.1209980416299998
ACH-000917,-0.528718017301
ACH-000921,-0.238557146492
ACH-000924,-0.617494779522
ACH-000926,-0.272067803853
ACH-000928,-0.37535212228799997
ACH-000929,-0.8087103170000001
ACH-000932,-0.421142714432
ACH-000935,-0.380168108306
ACH-000936,-0.721923248793
ACH-000937,-0.663754004475
ACH-000938,-0.7287125562710001
ACH-000939,-0.26628133174400004
ACH-000941,-0.7797914417149999
ACH-000943,-0.545859640727
ACH-000946,-0.36717577436099996
ACH-000947,-0.539212344949
ACH-000948,-0.738407134825
ACH-000950,-0.563792589636
ACH-000953,-0.8740588224529999
ACH-000957,-0.233015067868
ACH-000958,-0.181692030616
ACH-000960,-0.840164808213
ACH-000963,-0.80305958881
ACH-000968,-0.548626846967
ACH-000969,-0.45887388904299997
ACH-000973,-0.520794106949
ACH-000974,-0.475448774591
ACH-000975,-0.8354806756350001
ACH-000976,-0.619128677865
ACH-000978,-0.536252066627
ACH-000980,-0.513623280415
ACH-000984,-0.405058724895
ACH-000986,-0.247411490965
ACH-000988,-0.416908871739
ACH-000993,-0.648648984877
ACH-000994,-0.6158365540640001
ACH-000996,-0.757646999094
ACH-001001,-0.366064816061
ACH-001020,-0.33838470979699997
ACH-001028,-0.627271615107
ACH-001031,-0.584708812038
ACH-001038,-0.568880651497
ACH-001048,-0.41284786276600005
ACH-001050,-0.588412590604
ACH-001053,-0.562294599212
ACH-001054,-0.40030565810999996
ACH-001061,-0.511086507023
ACH-001067,-0.345867182205
ACH-001075,-0.353332569036
ACH-001096,-0.50773687407
ACH-001128,0.328035427865
ACH-001134,-0.527572944669
ACH-001151,-0.6605506761509999
ACH-001163,-0.797182401638
ACH-001164,-0.409500338463
ACH-001173,-0.44126817324900003
ACH-001183,-0.26399316364500003
ACH-001184,-0.581647203508
ACH-001190,-0.565525902301
ACH-001192,-0.7597637292730001
ACH-001193,-0.415853178924
ACH-001196,-0.778877737861
ACH-001197,-0.674093211368
ACH-001205,-0.7506194003479999
ACH-001211,-0.34109688866
ACH-001212,-0.8953022056119999
ACH-001228,-0.839991755301
ACH-001232,-0.6851165894910001
ACH-001239,-0.40108243571999996
ACH-001274,-0.579201196132
ACH-001275,-0.352588261113
ACH-001277,-0.39362090439900005
ACH-001278,-0.7146711421170001
ACH-001280,-0.7044318073389999
ACH-001283,-0.52594695642
ACH-001289,-0.6330206951139999
ACH-001295,-0.566500106347
ACH-001300,-0.556336839564
ACH-001301,-0.655128113852
ACH-001302,-0.287347952505
ACH-001303,-0.580322505233
ACH-001306,-0.5834400528410001
ACH-001318,-0.816560814476
ACH-001322,-0.289885139838
ACH-001328,-0.72345909439
ACH-001332,-0.236911938448
ACH-001333,-0.7213643475470001
ACH-001336,-0.573389832253
ACH-001340,-0.539877978236
ACH-001346,-0.6719073093889999
ACH-001353,-0.533028581801
ACH-001354,-0.9553015130779999
ACH-001367,-0.554586985913
ACH-001368,-0.605953274415
ACH-001374,-0.044265013386
ACH-001375,-0.537399655555
ACH-001377,-0.44067562493
ACH-001380,-0.449388943505
ACH-001391,-0.35536748317500005
ACH-001407,-0.543086356653
ACH-001408,-0.45437025319200003
ACH-001413,-0.717921123378
ACH-001430,-0.735696686004
ACH-001431,-0.586346188487
ACH-001450,-0.7055058760349999
ACH-001496,-0.37460217851899996
ACH-001500,-0.252018252145
ACH-001521,-0.37073207479000003
ACH-001523,-0.339006113683
ACH-001532,-0.649592661531
ACH-001536,-0.34769396596999996
ACH-001550,-0.306013940786
ACH-001552,-0.676552962025
ACH-001554,-0.580880538331
ACH-001645,-0.480010244998
ACH-001654,-0.610696213812
ACH-001715,-0.615857018523
ACH-001735,-0.35321660301200003
ACH-001736,-0.670096483878
ACH-001737,-0.980517047658
ACH-001740,-0.5032410127570001
ACH-001745,-0.581055647751
ACH-001750,-0.484609440441
ACH-001765,-0.96514830933
ACH-001956,-0.727922015449
ACH-001957,-0.622490174455
