,INSL4 (3641)
ACH-000004,-0.297833955223
ACH-000007,0.118809983346
ACH-000009,0.07533244398630001
ACH-000011,0.235551161071
ACH-000012,0.22526335733800001
ACH-000013,0.302288119426
ACH-000014,0.205500656007
ACH-000015,0.32267431333700003
ACH-000017,0.45351852902199996
ACH-000018,0.38563108267800006
ACH-000019,0.302342777373
ACH-000021,0.23081393089299998
ACH-000022,0.23690887523
ACH-000025,0.263801085778
ACH-000028,0.229671874447
ACH-000030,0.340370466647
ACH-000035,0.270836592105
ACH-000036,0.210631710088
ACH-000037,0.21495067106199997
ACH-000039,0.407169908129
ACH-000040,0.36996104629
ACH-000041,0.257819051079
ACH-000042,0.215492052094
ACH-000045,0.129756571043
ACH-000047,0.346059342188
ACH-000052,0.34092269449100004
ACH-000053,0.278666718519
ACH-000054,0.241378218088
ACH-000055,0.343716611182
ACH-000060,0.46203053696
ACH-000067,0.274326137863
ACH-000070,0.168517257343
ACH-000075,0.548063452196
ACH-000078,0.13212820409
ACH-000082,0.23852747752099998
ACH-000085,0.402737689132
ACH-000086,0.20222760015900001
ACH-000087,0.038600452050999996
ACH-000092,0.35690514371699994
ACH-000095,0.24860601039500002
ACH-000097,0.345384839301
ACH-000098,0.255402828908
ACH-000099,0.269899710482
ACH-000108,0.44129251813299997
ACH-000113,0.11201706287799999
ACH-000115,0.284905971557
ACH-000116,0.314463474312
ACH-000118,0.23446635205299998
ACH-000120,0.269365745704
ACH-000123,0.195765742275
ACH-000127,0.36755342225599996
ACH-000128,0.0942780914731
ACH-000132,0.12650455547
ACH-000133,0.28230178413699997
ACH-000137,0.207998538761
ACH-000138,0.127164736001
ACH-000142,0.313283588361
ACH-000143,-0.0014430826765399998
ACH-000146,0.205411534321
ACH-000148,0.102423345161
ACH-000150,0.106592635699
ACH-000152,0.44632027052100004
ACH-000153,0.240067759868
ACH-000159,0.330870787663
ACH-000160,0.196373402482
ACH-000163,0.25704238093000004
ACH-000167,0.338567805349
ACH-000168,0.20141567911699998
ACH-000169,0.35782650419100004
ACH-000178,0.458370395142
ACH-000182,0.14967333855999998
ACH-000183,0.140296528729
ACH-000188,0.374952117676
ACH-000189,0.35672626736699997
ACH-000190,0.296248173573
ACH-000198,0.25421011510200003
ACH-000204,0.268122003953
ACH-000206,0.328159549163
ACH-000207,0.36700447776199996
ACH-000211,0.21355774457600002
ACH-000215,0.140221142601
ACH-000221,0.172736147877
ACH-000222,0.353997563022
ACH-000223,0.275476512159
ACH-000226,0.22505522832199998
ACH-000227,0.152768835167
ACH-000228,0.244659181422
ACH-000231,0.31573650798
ACH-000232,0.20845963180100002
ACH-000233,0.216978654692
ACH-000234,0.27294198947299997
ACH-000235,0.30233084435400004
ACH-000237,0.17993505762000003
ACH-000238,0.281566716191
ACH-000243,0.220512904456
ACH-000244,0.366668121453
ACH-000246,0.389352902257
ACH-000248,0.31072406450999995
ACH-000250,0.31608878065699997
ACH-000251,0.24023345119000003
ACH-000253,0.295811945032
ACH-000255,0.254724947696
ACH-000256,0.292061687479
ACH-000257,0.30052288664
ACH-000258,0.504739827015
ACH-000259,0.314656048411
ACH-000260,0.364189650632
ACH-000261,0.226745686531
ACH-000262,0.234609374211
ACH-000263,0.376935628332
ACH-000264,0.42425193821999996
ACH-000265,-0.0351437454471
ACH-000266,0.299201163179
ACH-000272,0.0760860222008
ACH-000273,0.17437983851799999
ACH-000274,0.214808139321
ACH-000277,0.31522552011599997
ACH-000278,0.200025405336
ACH-000279,0.306538745035
ACH-000280,0.383762891027
ACH-000281,0.19717785583500003
ACH-000288,0.267446638887
ACH-000291,0.18678590586399998
ACH-000293,0.31901227784
ACH-000294,0.150867244078
ACH-000295,0.251719350123
ACH-000296,0.264239281815
ACH-000302,0.310994126525
ACH-000304,0.217453603659
ACH-000307,0.217158587583
ACH-000308,0.19228450988499998
ACH-000310,0.220177213668
ACH-000311,0.415929370453
ACH-000312,0.21924412422200001
ACH-000315,0.277486997139
ACH-000316,0.209728321032
ACH-000317,0.394971798094
ACH-000318,0.22272681794500002
ACH-000319,0.360337305073
ACH-000320,0.15340701664200002
ACH-000322,0.272501858587
ACH-000323,0.244087358431
ACH-000324,0.266790091602
ACH-000329,0.338503234792
ACH-000330,0.264558191932
ACH-000331,0.41975140291199997
ACH-000332,0.292212188361
ACH-000334,0.140460032711
ACH-000335,0.23509634562800003
ACH-000336,0.458445280159
ACH-000337,0.195874171067
ACH-000339,0.330005866546
ACH-000341,0.239160756025
ACH-000348,0.226793379166
ACH-000350,0.235850670551
ACH-000352,0.0695404744669
ACH-000356,0.48604880107
ACH-000361,0.191492209893
ACH-000362,0.224349841653
ACH-000363,0.33490428179000004
ACH-000364,0.222721016573
ACH-000365,0.174054265041
ACH-000366,0.204114781534
ACH-000368,0.128696528295
ACH-000374,0.06941571209969999
ACH-000375,0.21379272430500001
ACH-000376,0.369059789893
ACH-000381,0.266640860218
ACH-000383,0.281443577052
ACH-000387,0.208476842236
ACH-000389,0.233645494401
ACH-000390,0.28786039419799997
ACH-000393,0.181055265341
ACH-000395,0.319822217722
ACH-000397,0.277075672988
ACH-000401,0.366973587575
ACH-000402,0.403542488103
ACH-000403,0.244350560392
ACH-000404,0.385952593214
ACH-000406,0.23518749123799998
ACH-000407,0.22083100756700003
ACH-000408,0.293909120106
ACH-000410,0.25894463905000004
ACH-000411,0.329808466264
ACH-000414,0.277727541109
ACH-000415,0.27292746210200003
ACH-000416,0.24697182599800002
ACH-000420,0.36078022377999996
ACH-000421,0.357575834472
ACH-000424,0.37614058450599996
ACH-000425,0.31678426398299997
ACH-000426,0.569713783084
ACH-000427,0.390448287845
ACH-000433,0.504125292646
ACH-000436,0.327933950539
ACH-000444,0.30781113922
ACH-000445,0.302205254292
ACH-000448,0.359134590281
ACH-000450,0.06610467177
ACH-000452,0.287233390553
ACH-000454,0.401166218356
ACH-000458,0.321704576051
ACH-000459,0.28430653686
ACH-000460,0.260846713735
ACH-000461,0.330046348246
ACH-000463,0.242931405297
ACH-000464,0.36748603020099996
ACH-000466,0.281875894587
ACH-000467,0.312909461224
ACH-000468,0.272211819136
ACH-000469,0.32075694681899997
ACH-000470,0.167241883158
ACH-000471,0.297249212782
ACH-000472,0.14643380482499999
ACH-000473,0.140788308167
ACH-000475,0.17981070098700003
ACH-000476,0.29387666003199997
ACH-000477,0.28368335050099996
ACH-000480,0.141784361007
ACH-000481,0.362869324569
ACH-000483,0.270309022041
ACH-000484,0.139960811396
ACH-000485,0.07369592934460001
ACH-000486,0.254014808849
ACH-000487,0.0160246215219
ACH-000488,0.301215787062
ACH-000490,0.401151881751
ACH-000491,0.438417564789
ACH-000495,0.14501398025
ACH-000496,0.21631978514400002
ACH-000499,0.313394153244
ACH-000500,0.302969381478
ACH-000502,0.279460971147
ACH-000503,0.0231331446497
ACH-000505,0.294741364316
ACH-000507,0.286296304944
ACH-000510,0.302986769226
ACH-000511,0.271549605824
ACH-000512,0.0735857809938
ACH-000516,0.33259858902899997
ACH-000517,0.342961990548
ACH-000518,0.32504351925299996
ACH-000520,0.23865353196199998
ACH-000521,0.17753988075
ACH-000522,0.316679854888
ACH-000524,0.25158568362100003
ACH-000527,0.259050574616
ACH-000528,0.265984060367
ACH-000537,0.123681087687
ACH-000541,0.0461860622839
ACH-000542,0.297729349914
ACH-000544,0.312523326137
ACH-000545,0.37036471774999996
ACH-000547,0.352379749265
ACH-000548,0.38990281052000003
