,LARP1 (23367)
ACH-000004,-0.5254456580669999
ACH-000007,-0.832113794183
ACH-000009,-0.173841750099
ACH-000011,-0.608122010023
ACH-000012,0.0017117544323
ACH-000013,-0.21447167182500002
ACH-000014,-0.14573566214400002
ACH-000015,-0.46921438124700005
ACH-000017,-0.214123186649
ACH-000018,-0.7556283663860001
ACH-000019,-0.27821718775
ACH-000021,-0.190068197664
ACH-000022,-0.37376111966
ACH-000025,-0.322239668334
ACH-000028,-0.489229069269
ACH-000030,-0.656709368354
ACH-000035,-0.445260965278
ACH-000036,-0.808426027747
ACH-000037,-0.733999785526
ACH-000039,-0.566160254897
ACH-000040,-0.866404280282
ACH-000041,-0.779156654981
ACH-000042,-0.0416938549574
ACH-000045,-0.07393322772830001
ACH-000047,-0.366900320775
ACH-000052,-0.718972471579
ACH-000053,-0.1877116044
ACH-000054,-0.388776417092
ACH-000055,-0.44634727389
ACH-000060,-0.404658679148
ACH-000067,-0.26985350298
ACH-000070,0.158670490502
ACH-000075,-0.576245504846
ACH-000078,-0.42916576290799996
ACH-000082,-0.5668456892979999
ACH-000085,-0.47611808133
ACH-000086,-0.373314656758
ACH-000087,-0.16489128375499998
ACH-000092,-0.226168999048
ACH-000095,-0.45901794198299994
ACH-000097,-0.09258523636739999
ACH-000098,-0.509478937487
ACH-000099,-0.478052262226
ACH-000108,-0.159398433304
ACH-000113,-0.487308390427
ACH-000115,-0.231560842887
ACH-000116,-0.501841256282
ACH-000118,-0.30757429820500004
ACH-000120,-0.445025206403
ACH-000123,-0.306421038991
ACH-000127,-0.418166481015
ACH-000128,-0.724363927562
ACH-000132,-0.5188783295880001
ACH-000133,-0.6994608126199999
ACH-000137,-0.458673769656
ACH-000138,-0.606757649821
ACH-000142,-0.664361511133
ACH-000143,-0.7294497673810001
ACH-000146,0.0251409506028
ACH-000148,-0.492162784622
ACH-000150,-0.4463153594
ACH-000152,-0.727601134687
ACH-000153,-0.601247442367
ACH-000159,-0.584104961502
ACH-000160,-0.18801049868
ACH-000163,-0.792850819453
ACH-000167,-0.288229454215
ACH-000168,-0.486391085791
ACH-000169,-0.33751757518299996
ACH-000178,-0.42072833636699997
ACH-000182,-0.48737426702500003
ACH-000183,-0.45558042428400003
ACH-000188,-0.512971766806
ACH-000189,-0.05330736902480001
ACH-000190,-0.665680371164
ACH-000198,-0.7005526539129999
ACH-000204,-0.499913291756
ACH-000206,-0.45441884478699995
ACH-000207,-0.41102770518799997
ACH-000211,-0.719931460578
ACH-000215,-0.603110875639
ACH-000221,-0.7237237923190001
ACH-000222,-0.459454902838
ACH-000223,-0.615832229118
ACH-000226,-0.383558786017
ACH-000227,0.0863260067816
