,EXOC5 (10640)
ACH-000004,-0.394132554305
ACH-000007,-0.894198947624
ACH-000009,-0.69010891098
ACH-000011,-0.758411414093
ACH-000012,-0.5825371389280001
ACH-000013,-0.466723073841
ACH-000014,-0.5690043394340001
ACH-000015,-0.416419311636
ACH-000017,-0.804546194099
ACH-000018,-0.540913902397
ACH-000019,-0.477310009559
ACH-000021,-0.425014115403
ACH-000022,-0.255337269384
ACH-000025,-0.593689537768
ACH-000028,-0.549492993187
ACH-000030,-0.610383337553
ACH-000035,-0.678426705381
ACH-000036,-0.6608534960069999
ACH-000037,-0.471648568393
ACH-000039,-0.464358586126
ACH-000040,-0.661828824036
ACH-000041,-0.6659958328600001
ACH-000042,-0.575245849592
ACH-000045,-0.43994664863000005
ACH-000047,-0.634720119594
ACH-000052,-0.8269054780480001
ACH-000053,-0.475263517091
ACH-000054,-0.700515931036
ACH-000055,-0.434716703555
ACH-000060,-0.721055620278
ACH-000067,-0.6917799637790001
ACH-000070,-0.713986975588
ACH-000075,-0.22349854381499998
ACH-000078,-0.575291001696
ACH-000082,-0.715271538234
ACH-000085,-0.610131798538
ACH-000086,-0.751204406322
ACH-000087,-0.752306399956
ACH-000092,-1.18714786565
ACH-000095,-0.6078039308959999
ACH-000097,-0.636682883762
ACH-000098,-0.749724897571
ACH-000099,-0.483274557148
ACH-000108,-0.689858386485
ACH-000113,-0.514916104534
ACH-000115,-0.375910941762
ACH-000116,-0.707264235313
ACH-000118,-0.6908365459360001
ACH-000120,-0.492129933987
ACH-000123,-0.522931937167
ACH-000127,-0.5508827687610001
ACH-000128,-0.416900755497
ACH-000132,-0.756833309824
ACH-000133,-0.760247514598
ACH-000137,-0.49256339276699995
ACH-000138,-0.46430937941399997
ACH-000142,-0.633249734553
ACH-000143,-0.6372580114299999
ACH-000146,-0.48665737046499996
ACH-000148,-0.7469678953650001
ACH-000150,-0.63428852849
ACH-000152,-0.773790610548
ACH-000153,-0.7221121837260001
ACH-000159,-0.546144399348
ACH-000160,-0.548820904976
ACH-000163,-0.48178172680799997
ACH-000167,-0.9149223517049999
ACH-000168,-0.562734046402
ACH-000169,-0.49501646638400004
ACH-000178,-0.570063936601
ACH-000182,-0.514066032461
ACH-000183,-0.5258270635369999
ACH-000188,-0.35005421096
ACH-000189,-1.12720446062
ACH-000190,-0.601270183142
ACH-000198,-0.48145463907799996
ACH-000204,-0.740310102003
ACH-000206,-0.449922174162
ACH-000207,-0.502681835967
ACH-000211,-0.46241064150300004
ACH-000215,-0.43501212074400003
ACH-000221,-0.227530817041
ACH-000222,-0.52296607343
ACH-000223,-0.777911805569
ACH-000226,-0.517997815856
ACH-000227,-0.618870986417
ACH-000228,-0.511669260986
ACH-000231,-0.593523345113
ACH-000232,-0.594952478989
ACH-000233,-0.36586576722099995
ACH-000234,-0.558610016456
ACH-000235,-0.5257594858269999
ACH-000237,-0.476387221723
ACH-000238,-0.491316066559
ACH-000243,-0.6482303181310001
ACH-000244,-0.41055123593599996
ACH-000246,-0.989021388066
ACH-000248,-0.560128415071
ACH-000250,-0.662606208123
ACH-000251,-0.494100718251
ACH-000253,-0.761206323671
ACH-000255,-0.494171085619
ACH-000256,-0.42298501284199996
ACH-000257,-0.861467793282
ACH-000258,-0.36750216111199996
ACH-000259,-0.6118367575639999
ACH-000260,-0.48583370003
ACH-000261,-0.592253696672
ACH-000262,-0.8045757435750001
ACH-000263,-0.486985004779
