,ERF (2077)
ACH-000004,-0.0016918251387299998
ACH-000007,0.05834128333869999
ACH-000009,0.194147007526
ACH-000011,-0.013545924507500001
ACH-000012,-0.0333704589299
ACH-000013,-0.225602446851
ACH-000014,0.239230730462
ACH-000015,-0.10096582939099999
ACH-000017,-0.00215114581144
ACH-000018,0.125988364914
ACH-000019,0.25005958033500003
ACH-000021,-0.0794597809105
ACH-000022,0.0747597987806
ACH-000025,0.231726662527
ACH-000028,-0.0959814671507
ACH-000030,0.08797015569260001
ACH-000035,0.0790632159068
ACH-000036,-0.08786962322889999
ACH-000037,-0.110683665079
ACH-000039,0.467625015579
ACH-000040,0.123356072408
ACH-000041,0.015464923992000001
ACH-000042,0.08334792189189999
ACH-000045,0.173485985618
ACH-000047,-0.129091008454
ACH-000052,-0.501334227669
ACH-000053,0.109398917301
ACH-000054,0.135919676361
ACH-000055,0.388249265534
ACH-000060,0.23974525535100003
ACH-000067,-0.08653738723349999
ACH-000070,-0.04283978503909999
ACH-000075,-0.255194967658
ACH-000078,0.34635100563199994
ACH-000082,0.08711187185730002
ACH-000085,0.0189802359695
ACH-000086,0.0233873225653
ACH-000087,-0.08980728456949999
ACH-000092,0.0719101563049
ACH-000095,0.010072062889600001
ACH-000097,-0.022305908446
ACH-000098,-0.11095895459499999
ACH-000099,0.0754666353396
ACH-000108,-0.124048084305
ACH-000113,0.08085905196399999
ACH-000115,-0.22717079119000003
ACH-000116,0.23214901681800001
ACH-000118,0.00802255777152
ACH-000120,-0.09574202590739998
ACH-000123,0.136822309735
ACH-000127,-0.0653497661089
ACH-000128,0.026380053811900003
ACH-000132,0.0239522201391
ACH-000133,0.027526499287
ACH-000137,-0.0560631188319
ACH-000138,-0.0847766034406
ACH-000142,0.157968933083
ACH-000143,0.11506930472799999
ACH-000146,-0.017956448102200002
ACH-000148,0.0911901393936
ACH-000150,-0.0043586397080600005
ACH-000152,0.11689065439200001
ACH-000153,0.223591985955
ACH-000159,0.135059588085
ACH-000160,-0.0056652960453
ACH-000163,0.163360153879
ACH-000167,0.28017200830899996
ACH-000168,-0.11021132271199999
ACH-000169,-0.00926475517429
ACH-000178,-0.0107147193196
ACH-000182,0.0296870820293
ACH-000183,0.0818478020639
ACH-000188,0.123832153434
ACH-000189,-0.0117927600666
ACH-000190,0.0392179259955
ACH-000198,0.330733518048
