,TWF2 (11344)
ACH-000004,-0.372540270924
ACH-000007,-0.196739357533
ACH-000009,-0.20576949186299998
ACH-000011,-0.0470884324401
ACH-000012,-0.343494593653
ACH-000013,-0.0558601879306
ACH-000014,-0.0363846502131
ACH-000015,-0.35939214781400003
ACH-000017,-0.15483687463600002
ACH-000018,-0.471072104486
ACH-000019,-0.20627688423
ACH-000021,-0.138395455279
ACH-000022,-0.23136742067899999
ACH-000025,-0.11962332907400001
ACH-000028,-0.239016397242
ACH-000030,-0.24058139281399998
ACH-000035,-0.0125251597086
ACH-000036,-0.305864228508
ACH-000037,0.139351318671
ACH-000039,-0.00579747593669
ACH-000040,-0.239701342364
ACH-000041,-0.280981192404
ACH-000042,-0.240104759582
ACH-000045,-0.0883647438102
ACH-000047,-0.296985814226
ACH-000052,0.134268774661
ACH-000053,-0.205294235404
ACH-000054,-0.299121392465
ACH-000055,-0.09129665923830001
ACH-000060,-0.42130962155
ACH-000067,-0.401442764593
ACH-000070,-0.417894283029
ACH-000075,-0.041868541203300004
ACH-000078,-0.111021297118
ACH-000082,-0.0700015731304
ACH-000085,0.220736213436
ACH-000086,-0.149636882409
ACH-000087,-0.207023314369
ACH-000092,-0.12587262391100001
ACH-000095,-0.022281949081599996
ACH-000097,-0.179277502897
ACH-000098,-0.111788425109
ACH-000099,-0.27404467304200003
ACH-000108,-0.021789713308900005
ACH-000113,-0.115643005639
ACH-000115,-0.17821260142499998
ACH-000116,-0.163151201346
ACH-000118,-0.229658693004
ACH-000120,0.0298521712909
ACH-000123,-0.170873611354
ACH-000127,-0.08434278077310002
ACH-000128,-0.332146229619
ACH-000132,-0.33234645075999997
ACH-000133,-0.168571777667
ACH-000137,-0.34063289390900003
ACH-000138,-0.18882280598700002
ACH-000142,-0.174766367713
ACH-000143,-0.350427765545
ACH-000146,-0.31589724599
ACH-000148,-0.08774765255580001
ACH-000150,-0.30793631542
ACH-000152,-0.32019631705699997
ACH-000153,0.0670458045994
ACH-000159,-0.118671625496
ACH-000160,-0.268004948149
ACH-000163,-0.0842749120972
ACH-000167,0.0276358771982
ACH-000168,-0.391550430986
ACH-000169,-0.167369216737
ACH-000178,-0.16181304778
ACH-000182,-0.188086550978
ACH-000183,-0.24406838728100003
ACH-000188,-0.399389470999
ACH-000189,-0.277706304826
ACH-000190,-0.130965624295
ACH-000198,-0.12943868709200002
ACH-000204,-0.41268781081100003
ACH-000206,-0.052449206003199994
ACH-000207,-0.126521764999
ACH-000211,-0.126217811385
ACH-000215,-0.0882302839347
ACH-000221,-0.174346116226
ACH-000222,0.06163589990130001
ACH-000223,-0.29903107278700003
ACH-000226,-0.11679148431299999
ACH-000227,-0.229743792407
ACH-000228,-0.297614008936
ACH-000231,-0.333608630612
ACH-000232,-0.0608421118201
ACH-000233,-0.0559314627616
ACH-000234,-0.230430819155
ACH-000235,-0.165299318564
ACH-000237,-0.147686645238
ACH-000238,-0.52146740781
ACH-000243,-0.153902813717
ACH-000244,-0.437174177676
ACH-000246,-0.321511544234
ACH-000248,-0.252619784811
ACH-000250,-0.25788956298
ACH-000251,-0.399427344138
ACH-000253,-0.147155775438
ACH-000255,-0.245052899011
ACH-000256,-0.082369784384
ACH-000257,-0.359682219762
ACH-000258,-0.316298877417
ACH-000259,-0.128262618869
ACH-000260,-0.22370133325999997
ACH-000261,-0.173741285847
ACH-000262,-0.026883495240500002
ACH-000263,-0.13839927155200002
ACH-000264,-0.22731877306999995
ACH-000265,-0.280841087912
ACH-000266,-0.25135332983500003
ACH-000272,-0.07505829477710001
ACH-000273,-0.0965454969121
ACH-000274,-0.290061790751
ACH-000277,-0.134468604234
ACH-000278,-0.0290924229433
ACH-000279,-0.19627250649300002
ACH-000280,-0.355571546547
ACH-000281,-0.10301812851299999
ACH-000288,-0.0478527859896
ACH-000291,-0.0894246385754
ACH-000293,0.029398792529599996
ACH-000294,-0.35335652571500004
ACH-000295,-0.436737130257
ACH-000296,-0.569880673969
ACH-000302,-0.225360356816
ACH-000304,-0.343877563182
ACH-000307,-0.201217849886
ACH-000308,-0.0974450793658
ACH-000310,-0.116822129288
ACH-000311,-0.16546181374000002
ACH-000312,0.0199126365675
ACH-000315,-0.23067032524999997
ACH-000316,-0.195377432139
ACH-000317,-0.14105381555
ACH-000318,-0.310046566326
ACH-000319,0.0673637820702
ACH-000320,-0.233719224655
ACH-000322,-0.162193356272
ACH-000323,-0.0887935149217
ACH-000324,-0.308464882157
ACH-000329,-0.0684884260013
ACH-000330,0.00214034761505
ACH-000331,-0.264519640092
ACH-000332,-0.128224050766
ACH-000334,-0.141387972282
ACH-000335,0.276685264491
ACH-000336,-0.144589437714
ACH-000337,-0.045764044222800004
ACH-000339,-0.375543960779
ACH-000341,-0.0365240596042
ACH-000348,-0.134033228285
ACH-000350,-0.245300784067
ACH-000352,-0.278561342441
ACH-000356,-0.09178377159980002
ACH-000361,-0.100077591011
ACH-000362,-0.253031096213
ACH-000363,-0.0363853811705
ACH-000364,-0.239062378842
ACH-000365,-0.21366627477800001
ACH-000366,-0.15343445867900002
ACH-000368,-0.0591838206184
ACH-000374,-0.151089316833
ACH-000375,-0.37203916990900004
ACH-000376,-0.364652701224
ACH-000381,-0.394607842464
ACH-000383,-0.08026306358219999
ACH-000387,-0.288105179377
ACH-000389,-0.19116374674000003
ACH-000390,-0.26440617581099995
ACH-000393,0.00025220968915200004
ACH-000395,-0.8831306467450001
ACH-000397,-0.26725652554
ACH-000401,-0.033717903378
ACH-000402,-0.0198703634717
ACH-000403,-0.14822782855900002
ACH-000404,-0.501166457793
ACH-000406,-0.202422177098
ACH-000407,-0.284178590879
ACH-000408,-0.36822672216499996
ACH-000410,-0.145412730726
ACH-000411,-0.23742748911699998
ACH-000414,-0.09414488125600001
ACH-000415,-0.293559072414
ACH-000416,-0.102441415403
ACH-000420,-0.253427346653
ACH-000421,-0.16011134175
ACH-000424,-0.280898331941
ACH-000425,-0.176166402828
ACH-000426,-0.170824164804
ACH-000427,-0.179964118242
ACH-000433,-0.323909737255
ACH-000436,-0.019140340132
ACH-000444,-0.267048658094
ACH-000445,-0.08534251919630001
ACH-000448,-0.168313943633
ACH-000450,0.324875897512
ACH-000452,-0.242275273704
ACH-000454,-0.44605561861599996
ACH-000458,-0.30481386347
ACH-000459,-0.398374887783
ACH-000460,-0.328823805768
ACH-000461,-0.334202552058
ACH-000463,-0.147033806536
ACH-000464,-0.274243544505
ACH-000466,-0.10524470112600001
ACH-000467,-0.0417122735938
ACH-000468,-0.180744194601
ACH-000469,-0.18536153833900001
ACH-000470,-0.253603338715
ACH-000471,-0.0806804805794
ACH-000472,-0.0705750837467
ACH-000473,-0.067371468834
ACH-000475,-0.181474533494
ACH-000476,-0.09729978555579999
ACH-000477,-0.24488313751200003
ACH-000480,-0.185406582448
ACH-000481,-0.14128046899
ACH-000483,-0.186472071043
ACH-000484,0.0645043523191
ACH-000485,-0.00798337155789
ACH-000486,-0.10492409856599999
ACH-000487,-0.124944045306
ACH-000488,-0.30249284055799996
ACH-000490,-0.26086589417100003
ACH-000491,0.0381840533266
ACH-000495,-0.366176716738
ACH-000496,-0.0700092907215
ACH-000499,-0.0332622238326
ACH-000500,-0.80504955659
ACH-000502,-0.182640520186
ACH-000503,0.185428725509
ACH-000505,-0.0551547112912
ACH-000507,-0.195336699518
ACH-000510,-0.18790282018100002
ACH-000511,-0.16600124164000002
ACH-000512,-0.0256444528374
ACH-000516,-0.202152447257
ACH-000517,-0.149516384754
ACH-000518,0.0778779867722
