,WAPAL (23063)
ACH-000363,-0.5019985318869999
ACH-000364,-0.263349736963
ACH-000365,-0.0682816619006
ACH-000366,-0.203501192531
ACH-000368,-0.215967177869
ACH-000374,-0.259380799591
ACH-000375,-0.17236818903599999
ACH-000376,-0.263299404209
ACH-000381,-0.21348644983600001
ACH-000383,-0.0673708920085
ACH-000387,-0.420890131511
ACH-000389,-0.272800232307
ACH-000390,-0.099356322162
ACH-000393,-0.374624747005
ACH-000395,-0.260369764583
ACH-000397,-0.140122123058
ACH-000401,-0.515232911292
ACH-000402,-0.36704116773199996
ACH-000403,-0.42959913224
ACH-000404,-0.773081377085
ACH-000406,-0.318752980477
ACH-000407,-0.25672669820300004
ACH-000408,-0.326228242867
ACH-000410,-0.331780644144
ACH-000411,-0.291129076185
ACH-000414,-0.5140524423939999
ACH-000415,-0.396656054792
ACH-000416,-0.35992504318999996
ACH-000420,-0.144057318855
ACH-000421,-0.27572230975699996
ACH-000424,-0.125353189647
ACH-000425,-0.629680392392
ACH-000426,0.0820991612995
ACH-000427,-0.0789484486671
ACH-000433,-0.364084242601
ACH-000436,-0.256173309993
ACH-000444,-0.416403337757
ACH-000445,-0.369330754989
ACH-000448,-0.5180422347
ACH-000450,-0.471152717308
ACH-000452,-0.262770923839
ACH-000454,-0.03908173946000001
ACH-000458,-0.605612854218
ACH-000459,-0.427723581456
ACH-000460,-0.493920616546
ACH-000461,-0.196299836744
ACH-000463,-0.249919988294
ACH-000464,-0.273607492239
ACH-000466,-0.19766299677700003
ACH-000467,-0.5248403400280001
ACH-000468,-0.49333641605800005
ACH-000469,-0.432634315818
ACH-000470,0.011931722056700001
ACH-000471,-0.302074121065
ACH-000472,-0.45225170195500003
ACH-000473,-0.0634014822286
ACH-000475,0.18023362825199998
ACH-000476,-0.21707821305599997
ACH-000477,-0.0917918769119
ACH-000480,-0.481042962222
ACH-000481,-0.218859636905
ACH-000483,-0.44695648273999994
ACH-000484,-0.5085495313699999
ACH-000485,-0.40376465817100005
ACH-000486,-0.49114347382600004
ACH-000487,-0.43917480935099995
ACH-000488,-0.369857734731
ACH-000490,-0.7670666381919999
ACH-000491,-0.037403776711900004
ACH-000495,-0.287458062426
ACH-000496,-0.0305376936058
ACH-000499,-0.0477690608365
ACH-000500,0.287360242941
ACH-000502,-0.290384031201
ACH-000503,-0.323458165209
ACH-000505,-0.116728726741
ACH-000507,-0.323542036422
ACH-000510,-0.208671739963
ACH-000511,-0.451663722491
ACH-000512,-0.34240501221600006
ACH-000516,-0.208614683918
ACH-000517,-0.100041243012
ACH-000518,-0.31719175504999997
ACH-000520,0.0934778188269
ACH-000521,-0.327537675787
ACH-000522,0.034221150758599994
ACH-000524,-0.421309830954
ACH-000527,-0.49745408597699997
ACH-000528,-0.411301116245
ACH-000537,-0.658968527018
ACH-000541,-0.365625991966
ACH-000542,-0.276393747499
ACH-000544,-0.12576643943
ACH-000545,-0.27285810981499997
ACH-000547,-0.489464735631
ACH-000548,-0.200878452852
ACH-000549,-0.300634839518
ACH-000550,0.071373835017
ACH-000552,-0.284617115447
ACH-000556,-0.399619585936
ACH-000557,-0.299272467724
ACH-000570,0.00124587409248
ACH-000571,-0.157794626199
ACH-000573,-0.449411422484
ACH-000576,-0.418509995944
ACH-000580,-0.166383608811
ACH-000584,-0.37124947993199997
ACH-000585,-0.221454333152
ACH-000588,-0.0819611605553
ACH-000589,-0.27911585903499997
ACH-000591,-0.286978181347
ACH-000593,-0.018349115875599998
ACH-000600,-0.27514774082
ACH-000601,-0.369894154215
ACH-000604,-0.240445444564
ACH-000605,-0.376336267073
ACH-000606,-0.472414311103
ACH-000608,-0.412565916205
ACH-000614,-0.359118930559
ACH-000616,-0.0343230373422
ACH-000618,-0.472669494842
ACH-000619,-0.0818711190297
ACH-000620,-0.440078250827
ACH-000621,-0.39879851478100004
ACH-000622,-0.47446391752800005
ACH-000623,-0.174430101026
ACH-000624,-0.18460942581
ACH-000627,-0.403590107288
ACH-000630,-0.35107778256899996
ACH-000632,-0.171039066996
ACH-000633,-0.35620609747599996
ACH-000637,-0.282616667932
ACH-000638,-0.36867366402199997
ACH-000646,-0.744037857472
ACH-000647,-0.532741022833
ACH-000648,0.05513002228080001
ACH-000649,-0.173396885638
ACH-000651,-0.37289360708999997
ACH-000652,-0.32666168755999997
ACH-000653,-0.151471378238
ACH-000657,-0.262541414527
ACH-000658,-0.310025517212
ACH-000661,-0.20625419873599998
ACH-000662,-0.800900394248
ACH-000663,-0.397072348356
ACH-000665,-0.38858956174099996
ACH-000671,-0.046575916992600004
ACH-000673,-0.379733404361
ACH-000676,-0.305678142273
ACH-000677,-0.230721541182
ACH-000681,-0.552841884703
ACH-000682,-0.234406564597
ACH-000683,-0.704175230171
ACH-000684,-0.114124017626
ACH-000688,0.07577868740839999
ACH-000693,-0.431501092254
ACH-000694,-0.122646772729
ACH-000695,-0.5155440148830001
ACH-000696,-0.282513168499
ACH-000697,0.09890169912380001
ACH-000699,-0.29467799329100003
ACH-000701,-0.804316023254
ACH-000706,-0.290646442831
ACH-000711,-0.445503586554
ACH-000713,-0.0102144582311
ACH-000714,-0.33503000850000003
ACH-000718,-0.42726981788
ACH-000720,-0.269168968378
ACH-000721,0.041592825721
ACH-000724,-0.21779700757399997
ACH-000725,0.0674703174507
ACH-000732,-0.303157519381
ACH-000734,-0.124292393849
ACH-000735,-0.0313817597057
ACH-000736,-0.12688351226800001
ACH-000738,-0.262801243566
ACH-000746,-0.44507217228999996
ACH-000747,-0.436462522776
ACH-000748,-0.6892897468639999
ACH-000753,-0.17148803656199998
ACH-000756,-0.222984782198
ACH-000757,-0.360592491168
ACH-000758,-0.439932221337
ACH-000760,-0.45624177919500003
ACH-000763,-0.526520395088
ACH-000764,-0.219761577513
ACH-000765,-0.322764456924
ACH-000766,-0.021194308986599998
ACH-000767,-0.34587510285800005
ACH-000768,-0.428925581149
ACH-000769,-0.452131468267
ACH-000770,-0.591727134582
ACH-000771,-0.17966176364
ACH-000773,-0.410956695992
ACH-000776,-0.161116463687
ACH-000777,-0.492273843263
ACH-000778,-0.118544725812
ACH-000781,-0.335419636082
ACH-000782,-0.310709864341
ACH-000783,-0.411799414751
ACH-000784,-0.306953693952
ACH-000785,-0.53417791908
ACH-000787,-0.31870043823399996
ACH-000788,-0.30215660433
ACH-000791,-0.29484663288199997
ACH-000792,-0.155836138461
ACH-000794,-0.04427904420730001
ACH-000796,-0.08232481554530001
ACH-000799,-0.761315784933
ACH-000800,-0.36833306030100005
ACH-000802,-0.11609346260299999
ACH-000804,-0.34676698246200005
ACH-000805,-0.322388481567
ACH-000809,-0.153866206328
ACH-000810,-0.656583846578
ACH-000811,0.122995658243
ACH-000817,-0.132204806967
ACH-000819,-0.251220247324
ACH-000820,-0.24445981727699997
ACH-000821,-0.497655250802
ACH-000822,-0.500794487696
ACH-000823,-0.391641029846
ACH-000824,-0.388020318069
ACH-000827,-0.375453696467
ACH-000829,-0.268912432097
ACH-000831,-0.0565965042246
ACH-000832,-0.418767634328
ACH-000833,-0.21894174468000002
ACH-000834,-0.153199134921
ACH-000835,-0.11535260085200001
ACH-000836,0.07754938135089999
ACH-000837,-0.355796503091
ACH-000838,-0.574223333016
ACH-000839,-0.161188619978
ACH-000840,-0.07773555411760001
ACH-000841,-0.161664163313
ACH-000843,-0.241506233083
ACH-000846,-0.0629932848932
ACH-000847,-0.303747260352
ACH-000848,-0.33876730501
ACH-000849,-0.216072671041
ACH-000851,-0.446481595771
ACH-000855,-0.165676114984
ACH-000856,-0.240489147421
ACH-000858,-0.166436428241
ACH-000859,-0.414084100465
ACH-000861,-0.364581163225
ACH-000862,-0.291716919881
ACH-000865,-0.290443947212
ACH-000866,-0.298514442924
ACH-000867,-0.379343740814
ACH-000869,-0.34309388935900004
ACH-000872,-0.271025029767
ACH-000873,-0.418010538108
ACH-000876,-0.536111049065
ACH-000878,0.0162921198748
ACH-000880,-0.0919928145392
ACH-000881,-0.388486529889
ACH-000882,-0.393783274474
ACH-000884,-0.42795249216
ACH-000885,-0.21242219664
ACH-000887,-0.31998295232900004
ACH-000888,-0.38157695355
ACH-000889,-0.0976604383911
ACH-000890,-0.426898989533
ACH-000896,-0.570043549218
ACH-000898,-0.267982300828
ACH-000900,-0.41186636823
ACH-000901,-0.0723221029278
ACH-000905,-0.55764405081
ACH-000906,-0.053040562685699996
ACH-000907,-0.434293292404
ACH-000910,-0.345201100551
ACH-000911,-0.5076597138669999
ACH-000912,-0.5158712764360001
ACH-000913,-0.06582125868739999
ACH-000915,-0.297434515206
ACH-000916,-0.188083605132
ACH-000917,-0.13091970637800002
ACH-000921,-0.357042470669
ACH-000924,-0.5499696945929999
ACH-000926,-0.33305558346
ACH-000928,-0.445794978755
ACH-000929,-0.394548899823
ACH-000932,-0.14064169525999998
ACH-000935,-0.32553189207100003
ACH-000936,-0.274699406312
ACH-000937,-0.458794719685
ACH-000938,-0.26977241813700004
ACH-000939,0.21691276868599998
ACH-000941,-0.173723776794
ACH-000943,-0.286573866029
ACH-000946,-0.349681857229
ACH-000947,-0.296379125561
ACH-000948,-0.195569980565
ACH-000950,-0.194068759365
ACH-000953,-0.08764185376229999
ACH-000957,-0.659166997664
ACH-000958,-0.335832514549
ACH-000960,-0.220369619736
ACH-000963,-0.6011805119
ACH-000968,-0.462651186434
ACH-000969,-0.34813361323299996
ACH-000973,-0.0957260183921
ACH-000974,-0.338112794099
ACH-000975,-0.40472623427599996
ACH-000976,-0.491860612182
ACH-000978,-0.07448268388519999
ACH-000980,-0.11506522270500001
ACH-000984,-0.190380563098
ACH-000986,-0.44966713688
ACH-000988,-0.5252384581589999
ACH-000993,-0.32212651280099996
ACH-000994,-0.049770189690100004
ACH-000996,0.0332857250453
ACH-001001,-0.147047894361
ACH-001020,0.09071594931150001
ACH-001028,-0.196782762966
ACH-001031,-0.284191647016
ACH-001038,-0.211061852914
ACH-001048,-0.0643705896631
ACH-001050,-0.23060374016999996
ACH-001053,-0.567313828952
ACH-001054,-0.48262946029
ACH-001061,-0.378337959644
ACH-001067,-0.252965587929
ACH-001075,-0.44678829610200005
ACH-001096,-0.41533436594000006
ACH-001128,0.9210763496950001
ACH-001134,-0.409283643512
ACH-001151,-0.0778354553697
ACH-001163,-0.134178905494
ACH-001164,-0.161465344012
ACH-001173,-0.328869192868
ACH-001183,-0.391851232987
ACH-001184,-0.301370760956
ACH-001190,-0.18926245094799998
ACH-001192,-0.151799530302
ACH-001193,0.0996551222082
ACH-001196,-0.0963137980078
ACH-001197,-0.667530094253
ACH-001205,-0.457278070067
ACH-001211,-0.173019602874
ACH-001212,-0.26893481378600004
ACH-001228,-0.39132504353
ACH-001232,-0.471501446853
ACH-001239,-0.120905924107
ACH-001274,-0.335887344079
ACH-001275,-0.238542293766
ACH-001277,-0.12729047657
ACH-001278,-0.24559062583799998
ACH-001280,-0.365674630179
ACH-001283,0.0903292052372
ACH-001289,-0.487668598121
ACH-001295,-0.7005889103820001
ACH-001300,-0.409579530694
ACH-001301,-0.725699272585
ACH-001302,0.148589335661
ACH-001303,-0.5280999807360001
ACH-001306,-0.11801299023
ACH-001318,0.013628303849
ACH-001322,-0.326383951996
ACH-001328,-0.0784909952939
ACH-001332,-0.130270649412
ACH-001333,-0.13432583627
ACH-001336,-0.500873545658
ACH-001340,-0.569554689013
ACH-001346,-0.34539276189199997
ACH-001353,-0.33499351569
ACH-001354,-0.48635930972099994
ACH-001367,-0.0236298284264
ACH-001368,-0.488845267182
ACH-001374,-0.420133849195
ACH-001375,-0.332047385172
ACH-001377,-0.315876712511
ACH-001380,-0.30578931530299996
ACH-001391,-0.15143297871
ACH-001407,-0.328674604612
ACH-001408,-0.271319661502
ACH-001413,-0.655514932692
ACH-001430,-0.108260925544
ACH-001431,-0.26395195196800003
ACH-001450,-0.229355752959
ACH-001496,-0.11327333848400001
ACH-001500,-0.200300272313
ACH-001521,0.00786407163234
ACH-001523,-0.191207679819
ACH-001532,-0.675291623934
ACH-001536,-0.36196588234399996
ACH-001550,0.18481268736200002
ACH-001552,-0.560691818891
ACH-001554,-0.435713524191
ACH-001645,-0.594693896164
ACH-001654,-0.04513621430430001
ACH-001715,-0.24978276174800002
ACH-001735,-0.276669232367
ACH-001736,-0.21553008311299998
ACH-001737,0.161094104249
ACH-001740,-0.440370985665
ACH-001745,-0.345176842636
ACH-001750,-0.08631311918189999
ACH-001765,-0.392494257561
ACH-001956,-0.5122261228289999
ACH-001957,-0.12331447866699999
