,FKBP8 (23770)
ACH-000004,-0.205113163069
ACH-000007,-0.258074885564
ACH-000009,-0.401556765923
ACH-000011,-0.0374017518703
ACH-000012,-0.20759943940499997
ACH-000013,-0.412267936682
ACH-000014,-0.15469006146400002
ACH-000015,-0.287455990451
ACH-000017,-0.378522108791
ACH-000018,-0.49420412978999995
ACH-000019,-0.39741544944799995
ACH-000021,-0.382466197073
ACH-000022,-0.135733828083
ACH-000025,-0.176814423326
ACH-000028,-0.261011600295
ACH-000030,-0.218634550718
ACH-000035,-0.382973514239
ACH-000036,-0.355395874895
ACH-000037,-0.218389976118
ACH-000039,-0.539605832971
ACH-000040,-0.35867359375299995
ACH-000041,-0.367168851064
ACH-000042,-0.33504765063499997
ACH-000045,-0.230439844868
ACH-000047,-0.307276791249
ACH-000052,-0.346300064469
ACH-000053,-0.433574247532
ACH-000054,-0.447150340752
ACH-000055,-0.22465099554600002
ACH-000060,-0.190021879877
ACH-000067,-0.21873332504
ACH-000070,-0.266673847836
ACH-000075,-0.495938665881
ACH-000078,-0.308700205059
ACH-000082,-0.335787432164
ACH-000085,-0.332456930502
ACH-000086,-0.421879314164
ACH-000087,-0.187636296633
ACH-000092,-0.29765136590999997
ACH-000095,-0.393951482558
ACH-000097,-0.357767515439
ACH-000098,-0.190815368554
ACH-000099,-0.263250431606
ACH-000108,-0.38867322346600003
ACH-000113,-0.292367003573
ACH-000115,-0.350173922464
ACH-000116,-0.471020126685
ACH-000118,-0.21721759797600002
ACH-000120,-0.140876671373
ACH-000123,-0.306870180414
ACH-000127,-0.313501374676
ACH-000128,-0.359045219644
ACH-000132,-0.371773418463
ACH-000133,-0.178132495158
ACH-000137,-0.469853867264
ACH-000138,-0.171896655781
ACH-000142,-0.438196911011
ACH-000143,-0.33488386359
ACH-000146,-0.319128635017
ACH-000148,-0.260433415002
ACH-000150,-0.49119407061399994
ACH-000152,-0.30421485445
ACH-000153,-0.0287644904891
ACH-000159,-0.39315187749499997
ACH-000160,-0.443196085668
ACH-000163,-0.440909503586
ACH-000167,-0.0861537917705
ACH-000168,-0.261276212924
ACH-000169,-0.259169567581
ACH-000178,-0.311020324445
ACH-000182,-0.24869479144
ACH-000183,-0.375633134807
ACH-000188,-0.233607883185
ACH-000189,-0.22395447803000004
ACH-000190,-0.218861427337
ACH-000198,-0.295313264359
ACH-000204,0.18297884640099998
ACH-000206,-0.375453246326
ACH-000207,-0.156664884308
ACH-000211,-0.215097626425
ACH-000215,-0.246035931825
ACH-000221,-0.378433269639
ACH-000222,-0.25422632745499996
ACH-000223,-0.14470414904200002
ACH-000226,-0.33720364159999994
ACH-000227,-0.25903976915800003
ACH-000228,-0.292680183411
ACH-000231,-0.189930847488
ACH-000232,-0.256537937632
ACH-000233,-0.34916692800899995
ACH-000234,-0.517699098301
ACH-000235,-0.31337843954399996
ACH-000237,-0.46250708343999997
ACH-000238,-0.07049859754410001
ACH-000243,-0.318304778146
ACH-000244,-0.144987465733
ACH-000246,-0.23302692937
ACH-000248,-0.364218334269
ACH-000250,-0.205336813026
ACH-000251,-0.13188587252199999
ACH-000253,-0.16312935530099998
ACH-000255,-0.331015141859
ACH-000256,-0.163812776124
ACH-000257,-0.016409875544100002
ACH-000258,0.0111272954021
ACH-000259,-0.125716876571
ACH-000260,-0.259490758875
ACH-000261,-0.27599347926
ACH-000262,-0.0633959712312
ACH-000263,-0.596014679753
ACH-000264,-0.274684669919
ACH-000265,-0.206694824678
ACH-000266,-0.22086847079
ACH-000272,-0.335202238646
ACH-000273,-0.347781384965
ACH-000274,-0.122864964462
ACH-000277,-0.07390304226139999
ACH-000278,-0.261888460375
ACH-000279,-0.201893386708
ACH-000280,-0.343370377954
ACH-000281,-0.321475546078
ACH-000288,-0.156864618706
ACH-000291,-0.197882267781
ACH-000293,-0.186668620248
ACH-000294,-0.322203621039
ACH-000295,-0.309459344225
ACH-000296,-0.5481580587
ACH-000302,-0.38206799335600006
ACH-000304,-0.372849194199
ACH-000307,-0.41316003499700005
ACH-000308,-0.141550268727
ACH-000310,-0.331067784468
ACH-000311,-0.24730610182799997
ACH-000312,-0.269997230827
ACH-000315,-0.445456161302
ACH-000316,-0.20058478258
ACH-000317,-0.231586958964
ACH-000318,-0.459540308747
ACH-000319,-0.21716547889600002
ACH-000320,-0.0849651996824
ACH-000322,-0.253367498378
ACH-000323,-0.317322605023
ACH-000324,-0.45120588506399995
ACH-000329,-0.18920337051199998
ACH-000330,-0.141516349416
ACH-000331,-0.242066598924
ACH-000332,-0.209653848083
ACH-000334,-0.42916424354500005
ACH-000335,-0.218910665665
ACH-000336,-0.43454534488200003
ACH-000337,-0.332260815657
ACH-000339,-0.203435133678
ACH-000341,-0.803910351697
ACH-000348,-0.24960992386199998
ACH-000350,-0.515732015384
ACH-000352,-0.43295680136799997
ACH-000356,-0.288944573743
ACH-000361,-0.215528547301
ACH-000362,-0.102467611464
ACH-000363,-0.147777840095
ACH-000364,-0.288364097287
ACH-000365,-0.172304871711
ACH-000366,-0.256357046654
ACH-000368,-0.21013743678
ACH-000374,-0.240376339485
ACH-000375,-0.197011018035
ACH-000376,-0.0917323214989
ACH-000381,-0.007503452435979999
ACH-000383,-0.235337932469
ACH-000387,-0.401808355072
ACH-000389,-0.163487436826
ACH-000390,-0.30209806434
ACH-000393,-0.533984029831
ACH-000395,-0.378334837787
ACH-000397,-0.315700793078
ACH-000401,-0.377802756574
ACH-000402,-0.44602568605899995
ACH-000403,-0.278618769423
ACH-000404,-0.135864390409
ACH-000406,-0.28899611089
ACH-000407,-0.40195338642899997
ACH-000408,-0.259014476756
ACH-000410,-0.23382861794399998
ACH-000411,-0.404133875497
ACH-000414,-0.13867718747899999
ACH-000415,-0.31946737431899996
ACH-000416,-0.09692987776889998
ACH-000420,-0.339972225139
ACH-000421,-0.294923133292
ACH-000424,-0.436371542447
ACH-000425,-0.223435967318
ACH-000426,-0.469953895531
ACH-000427,-0.518450456294
ACH-000433,-0.347512601753
ACH-000436,-0.37446113711199996
ACH-000444,-0.241154561634
ACH-000445,-0.152396871434
ACH-000448,-0.337496923793
ACH-000450,-0.193942169296
ACH-000452,-0.437331172607
ACH-000454,-0.42608434351999996
ACH-000458,-0.32895376129299997
ACH-000459,-0.0335115223412
ACH-000460,-0.430864595913
ACH-000461,-0.588412207581
ACH-000463,-0.323210251113
ACH-000464,-0.113031575576
ACH-000466,-0.0407792123689
ACH-000467,-0.23689843311500003
ACH-000468,-0.399208784247
ACH-000469,-0.24907469725200002
ACH-000470,-0.298214630083
ACH-000471,-0.364075920674
ACH-000472,-0.298623719864
ACH-000473,-0.345215242385
ACH-000475,-0.27245238953
ACH-000476,-0.476956199739
ACH-000477,0.0292428274621
ACH-000480,-0.366293454758
ACH-000481,-0.481723580038
ACH-000483,-0.310293314128
ACH-000484,-0.27056562742699997
ACH-000485,-0.164254201829
ACH-000486,-0.10078029471200001
ACH-000487,-0.365925809014
ACH-000488,-0.19732662055300002
ACH-000490,-0.283084358332
ACH-000491,-0.207186930002
ACH-000495,-0.455750876149
ACH-000496,-0.208921986274
ACH-000499,-0.196563591492
ACH-000500,-0.523813475522
ACH-000502,-0.427676075281
ACH-000503,-0.23408510345
ACH-000505,-0.394004467692
ACH-000507,-0.42645186186300005
ACH-000510,-0.241505542544
ACH-000511,-0.21374865764000003
ACH-000512,-0.449213370644
ACH-000516,-0.268866510334
ACH-000517,-0.317110404245
ACH-000518,-0.0959818538435
ACH-000520,-0.41011129035
ACH-000521,-0.148775125592
ACH-000522,-0.291844974877
ACH-000524,-0.513610768723
ACH-000527,-0.38959294168799996
ACH-000528,-0.31885080378499997
ACH-000537,-0.21197594602800002
ACH-000541,-0.25945696235599996
ACH-000542,-0.149047619944
ACH-000544,-0.000632392760423
ACH-000545,-0.131744107485
ACH-000547,-0.215390001192
ACH-000548,-0.305754292102
ACH-000549,-0.00895840807482
ACH-000550,-0.10823068025100001
ACH-000552,-0.190010814849
ACH-000556,-0.27189183817699997
ACH-000557,-0.0950485088875
ACH-000570,-0.184383416961
ACH-000571,-0.259839613783
ACH-000573,-0.21370414685400002
ACH-000576,-0.18631438999000002
ACH-000580,-0.373289303758
ACH-000584,-0.41366497919399997
ACH-000585,-0.449713331522
ACH-000588,-0.185135273025
ACH-000589,-0.267031563959
ACH-000591,-0.0690357280176
ACH-000593,-0.422761238622
ACH-000600,-0.0996946912098
ACH-000601,-0.12568742955999998
ACH-000604,-0.299119269559
ACH-000605,-0.518288679353
ACH-000606,-0.344092363698
ACH-000608,-0.37958845698399996
ACH-000614,-0.105169882256
ACH-000616,-0.518590820165
ACH-000618,-0.293322594798
ACH-000619,-0.190529333928
ACH-000620,-0.392290660136
ACH-000621,-0.32257485271999997
ACH-000622,-0.0717549573086
ACH-000623,-0.40802992717200004
ACH-000624,-0.274830764088
ACH-000627,-0.332913741258
ACH-000630,-0.210524021802
ACH-000632,-0.258673007526
ACH-000633,-0.29397874099599997
ACH-000637,-0.46402899187799995
ACH-000638,-0.205407150548
ACH-000646,-0.224037663741
ACH-000647,-0.286405421414
ACH-000648,-0.20379892628600002
ACH-000649,-0.16684714141100002
ACH-000651,-0.401393019762
ACH-000652,-0.35604254834700005
ACH-000653,-0.24413511066
