,OGN (4969)
ACH-000004,0.031052070385099998
ACH-000007,0.136097334982
ACH-000009,0.0149844987754
ACH-000011,0.144352666734
ACH-000012,-0.07705289917830001
ACH-000013,-0.0425417967033
ACH-000014,0.122486711201
ACH-000015,-0.0924993256675
ACH-000017,-0.00226503520672
ACH-000018,0.08783959425989998
ACH-000019,0.0330316724306
ACH-000021,-0.07270857940219999
ACH-000022,0.0633144718276
ACH-000025,0.05716426369469999
ACH-000028,0.154640667418
ACH-000030,0.10140785629599999
ACH-000035,-0.0475680715455
ACH-000036,0.10738346155799999
ACH-000037,0.13510955808800001
ACH-000039,-0.0643234275897
ACH-000040,0.084620562823
ACH-000041,0.000475881071237
ACH-000042,-0.029427294910499998
ACH-000045,0.09263442890380001
ACH-000047,-0.010582174867499999
ACH-000052,0.120406075026
ACH-000053,0.0355443412926
ACH-000054,0.19342394875500002
ACH-000055,-0.06849091380469999
ACH-000060,0.119184133516
ACH-000067,-0.0185607349666
ACH-000070,0.201220468336
ACH-000075,0.184691912707
ACH-000078,0.0608845566309
ACH-000082,0.0726197867662
ACH-000085,0.000158020778149
ACH-000086,-0.022326756326200004
ACH-000087,0.246183272042
ACH-000092,0.0757095686834
ACH-000095,-0.012880206596299999
ACH-000097,0.0808350840109
ACH-000098,0.090474182693
ACH-000099,0.045037249661499995
ACH-000108,0.00565243365121
ACH-000113,0.14416735124299998
ACH-000115,0.11895678819
ACH-000116,0.166636929572
ACH-000118,0.05258157636250001
ACH-000120,0.159534161436
ACH-000123,0.0187135101067
ACH-000127,0.0968491088393
ACH-000128,0.10240328278100001
ACH-000132,0.0333357395979
ACH-000133,0.0527769780024
ACH-000137,0.0299661318145
ACH-000138,-0.11214073808800001
ACH-000142,0.11920005654799999
ACH-000143,0.08363812659419999
ACH-000146,0.015169905108700001
ACH-000148,0.0610546081037
ACH-000150,0.233612202099
ACH-000152,0.163342959027
ACH-000153,-0.122616408497
ACH-000159,-0.0355873778362
ACH-000160,-0.0166658517362
ACH-000163,0.00558058081785
ACH-000167,0.048249829906
ACH-000168,0.06812975403180001
ACH-000169,0.0312741439562
ACH-000178,0.09545468706710002
ACH-000182,0.0247272237922
ACH-000183,0.05063919639830001
ACH-000188,0.025008454909200003
ACH-000189,0.24041963029599997
ACH-000190,0.07585574364610001
ACH-000198,-0.0455364091605
ACH-000204,-0.10652407107
ACH-000206,0.178263729076
ACH-000207,0.134986522662
ACH-000211,0.0346435332414
ACH-000215,-0.0234369168871
ACH-000221,0.029797443244500003
ACH-000222,0.109940001787
ACH-000223,-0.0195330925466
ACH-000226,0.08402391386810001
ACH-000227,-0.0914083008649
ACH-000228,0.036915623201300006
ACH-000231,0.157063019296
ACH-000232,0.0344698853765
ACH-000233,-0.0730017531651
ACH-000234,0.115875640969
ACH-000235,0.017109715127299998
ACH-000237,0.08204222452769999
ACH-000238,-0.029287270448799998
ACH-000243,0.171733294106
ACH-000244,0.202055349881
ACH-000246,0.0229091483434
ACH-000248,0.18799323561099998
ACH-000250,-0.00198390762387
ACH-000251,0.0374255207026
ACH-000253,0.052678339180800005
ACH-000255,-0.0145703150994
ACH-000256,0.0458917107666
ACH-000257,0.24106339223099998
ACH-000258,0.26023662773899997
ACH-000259,0.0757948766958
ACH-000260,0.0336622248727
ACH-000261,0.04534348699659999
ACH-000262,0.10755814420999998
ACH-000263,-0.235529995301
ACH-000264,0.026833360465199997
ACH-000265,0.21089251521400001
ACH-000266,0.048508551033199995
ACH-000272,0.045851305007800006
ACH-000273,0.0360669229361
ACH-000274,0.0469727163966
ACH-000277,0.14259062075099999
ACH-000278,0.07556358609519999
ACH-000279,0.193287513329
ACH-000280,0.00712766897533
ACH-000281,-0.0257356819162
ACH-000288,0.021239600400400002
ACH-000291,0.048870690873699996
ACH-000293,-0.13477141753799998
ACH-000294,0.0133827722302
ACH-000295,0.181774538458
ACH-000296,0.17624040991700002
ACH-000302,0.011968134529500001
ACH-000304,-0.296703824251
ACH-000307,0.00645500611447
ACH-000308,0.00875827177312
ACH-000310,-0.03560320596930001
ACH-000311,0.144738147577
ACH-000312,0.15515827956599998
ACH-000315,-0.071291908026
ACH-000316,0.0912266172704
ACH-000317,0.0700784803675
ACH-000318,-0.161546181765
ACH-000319,-0.0401099825196
ACH-000320,-0.0232517768707
ACH-000322,-0.0830883243872
ACH-000323,-0.000361697517602
ACH-000324,-0.052618937692
ACH-000329,0.00109449023727
ACH-000330,0.213710947689
ACH-000331,-0.0198399397468
ACH-000332,0.0159697427383
ACH-000334,-0.17748034392099998
ACH-000335,-5.9368876861e-05
ACH-000336,0.235860551304
ACH-000337,0.0867988767957
ACH-000339,-0.0218305388343
ACH-000341,0.0042485142987
ACH-000348,0.06645331764769999
ACH-000350,-0.0867315327809
ACH-000352,0.104168154889
ACH-000356,0.15058272754899998
