,MRFAP1L1 (114932)
ACH-000004,-0.0486843242943
ACH-000007,0.0543100872613
ACH-000009,-0.0579806034267
ACH-000011,-0.043659777235199995
ACH-000012,-0.188328747633
ACH-000013,0.0955887780472
ACH-000014,0.20343039002399999
ACH-000015,-0.14780967885
ACH-000017,0.015292725308399998
ACH-000018,-0.106286869387
ACH-000019,-0.164709655358
ACH-000021,-0.06382592963150001
ACH-000022,-0.036226142791
ACH-000025,0.111133828014
ACH-000028,-0.0544504169962
ACH-000030,-0.165471064779
ACH-000035,0.112112666426
ACH-000036,-0.00809112967424
ACH-000037,-0.121227948413
ACH-000039,0.04407061985719999
ACH-000040,-0.220460534879
ACH-000041,-0.0715249708039
ACH-000042,-0.0633684338807
ACH-000045,-0.057730054402099995
ACH-000047,-0.185956730999
ACH-000052,-0.105813776631
ACH-000053,-0.0105241777645
ACH-000054,-0.0972798096865
ACH-000055,-0.139060356526
ACH-000060,0.00545037169242
ACH-000067,-0.055490382654800004
ACH-000070,0.109709944655
ACH-000075,-0.192088612786
ACH-000078,-0.179040150782
ACH-000082,0.0206489545368
ACH-000085,0.17699561332699998
ACH-000086,-0.0735918329742
ACH-000087,0.0657680311909
ACH-000092,-0.0684808597861
ACH-000095,-0.18586400817499998
ACH-000097,-0.141282902578
ACH-000098,0.0317303539969
ACH-000099,-0.15739650393100002
ACH-000108,-0.029217703176099997
ACH-000113,-0.0416093910523
ACH-000115,0.0219442895096
ACH-000116,-0.0237264663547
ACH-000118,-0.0654824988042
ACH-000120,-0.009166807239280001
ACH-000123,-0.153219303735
ACH-000127,0.00828922753828
ACH-000128,-0.0874647377688
ACH-000132,-0.454674879902
ACH-000133,-0.26976418042
ACH-000137,-0.135493585245
ACH-000138,-0.0872545735523
ACH-000142,0.028112256737900004
ACH-000143,-0.0738304649308
ACH-000146,-0.055649681989
ACH-000148,-0.0322186075002
ACH-000150,-0.0771858331096
ACH-000152,-0.135111561716
ACH-000153,-0.0169509249338
ACH-000159,-0.229366598935
ACH-000160,-0.002720755464
ACH-000163,-0.0154731035518
ACH-000167,-0.08864325294289999
ACH-000168,-0.163028462709
ACH-000169,-0.085566376338
ACH-000178,-0.11024379521199999
ACH-000182,-0.08031400339030001
ACH-000183,-0.0793402491758
ACH-000188,-0.103719529261
ACH-000189,-0.13567395898700002
ACH-000190,-0.0327885415271
ACH-000198,-0.267992673019
ACH-000204,-0.025072518404900004
ACH-000206,-0.110412093256
ACH-000207,0.12244881444700001
ACH-000211,-0.14623615339600002
ACH-000215,-0.268720320375
ACH-000221,-0.022445855811900003
ACH-000222,0.114428715766
ACH-000223,-0.0667482796598
ACH-000226,0.006138286379720001
ACH-000227,-0.0790810937043
ACH-000228,0.0132550674605
ACH-000231,-0.194510566796
ACH-000232,-0.0291011623949
ACH-000233,-0.199451762205
ACH-000234,-0.13565963572999998
ACH-000235,-0.07205443405880001
ACH-000237,-0.249461120288
ACH-000238,0.045635395572
ACH-000243,-0.0548729146353
ACH-000244,-0.122084888029
ACH-000246,-0.111606564336
ACH-000248,0.0476505489434
ACH-000250,-0.224821536396
ACH-000251,-0.294774008805
ACH-000253,-0.135430514453
ACH-000255,-0.090312960904
ACH-000256,-0.010050676242200001
ACH-000257,-0.228187102173
ACH-000258,-0.0568583042271
ACH-000259,0.011609602735999999
ACH-000260,-0.07639455217510001
ACH-000261,-0.23509408310600002
ACH-000262,0.109797355021
ACH-000263,-0.316523393925
ACH-000264,-0.197108411822
ACH-000265,0.0433039823128
ACH-000266,-0.100379944509
ACH-000272,-0.277164898847
ACH-000273,-0.240170054828
ACH-000274,-0.10436782542400001
ACH-000277,-0.183113433097
ACH-000278,-0.0820737747057
ACH-000279,-0.0735324380857
ACH-000280,-0.00411892273688
ACH-000281,0.0329097949601
ACH-000288,-0.11724294150999999
ACH-000291,-0.0122041534535
ACH-000293,0.128956850167
ACH-000294,-0.0252331741985
ACH-000295,0.23024237733600003
ACH-000296,0.205497075995
ACH-000302,-0.0815000212626
ACH-000304,-0.262634824593
ACH-000307,-0.038766130857
ACH-000308,-0.162732534649
ACH-000310,-0.30711719136
ACH-000311,-0.23046367975999998
ACH-000312,-0.10568785507999999
ACH-000315,-0.122618824563
ACH-000316,-0.022910499134700002
ACH-000317,0.117570749312
ACH-000318,-0.0895782794806
ACH-000319,-0.188507493696
ACH-000320,0.16926176722800002
ACH-000322,-0.27377628288899997
ACH-000323,0.038227343833499995
ACH-000324,-0.110759482981
ACH-000329,0.0146481078923
ACH-000330,-0.202374614756
ACH-000331,-0.0868350463285
ACH-000332,-0.138146303061
ACH-000334,-0.124107316296
ACH-000335,-0.08402371877010001
ACH-000336,0.031030914216
ACH-000337,-0.013754268586999999
ACH-000339,-0.17059271803800002
ACH-000341,0.006348432376819999
ACH-000348,-0.079291888218
ACH-000350,-0.11779367542500001
ACH-000352,0.015402199586
ACH-000356,-0.353436631524
ACH-000361,-0.0554286170335
ACH-000362,-0.0943670005302
ACH-000363,-0.171446937756
ACH-000364,-0.142178928566
ACH-000365,-0.13678337499
ACH-000366,-0.152660679
ACH-000368,-0.210601023588
ACH-000374,-0.08001141493
ACH-000375,0.0737045448392
ACH-000376,-0.103499346614
ACH-000381,-0.0737005856406
ACH-000383,-0.081712528644
ACH-000387,0.0086835472471
ACH-000389,-0.41530888418899997
ACH-000390,-0.166432612929
ACH-000393,-0.0580041075881
ACH-000395,-0.121030206401
ACH-000397,-0.0401823811366
ACH-000401,-0.0508757064177
ACH-000402,-0.07722699669760001
ACH-000403,-0.261699385866
ACH-000404,0.10112631678600001
ACH-000406,-0.109609207524
ACH-000407,-0.27868447194
ACH-000408,0.0373348170863
ACH-000410,-0.069776736478
ACH-000411,-0.0218993169792
ACH-000414,-0.07737588157210001
ACH-000415,-0.055574634663699995
ACH-000416,-0.14274187024499999
ACH-000420,-0.033834870456400004
ACH-000421,-0.129102244413
ACH-000424,-0.0526556159829
ACH-000425,-0.038237119469400005
ACH-000426,-0.06904669022080001
ACH-000427,0.0650418803154
ACH-000433,-0.05104327865259999
ACH-000436,-0.07331703614269999
ACH-000444,-0.187971950383
ACH-000445,0.057121476061300004
ACH-000448,-0.0661339751968
ACH-000450,-0.149820510775
ACH-000452,-0.074084465941
ACH-000454,0.00576382901801
ACH-000458,-0.0805458724207
ACH-000459,-0.131104360421
ACH-000460,-0.14676834984200002
ACH-000461,0.10648644445800001
ACH-000463,-0.074243384593
ACH-000464,-0.32368122203099997
ACH-000466,-0.195239919058
ACH-000467,-0.142510579655
ACH-000468,-0.06664612611080001
ACH-000469,-0.0666350436277
ACH-000470,-0.21756835900199997
ACH-000471,-0.12412839035499999
ACH-000472,-0.153836293078
ACH-000473,-0.197510283079
ACH-000475,-0.0828177024605
ACH-000476,0.0718417143914
ACH-000477,0.170001450227
ACH-000480,-0.15799277845100002
ACH-000481,-0.0800605253834
ACH-000483,-0.003445885421
ACH-000484,-0.24641946764699998
ACH-000485,-0.127056764745
ACH-000486,-0.059732079001099996
ACH-000487,-0.0241048101906
ACH-000488,-0.0731453811316
ACH-000490,-0.114086234144
ACH-000491,-0.102919216954
ACH-000495,-0.117358558641
ACH-000496,-0.009782805989969999
ACH-000499,0.125139627661
ACH-000500,-0.43203994979800003
ACH-000502,-0.136422321546
ACH-000503,0.148714995316
ACH-000505,-0.181010803289
ACH-000507,0.0329756584367
ACH-000510,-0.00802545589682
ACH-000511,-0.135181510714
ACH-000512,0.026687929799599996
ACH-000516,-0.144942507536
ACH-000517,-0.165260240434
ACH-000518,0.09147336350839999
ACH-000520,-0.0562100739327
ACH-000521,0.0873708643806
ACH-000522,-0.12550286744300002
ACH-000524,-0.196844922088
ACH-000527,-0.120781081679
ACH-000528,-0.176312553318
ACH-000537,-0.111151652654
ACH-000541,0.040676298704599996
ACH-000542,-0.12060354707599999
ACH-000544,-0.010566788334500001
ACH-000545,0.00670196301249
ACH-000547,0.09063942914760001
ACH-000548,-0.240117812934
ACH-000549,-0.00128332135782
ACH-000550,-0.0786398099744
ACH-000552,-0.031401081879599994
ACH-000556,-0.0457075122056
ACH-000557,-0.228510792625
ACH-000570,-0.157976285832
ACH-000571,-0.146662212248
ACH-000573,-0.137205193452
ACH-000576,-0.0380161352437
ACH-000580,-0.208600568359
ACH-000584,-0.102986851886
ACH-000585,-0.092272247508
ACH-000588,0.0168116848956
ACH-000589,-0.052724542782
ACH-000591,-0.08470921196280001
ACH-000593,-0.0176553443353
ACH-000600,-0.142820046746
ACH-000601,-0.10720825318800001
ACH-000604,0.016384270801
ACH-000605,-0.138487538094
ACH-000606,-0.20497138806499998
ACH-000608,-0.18569833668699998
ACH-000614,-0.13647384194499998
ACH-000616,-0.0710437607033
ACH-000618,0.015147399971300001
ACH-000619,-0.0742351268199
ACH-000620,-0.191488639834
ACH-000621,-0.16996436240899998
ACH-000622,-0.16923559586
ACH-000623,-0.305218045698
ACH-000624,-0.238943734439
ACH-000627,-0.310926983306
ACH-000630,-0.0866191894176
ACH-000632,-0.162885752687
ACH-000633,-0.0548721993941
ACH-000637,-0.23501239052200001
ACH-000638,-0.11793030989099999
ACH-000646,-0.131087739097
ACH-000647,-0.134165518524
ACH-000648,0.026046792477599997
ACH-000649,-0.07746236054160001
ACH-000651,0.0250013035608
ACH-000652,-0.0525436983024
ACH-000653,-0.123901594014
ACH-000657,-0.0684538390572
ACH-000658,-0.012973995689000001
ACH-000661,-0.0583571700057
ACH-000662,-0.38842715168799996
ACH-000663,-0.228483000799
ACH-000665,-0.0676081195817
ACH-000671,0.10292057384
ACH-000673,-0.147204757991
ACH-000676,0.0116071463129
ACH-000677,-0.133134211358
ACH-000681,0.0343060485701
ACH-000682,-0.0930022577589
ACH-000683,-0.114497770155
ACH-000684,-0.125657887155
ACH-000688,-0.238568683506
ACH-000693,-0.007634219754510001
ACH-000694,-0.0906117552491
ACH-000695,-0.009202337802889999
ACH-000696,-0.240701866938
ACH-000697,-0.00673667042874
ACH-000699,-0.192283954098
ACH-000701,-0.368116427659
ACH-000706,0.0204294736962
ACH-000711,-0.10091556088300001
ACH-000713,0.198283282024
ACH-000714,-0.104851089344
ACH-000718,-0.0320270506865
ACH-000720,-0.11631042228599998
ACH-000721,-0.018049600075099998
ACH-000724,0.033454734594
ACH-000725,0.217074725453
