,ACSF3 (197322)
ACH-000004,-0.243444380789
ACH-000007,-0.0767387481759
ACH-000009,0.042643267250499994
ACH-000011,0.0352725548129
ACH-000012,-0.12236137712000002
ACH-000013,-0.0647344841507
ACH-000014,-0.188608998764
ACH-000015,0.0831101828675
ACH-000017,0.118926655067
ACH-000018,0.34690359918200003
ACH-000019,-0.11331721711100001
ACH-000021,-0.0661713987467
ACH-000022,0.0733107247407
ACH-000025,-0.15745003114800002
ACH-000028,-0.00869467156216
ACH-000030,-0.0338483755901
ACH-000035,0.09703272234989999
ACH-000036,0.0322228209712
ACH-000037,0.23248439776299998
ACH-000039,-0.11608908859000001
ACH-000040,0.00170492007311
ACH-000041,0.24890051851
ACH-000042,-0.137667073134
ACH-000045,-0.0726933847465
ACH-000047,-0.0962303647948
ACH-000052,-0.265544874872
ACH-000053,-0.0354879190045
ACH-000054,-0.10146827629699999
ACH-000055,0.10910098175899999
ACH-000060,-0.0012698120082699999
ACH-000067,0.059217177247699995
ACH-000070,0.166704662885
ACH-000075,0.0144028143646
ACH-000078,-0.0345869537756
ACH-000082,0.13391528227
ACH-000085,0.011908423545
ACH-000086,0.0124464094575
ACH-000087,0.111855272038
ACH-000092,0.0667515306911
ACH-000095,-0.028510737884900002
ACH-000097,-0.0496051291911
ACH-000098,-0.005841493164520001
ACH-000099,0.006822555520819999
ACH-000108,-0.03675298098219999
ACH-000113,-0.204654533074
ACH-000115,0.11668543095799999
ACH-000116,-0.131237462655
ACH-000118,-0.194020873394
ACH-000120,0.156176929204
ACH-000123,0.012884511180200002
ACH-000127,0.08555464801439999
ACH-000128,-0.006551922592430001
ACH-000132,-0.142799092835
ACH-000133,-0.00480427041591
ACH-000137,-0.0461972906549
ACH-000138,0.0287046349988
ACH-000142,-0.11910795293500001
ACH-000143,-0.131981169034
ACH-000146,-0.168597505211
ACH-000148,0.0270990394129
ACH-000150,0.0626475592382
ACH-000152,-0.006979431551859999
ACH-000153,-0.194766167516
ACH-000159,-0.0656616329017
ACH-000160,-0.104810449077
ACH-000163,0.123888779132
ACH-000167,-0.358880972946
ACH-000168,-0.23620838663000002
ACH-000169,-0.15357010373500002
ACH-000178,-0.0819147150997
ACH-000182,-0.005599613515729999
ACH-000183,-0.12292947035999999
ACH-000188,0.149046415236
ACH-000189,-0.256978063715
ACH-000190,-0.08941730339019999
ACH-000198,0.130532905513
ACH-000204,-0.0649117746957
ACH-000206,0.0163435223968
ACH-000207,0.10737928441299999
ACH-000211,-0.0192558548455
ACH-000215,-0.0362409480167
ACH-000221,0.00537162340007
ACH-000222,-0.35173898252999997
ACH-000223,-0.022253640463400004
ACH-000226,0.111654381821
ACH-000227,-0.141639580002
ACH-000228,0.0439417657916
ACH-000231,0.0331649561422
ACH-000232,-0.10389857639399999
ACH-000233,-0.0180641056514
ACH-000234,0.09880487167749999
ACH-000235,-0.036203275044400005
ACH-000237,0.052867277868599995
ACH-000238,-0.150309303828
ACH-000243,0.022791205765700002
ACH-000244,-0.164038801054
ACH-000246,-0.0886222068014
ACH-000248,0.0269053538334
ACH-000250,0.00738239991848
ACH-000251,0.276603515455
ACH-000253,0.133692755829
ACH-000255,-0.105159546556
ACH-000256,0.263691129258
ACH-000257,-0.246529739928
ACH-000258,-0.0675740155895
ACH-000259,-0.09532925100189998
ACH-000260,-0.0264673305725
ACH-000261,-0.027858969973299997
ACH-000262,-0.419122337677
ACH-000263,-0.143858234385
ACH-000264,-0.024711434042599997
ACH-000265,-0.0673536643921
ACH-000266,-0.0978381151722
ACH-000272,0.058763290256
ACH-000273,0.0805299088214
ACH-000274,-0.00898536463666
ACH-000277,-0.0845608907577
ACH-000278,-0.09352937188680001
ACH-000279,-0.104743246055
ACH-000280,-0.0795964737564
ACH-000281,-0.259880032145
ACH-000288,0.10189232387199999
ACH-000291,-0.12857739759700001
ACH-000293,0.0286665947067
ACH-000294,-0.0481706511835
ACH-000295,-0.060832001695800005
ACH-000296,0.212800167598
ACH-000302,-0.0398522844744
ACH-000304,-0.22064624077
ACH-000307,0.0340293947921
ACH-000308,0.11956145896600001
ACH-000310,-0.185274471389
ACH-000311,-0.0235304428768
ACH-000312,0.0270688089499
ACH-000315,0.13178505723300002
ACH-000316,0.0358030212334
