,DEC1 (50514)
ACH-000004,0.10406804752599999
ACH-000007,0.006366963971920001
ACH-000009,-0.108568626844
ACH-000011,-0.13186377183700002
ACH-000012,0.0295256168399
ACH-000013,0.0368707661122
ACH-000014,0.0907959145308
ACH-000015,0.0824683788742
ACH-000017,0.0795293480131
ACH-000018,0.133017582835
ACH-000019,-0.0293527004373
ACH-000021,0.152534184689
ACH-000022,-0.03459698970530001
ACH-000025,0.0810650030744
ACH-000028,0.05428028524780001
ACH-000030,0.0484098304454
ACH-000035,0.259016463903
ACH-000036,-0.0823289399463
ACH-000037,-0.0062872849407399995
ACH-000039,-0.225839077207
ACH-000040,-0.104592769295
ACH-000041,-0.19899454303599998
ACH-000042,0.10259260445599999
ACH-000045,0.173138418015
ACH-000047,0.016102477302000002
ACH-000052,0.036616835131199996
ACH-000053,-0.00186860194104
ACH-000054,-0.065933164436
ACH-000055,0.2605855788
ACH-000060,-0.12385514856899998
ACH-000067,0.039613670522199995
ACH-000070,0.0423700939435
ACH-000075,-0.252504016731
ACH-000078,0.145602738859
ACH-000082,0.0007546718867999999
ACH-000085,0.134440455178
ACH-000086,0.106760819563
ACH-000087,0.139256813589
ACH-000092,0.0628944681408
ACH-000095,0.0208767947399
ACH-000097,0.0427897015021
ACH-000098,0.155599914924
ACH-000099,0.0644891348413
ACH-000108,0.183948345095
ACH-000113,0.143197076497
ACH-000115,-0.024288722177400003
ACH-000116,0.215909296045
ACH-000118,-0.0212461436284
ACH-000120,0.0650279779597
ACH-000123,0.0925403472002
ACH-000127,0.059548486390500005
ACH-000128,0.0369223795501
ACH-000132,0.0562126108355
ACH-000133,0.018068248484499998
ACH-000137,0.20982808883600002
ACH-000138,0.0322353781945
ACH-000142,0.11577537260399999
ACH-000143,0.00278218408229
ACH-000146,0.0498303992976
ACH-000148,0.00127186896977
ACH-000150,0.10988418476
ACH-000152,0.0903883787084
ACH-000153,-0.0535969500934
ACH-000159,-0.023221015615400003
ACH-000160,-0.042004410683
ACH-000163,-0.0799276336659
ACH-000167,-0.05325187712619999
ACH-000168,0.0533336600999
ACH-000169,0.0325488644754
ACH-000178,-0.13971400838
ACH-000182,0.0033179932652399997
ACH-000183,0.162005373642
ACH-000188,0.14008452554300002
ACH-000189,-0.0217037493012
ACH-000190,0.0767611455137
ACH-000198,0.0494568607746
ACH-000204,-0.181390123508
ACH-000206,-0.04818565494199999
ACH-000207,0.034991433294800006
ACH-000211,0.0745230863858
ACH-000215,0.045517289063
ACH-000221,0.201774571938
ACH-000222,0.302290332107
ACH-000223,0.005340371675390001
ACH-000226,-0.148962493276
ACH-000227,0.013907966152600001
ACH-000228,0.00992750695261
ACH-000231,0.105725480744
ACH-000232,-0.05239899815719999
ACH-000233,0.0458627542094
ACH-000234,0.010565069912299998
