,KLHDC7B (113730)
ACH-000004,-0.199946862223
ACH-000007,0.14218604761
ACH-000009,-0.0524959953467
ACH-000011,-0.15059416845999998
ACH-000012,-0.28638328133200003
ACH-000013,-0.19464547685800002
ACH-000014,-0.121316812205
ACH-000015,-0.163406825962
ACH-000017,-0.134549132634
ACH-000018,-0.172655196027
ACH-000019,-0.107022570523
ACH-000021,-0.0300464935299
ACH-000022,-0.10889422296800001
ACH-000025,-0.273832292694
ACH-000028,-0.09439509225239999
ACH-000030,-0.21982848386999998
ACH-000035,-0.022054692679400002
ACH-000036,-0.157736392992
ACH-000037,-0.200261664615
ACH-000039,0.073491756954
ACH-000040,-0.22962216999600002
ACH-000041,-0.210018041465
ACH-000042,-0.12127979399700001
ACH-000045,-0.10448382957499999
ACH-000047,-0.219895652606
ACH-000052,-0.28215271993
ACH-000053,-0.050667920936400004
ACH-000054,-0.13095113805199998
ACH-000055,0.051258268180599996
ACH-000060,-0.199976847869
ACH-000067,-0.256632538909
ACH-000070,-0.11264419885299999
ACH-000075,-0.221648048611
ACH-000078,-0.118407816908
ACH-000082,-0.07264664167710001
ACH-000085,-0.171697127599
ACH-000086,-0.022103658045799997
ACH-000087,-0.166308055135
ACH-000092,-0.0349156028469
ACH-000095,-0.0615984962365
ACH-000097,-0.150403939096
ACH-000098,-0.0788006574603
ACH-000099,-0.31396987284600003
ACH-000108,0.123174504958
ACH-000113,0.0128142580684
ACH-000115,-0.16290148273
ACH-000116,-0.13945734314000002
ACH-000118,-0.0638137312839
ACH-000120,-0.034294147511999995
ACH-000123,-0.01661424767
ACH-000127,0.0010499800390700001
ACH-000128,-0.0660426040465
ACH-000132,-0.0372478986095
ACH-000133,-0.0864688954745
ACH-000137,-0.05900302199
ACH-000138,0.152359330322
ACH-000142,-0.117084378168
ACH-000143,-0.18988767715
ACH-000146,0.0250506018964
ACH-000148,-0.051791688424000004
ACH-000150,-0.284708016239
ACH-000152,-0.11504368239700001
ACH-000153,-0.191366340724
ACH-000159,-0.0223110371613
ACH-000160,0.102304953222
ACH-000163,-0.10916144928400001
ACH-000167,-0.15739135083699998
ACH-000168,0.013179124908700001
ACH-000169,-0.201940873103
ACH-000178,-0.0266897502684
ACH-000182,-0.006600805456109999
ACH-000183,-0.00146703414667
ACH-000188,-0.0447518350401
ACH-000189,-0.052576349683800004
ACH-000190,0.254256493074
ACH-000198,0.012240269406099999
ACH-000204,0.16054073324
ACH-000206,0.266520190087
ACH-000207,-0.15065394715
ACH-000211,-0.14962330710000002
ACH-000215,-0.0863989782837
ACH-000221,-0.200314120741
ACH-000222,0.047381014106800005
ACH-000223,-0.00697572454178
ACH-000226,0.037572626911199995
ACH-000227,-0.42353668704499997
ACH-000228,-0.097678703984
ACH-000231,-0.302018515045
ACH-000232,-0.15696926654100002
ACH-000233,-0.0594765654825
ACH-000234,-0.22183594199
ACH-000235,0.037560191031699997
ACH-000237,-0.145942702818
ACH-000238,-0.0194842277735
ACH-000243,0.0467774465391
ACH-000244,-0.436014692079
ACH-000246,-0.128943457541
ACH-000248,0.100044191952
ACH-000250,-0.0326469088406
ACH-000251,0.133497883763
ACH-000253,-0.174361559329
ACH-000255,-0.060462605680300006
ACH-000256,-0.0887491102389
ACH-000257,-0.129636506757
ACH-000258,-0.17700561324900002
ACH-000259,-0.0171113822187
ACH-000260,-0.0205960781371
ACH-000261,-0.162418545228
ACH-000262,-0.07226223509660001
ACH-000263,-0.225820587205
ACH-000264,-0.0932947684434
ACH-000265,0.0484846399176
ACH-000266,0.008729767817309999
ACH-000272,-0.23366620266399998
ACH-000273,-0.0772988737835
ACH-000274,-0.34599392592100003
ACH-000277,-0.257544039199
ACH-000278,-0.119097126312
ACH-000279,-0.327077685413
ACH-000280,-0.116017148924
ACH-000281,-0.07757966124530001
ACH-000288,-0.126558541299
ACH-000291,-0.0870815296837
ACH-000293,0.00289711338469
ACH-000294,-0.0673966911684
ACH-000295,-0.115751812007
ACH-000296,-0.030471970946999997
ACH-000302,0.017224534723900002
ACH-000304,-0.09280451927519999
ACH-000307,-0.12684537538
ACH-000308,-0.056951906572400006
ACH-000310,-0.113224562172
ACH-000311,-0.050937827306500004
ACH-000312,-0.00733056080521
ACH-000315,-0.004495340759390001
ACH-000316,-0.13750074730200001
ACH-000317,0.024271133778599997
ACH-000318,-0.0466224166912
ACH-000319,-0.11889545226800001
ACH-000320,0.297722938642
ACH-000322,-0.274234205016
ACH-000323,-0.06981602176960001
ACH-000324,-0.0284958025591
ACH-000329,0.0165688548342
ACH-000330,0.0794677925423
ACH-000331,-0.0470405747026
ACH-000332,-0.08234704089219999
ACH-000334,-0.041949576028300004
ACH-000335,0.0498844413307
ACH-000336,-0.04425716831569999
ACH-000337,-0.00868796510766
ACH-000339,-0.07127285580010001
ACH-000341,0.00334147690733
ACH-000348,-0.067656169535
ACH-000350,-0.0027178803903000004
ACH-000352,-0.07440510373639998
ACH-000356,-0.33480584446899997
ACH-000361,0.03988218226469999
ACH-000362,-0.072965323037
ACH-000363,-0.148502438362
ACH-000364,-0.0202126556336
ACH-000365,-0.023808913684
ACH-000366,-0.051617147335199995
ACH-000368,-0.168913419719
ACH-000374,0.105013066074
ACH-000375,-0.108220427989
ACH-000376,-0.105135590915
ACH-000381,0.0593796076531
ACH-000383,-0.10593733412999999
ACH-000387,0.0769964562398
ACH-000389,-0.09594067237119999
ACH-000390,-0.0581186951205
ACH-000393,-0.113099606984
ACH-000395,0.00954453473665
ACH-000397,-0.179148308635
