,REG3G (130120)
ACH-000004,0.0375163120353
ACH-000007,-0.23059455499200002
ACH-000009,0.06632955526050001
ACH-000011,-0.0789155476751
ACH-000012,0.00745327362767
ACH-000013,-0.0361407053856
ACH-000014,-0.0506054439296
ACH-000015,0.0560156299919
ACH-000017,0.00710537634285
ACH-000018,-0.153810444081
ACH-000019,-0.018220839381099998
ACH-000021,-0.120102269364
ACH-000022,-0.0882023271868
ACH-000025,-0.06625267577130001
ACH-000028,-0.22962640727400002
ACH-000030,0.029795980622200003
ACH-000035,0.0022074636204000003
ACH-000036,-0.00337875536633
ACH-000037,-0.212648978935
ACH-000039,-0.09873663846179999
ACH-000040,0.06602306676389999
ACH-000041,0.0275432959741
ACH-000042,-0.0249530706837
ACH-000045,0.00224818930479
ACH-000047,-0.055566517224399994
ACH-000052,-0.325609453951
ACH-000053,0.017057718960500002
ACH-000054,-0.183791246398
ACH-000055,-0.292831039958
ACH-000060,-0.0834690482359
ACH-000067,-0.0005484316239419999
ACH-000070,0.059940484412400005
ACH-000075,-0.260213196766
ACH-000078,0.06916592365930001
ACH-000082,-0.060081471209300005
ACH-000085,0.06595991313999999
ACH-000086,0.281559993291
ACH-000087,0.173207621584
ACH-000092,0.00251912026902
ACH-000095,-0.0956213485335
ACH-000097,-0.054309682854
ACH-000098,-0.011058608746499998
ACH-000099,-0.16853414263799998
ACH-000108,0.13386660729299998
ACH-000113,-0.005347278182229999
ACH-000115,-0.018269122086099997
ACH-000116,-0.08677634676860001
ACH-000118,0.0025081964618
ACH-000120,-0.134512567082
ACH-000123,-0.024140864553
ACH-000127,0.013274676640600001
ACH-000128,-0.131676832698
ACH-000132,-0.237264053107
ACH-000133,-0.00492578789572
ACH-000137,0.031091665337799997
ACH-000138,-0.0472223620532
ACH-000142,0.0323261409987
ACH-000143,0.0029209952421199994
ACH-000146,0.058430472153400005
ACH-000148,0.067564722322
ACH-000150,0.011372144874799999
ACH-000152,-0.189986754933
ACH-000153,0.261645166975
ACH-000159,-0.00542472786743
ACH-000160,0.2835644771
ACH-000163,-0.05810982940790001
ACH-000167,-0.16745132336100002
ACH-000168,-0.07524465569139999
ACH-000169,0.284780746086
ACH-000178,0.0484418351408
ACH-000182,-0.102842610907
ACH-000183,0.102299758736
ACH-000188,-0.222573449238
ACH-000189,0.0930877129025
ACH-000190,0.150270661473
ACH-000198,-0.0569141794577
ACH-000204,0.0367633913059
ACH-000206,0.19842735935800002
ACH-000207,-0.13924599596599999
ACH-000211,0.0654433607647
ACH-000215,0.112970237139
ACH-000221,0.155131727334
ACH-000222,-0.19039554345100002
ACH-000223,-0.243392161359
ACH-000226,-0.176001493968
ACH-000227,-0.00142686490414
ACH-000228,-0.010718238069200001
ACH-000231,0.046155136224600005
ACH-000232,0.00015858122500799998
ACH-000233,-0.0380106553684
ACH-000234,0.09666255998199999
ACH-000235,-0.0714438033989
ACH-000237,-0.020670085628900003
ACH-000238,-0.24790545326699998
ACH-000243,-0.130191159394
ACH-000244,0.053485783669300006
ACH-000246,-0.0346715068385
ACH-000248,-0.113454800286
ACH-000250,0.039915703825599995
ACH-000251,-0.172053041131
ACH-000253,-0.0653212954292
ACH-000255,-0.0482737435367
ACH-000256,0.0621186518241
ACH-000257,0.406576656976
ACH-000258,0.0714576046112
ACH-000259,0.019212894603299998
ACH-000260,-0.022979091724799998
ACH-000261,0.025798818028799998
ACH-000262,-0.124211843502
ACH-000263,0.104168669024
ACH-000264,-0.0491557695925
ACH-000265,-0.0619169310248
ACH-000266,-0.0521653329928
ACH-000272,0.0181620354332
ACH-000273,-0.048052677522
ACH-000274,0.128317172029
