,OPRD1 (4985)
ACH-000004,0.038116033428599996
ACH-000007,0.15614973545900002
ACH-000009,0.238336989578
ACH-000011,0.0177399639628
ACH-000012,0.0609077235447
ACH-000013,-0.0321589365093
ACH-000014,0.390594002037
ACH-000015,0.233407107702
ACH-000017,0.284289411258
ACH-000018,0.293019042797
ACH-000019,0.19158092386300002
ACH-000021,0.283096431845
ACH-000022,0.159840674465
ACH-000025,0.135950574706
ACH-000028,0.210961749694
ACH-000030,0.167697603404
ACH-000035,0.024274991263900002
ACH-000036,0.10301995463
ACH-000037,0.160088421587
ACH-000039,0.025642659797999998
ACH-000040,0.0760060642189
ACH-000041,0.202196409823
ACH-000042,0.23069360211599999
ACH-000045,0.17671487344
ACH-000047,-0.0245192567278
ACH-000052,0.012239511130500001
ACH-000053,0.17724150063400002
ACH-000054,0.160969655188
ACH-000055,0.365690979229
ACH-000060,-0.131893334191
ACH-000067,-0.0948397375688
ACH-000070,0.123233147061
ACH-000075,0.292382474815
ACH-000078,0.331408880718
ACH-000082,0.117423726578
ACH-000085,-0.121779047154
ACH-000086,0.209089986782
ACH-000087,0.20390579999400002
ACH-000092,0.0278782520902
ACH-000095,0.07604222455910001
ACH-000097,0.250378916607
ACH-000098,0.09749819818510001
ACH-000099,0.0872776498743
ACH-000108,0.24777355599
ACH-000113,0.173998783105
ACH-000115,0.20626835287
ACH-000116,0.247680903219
ACH-000118,0.252140909167
ACH-000120,-0.0021895727638400002
ACH-000123,0.30522445100699996
ACH-000127,0.0417243699535
ACH-000128,-0.025974159855299998
ACH-000132,0.18660895600400002
ACH-000133,0.0925624544462
ACH-000137,0.00616034243548
ACH-000138,0.26895622923900003
ACH-000142,0.105786140229
ACH-000143,0.23528759697700002
ACH-000146,0.16605674782
ACH-000148,0.108607423698
ACH-000150,0.109468284319
ACH-000152,0.172929358717
ACH-000153,0.29225665220400004
ACH-000159,-0.015487995310500002
ACH-000160,0.142079032563
ACH-000163,0.336158355921
ACH-000167,0.200934339521
ACH-000168,0.059926158951500004
ACH-000169,0.00800686976212
ACH-000178,0.21231396046599998
ACH-000182,0.125178286611
ACH-000183,0.0213197356641
ACH-000188,0.112367565019
ACH-000189,-0.0360323799622
ACH-000190,0.11861570566299999
ACH-000198,0.137482002002
ACH-000204,0.368387031887
ACH-000206,0.242052582349
ACH-000207,0.0779131728686
ACH-000211,0.13222561766
ACH-000215,0.184710569642
ACH-000221,0.133085293824
ACH-000222,0.286516845572
ACH-000223,0.157577222094
ACH-000226,0.21709737963599998
ACH-000227,-0.063818011458
ACH-000228,0.25155213664500004
ACH-000231,0.13540060683
ACH-000232,0.170935862029
ACH-000233,0.16862770412300002
ACH-000234,0.112561973959
ACH-000235,0.17982633426
ACH-000237,0.28058830454399997
ACH-000238,0.0280117107118
ACH-000243,0.253627842196
ACH-000244,0.216262872053
ACH-000246,0.182631144279
ACH-000248,0.187457623589
ACH-000250,0.153355199184
ACH-000251,0.35430154776600004
ACH-000253,0.174869545619
ACH-000255,0.015837777291899998
ACH-000256,0.191734011043
ACH-000257,0.0528006943558
ACH-000258,0.0323666995069
ACH-000259,0.222280894568
ACH-000260,0.106692095247
ACH-000261,0.060372178293000005
ACH-000262,0.024363135810599998
ACH-000263,-0.0383863730512
ACH-000264,0.06974594308519999
ACH-000265,0.319675844117
ACH-000266,0.269181189142
ACH-000272,0.146831520874
ACH-000273,0.26492581509
ACH-000274,0.133724991274
ACH-000277,0.287538888935
ACH-000278,0.271864689488
ACH-000279,0.17647674892
ACH-000280,0.141597264255
ACH-000281,0.34132311134800003
ACH-000288,0.151579132467
ACH-000291,0.149139883426
ACH-000293,0.15816480672900002
ACH-000294,0.0345625883709
ACH-000295,0.222317044402
ACH-000296,0.23354932939800002
ACH-000302,0.0559527492655
ACH-000304,0.21960031051999998
ACH-000307,0.0522150440128
ACH-000308,0.134114449123
ACH-000310,0.0984163363799
ACH-000311,0.196562258284
ACH-000312,0.286414501078
ACH-000315,-0.09324840973330001
ACH-000316,0.0510462157147
ACH-000317,0.332284714094
ACH-000318,0.104125959213
ACH-000319,0.297397747146
ACH-000320,0.45786804554300004
ACH-000322,0.12903273081
ACH-000323,0.0671731125669
ACH-000324,0.137160452255
ACH-000329,0.0027540041802
ACH-000330,0.09591504823719998
ACH-000331,0.165647115348
ACH-000332,0.167744663939
ACH-000334,-0.120056443592
ACH-000335,0.2343294578
ACH-000336,0.166464395196
ACH-000337,-0.0973656711612
ACH-000339,0.251521354111
ACH-000341,0.0818587830598
ACH-000348,0.0510148145102
ACH-000350,0.013287837737499999
ACH-000352,-0.0717633437098
ACH-000356,-0.315980232824
ACH-000361,0.397546080953
ACH-000362,0.201315062986
ACH-000363,0.102251494641
ACH-000364,0.143801250584
ACH-000365,0.133061858431
ACH-000366,0.17703544906100002
ACH-000368,0.0787051861754
ACH-000374,0.138398762941
ACH-000375,-0.0665404783839
ACH-000376,0.0624693786823
ACH-000381,0.220056506009
ACH-000383,0.107373179744
ACH-000387,0.176023547892
ACH-000389,0.00214071992955
ACH-000390,0.055800734192599996
ACH-000393,-0.109628379743
ACH-000395,-0.229746570225
ACH-000397,0.14180753822699999
ACH-000401,0.09198228384189999
ACH-000402,-0.059880822537
ACH-000403,0.159711764361
ACH-000404,0.121856535239
ACH-000406,0.126161055668
ACH-000407,0.396064577217
ACH-000408,-0.208521617698
ACH-000410,0.204991355428
ACH-000411,0.372233701633
ACH-000414,0.365257215386
ACH-000415,0.0224139054417
ACH-000416,0.12487826855999999
ACH-000420,-0.08086490797160001
ACH-000421,0.146295362338
ACH-000424,0.15027355500700001
ACH-000425,0.132984242886
ACH-000426,-0.286073092877
ACH-000427,0.234378307407
ACH-000433,0.20512262158599998
ACH-000436,-0.221592430908
ACH-000444,0.156675494679
ACH-000445,0.0363894381968
ACH-000448,-0.011961989080399998
ACH-000450,-0.198555033571
ACH-000452,0.222081089305
ACH-000454,0.191920130628
ACH-000458,0.152320903532
ACH-000459,-0.035842368281499996
ACH-000460,0.224551344806
ACH-000461,0.014604823150400001
ACH-000463,0.108972088316
ACH-000464,-0.019523391010499998
ACH-000466,-0.027641738928200002
ACH-000467,-0.0468246936881
ACH-000468,0.235821622412
ACH-000469,0.164513613028
ACH-000470,0.266424232262
ACH-000471,0.026252708424
ACH-000472,0.14961040450899998
ACH-000473,0.119095997736
ACH-000475,0.047386219105199995
ACH-000476,0.0157930427253
ACH-000477,0.0432929388208
ACH-000480,0.0766643027593
ACH-000481,-0.00846508620783
ACH-000483,0.019617319763599997
ACH-000484,0.172646467246
ACH-000485,0.129025893553
ACH-000486,0.154391454515
ACH-000487,0.0827916043272
ACH-000488,0.017286962146
ACH-000490,0.0481029308731
ACH-000491,0.0728629473697
ACH-000495,0.10073572205
ACH-000496,0.1005953282
ACH-000499,-0.13137200674000002
ACH-000500,0.568154949249
ACH-000502,0.193443194137
ACH-000503,0.06989711312
ACH-000505,0.0470366787754
ACH-000507,0.22785703287599998
ACH-000510,0.24326036740200002
ACH-000511,0.266737917682
ACH-000512,0.332288819531
ACH-000516,0.21542004940499998
ACH-000517,0.11075627924
ACH-000518,0.0416677369325
ACH-000520,-0.203285564508
ACH-000521,0.26549487662099996
ACH-000522,0.0690168690646
ACH-000524,0.12479668241900001
ACH-000527,0.16525631694499998
ACH-000528,0.165523211291
ACH-000537,0.0748664414608
ACH-000541,0.16768607386499998
ACH-000542,0.231094142614
ACH-000544,0.0238699598507
ACH-000545,0.10871941933599999
ACH-000547,0.303100518898
ACH-000548,0.0769990860599
ACH-000549,0.169069343653
ACH-000550,-0.0795887184446
ACH-000552,0.10422551103800001
ACH-000556,0.158529689651
ACH-000557,0.133293452104
