,MT2A (4502)
ACH-000265,-0.401689988815
ACH-000266,-0.420226212145
ACH-000272,-0.501422911316
ACH-000273,-0.429440479696
ACH-000274,-0.437169803941
ACH-000277,-0.36696608149300003
ACH-000278,-0.568345021734
ACH-000279,-0.421940717152
ACH-000280,-0.229772290181
ACH-000281,-0.436616470522
ACH-000288,-0.49102158491000003
ACH-000291,-0.319983824058
ACH-000293,-0.578690366136
ACH-000294,-0.485852796713
ACH-000295,-0.06515861307580001
ACH-000296,-0.38200202758100005
ACH-000302,-0.276254480862
ACH-000304,-0.474996456705
ACH-000307,-0.578686757158
ACH-000308,-0.545536816659
ACH-000310,-0.534106827893
ACH-000311,-0.412140681325
ACH-000312,-0.5115558824009999
ACH-000315,-0.319300208908
ACH-000316,-0.8207577213680001
ACH-000317,-0.542118745369
ACH-000318,-0.22589600101100002
ACH-000319,-0.601315624796
ACH-000320,-0.464966644192
ACH-000322,-0.532659244189
ACH-000323,-0.501040655519
ACH-000324,-0.436808626233
ACH-000329,-0.47270829056100006
ACH-000330,-0.609929316615
ACH-000331,-0.531542309714
ACH-000332,-0.46408795581900003
ACH-000334,-1.15157429495
ACH-000335,-0.491133954533
ACH-000336,-0.107476926917
ACH-000337,-0.715535358716
ACH-000339,-0.69321114284
ACH-000341,-0.560934027636
ACH-000348,-0.552143112013
ACH-000350,-0.33284596755199997
ACH-000352,-0.423892994576
ACH-000356,-0.132927765656
ACH-000361,-0.5046497236990001
ACH-000362,-0.412501124731
ACH-000363,-0.589280691191
ACH-000364,-0.602783264695
ACH-000365,-0.443708004269
ACH-000366,-0.307115074082
ACH-000368,-0.328075762788
ACH-000374,-0.37686546380099994
ACH-000375,-0.320351797999
ACH-000376,-0.5244828313300001
ACH-000381,-0.420968203559
ACH-000383,-0.434523059527
ACH-000387,-0.506129406115
ACH-000389,-0.6390762938579999
ACH-000390,-0.452931895769
ACH-000393,-0.597405970361
ACH-000395,-0.512714270438
ACH-000397,-0.670604110582
ACH-000401,-0.697841130811
ACH-000402,-0.923996568018
ACH-000403,-0.688735498308
ACH-000404,-0.344763359411
ACH-000406,-0.360234688666
ACH-000407,-0.213986078429
ACH-000408,-0.485048147021
ACH-000410,-0.48023231231299995
ACH-000411,-0.505951260989
ACH-000414,-0.37498943149499997
ACH-000415,-0.526519764671
ACH-000416,-0.630839677469
ACH-000420,-0.600409735672
ACH-000421,-0.438903368348
ACH-000424,-0.608299626883
ACH-000425,-0.307489870849
ACH-000426,-0.486705443313
ACH-000427,-0.578787538825
ACH-000433,-0.223089551711
ACH-000436,-0.447171504911
ACH-000444,-0.38350016312299995
ACH-000445,-0.312050241319
ACH-000448,-0.28850452624699996
ACH-000450,-0.422014843295
ACH-000452,-0.3080933693
ACH-000454,-0.598203327808
ACH-000458,-0.38996388700400003
ACH-000459,-0.604763745958
ACH-000460,-0.499736681752
ACH-000461,-0.256080131173
ACH-000463,-0.46058121149400005
ACH-000464,-0.29635752802299997
ACH-000466,-0.623017394793
ACH-000467,-0.43512863772200006
ACH-000468,-0.417898753183
ACH-000469,-0.570155276836
ACH-000470,-0.360376354937
ACH-000471,-0.476226321337
ACH-000472,-0.432025099827
ACH-000473,-0.451139404816
ACH-000475,-0.733987224639
ACH-000476,-0.765196808126
ACH-000477,-0.468804838394
ACH-000480,-0.47383413386000006
ACH-000481,-0.49657602179099997
ACH-000483,-0.23929918612599999
ACH-000484,-0.403056690216
ACH-000485,-0.647517692435
ACH-000486,-0.40083913151999995
ACH-000487,-0.47464734946000003
ACH-000488,-0.9554979783609999
ACH-000490,-0.541337985817
ACH-000491,-0.525258668969
ACH-000495,-0.628544664536
ACH-000496,-0.520114524681
ACH-000499,-0.68257673722
ACH-000500,-0.637272633128
ACH-000502,-0.31754923763500004
ACH-000503,-0.15318702078
ACH-000505,-0.622569044164
ACH-000507,-0.664914179922
ACH-000510,-0.352114830882
ACH-000511,-0.535228926948
ACH-000512,-0.244962087414
ACH-000516,-0.561075274217
ACH-000517,-0.505329954723
ACH-000518,-0.484673412465
ACH-000520,-0.67491995338
ACH-000521,-0.336576942565
ACH-000522,-0.595830013127
ACH-000524,-0.6592585788399999
ACH-000527,-0.533128610406
ACH-000528,-0.419486232481
ACH-000537,-0.8561070356730001
ACH-000541,-0.66723684675
ACH-000542,-0.5795715257140001
ACH-000544,-0.619022942148
ACH-000545,-0.5507685044489999
ACH-000547,-0.6935031109790001
ACH-000548,-0.714707472858
ACH-000549,-0.603188885447
ACH-000550,-0.768448673023
ACH-000552,-0.550474663708
ACH-000556,-0.568810366574
ACH-000557,-0.322613598892
ACH-000570,-0.594781173403
ACH-000571,-0.62056466415
ACH-000573,-0.30856130775199997
ACH-000576,-0.43758125599
ACH-000580,-0.37826986126199996
ACH-000584,-0.510232254016
ACH-000585,-0.505128257821
ACH-000588,-0.563827452256
ACH-000589,-0.607837780161
ACH-000591,-0.550210564678
ACH-000593,-0.294079425324
ACH-000600,-0.515017411924
ACH-000601,-0.538059364431
ACH-000604,-0.565979804192
ACH-000605,-0.570419491736
ACH-000606,-0.394783272251
ACH-000608,-0.435232851742
ACH-000614,-0.460654689168
ACH-000616,-0.656994497031
ACH-000618,-0.27023176614100003
ACH-000619,-0.568283542973
ACH-000620,-0.41269203719
ACH-000621,-0.5900512229739999
ACH-000622,-0.405378632509
ACH-000623,-0.38999527215700003
ACH-000624,-0.60677798037
ACH-000627,-0.38667138292
ACH-000630,-0.284516526217
ACH-000632,-0.33936528978299996
ACH-000633,-0.553509271557
ACH-000637,-0.7423498732930001
ACH-000638,-0.583353763389
ACH-000646,-0.270946966706
ACH-000647,-0.717765768883
ACH-000648,-0.523844836853
ACH-000649,-0.41522323790700005
ACH-000651,-0.591913518127
ACH-000652,-0.127607630713
ACH-000653,-0.38251504756399995
ACH-000657,-0.437638361334
ACH-000658,-0.519810000096
ACH-000661,-0.511339133963
ACH-000662,-0.535307009322
ACH-000663,-0.42105906267899995
ACH-000665,-0.40618079534900003
ACH-000671,-0.473141854477
ACH-000673,-0.405077538754
ACH-000676,-0.5702426912799999
ACH-000677,-0.58719195655
ACH-000681,-0.317267938964
ACH-000682,-0.282371989758
ACH-000683,-0.411478297645
ACH-000684,-0.333776413744
ACH-000688,-0.768627668373
ACH-000693,-0.503202572635
ACH-000694,-0.357325006286
ACH-000695,-0.44667549886299995
ACH-000696,-0.43462737064900003
ACH-000697,-0.149651562016
ACH-000699,-0.36538505864
ACH-000701,-0.463828724289
ACH-000706,-0.503087540274
ACH-000711,-0.346845666299
ACH-000713,-0.7474039997
ACH-000714,-0.548211959862
ACH-000718,-0.442440354356
ACH-000720,-0.37698585650399996
ACH-000721,-0.485068785502
ACH-000724,-1.0246868456799998
ACH-000725,-0.5190799020310001
ACH-000732,-0.47141665822800005
ACH-000734,-0.47021425515299997
ACH-000735,-0.399032419522
ACH-000736,-0.479340877086
ACH-000738,-0.603611733252
ACH-000746,-0.8665412839100001
ACH-000747,-0.659070505446
ACH-000748,-0.580246445241
ACH-000753,-0.553618010902
ACH-000756,-0.377790586659
ACH-000757,-0.157195655933
ACH-000758,-1.12694020523
ACH-000760,-0.435140456329
ACH-000763,-0.909011283401
ACH-000764,-0.321987777758
ACH-000765,-0.401852196113
ACH-000766,-0.448818027426
ACH-000767,-0.495694150038
ACH-000768,-0.5564464121239999
ACH-000769,-0.399792033094
ACH-000770,-0.540092074931
ACH-000771,-0.619623929059
ACH-000773,-0.536309752023
ACH-000776,-0.46957545739600004
ACH-000777,-0.40730698579
ACH-000778,-0.340688933151
ACH-000781,-0.417970997006
ACH-000782,-0.294750078373
ACH-000783,-0.483305606168
ACH-000784,-0.42541107513099996
ACH-000785,-0.48437579331999997
ACH-000787,-0.539760331197
ACH-000788,-0.393702169981
ACH-000791,-0.403599780266
ACH-000792,-0.488943323354
ACH-000794,-0.576452830798
ACH-000796,-0.5111998889289999
ACH-000799,-0.407897998622
ACH-000800,-1.1465010768000001
ACH-000802,-0.573534416493
ACH-000804,-0.6864332045
ACH-000805,-0.250093470571
ACH-000809,-0.536336582959
ACH-000810,0.021275104103900003
ACH-000811,-0.395957012356
ACH-000817,-0.866407226528
ACH-000819,-0.295317811228
ACH-000820,-0.8739619761700002
ACH-000821,-0.473707564402
ACH-000822,-0.24523486844200001
ACH-000823,-0.291168461097
ACH-000824,-0.379255512327
ACH-000827,-0.493138853856
ACH-000829,-0.626951726045
ACH-000831,-0.654568769364
ACH-000832,-0.402940207608
ACH-000833,-0.653963237028
ACH-000834,-0.633943322714
ACH-000835,-0.452851377403
ACH-000836,-0.657962364504
ACH-000837,-0.369834683923
ACH-000838,-0.11991260616900001
ACH-000839,-0.6248108169100001
ACH-000840,-0.825726029207
ACH-000841,-0.47178059446099996
ACH-000843,-0.547962064387
ACH-000846,-0.728534511758
ACH-000847,-0.249672187577
ACH-000848,-0.541692800278
ACH-000849,-0.46863434633100004
ACH-000851,-0.383776810168
ACH-000855,-0.719935664548
ACH-000856,-0.417515812835
ACH-000858,-0.419807732926
ACH-000859,-0.46828997471600003
ACH-000861,-0.503041639861
ACH-000862,-0.49284486023199997
ACH-000865,-0.522931442699
ACH-000866,-0.738290603705
ACH-000867,-0.389405629886
ACH-000869,-0.492440453098
ACH-000872,-0.46366495717399997
ACH-000873,-0.32019450415
ACH-000876,-0.535447647402
ACH-000878,-0.5699868764930001
ACH-000880,-0.618956624229
ACH-000881,-0.567818835994
ACH-000882,-0.473178279949
ACH-000884,-0.45002213715499995
ACH-000885,-0.46847192443
ACH-000887,-0.48734175356799997
ACH-000888,-0.543186320228
ACH-000889,-0.319681641892
ACH-000890,-0.450380141294
ACH-000896,-0.492502995903
ACH-000898,-0.30922961843400004
ACH-000900,-0.5881180106580001
ACH-000901,-0.497962685424
ACH-000905,-0.495438046947
ACH-000906,-0.595808208346
ACH-000907,-0.36819680124399995
ACH-000910,-0.672755034635
ACH-000911,-0.506416769867
ACH-000912,-0.529931924495
ACH-000913,-0.384873139647
ACH-000915,-0.38620167960699997
ACH-000916,-0.0644343285246
ACH-000917,-0.488789823281
ACH-000921,-0.345622038517
ACH-000924,-0.723710430499
ACH-000926,-0.821391590759
ACH-000928,-0.519639097432
ACH-000929,-0.339951023896
ACH-000932,-0.573186044771
ACH-000935,-0.343782590201
ACH-000936,-0.44231303020900004
ACH-000937,-0.47708108084399997
ACH-000938,-0.39822362074100004
ACH-000939,-0.542799549323
ACH-000941,-0.5608886456459999
ACH-000943,-0.44515964487899995
ACH-000946,-0.430538409207
ACH-000947,-0.316840398409
ACH-000948,-0.452910002051
ACH-000950,-0.428751232865
ACH-000953,-0.419549678313
ACH-000957,-0.593359418538
ACH-000958,-0.67125311152
ACH-000960,-0.409264554597
ACH-000963,-0.469138738387
ACH-000968,-0.540308272675
ACH-000969,-0.591393182815
ACH-000973,-0.496990922369
ACH-000974,-0.515032325286
ACH-000975,-0.405813025911
ACH-000976,-0.786669722605
ACH-000978,-0.706767304848
ACH-000980,-0.44285612402400004
ACH-000984,-0.42044914233900005
ACH-000986,-0.600249922732
ACH-000988,-0.437239367531
ACH-000993,-0.497737243413
ACH-000994,-0.565981344777
ACH-000996,-0.43524011092799997
ACH-001001,-0.587854875455
ACH-001020,-0.372905627048
ACH-001028,-0.40292876899400004
ACH-001031,-0.584126176438
ACH-001038,-0.57774084907
ACH-001048,-0.304691717895
ACH-001050,-0.404993080968
ACH-001053,-0.261458843669
ACH-001054,-0.38077377740999996
ACH-001061,-0.578655419404
ACH-001067,-0.538098329776
ACH-001075,-0.557323913984
ACH-001096,-0.393853362139
ACH-001128,-0.17142179590700002
ACH-001134,-0.304344768675
ACH-001151,-0.643331466701
ACH-001163,-0.39551113042900005
ACH-001164,-0.481198826924
ACH-001173,-0.577543289934
ACH-001183,-0.389898113037
ACH-001184,-0.19707378010899998
ACH-001190,-0.649920407104
ACH-001192,-0.511656827877
ACH-001193,-0.0479149305062
ACH-001196,-0.321370674425
ACH-001197,-0.388888246959
ACH-001205,-0.464142625463
ACH-001211,-0.387757779182
ACH-001212,-0.280693947996
ACH-001228,-0.470598405511
ACH-001232,-0.420986879753
ACH-001239,-0.5353925757469999
ACH-001274,-0.5332476766600001
ACH-001275,-0.5367349323030001
ACH-001277,-0.483398304213
ACH-001278,-0.7079327653409999
ACH-001280,-0.671073481385
ACH-001283,-0.329692361198
ACH-001289,-0.447124039758
ACH-001295,-0.47880203758699996
ACH-001300,-0.361554308632
ACH-001301,-0.547404972211
ACH-001302,-0.663302568949
ACH-001303,-0.733731738407
ACH-001306,-0.513527381954
ACH-001318,-0.637429570989
ACH-001322,-0.509938205382
ACH-001328,-0.45560803229900004
ACH-001332,-0.667076164774
ACH-001333,-0.540837117489
ACH-001336,-0.538459322249
ACH-001340,-0.560149301787
ACH-001346,-0.609970577909
ACH-001353,-0.784110445701
ACH-001354,-0.117274468802
ACH-001367,-0.225760880681
ACH-001368,-0.552020588996
ACH-001374,-0.755877509338
ACH-001375,-0.664148159543
ACH-001377,-0.501796682908
ACH-001380,-0.469825608846
ACH-001391,-0.7091171526450001
ACH-001407,-0.443911981922
ACH-001408,-0.43841944288199997
ACH-001413,-0.665721991831
ACH-001430,-0.338735915105
ACH-001431,-0.12121155202600001
ACH-001450,-0.525213592464
ACH-001496,-0.5202382635239999
ACH-001500,-0.28537154041900004
ACH-001521,-0.364526404476
ACH-001523,-0.557925379548
ACH-001532,-0.594612205924
ACH-001536,-0.420360083732
ACH-001550,-0.453363896461
ACH-001552,-0.38727590213600005
ACH-001554,-0.443125280664
ACH-001645,-0.46569794297899997
ACH-001654,-0.431714379213
ACH-001715,-0.367242521522
ACH-001735,-0.945798503758
ACH-001736,-0.620971545148
ACH-001737,-1.7752505497799997
ACH-001740,-0.46442067170699997
ACH-001745,-0.41275460406900005
ACH-001750,-0.485892038679
ACH-001765,-0.44808300996399997
ACH-001956,-0.40030645373
ACH-001957,-0.498102637332
