,TAAR5 (9038)
ACH-000004,0.349832287372
ACH-000007,0.028656558651400002
ACH-000009,0.0986022356762
ACH-000011,-0.055213839854300006
ACH-000012,-0.0403738056801
ACH-000013,-0.06410917847559999
ACH-000014,-0.00853979814045
ACH-000015,-0.031318772713700004
ACH-000017,0.0681839316182
ACH-000018,-0.06776515613839999
ACH-000019,-0.201929455975
ACH-000021,-0.196939298581
ACH-000022,0.13488923897500002
ACH-000025,-0.104340383929
ACH-000028,0.0469954032169
ACH-000030,-0.0307532702709
ACH-000035,-0.0522896367469
ACH-000036,-0.223999660786
ACH-000037,0.00611148188677
ACH-000039,-0.0726482194745
ACH-000040,-0.0962551554397
ACH-000041,-0.13360700658
ACH-000042,-0.0685386305855
ACH-000045,0.0231058439609
ACH-000047,-0.0486547805847
ACH-000052,-0.007245853225239999
ACH-000053,-0.058470391489399996
ACH-000054,0.035640160641699996
ACH-000055,-0.089289318772
ACH-000060,-0.0468483529595
ACH-000067,-0.113063635321
ACH-000070,-0.160395516568
ACH-000075,0.0805064484255
ACH-000078,-0.166554526453
ACH-000082,-0.249823009368
ACH-000085,0.08694052344110001
ACH-000086,0.00177117515996
ACH-000087,-0.11890453318199999
ACH-000092,0.059535882227499996
ACH-000095,-0.0164675491811
ACH-000097,0.026911209460299998
ACH-000098,0.0344642794515
ACH-000099,-0.0795013574115
ACH-000108,-0.14208252474400002
ACH-000113,-0.112422140776
ACH-000115,0.187984484111
ACH-000116,-0.0289808830442
ACH-000118,0.125159400067
ACH-000120,-0.0427195880362
ACH-000123,0.0284838164652
ACH-000127,-0.118531829654
ACH-000128,-0.197482670753
ACH-000132,-0.222392671422
ACH-000133,-0.0783150486454
ACH-000137,-0.0583245902314
ACH-000138,0.0015012382196699999
ACH-000142,-0.0707847260921
ACH-000143,0.010130967494
ACH-000146,-0.174126152355
ACH-000148,-0.09305804879280001
ACH-000150,-0.34290428525
ACH-000152,0.009700782366879998
ACH-000153,0.120351496911
ACH-000159,-0.127308778391
ACH-000160,-0.137277643626
ACH-000163,-0.0716472152614
ACH-000167,-0.480268890744
ACH-000168,0.0108147388723
ACH-000169,-0.051485901014
ACH-000178,-0.056242477872699995
ACH-000182,0.0438934806204
ACH-000183,-0.0928832231419
ACH-000188,0.018071325173400002
ACH-000189,-0.08502448641010002
ACH-000190,-0.207510576045
ACH-000198,0.036542262404800005
ACH-000204,-0.145249456725
ACH-000206,-0.100716168549
ACH-000207,-0.153889845962
ACH-000211,-0.0241724388091
ACH-000215,-0.053293728969000004
ACH-000221,-0.0633245081945
ACH-000222,-0.276831818746
ACH-000223,-0.140571176164
ACH-000226,-0.15709338029
ACH-000227,-0.0006650918788119999
ACH-000228,-0.21480215408000003
ACH-000231,-0.129657364501
ACH-000232,-0.13254800087500002
ACH-000233,-0.0125871381245
ACH-000234,-0.39463074297300005
ACH-000235,-0.00019110309367599998
ACH-000237,-0.07013534264480001
ACH-000238,-0.144757551134
ACH-000243,-0.108779800162
ACH-000244,-0.053908080442399996
ACH-000246,-0.0250183476386
ACH-000248,0.0664405785494
ACH-000250,-0.0437365072984
ACH-000251,-0.042082248141099995
ACH-000253,-0.0821594531706
ACH-000255,-0.0165861702689
ACH-000256,-0.14123891027000002
ACH-000257,0.20858833390999998
ACH-000258,0.0449961227119
ACH-000259,-0.0640003282211
ACH-000260,-0.120677038003
ACH-000261,-0.062142008935400006
ACH-000262,-0.15012525456599998
ACH-000263,-0.0506953196943
ACH-000264,-0.0846335352486
ACH-000265,0.09651552493999999
ACH-000266,-0.0856715631559
ACH-000272,0.0444264463793
ACH-000273,-0.15241777897
ACH-000274,-0.278370249159
ACH-000277,-0.170354871164
ACH-000278,-0.047785833599500005
ACH-000279,0.0021097772260899998
ACH-000280,-0.04914516038
ACH-000281,-0.0575091958839
ACH-000288,-0.051181738990599995
ACH-000291,-0.120060442397
ACH-000293,-0.07377017306
ACH-000294,-0.0030754095964200005
ACH-000295,-0.104766491394
ACH-000296,-0.19935372499200002
ACH-000302,-0.060461089438899995
ACH-000304,0.048327364369599994
ACH-000307,-0.0923766805294
ACH-000308,-0.055417763745
ACH-000310,-0.19382785493299998
ACH-000311,-0.132704156181
ACH-000312,-0.172148952601
ACH-000315,0.119237593937
ACH-000316,-0.17798005236499997
ACH-000317,-0.0247150627943
ACH-000318,0.06391321562999999
ACH-000319,-0.0961812569616
ACH-000320,0.297770330425
ACH-000322,0.0246760510288
ACH-000323,0.0680161290275
ACH-000324,-0.0112434115669
ACH-000329,-0.259403374508
ACH-000330,-0.0725295762855
ACH-000331,-0.026863389859099997
ACH-000332,-0.0270570544876
ACH-000334,-0.136025336478
ACH-000335,-0.263439406144
ACH-000336,-0.035144846820800005
ACH-000337,-0.0784294124808
ACH-000339,-0.0860621814775
ACH-000341,-0.167235170099
ACH-000348,-0.0485771936011
ACH-000350,-0.0413137817699
ACH-000352,0.153965155643
ACH-000356,0.23961119909000003
ACH-000361,0.0159797887243
ACH-000362,0.0463927716326
ACH-000363,-0.03806517447
ACH-000364,0.204672480182
ACH-000365,-0.050296614082300004
ACH-000366,-0.0265128177459
ACH-000368,-0.059884769890199994
ACH-000374,0.17358226527399997
ACH-000375,-0.0751445882631
ACH-000376,-0.08539172390380001
ACH-000381,-0.25622568135699997
ACH-000383,0.0111331000564
ACH-000387,-0.0664808291865
ACH-000389,-0.23503997554
ACH-000390,0.113300161851
ACH-000393,-0.134637676371
ACH-000395,0.14689888657
ACH-000397,-0.10224643093699999
ACH-000401,-0.105688480368
ACH-000402,-0.143890569604
ACH-000403,-0.203831884469
ACH-000404,-0.021759100345900003
ACH-000406,0.0030395025338200003
ACH-000407,-0.00829018986571
ACH-000408,-0.00895205221054
ACH-000410,-0.014403753181
ACH-000411,-0.0131618165119
ACH-000414,-0.0414352126662
ACH-000415,-0.10771754104299999
ACH-000416,-0.146478760371
ACH-000420,0.0168468888255
ACH-000421,0.0
ACH-000424,0.158942456721
ACH-000425,0.00928866122951
ACH-000426,0.059284314771600004
ACH-000427,0.0339926124917
ACH-000433,0.29362180687
ACH-000436,-0.214491887978
ACH-000444,-0.0313438915098
ACH-000445,0.027057774129599997
ACH-000448,0.00034056079478600004
ACH-000450,0.28191591774999997
ACH-000452,-0.054804935424300004
ACH-000454,0.160409068627
ACH-000458,-0.120586729452
ACH-000459,0.134462395187
ACH-000460,-0.125593024197
ACH-000461,-0.217207832031
ACH-000463,0.045364633070499996
ACH-000464,-0.163701457225
ACH-000466,-0.035291572757999996
ACH-000467,-0.189117273187
ACH-000468,-0.0896077109575
ACH-000469,-0.062469757989699996
ACH-000470,-0.104337635634
ACH-000471,-0.054488472956600004
ACH-000472,-0.163399452587
ACH-000473,0.17114918392900003
ACH-000475,0.083354781118
ACH-000476,0.054634920787399996
ACH-000477,0.0339956596887
ACH-000480,-0.0347192338809
ACH-000481,-0.06393619015219999
ACH-000483,-0.210551523967
ACH-000484,0.23269557580699998
ACH-000485,-0.405207850421
ACH-000486,-0.0134690470331
ACH-000487,-0.146868957717
ACH-000488,-0.10039099371600001
ACH-000490,-0.0128793756546
ACH-000491,0.012680523392000001
ACH-000495,-0.0365799257405
ACH-000496,0.059235167419699995
ACH-000499,-0.036743994916699996
ACH-000500,-0.496113587284
ACH-000502,-0.0332947929295
ACH-000503,-0.23193395520500001
ACH-000505,-0.234642990768
ACH-000507,-0.10043658820599999
ACH-000510,-0.00681478638358
ACH-000511,-0.25596290337600003
ACH-000512,-0.06509625027480001
ACH-000516,-0.111489204716
ACH-000517,-0.0641211841846
ACH-000518,0.0209740193234
ACH-000520,0.0329707211952
ACH-000521,-0.0023981490558600002
ACH-000522,-0.15903054490399998
ACH-000524,-0.0819028991088
ACH-000527,-0.132571328603
ACH-000528,-0.00165134609321
ACH-000537,0.23027197310400002
ACH-000541,0.018626463874400003
ACH-000542,-0.0211894317672
ACH-000544,0.00642627725278
ACH-000545,-0.045850760628000004
ACH-000547,0.188110366599
ACH-000548,0.049211374070300004
ACH-000549,0.07051298351560001
ACH-000550,-0.257972506702
ACH-000552,-0.0548471452672
