,DCUN1D5 (84259)
ACH-000004,0.256481585918
ACH-000007,0.274904694787
ACH-000009,0.105434170254
ACH-000011,-0.00943123297776
ACH-000012,0.30904957955
ACH-000013,0.197580269291
ACH-000014,0.12551581958900002
ACH-000015,0.15657664074000002
ACH-000017,0.271515598642
ACH-000018,0.251997788695
ACH-000019,0.203935770299
ACH-000021,0.180340551676
ACH-000022,0.22275943887
ACH-000025,0.185681367707
ACH-000028,0.00179040744086
ACH-000030,0.16594027785499998
ACH-000035,0.37598548904299994
ACH-000036,0.0593982487204
ACH-000037,0.310557657679
ACH-000039,0.00791784049442
ACH-000040,-0.0228991391983
ACH-000041,0.058093378805099995
ACH-000042,0.188728545917
ACH-000045,-0.06497533258640001
ACH-000047,0.0656229386242
ACH-000052,-0.190490935797
ACH-000053,0.11452197562899999
ACH-000054,0.013036577603100001
ACH-000055,-0.032287644021999996
ACH-000060,0.38228889571
ACH-000067,0.21297117432100002
ACH-000070,-0.11703981022099999
ACH-000075,0.199672313973
ACH-000078,0.149720625822
ACH-000082,-0.038149176334300004
ACH-000085,0.222987214278
ACH-000086,-0.118507710048
ACH-000087,-0.057721621575499996
ACH-000092,0.151185928559
ACH-000095,0.129628680995
ACH-000097,0.0553792498111
ACH-000098,0.12194102791
ACH-000099,0.0460486523104
ACH-000108,0.1799184687
ACH-000113,0.00636644363595
ACH-000115,0.28039156724
ACH-000116,-0.132077623449
ACH-000118,0.127605797206
ACH-000120,-0.051643417367900006
ACH-000123,0.185792496187
ACH-000127,0.05633021097969999
ACH-000128,0.084963261816
ACH-000132,0.163095261674
ACH-000133,-0.0958442330067
ACH-000137,-0.0879734858795
ACH-000138,0.038511760259
ACH-000142,0.0373930919976
ACH-000143,0.0007065114676589999
ACH-000146,-0.106617283119
ACH-000148,0.0721720975561
ACH-000150,0.100207135989
ACH-000152,-0.157546829718
ACH-000153,-0.0446830261137
ACH-000159,0.15432808424900002
ACH-000160,0.009600148685559999
ACH-000163,-0.104749147278
ACH-000167,-0.188049890625
ACH-000168,0.0341400164638
ACH-000169,0.270189683265
ACH-000178,0.008915285788850001
ACH-000182,-0.0753043667502
ACH-000183,0.173708842113
ACH-000188,0.137855600251
ACH-000189,-0.031413718244
ACH-000190,0.00862950919151
ACH-000198,-0.0525179184731
ACH-000204,-0.199154465995
ACH-000206,0.294704279876
ACH-000207,-1.0821904527600001
ACH-000211,0.179996790174
ACH-000215,0.0365335695314
ACH-000221,0.281827506211
ACH-000222,0.1673852189
ACH-000223,0.0770110862769
ACH-000226,0.0407848103645
ACH-000227,0.26540595695
ACH-000228,-0.126309164443
ACH-000231,0.13529519607999999
ACH-000232,-0.15457896595999998
ACH-000233,0.309219128767
ACH-000234,-0.17505396532900003
ACH-000235,0.19847715618500003
ACH-000237,0.116110273423
ACH-000238,-0.122370201678
ACH-000243,0.0336371993798
ACH-000244,-0.221107071414
ACH-000246,0.054701897822599994
ACH-000248,0.11852728733699999
ACH-000250,0.0629143166754
ACH-000251,0.00200670261888
ACH-000253,0.263779155629
ACH-000255,-0.157627558465
ACH-000256,0.125615433321
ACH-000257,-0.235929439065
ACH-000258,0.127569420824
ACH-000259,0.1899063068
ACH-000260,0.0961865710815
ACH-000261,-0.110128474616
ACH-000262,0.17461537634
ACH-000263,0.321513158598
ACH-000264,0.00849411132009
ACH-000265,0.152730154924
ACH-000266,0.08912067650149999
ACH-000272,0.054965382543699995
ACH-000273,-0.0907661122724
ACH-000274,0.158618297456
ACH-000277,-0.013607943989299999
ACH-000278,0.205394970207
ACH-000279,0.0109360672003
ACH-000280,0.336785289302
ACH-000281,-0.198394460484
ACH-000288,0.10901543223200001
ACH-000291,0.134171246161
ACH-000293,0.154705143922
ACH-000294,-0.0468377918617
ACH-000295,-0.0138650749297
ACH-000296,0.0454562542634
ACH-000302,0.0317326160897
ACH-000304,0.055634332127599995
ACH-000307,0.0706336143874
ACH-000308,0.0792127195966
ACH-000310,-0.0333529183523
ACH-000311,0.224643044063
ACH-000312,0.246495926461
ACH-000315,-0.062228616690100005
ACH-000316,-0.0544347484028
ACH-000317,0.122254587924
ACH-000318,0.0164692761828
ACH-000319,0.0222184364913
ACH-000320,-0.110048887394
ACH-000322,0.0400470653927
ACH-000323,-0.28658897742199996
ACH-000324,0.0470635002719
ACH-000329,0.0882394424797
ACH-000330,0.0438657574093
ACH-000331,-0.00511894158388
ACH-000332,0.170115847196
ACH-000334,0.0400587862839
ACH-000335,-0.221769208388
ACH-000336,0.0396508853725
ACH-000337,0.09492258871860002
ACH-000339,0.265659812685
ACH-000341,0.149409751015
ACH-000348,0.0813176567418
ACH-000350,0.04424155117840001
