,ENTPD2 (954)
ACH-000004,0.0032996947951799997
ACH-000007,-0.149754843572
ACH-000009,-0.249962151446
ACH-000011,-0.171093997769
ACH-000012,-0.131804691031
ACH-000013,-0.245119471792
ACH-000014,-0.0113212221478
ACH-000015,-0.161805943634
ACH-000017,-0.277555629194
ACH-000018,-0.0319437517703
ACH-000019,-0.14157909582
ACH-000021,-0.167725789835
ACH-000022,-0.167732052872
ACH-000025,0.0911474726843
ACH-000028,-0.0433722109243
ACH-000030,-0.11039095349000001
ACH-000035,-0.044791206352699994
ACH-000036,-0.09616967724099999
ACH-000037,-0.203203436638
ACH-000039,-0.051032972889700004
ACH-000040,-0.223167283082
ACH-000041,-0.214276194511
ACH-000042,-0.24877194393100002
ACH-000045,-0.19604390469
ACH-000047,-0.07270564737060001
ACH-000052,-0.147184711255
ACH-000053,-0.177892310894
ACH-000054,-0.17409520849399998
ACH-000055,0.0603116620237
ACH-000060,-0.175091365409
ACH-000067,-0.122548710174
ACH-000070,-0.06503365892850001
ACH-000075,0.0917652991914
ACH-000078,-0.224957949831
ACH-000082,-0.0925251930352
ACH-000085,-0.45845632417
ACH-000086,-0.149929773365
ACH-000087,-0.284614673477
ACH-000092,-0.177489035815
ACH-000095,-0.252432021665
ACH-000097,-0.08935151800860001
ACH-000098,-0.0620379361143
ACH-000099,-0.201901345602
ACH-000108,-0.0887470891732
ACH-000113,-0.0352727656546
ACH-000115,-0.334147079196
ACH-000116,-0.167244082649
ACH-000118,-0.0619935074386
ACH-000120,-0.154666002304
ACH-000123,-0.092802521891
ACH-000127,-0.144275218911
ACH-000128,-0.214280553387
ACH-000132,-0.182401509021
ACH-000133,-0.106442616468
ACH-000137,-0.041310387245999995
ACH-000138,-0.18577614001499998
ACH-000142,-0.20269959398899998
ACH-000143,-0.28404769407900005
ACH-000146,-0.155826200632
ACH-000148,-0.182813033904
ACH-000150,-0.119721367805
ACH-000152,-0.09046082976719999
ACH-000153,0.0193334163763
ACH-000159,-0.187751517862
ACH-000160,-0.22682486236699997
ACH-000163,-0.100237625399
ACH-000167,-0.09644373128799999
ACH-000168,-0.41324977961900006
ACH-000169,-0.201840330372
ACH-000178,-0.16370879476800002
ACH-000182,-0.214013814443
ACH-000183,0.00019104724007599998
ACH-000188,-0.136239900649
ACH-000189,-0.038521570271400005
ACH-000190,0.03514034886319999
ACH-000198,-0.20216437873100002
ACH-000204,-0.0565451660848
ACH-000206,-0.030636932739999997
ACH-000207,-0.37129441789000006
ACH-000211,-0.184836241207
ACH-000215,-0.32913706193000003
ACH-000221,-0.0598580382987
ACH-000222,-0.304865032461
ACH-000223,-0.111311576109
ACH-000226,-0.101467149659
ACH-000227,0.00210284442101
ACH-000228,-0.124193341136
ACH-000231,-0.19216981315
ACH-000232,-0.00967617212757
ACH-000233,-0.149983788584
ACH-000234,-0.10715681760199999
ACH-000235,-0.21922506349800003
ACH-000237,-0.138447698793
ACH-000238,-0.4938883251899999
ACH-000243,-0.0887191840462
ACH-000244,-0.25841160930999996
ACH-000246,-0.169287892749
ACH-000248,-0.070063060161
ACH-000250,-0.358966339442
ACH-000251,-0.11848178069
ACH-000253,-0.267051060978
ACH-000255,-0.296537397694
ACH-000256,-0.0174982602688
ACH-000257,-0.016501518304399998
ACH-000258,0.009321930909370002
ACH-000259,-0.16503124464900001
ACH-000260,-0.178207999818
ACH-000261,-0.104370741097
ACH-000262,-0.225234378923
ACH-000263,-0.0971836611011
ACH-000264,-0.19523983050299998
ACH-000265,-0.0164488535276
ACH-000266,-0.23921465030000003
ACH-000272,-0.210046000693
ACH-000273,-0.13682971193600002
ACH-000274,-0.270182212096
ACH-000277,-0.319456707731
ACH-000278,-0.0408791034975
ACH-000279,-0.25000981394099997
ACH-000280,-0.302189144367
ACH-000281,-0.17657865372099998
