,TOR1B (27348)
ACH-000004,-0.015274382950899999
ACH-000007,-0.19266587571
ACH-000009,-0.308461373118
ACH-000011,0.011184190969700001
ACH-000012,-0.139069824411
ACH-000013,-0.184219992932
ACH-000014,-0.370144326828
ACH-000015,-0.270860051596
ACH-000017,-0.112230423402
ACH-000018,0.174112516175
ACH-000019,-0.0871188006553
ACH-000021,-0.11294271731200001
ACH-000022,-0.0276713297621
ACH-000025,-0.0303965271403
ACH-000028,-0.041261318223800005
ACH-000030,-0.08822513028719998
ACH-000035,0.179144819592
ACH-000036,-0.0617702153297
ACH-000037,-0.288317159368
ACH-000039,-0.252671583654
ACH-000040,-0.300338358554
ACH-000041,-0.127502184506
ACH-000042,-0.15453931285800002
ACH-000045,-0.17709384912599999
ACH-000047,-0.178686729254
ACH-000052,-0.132659661584
ACH-000053,-0.0807673960402
ACH-000054,-0.0923261209537
ACH-000055,0.0829009349814
ACH-000060,-0.209056882095
ACH-000067,-0.107312028639
ACH-000070,-0.13969136113299999
ACH-000075,-0.125811951732
ACH-000078,-0.06952068616530001
ACH-000082,-0.035097456829699995
ACH-000085,-0.3093001079
ACH-000086,-0.106909797632
ACH-000087,-0.27890536094
ACH-000092,0.0672992236659
ACH-000095,-0.22055518192499998
ACH-000097,-0.0684433292797
ACH-000098,-0.09853932625160002
ACH-000099,-0.22237842413199999
ACH-000108,-0.222100438662
ACH-000113,-0.0008271074487749999
ACH-000115,-0.33828425772799997
ACH-000116,-0.186786359994
ACH-000118,-0.256694649808
ACH-000120,-0.278684708769
ACH-000123,-0.207481383698
ACH-000127,0.0203141593773
ACH-000128,0.00759832978699
ACH-000132,-0.0749432270997
ACH-000133,-0.04666282883449999
ACH-000137,-0.14151828157500002
ACH-000138,-0.19610355722699999
ACH-000142,-0.031128133963099998
ACH-000143,0.119555845637
ACH-000146,-0.0826866024319
ACH-000148,-0.21165038715999998
ACH-000150,0.0256692721013
ACH-000152,-0.221497719688
ACH-000153,0.10594319834799999
ACH-000159,-0.06526279163
ACH-000160,-0.111289490627
ACH-000163,-0.314218664867
ACH-000167,0.0681526643129
ACH-000168,-0.15615096635700002
ACH-000169,-0.11839518821100001
ACH-000178,-0.219623951472
ACH-000182,-0.207698178292
ACH-000183,-0.205189989582
ACH-000188,-0.0571559309193
ACH-000189,0.018931446535
ACH-000190,0.176484741022
ACH-000198,-0.07828408212139999
ACH-000204,-0.29978570147
ACH-000206,0.048511027307299996
ACH-000207,-0.312986166874
ACH-000211,-0.20220332356600001
ACH-000215,-0.0538097526412
ACH-000221,-0.07246296061339999
ACH-000222,-0.120965337692
ACH-000223,0.0629219302499
ACH-000226,-0.0577418982965
ACH-000227,0.00451273736515
ACH-000228,-0.0587834288803
ACH-000231,-0.11962351749299999
ACH-000232,-0.11334546478299999
ACH-000233,0.036624794197300005
ACH-000234,-0.261994388947
ACH-000235,-0.134094108223
ACH-000237,0.0297438687679
ACH-000238,-0.24862275667199998
ACH-000243,-0.114615302946
ACH-000244,-0.05991925252730001
ACH-000246,-0.0507260861766
ACH-000248,-0.258203532146
ACH-000250,-0.117483186258
ACH-000251,-0.11121952429300001
ACH-000253,-0.0414222080622
ACH-000255,-0.23563181620999998
ACH-000256,-0.08935967117460002
ACH-000257,-0.12948778148499998
ACH-000258,-0.09993237350919999
ACH-000259,-0.116293399327
ACH-000260,-0.22247406046999998
ACH-000261,-0.137272460117
ACH-000262,-0.38915921291199995
ACH-000263,-0.13422492056500002
ACH-000264,-0.055652827557
ACH-000265,-0.07708064830580001
ACH-000266,-0.1304644565
ACH-000272,-0.040693386276099995
ACH-000273,-0.37234011969400005
ACH-000274,-0.0290379644505
ACH-000277,-0.09625174038910002
ACH-000278,0.0216482130713
ACH-000279,0.00827968660609
ACH-000280,-0.20811077926
ACH-000281,-0.204899044118
ACH-000288,0.0992197813421
ACH-000291,-0.234491017443
ACH-000293,-0.026486137881
ACH-000294,-0.106848019179
ACH-000295,-0.113369607168
ACH-000296,-0.31186090404800004
ACH-000302,-0.0199270103357
ACH-000304,-0.243069116833
ACH-000307,0.0129289061053
ACH-000308,-0.124338906696
ACH-000310,-0.334350962867
ACH-000311,-0.17706479380600001
ACH-000312,-0.320385583353
ACH-000315,-0.15675930946900002
ACH-000316,-0.19886552650800002
ACH-000317,0.0099954845974
ACH-000318,-0.304556806096
ACH-000319,-0.11583782814200001
ACH-000320,-0.189367348281
ACH-000322,0.183683358269
ACH-000323,-0.250319929137
ACH-000324,-0.188628530077
ACH-000329,-0.157446229307
ACH-000330,-0.0457300899426
ACH-000331,0.0279888212242
ACH-000332,-0.059143933722400004
ACH-000334,-0.222716273042
ACH-000335,-0.260627282471
ACH-000336,-0.0101015703537
ACH-000337,-0.638697012579
ACH-000339,-0.13783599709799998
ACH-000341,-0.27485844126200004
ACH-000348,-0.28590387861
ACH-000350,-0.244376886152
ACH-000352,-0.21185181320799998
ACH-000356,0.0888121516689
ACH-000361,-0.0976749068531
ACH-000362,-0.015448695785000001
ACH-000363,-0.274376792998
ACH-000364,0.013338174534200001
ACH-000365,-0.219774846924
ACH-000366,-0.249290416426
ACH-000368,0.108521801374
ACH-000374,0.09657323593669999
ACH-000375,-0.23055309408000005
ACH-000376,-0.0151614377752
ACH-000381,-0.13281296490800001
ACH-000383,-0.15438684277200002
ACH-000387,-0.17738320008000003
ACH-000389,-0.261805422068
ACH-000390,-0.122072751305
ACH-000393,-0.227213463715
ACH-000395,-0.42730249092600003
ACH-000397,-0.134302925509
ACH-000401,0.00721424090437
ACH-000402,0.0537900169539
ACH-000403,-0.261589547051
ACH-000404,0.161187485376
ACH-000406,-0.183535873693
ACH-000407,0.108961687834
ACH-000408,-0.176794555118
ACH-000410,-0.0624392451222
ACH-000411,-0.508344196007
ACH-000414,-0.141730135072
ACH-000415,0.0944591554132
ACH-000416,-0.233565537866
ACH-000420,0.023753703253599996
ACH-000421,-0.00425268711266
ACH-000424,0.0660826382529
ACH-000425,-0.21641107081099997
ACH-000426,-0.340107218435
ACH-000427,-0.0243551265607
ACH-000433,-0.032504989715900004
ACH-000436,0.0482744725584
ACH-000444,-0.134266688214
ACH-000445,-0.131081893792
ACH-000448,-0.0922930657231
ACH-000450,-0.059040009551
ACH-000452,-0.0666804300852
ACH-000454,-0.14546064408700002
ACH-000458,0.0469031045324
ACH-000459,0.170163333486
ACH-000460,-0.21338241884300002
ACH-000461,-0.00811742393412
ACH-000463,-0.18079822057
ACH-000464,0.0644170085702
ACH-000466,0.0137507912713
ACH-000467,-0.16802900564
ACH-000468,-0.19840817469900002
ACH-000469,-0.06741945660080001
ACH-000470,-0.198588400022
ACH-000471,-0.172966038249
ACH-000472,-0.051982966553499994
ACH-000473,-0.199914251585
ACH-000475,-0.156360236154
ACH-000476,-0.102435256229
ACH-000477,-0.0488712939285
ACH-000480,-0.113289407283
ACH-000481,-0.222306799188
ACH-000483,-0.123314807491
ACH-000484,0.110862890665
ACH-000485,-0.135516819743
ACH-000486,-0.06787538792469999
ACH-000487,-0.188959572779
ACH-000488,-0.20268614580400002
ACH-000490,-0.26969881221299996
ACH-000491,0.048667471640300004
ACH-000495,-0.10731399416300001
ACH-000496,-0.121260404889
ACH-000499,-0.238450388851
ACH-000500,-0.42362121082299997
ACH-000502,0.025622539460700002
ACH-000503,-0.144052463859
ACH-000505,-0.20359665755999998
ACH-000507,-0.018222183665599998
ACH-000510,-0.15690668659499998
ACH-000511,-0.348285329621
ACH-000512,-0.19011884324
ACH-000516,-0.08675168723210001
ACH-000517,-0.24208954157200002
ACH-000518,-0.12722506614
ACH-000520,-0.10042978644400001
ACH-000521,-0.108885869773
ACH-000522,-0.0135470040774
ACH-000524,-0.203758889949
ACH-000527,-0.11439266592
ACH-000528,-0.10322202154400001
ACH-000537,-0.10795024207800001
ACH-000541,-0.361577212996
ACH-000542,-0.253377927368
ACH-000544,0.0654539387133
ACH-000545,-0.050551131541300004
ACH-000547,-0.0678923811215
ACH-000548,-0.18005888807599998
ACH-000549,-0.163779507104
ACH-000550,-0.19820708277
ACH-000552,-0.07395045060410001
ACH-000556,-0.162951194257
ACH-000557,0.111656700246
ACH-000570,-0.26232164644
ACH-000571,-0.00363012382709
ACH-000573,-0.0151553495964
ACH-000576,-0.011168708064600002
ACH-000580,0.0129238602022
ACH-000584,-0.0231738974306
ACH-000585,0.0232461347268
ACH-000588,-0.303436382419
ACH-000589,-0.145427099641
ACH-000591,-0.101792604779
ACH-000593,-0.220193653778
ACH-000600,-0.13229494327299998
ACH-000601,-0.15305946316
ACH-000604,0.29400696966699996
ACH-000605,-0.0827311584522
ACH-000606,-0.021689317686400002
ACH-000608,-0.10539164139799999
ACH-000614,-0.219659759831
ACH-000616,0.022119228156499998
ACH-000618,-0.05128268765769999
ACH-000619,-0.0592255492865
ACH-000620,-0.0234292195452
ACH-000621,-0.0636074071521
ACH-000622,-0.229077295484
ACH-000623,-0.00512350812921
ACH-000624,-0.04935943275119999
ACH-000627,-0.25546128053399997
ACH-000630,-0.19262856818399998
ACH-000632,0.0297615423675
ACH-000633,-0.175356401137
ACH-000637,-0.0755121924146
ACH-000638,-0.254405121014
ACH-000646,-0.0799931571
ACH-000647,-0.14787192913
ACH-000648,-0.108151447237
ACH-000649,-0.145453908536
ACH-000651,-0.0829938217342
ACH-000652,-0.15767781481100002
ACH-000653,-0.331990059672
ACH-000657,-0.06327687997169999
ACH-000658,-0.315368110838
ACH-000661,-0.155443664606
ACH-000662,-0.448164216823
ACH-000663,-0.23686697682500002
ACH-000665,-0.167493156459
ACH-000671,-0.09029812250810001
ACH-000673,-0.0184085167498
ACH-000676,-0.0852053437373
ACH-000677,-0.104775113658
ACH-000681,-0.25481021191
ACH-000682,-0.19156289375100002
ACH-000683,-0.214459963585
ACH-000684,0.030888674140699998
ACH-000688,-0.00790771668014
ACH-000693,0.0440946534471
ACH-000694,-0.184399484312
ACH-000695,0.0957781400356
ACH-000696,-0.102627670842
ACH-000697,-0.327828017199
ACH-000699,-0.09175585535489998
ACH-000701,-0.379274921843
ACH-000706,-0.11940362215700001
ACH-000711,-0.0413632127991
ACH-000713,-0.11388912944
ACH-000714,-0.326947428974
ACH-000718,-0.34597076557499995
ACH-000720,-0.0107940000914
ACH-000721,-0.223137738143
ACH-000724,0.236466889985
ACH-000725,0.0787053751472
ACH-000732,-0.37738721288099997
ACH-000734,-0.238843760015
ACH-000735,-0.045596958771699996
ACH-000736,-0.052476953345
ACH-000738,-0.154684177456
ACH-000746,-0.043373164036499996
ACH-000747,-0.022335905057599997
ACH-000748,-0.1579713133
ACH-000753,-0.18766809506499998
ACH-000756,-0.07561653041500001
ACH-000757,-0.275963453443
ACH-000758,-0.10314487225999999
ACH-000760,-0.11980933053099999
ACH-000763,-0.0030357383187199997
ACH-000764,-0.030967589922700003
ACH-000765,-0.115751810154
ACH-000766,0.0161516676381
ACH-000767,-0.36353579519199997
ACH-000768,-0.112234072411
ACH-000769,-0.101160791097
ACH-000770,-0.15040661464400001
ACH-000771,-0.028317380737799998
ACH-000773,-0.0708008872715
ACH-000776,-0.23641314359700003
ACH-000777,-0.145661638959
ACH-000778,-0.183728833101
ACH-000781,-0.190380061063
ACH-000782,-0.17922904487100003
ACH-000783,-0.23011006571400003
ACH-000784,-0.048020320638
ACH-000785,-0.43064355058
ACH-000787,-0.160097988666
ACH-000788,-0.038178045082
ACH-000791,-0.18006008538100002
ACH-000792,-0.0299334370725
ACH-000794,0.00918638584884
ACH-000796,-0.14503788465999998
ACH-000799,-0.049670178449499995
ACH-000800,-0.190408309662
ACH-000802,-0.00477170823137
ACH-000804,-0.20687048823100002
ACH-000805,-0.224747048271
ACH-000809,-0.0563966619871
ACH-000810,-0.143773629212
ACH-000811,-0.20277836757399997
ACH-000817,0.053823971401199995
ACH-000819,0.0455751270335
ACH-000820,0.0094121376182
ACH-000821,-0.134115229299
ACH-000822,-0.184914979146
ACH-000823,-0.0293787933397
ACH-000824,-0.08316594581299999
ACH-000827,-0.17439403496199998
ACH-000829,-0.16892881164299997
ACH-000831,-0.0055580829058
ACH-000832,-0.155684611577
ACH-000833,0.0105264046868
ACH-000834,-0.177441327316
ACH-000835,-0.07588846277269999
ACH-000836,-0.0541151090745
ACH-000837,-0.22070814759399998
ACH-000838,0.046797797554
ACH-000839,-0.161770199145
ACH-000840,-0.193447163834
ACH-000841,-0.280946519221
ACH-000843,-0.075116816019
ACH-000846,0.08429565523289999
ACH-000847,-0.19828386959199998
ACH-000848,-0.120129152504
ACH-000849,-0.154833102634
ACH-000851,-0.189183519616
ACH-000855,-0.281127916734
ACH-000856,-0.0146200733337
ACH-000858,-0.247059839296
ACH-000859,-0.336357208552
ACH-000861,0.00057448018826
ACH-000862,-0.279738096812
ACH-000865,-0.108733447921
ACH-000866,-0.108881046351
ACH-000867,-0.0137050252686
ACH-000869,-0.114561537636
ACH-000872,-0.164777518303
ACH-000873,-0.328487779426
ACH-000876,0.0073667341805
ACH-000878,-0.17991343618099997
ACH-000880,-0.025308839147000002
ACH-000881,-0.045248735851499994
ACH-000882,-0.0728407712514
ACH-000884,-0.22125672609299998
ACH-000885,0.0343997543323
ACH-000887,-0.40350721377099996
ACH-000888,-0.347925954952
ACH-000889,-0.12540905104
ACH-000890,-0.0959281220194
ACH-000896,-0.0455217386247
ACH-000898,-0.050066490497900004
ACH-000900,-0.253067620619
ACH-000901,-0.0791885468135
ACH-000905,-0.04606524933950001
ACH-000906,-0.125286153838
ACH-000907,-0.101363458232
ACH-000910,-0.029298165136
ACH-000911,-0.12029884615999999
ACH-000912,-0.121735084822
ACH-000913,-0.32899960334600004
ACH-000915,-0.196761616234
ACH-000916,-0.152105480885
ACH-000917,0.013516918236700001
ACH-000921,-0.352171302972
ACH-000924,0.047023272112600004
ACH-000926,-0.31634535460700003
ACH-000928,-0.412413251456
ACH-000929,-0.153947196007
ACH-000932,-0.12277053834799999
ACH-000935,-0.18457389200999996
ACH-000936,-0.20979784987199998
ACH-000937,-0.04415417863559999
ACH-000938,-0.0436421334908
ACH-000939,-0.101344391295
ACH-000941,-0.14557232345
ACH-000943,-0.16431294098500002
ACH-000946,-0.103545657651
ACH-000947,-0.08181752191200001
ACH-000948,-0.0677191414793
ACH-000950,-0.0800978716718
ACH-000953,0.135187270987
ACH-000957,0.257955745708
ACH-000958,-0.337616367046
ACH-000960,-0.0543715285537
ACH-000963,-0.06727258907769999
ACH-000968,-0.24704745355500002
ACH-000969,-0.00526737626204
ACH-000973,-0.146261600114
ACH-000974,-0.07831789842730001
ACH-000975,-0.0175975689279
ACH-000976,-0.156219504097
ACH-000978,-0.41116812200099995
ACH-000980,-0.135593289855
ACH-000984,-0.023857910687
ACH-000986,-0.20126819005199997
ACH-000988,0.06694313542830001
ACH-000993,-0.230607941027
ACH-000994,-0.316121430685
ACH-000996,-0.051210995389700004
ACH-001001,-0.16708011807700002
ACH-001020,-0.311228344911
ACH-001028,-0.17443468808600002
ACH-001031,0.046997281643199995
ACH-001038,0.028297065604
ACH-001048,-0.146310709829
ACH-001050,-0.0630402146333
ACH-001053,-0.231642832167
ACH-001054,0.0597370241556
ACH-001061,-0.0322480181552
ACH-001067,-0.112426915285
ACH-001075,0.15676616732999998
ACH-001096,-0.21751547025899998
ACH-001128,-0.5466477194280001
ACH-001134,-0.0189009158086
ACH-001151,-0.23271074357299998
ACH-001163,-0.021148320026799998
ACH-001164,-0.234684713396
ACH-001173,-0.0600447684124
ACH-001183,0.0311820947199
ACH-001184,0.0792432727136
ACH-001190,0.132139803795
ACH-001192,-0.252761488637
ACH-001193,-0.131737680509
ACH-001196,0.101346048574
ACH-001197,-0.207450449793
ACH-001205,0.11225786412699999
ACH-001211,0.08575715088880001
ACH-001212,-0.135232719157
ACH-001228,-0.0827867398612
ACH-001232,-0.095149346451
ACH-001239,-0.249559504664
ACH-001274,-0.117741975648
ACH-001275,-0.295887880599
ACH-001277,-0.26301390049
ACH-001278,-0.08907127541950001
ACH-001280,0.0605995217291
ACH-001283,-0.0427887892655
ACH-001289,-0.055253500634500005
ACH-001295,-0.151364376041
ACH-001300,0.0183534495993
ACH-001301,-0.23149045371100002
ACH-001302,0.027877515631
ACH-001303,-0.308782572165
ACH-001306,0.038871426419599994
ACH-001318,-0.0178508083588
ACH-001322,0.0417150191976
ACH-001328,-0.0779253895299
ACH-001332,-0.0282934397801
ACH-001333,-0.304211076374
ACH-001336,-0.222326770326
ACH-001340,-0.16481675396
ACH-001346,0.023493424953799996
ACH-001353,-0.09650122420730001
ACH-001354,-0.196546250624
ACH-001367,-0.07303157153239999
ACH-001368,-0.0343139768451
ACH-001374,0.17736459741399999
ACH-001375,-0.17357939109499998
ACH-001377,0.0646767213656
ACH-001380,-0.152965746072
ACH-001391,-0.0626694437838
ACH-001407,-0.10679514344699999
ACH-001408,-0.150265957062
ACH-001413,-0.012346669141799998
ACH-001430,-0.0998242473332
ACH-001431,-0.162190506977
ACH-001450,-0.121547813034
ACH-001496,-0.23540766346900002
ACH-001500,-0.39451504345700006
ACH-001521,-0.0264894474145
ACH-001523,-0.198764510633
ACH-001532,0.131165329183
ACH-001536,-0.0723514847676
ACH-001550,-0.172660564489
ACH-001552,-0.14952935969
ACH-001554,-0.07165384053019999
ACH-001645,-0.0941016797631
ACH-001654,-0.146925918854
ACH-001715,-0.144841334756
ACH-001735,-0.179933883717
ACH-001736,-0.0818601194395
ACH-001737,0.7858548352079999
ACH-001740,-0.19601136889
ACH-001745,-0.19385887036600002
ACH-001750,-0.07030343474789999
ACH-001765,-0.0282125137983
ACH-001956,-0.00620921752868
ACH-001957,0.0187349277704
