,IPO4 (79711)
ACH-000004,-0.0699259901353
ACH-000007,-0.264083535031
ACH-000009,-0.113030314417
ACH-000011,-0.142690133971
ACH-000012,-0.156981032101
ACH-000013,0.069244822292
ACH-000014,-0.35407346961400005
ACH-000015,0.00247067395667
ACH-000017,-0.217113108397
ACH-000018,-0.16419041476600002
ACH-000019,-0.0384413186529
ACH-000021,-0.10910863837200001
ACH-000022,-0.12161992341700001
ACH-000025,-0.0521153786551
ACH-000028,-0.08845974163889998
ACH-000030,-0.116490084086
ACH-000035,-0.19862088812800002
ACH-000036,-0.196548622834
ACH-000037,-0.285390406047
ACH-000039,-0.225589704454
ACH-000040,-0.215738517107
ACH-000041,-0.06352033419230001
ACH-000042,0.0172548400626
ACH-000045,-0.343650280312
ACH-000047,-0.0379474224279
ACH-000052,-0.137730191866
ACH-000053,-0.028494957656799998
ACH-000054,-0.10447565376800001
ACH-000055,0.189169904203
ACH-000060,-0.182147348317
ACH-000067,-0.03815717033569999
ACH-000070,-0.09596469264080001
ACH-000075,0.0010788006724400002
ACH-000078,0.045369241243099996
ACH-000082,-0.209094161511
ACH-000085,-0.102616037171
ACH-000086,-0.416457268313
ACH-000087,-0.168679255083
ACH-000092,-0.172201973005
ACH-000095,-0.004183395162159999
ACH-000097,-0.250701829504
ACH-000098,-0.152016486676
ACH-000099,-0.032408399462099995
ACH-000108,0.014432667816299998
ACH-000113,-0.045262767522
ACH-000115,-0.09622841493249999
ACH-000116,0.0365945194008
ACH-000118,-0.0581956925023
ACH-000120,-0.573023937224
ACH-000123,0.0352178186069
ACH-000127,-0.14558539287
ACH-000128,0.028121067564
ACH-000132,0.130922750379
ACH-000133,-0.168480356472
ACH-000137,-0.165407191005
ACH-000138,0.124962843519
ACH-000142,-0.31780307240600003
ACH-000143,0.0427545574581
ACH-000146,0.00457054147982
ACH-000148,-0.26342096755
ACH-000150,0.0745617766324
ACH-000152,-0.135189751509
ACH-000153,-0.11789858521299999
ACH-000159,-0.131465670949
ACH-000160,0.21644999329300002
ACH-000163,-0.06032661846969999
ACH-000167,0.141230452454
ACH-000168,0.0273957640956
ACH-000169,0.0657505174888
ACH-000178,0.025470332182900002
ACH-000182,0.0302312299738
ACH-000183,0.0454697584112
ACH-000188,0.042170073445600004
ACH-000189,0.0400214846181
ACH-000190,0.27747503726
ACH-000198,-0.281894453191
ACH-000204,-0.056690456788400005
ACH-000206,0.1252565248
ACH-000207,-0.12081069420900001
ACH-000211,-0.09272840656780001
ACH-000215,-0.21275336889199997
ACH-000221,-0.0675933513733
ACH-000222,-0.05262587407219999
ACH-000223,0.022290079842099998
ACH-000226,-0.0742424405881
ACH-000227,0.136396438669
ACH-000228,-0.030648594764099996
ACH-000231,-0.02162487829
ACH-000232,-0.00399255767218
ACH-000233,0.0582934954512
ACH-000234,-0.22407381680799998
ACH-000235,-0.0652348837443
ACH-000237,0.108711518702
ACH-000238,-0.06954682046749999
ACH-000243,-0.08631004344620001
ACH-000244,0.0300994519923
