,TIGD3 (220359)
ACH-000681,-0.0188238031893
ACH-000682,-0.0988628884383
ACH-000683,-0.291001171693
ACH-000684,0.27253129292399997
ACH-000688,0.11970947504599999
ACH-000693,-0.289356996684
ACH-000694,-0.36565594291299996
ACH-000695,-0.36561113516099997
ACH-000696,-0.143816405821
ACH-000697,-0.227088015823
ACH-000699,-0.187916616067
ACH-000701,-0.008477931113189998
ACH-000706,-0.0176752046328
ACH-000711,-0.127212927544
ACH-000713,-0.12370977488299999
ACH-000714,-0.20225289774099997
ACH-000718,-0.266860096238
ACH-000720,-0.157218178827
ACH-000721,-0.13398713681399999
ACH-000724,-0.298199213434
ACH-000725,-0.17088930051800003
ACH-000732,-0.18910044779100002
ACH-000734,-0.24035051101799998
ACH-000735,-0.27114600853799997
ACH-000736,-0.284599935636
ACH-000738,-0.269355572161
ACH-000746,-0.322760847101
ACH-000747,-0.129207849861
ACH-000748,-0.579650601277
ACH-000753,-0.278775119113
ACH-000756,-0.285843623271
ACH-000757,-0.390888197126
ACH-000758,-0.21201724761500002
ACH-000760,-0.0892127755621
ACH-000763,-0.04401551552730001
ACH-000764,-0.30228906283
ACH-000765,-0.365036602358
ACH-000766,-0.197424584293
ACH-000767,-0.13514245342800002
ACH-000768,0.00597167156145
ACH-000769,-0.0382006013159
ACH-000770,-0.174262283816
ACH-000771,-0.339220859567
ACH-000773,-0.144594724395
ACH-000776,-0.133407750527
ACH-000777,-0.249881144488
ACH-000778,-0.414326111634
ACH-000781,-0.201958436765
ACH-000782,-0.17884473421
ACH-000783,-0.483424296392
ACH-000784,-0.11605989644999999
ACH-000785,-0.331950476525
ACH-000787,-0.0266900435162
ACH-000788,0.027921112889099996
ACH-000791,-0.323567760463
ACH-000792,-0.35837892876500005
ACH-000794,-0.31677233246
ACH-000796,-0.107957983272
ACH-000799,-0.216110652452
ACH-000800,0.15382745691299998
ACH-000802,-0.18368538914500002
ACH-000804,-0.30329938607900003
ACH-000805,-0.0381120513988
ACH-000809,-0.062049919140099996
ACH-000810,-0.0858559729428
ACH-000811,-0.21138600203400001
ACH-000817,-0.326693883146
ACH-000819,-0.34570086844400005
ACH-000820,-0.260779568281
ACH-000821,-0.0742857001373
ACH-000822,-0.247650823054
ACH-000823,-0.129227713835
ACH-000824,-0.395214099588
ACH-000827,-0.222207179542
ACH-000829,-0.0447438718403
ACH-000831,-0.336885023335
ACH-000832,-0.36211548661
ACH-000833,0.00646214563036
ACH-000834,-0.33480191451499997
ACH-000835,-0.130342916316
ACH-000836,-0.256216153387
ACH-000837,-0.18448376798
ACH-000838,-0.192815057133
ACH-000839,-0.43814256385
ACH-000840,-0.314466163172
ACH-000841,0.016557024240500002
ACH-000843,-0.117498471218
ACH-000846,-0.37094921629600003
ACH-000847,-0.047235025042
ACH-000848,-0.08895487248749999
ACH-000849,0.08879079779179999
ACH-000851,-0.208885068699
ACH-000855,-0.18728950101
ACH-000856,-0.105320095295
ACH-000858,-0.0633707119389
ACH-000859,-0.364897338016
ACH-000861,-0.115659354499
ACH-000862,-0.079202529017
ACH-000865,-0.282214659988
ACH-000866,-0.166784464484
ACH-000867,-0.14144912717
ACH-000869,-0.26209606371399996
ACH-000872,-0.0217227037865
ACH-000873,-0.278247492243
ACH-000876,-0.29287434455
ACH-000878,0.250433576463
ACH-000880,-0.19782572981
ACH-000881,-0.120258916884
ACH-000882,-0.168029581252
ACH-000884,-0.0975845074887
ACH-000885,0.0066328010132
ACH-000887,-0.268130110197
ACH-000888,-0.316875823685
ACH-000889,-0.124244855245
ACH-000890,-0.208213520669
ACH-000896,-0.052662077303599994
ACH-000898,-0.18627096987199998
ACH-000900,-0.300766199397
ACH-000901,-0.314964029511
ACH-000905,-0.23818508961100002
ACH-000906,-0.127039622164
ACH-000907,-0.21033413182900002
ACH-000910,-0.0518405453515
ACH-000911,-0.241432511466
ACH-000912,-0.275446464778
ACH-000913,-0.208094608392
ACH-000915,-0.125379938445
ACH-000916,-0.015310836369600001
ACH-000917,-0.6352255505709999
ACH-000921,-0.30710128079300003
ACH-000924,-0.0980405794025
ACH-000926,-0.228257052498
ACH-000928,-0.0784068792825
ACH-000929,-0.36238520052
ACH-000932,-0.375967848643
ACH-000935,-0.014268137994299998
ACH-000936,-0.32103307182199997
ACH-000937,-0.298338910915
ACH-000938,-0.00466606880375
ACH-000939,-0.327543039752
ACH-000941,-0.342549476853
ACH-000943,-0.277034380031
ACH-000946,-0.334657576308
ACH-000947,-0.304460480127
ACH-000948,-0.09509565721049999
ACH-000950,-0.283206437994
ACH-000953,-0.12119588684699999
ACH-000957,-0.47752503541
ACH-000958,0.08492001958180001
ACH-000960,-0.202996268859
ACH-000963,-0.36349492036799996
ACH-000968,-0.112253214103
ACH-000969,-0.168196040155
ACH-000973,-0.216398774139
ACH-000974,-0.491159820776
ACH-000975,-0.101802540831
ACH-000976,-0.20603343401299998
ACH-000978,-0.015918962421
ACH-000980,-0.119968490451
ACH-000984,-0.261860808501
ACH-000986,-0.328820537753
ACH-000988,-0.035241051794800006
ACH-000993,-0.0386451419845
ACH-000994,0.0601355740343
ACH-000996,-0.105372111369
ACH-001001,-0.125829643442
ACH-001020,-0.44630220139300003
ACH-001028,-0.170347772073
ACH-001031,-0.0602344387955
ACH-001038,-0.22489708728500002
ACH-001048,-0.355694102491
ACH-001050,-0.10080040259199999
ACH-001053,0.007259586608439999
ACH-001054,-0.0922919332089
ACH-001061,-0.24169776007100002
ACH-001067,-0.0615629843002
ACH-001075,-0.387998701747
ACH-001096,-0.12089091947999998
ACH-001128,-0.603849011857
ACH-001134,0.0747072797997
ACH-001151,-0.120040598795
ACH-001163,-0.19983620768
ACH-001164,-0.218740010264
ACH-001173,-0.133194093523
ACH-001183,-0.192907408651
ACH-001184,0.17784019785799998
ACH-001190,-0.186864653834
ACH-001192,-0.005057867922149999
ACH-001193,-0.228852657571
ACH-001196,-0.10686431988
ACH-001197,-0.34856575295500003
ACH-001205,-0.112045698959
ACH-001211,-0.41002591881800005
ACH-001212,-0.222569867306
ACH-001228,-0.196940363843
ACH-001232,-0.165677613164
ACH-001239,-0.170429061046
ACH-001274,-0.0970998383408
ACH-001275,-0.19156566826
ACH-001277,-0.12315668188500001
ACH-001278,-0.157930440046
ACH-001280,-0.056186616266700004
ACH-001283,-0.222835746912
ACH-001289,-0.295289598368
ACH-001295,-0.10488138815400001
ACH-001300,-0.13729730821699998
ACH-001301,-0.20664364394
ACH-001302,0.18530366252900002
ACH-001303,-0.046394687030800005
ACH-001306,-0.0289971684008
ACH-001318,-0.0781599477152
ACH-001322,-0.266654475272
ACH-001328,-0.25196064935400003
ACH-001332,0.10529693578299999
ACH-001333,-0.127986704922
ACH-001336,-0.0255589097687
ACH-001340,-0.281537116578
ACH-001346,-0.424353308491
ACH-001353,-0.265745279805
ACH-001354,-0.22258007341699998
ACH-001367,-0.49741829133500004
ACH-001368,-0.375350860641
ACH-001374,-0.43319612099699994
ACH-001375,-0.36597341868100003
ACH-001377,-0.167704751521
ACH-001380,-0.153170266026
ACH-001391,-0.0494801469168
ACH-001407,-0.0116611009576
ACH-001408,-0.336981241377
ACH-001413,-0.39444340251000004
ACH-001430,-0.332916338732
ACH-001431,-0.0428893602309
ACH-001450,-0.29635175083799997
ACH-001496,-0.21673306205600001
ACH-001500,-0.118347823706
ACH-001521,-0.125976759529
ACH-001523,-0.42196688509999997
ACH-001532,-0.242267133496
ACH-001536,0.005455026467800001
ACH-001550,-0.410925898677
ACH-001552,-0.0384612628373
ACH-001554,-0.28707134321
ACH-001645,-0.00948180517394
ACH-001654,-0.255832191922
ACH-001715,-0.173897012052
ACH-001735,-0.17337876838100003
ACH-001736,-0.0323938998293
ACH-001737,-0.146264182599
ACH-001740,-0.08532872435990001
ACH-001745,0.0302423516802
ACH-001750,-0.082900738594
ACH-001765,-0.06226333813709999
ACH-001956,-0.22586425183699999
ACH-001957,-0.228908593004
