,PCSK2 (5126)
ACH-000004,0.00730907659877
ACH-000007,0.105185746412
ACH-000009,0.174154886251
ACH-000011,0.0901706458508
ACH-000012,0.148745813112
ACH-000013,0.09991474730739999
ACH-000014,0.0968010335747
ACH-000015,0.173360944283
ACH-000017,-0.029854390820400003
ACH-000018,0.121120076545
ACH-000019,0.363666102688
ACH-000021,0.21217160489300002
ACH-000022,0.07151996194110001
ACH-000025,0.292475552884
ACH-000028,0.0610033775774
ACH-000030,0.185687633711
ACH-000035,0.134959219173
ACH-000036,0.0870722024271
ACH-000037,0.212906160053
ACH-000039,0.09257371924339998
ACH-000040,-0.0310151278241
ACH-000041,0.091190810946
ACH-000042,-0.0429194934861
ACH-000045,0.0575180046964
ACH-000047,0.072759963355
ACH-000052,0.259057075464
ACH-000053,0.0666224852501
ACH-000054,0.100738845819
ACH-000055,0.0312727997992
ACH-000060,-0.0706221715774
ACH-000067,0.023365190498
ACH-000070,0.037452582816199995
ACH-000075,0.171965771893
ACH-000078,0.34706262923299996
ACH-000082,0.0917877312428
ACH-000085,0.205492047141
ACH-000086,0.157487797636
ACH-000087,0.189200160717
ACH-000092,0.171717607529
ACH-000095,0.08946960849020001
ACH-000097,0.128944641224
ACH-000098,0.202728828418
ACH-000099,0.051436885381
ACH-000108,0.135561914463
ACH-000113,0.07158282454260001
ACH-000115,0.102966106208
ACH-000116,0.0526826535384
ACH-000118,0.048958811878399996
ACH-000120,0.177899257605
ACH-000123,0.103013586027
ACH-000127,0.167635676963
ACH-000128,0.0098319696007
ACH-000132,0.19399809249699998
ACH-000133,0.0875966381096
ACH-000137,0.0477572101169
ACH-000138,0.2322153684
ACH-000142,0.32297942459199996
ACH-000143,0.0030122466876899997
ACH-000146,0.054571857956300006
ACH-000148,0.163105387305
ACH-000150,0.0685991360934
ACH-000152,0.232814711959
ACH-000153,-0.102139588813
ACH-000159,0.177684545099
ACH-000160,0.0667148291806
ACH-000163,0.0687239069052
ACH-000167,0.09923283345239998
ACH-000168,0.323003086591
ACH-000169,0.18224253174600002
ACH-000178,-0.056005091942099995
ACH-000182,0.050640977853699996
ACH-000183,0.208396887394
ACH-000188,0.132030324301
ACH-000189,0.152783954549
ACH-000190,0.32413640633699997
