,ACAD9 (28976)
ACH-000004,-0.316172296609
ACH-000007,-0.537785941333
ACH-000009,-0.365106230779
ACH-000011,-0.00514339713813
ACH-000012,-0.489916841966
ACH-000013,-0.209652153015
ACH-000014,-0.38716026913
ACH-000015,-0.362556168247
ACH-000017,-0.148684557431
ACH-000018,-0.295691305389
ACH-000019,-0.251396547706
ACH-000021,-0.302258659952
ACH-000022,-0.140583446917
ACH-000025,-0.46620809040600003
ACH-000028,-0.439899350999
ACH-000030,-0.301220971034
ACH-000035,-0.5534239995660001
ACH-000036,-0.0289298056586
ACH-000037,-0.20891864696899998
ACH-000039,-0.520386475954
ACH-000040,-0.248650999254
ACH-000041,-0.282238761849
ACH-000042,-0.210934468713
ACH-000045,-0.465882139794
ACH-000047,-0.55721820721
ACH-000052,-0.41415635747199997
ACH-000053,-0.275298450288
ACH-000054,-0.22934985614300002
ACH-000055,-0.129615537738
ACH-000060,-0.558517637009
ACH-000067,-0.250490374902
ACH-000070,-0.35330895478
ACH-000075,-0.24078616169
ACH-000078,-0.48047281534999997
ACH-000082,-0.08419314219039999
ACH-000085,-0.504798324848
ACH-000086,-0.326185363757
ACH-000087,-0.522219211028
ACH-000092,-0.324647013067
ACH-000095,-0.128856536574
ACH-000097,-0.255631496507
ACH-000098,-0.290278091776
ACH-000099,-0.328047567123
ACH-000108,-0.13624069271199998
ACH-000113,-0.48113159630400004
ACH-000115,-0.45077853326800005
ACH-000116,-0.171062126633
ACH-000118,-0.631450087572
ACH-000120,-0.268004947917
ACH-000123,-0.257208659482
ACH-000127,-0.38186362814400004
ACH-000128,-0.409346043733
ACH-000132,-0.272979509605
ACH-000133,-0.146008994065
ACH-000137,-0.279311724622
ACH-000138,-0.446730085972
ACH-000142,-0.224690655671
ACH-000143,-0.26248954062
ACH-000146,0.0407087049371
ACH-000148,-0.33994800062700004
ACH-000150,-0.270872329133
ACH-000152,-0.33223498235800003
ACH-000153,-0.20192682755199998
ACH-000159,-0.159681027318
ACH-000160,-0.35459728133900004
ACH-000163,-0.338073857475
ACH-000167,-0.175739264679
ACH-000168,-0.07411513623660002
ACH-000169,-0.288509348527
ACH-000178,-0.111484299063
