,ST20 (400410)
ACH-000356,-0.35018293643200005
ACH-000361,-0.39590205549400004
ACH-000362,-0.570186274706
ACH-000363,-0.548155128888
ACH-000364,-0.22391835486900002
ACH-000365,-0.392573701941
ACH-000366,-0.176978115042
ACH-000368,-0.153327592303
ACH-000374,-0.585978200643
ACH-000375,-0.457919026571
ACH-000376,-0.371227529793
ACH-000381,-0.498688130109
ACH-000383,-0.540100838637
ACH-000387,-0.340950509042
ACH-000389,-0.24667743776599999
ACH-000390,-0.45452367803000004
ACH-000393,-0.30006202313499997
ACH-000395,-0.383201769639
ACH-000397,-0.46497894543000007
ACH-000401,-0.6208814194250001
ACH-000402,-0.591891555461
ACH-000403,-0.417558836245
ACH-000404,-0.406629925641
ACH-000406,-0.465796815877
ACH-000407,-0.179322344095
ACH-000408,-0.247377492216
ACH-000410,-0.22358738615899998
ACH-000411,-0.49290785166199996
ACH-000414,-0.390258482224
ACH-000415,-0.59317896847
ACH-000416,-0.3060719042
ACH-000420,-0.40546049210999996
ACH-000421,-0.189220405992
ACH-000424,-0.518816163934
ACH-000425,-0.33374014758299997
ACH-000426,-0.56455020667
ACH-000427,-0.6588105986230001
ACH-000433,-0.437330760707
ACH-000436,-0.25900343759100003
ACH-000444,-0.542373955943
ACH-000445,-0.22982343346099998
ACH-000448,-0.478943653457
ACH-000450,-0.344123617103
ACH-000452,-0.555353115998
ACH-000454,-0.43900879099
ACH-000458,-0.35581228711900004
ACH-000459,-0.49694888962800005
ACH-000460,-0.38146646217
ACH-000461,-0.463387167416
ACH-000463,-0.289459237947
ACH-000464,-0.206493225211
ACH-000466,-0.534547270643
ACH-000467,-0.211687270939
ACH-000468,-0.19349005872000002
ACH-000469,-0.42708533909
ACH-000470,-0.535362581539
ACH-000471,-0.47139274313199997
ACH-000472,-0.603758442627
ACH-000473,-0.2854169981
ACH-000475,-0.633860503895
ACH-000476,-0.362355336051
ACH-000477,-0.577438867687
ACH-000480,-0.23907152874
ACH-000481,-0.8025664257969999
ACH-000483,-0.207840159868
ACH-000484,-0.17583866514000002
ACH-000485,-0.62940948493
ACH-000486,-0.577780700913
ACH-000487,-0.5070088702000001
ACH-000488,-0.326026064329
ACH-000490,-0.249878696692
ACH-000491,-0.33367198760600003
ACH-000495,-0.346047367145
ACH-000496,-0.396868114737
ACH-000499,-0.505290758539
ACH-000500,-0.396510652522
ACH-000502,-0.274828550512
ACH-000503,-0.655664960073
ACH-000505,-0.211860038254
ACH-000507,-0.337213879309
ACH-000510,-0.36768308825900003
ACH-000511,-0.41376515912399997
ACH-000512,-0.599532787539
ACH-000516,-0.781809213558
ACH-000517,-0.562200831715
ACH-000518,-0.329710831072
ACH-000520,-0.414249838107
ACH-000521,-0.435093296309
ACH-000522,-0.598256238238
ACH-000524,-0.579222043213
ACH-000527,-0.478899658541
ACH-000528,-0.407739309558
ACH-000537,-0.45667217779799996
ACH-000541,-0.514234706357
ACH-000542,-0.375098788941
ACH-000544,-0.499877161047
ACH-000545,-0.38614710644699995
ACH-000547,-0.20305669487300002
ACH-000548,-0.433194502261
ACH-000549,-0.317899797148
ACH-000550,-0.201104552274
ACH-000552,-0.292248474256
ACH-000556,-0.5534077126079999
ACH-000557,-0.720972111099
ACH-000570,-0.376204783177
ACH-000571,-0.41615226307
ACH-000573,-0.547901801971
ACH-000576,-0.377233201418
ACH-000580,-0.0860269888586
ACH-000584,-0.616229433206
ACH-000585,-0.587379415115
ACH-000588,-0.324145241973
ACH-000589,-0.42147399747000003
ACH-000591,-0.271392544866
ACH-000593,-0.45027887545
ACH-000600,-0.423475335977
ACH-000601,-0.333282200855
ACH-000604,-0.5848695846249999
ACH-000605,-0.503026093433
ACH-000606,-0.229148182626
ACH-000608,-1.05923927591
ACH-000614,-0.221750277502
ACH-000616,-0.199912321446
ACH-000618,-0.43139063613999995
ACH-000619,-0.36897385915299996
ACH-000620,-0.507340872399
ACH-000621,-0.533222113456
ACH-000622,-0.259482715928
ACH-000623,-0.43252692203299997
ACH-000624,-0.539837774067
ACH-000627,-0.208534614579
ACH-000630,-0.36684108105200003
ACH-000632,-0.587212441062
ACH-000633,-0.254740748861
ACH-000637,-0.530960011277
ACH-000638,-0.340661236453
ACH-000646,-0.445745338815
ACH-000647,-0.6100448822600001
ACH-000648,-0.519610634449
ACH-000649,-0.30840644047800003
ACH-000651,-0.365666853001
ACH-000652,-0.419527154165
ACH-000653,-0.5509072537690001
ACH-000657,-0.42969686971999993
ACH-000658,-0.392915162072
ACH-000661,-0.324164744004
ACH-000662,-0.482611960886
ACH-000663,-0.633242357789
ACH-000665,-0.310537443067
ACH-000671,-0.49138938062200005
ACH-000673,-0.47104993517
ACH-000676,-0.328882618603
ACH-000677,-0.12586740511299999
ACH-000681,-0.495365507731
ACH-000682,-0.382328329907
ACH-000683,-0.49295078823700006
ACH-000684,-0.07037438779210001
ACH-000688,-0.388056942524
ACH-000693,-0.526287928269
ACH-000694,-0.5191823574159999
ACH-000695,-0.6032858722
ACH-000696,-0.39441186516599996
ACH-000697,-0.187422430625
ACH-000699,-0.517377493599
ACH-000701,-0.461627873371
ACH-000706,-0.524195992129
ACH-000711,-0.5796185047119999
ACH-000713,-0.338264048931
ACH-000714,-0.31969202369800004
ACH-000718,-0.477132846704
ACH-000720,-0.217890800702
ACH-000721,-0.282575917432
ACH-000724,-0.9248736322740001
ACH-000725,-0.494775386698
ACH-000732,-0.215719819573
ACH-000734,-0.340951910664
ACH-000735,-0.44015124482199997
ACH-000736,-0.29775591402
ACH-000738,-0.49833163570100003
ACH-000746,-0.544880966017
ACH-000747,-0.290458802223
ACH-000748,-0.33368577454
ACH-000753,-0.397473792746
ACH-000756,-0.547857394095
ACH-000757,-0.495368046406
ACH-000758,-0.405903940092
ACH-000760,-0.23037481845199997
ACH-000763,-0.617755190025
ACH-000764,-0.28740626508699996
ACH-000765,-0.300146009414
ACH-000766,-0.590195703076
ACH-000767,-0.34967605843099997
ACH-000768,-0.31527074798300003
ACH-000769,-0.44080073499399997
ACH-000770,-0.543906345604
ACH-000771,-0.322515793598
ACH-000773,-0.287027219822
ACH-000776,-0.380261649146
ACH-000777,-0.37091654691
ACH-000778,-0.25563168794
ACH-000781,-0.555878811546
ACH-000782,-0.27995652055799997
ACH-000783,-0.563575444406
ACH-000784,-0.537863508682
ACH-000785,-0.555701159443
ACH-000787,-0.283079074427
ACH-000788,-0.536286759313
ACH-000791,-0.129328052094
ACH-000792,-0.20440442548
ACH-000794,-0.338245793067
ACH-000796,-0.197273000817
ACH-000799,-0.0465690413985
ACH-000800,-0.338975849499
ACH-000802,-0.36256520669500003
ACH-000804,-0.410131556075
ACH-000805,-0.406528347316
ACH-000809,-0.56073223891
ACH-000810,-0.777185073611
ACH-000811,-0.561653475491
ACH-000817,-0.504469496393
ACH-000819,-0.26106377247900003
ACH-000820,-0.1453513821
ACH-000821,-0.46249984478699996
ACH-000822,-0.444949642985
ACH-000823,-0.378532991688
ACH-000824,-0.5432009640609999
ACH-000827,-0.40380624442199997
ACH-000829,-0.667498799709
ACH-000831,-0.460444242796
ACH-000832,-0.32253549782200003
ACH-000833,-0.244560590418
ACH-000834,-0.304312463066
ACH-000835,-0.286748419315
ACH-000836,-0.529940691207
ACH-000837,-0.509600298203
ACH-000838,-0.42165917334799996
ACH-000839,-0.303145071083
ACH-000840,-0.5345153228899999
ACH-000841,-0.40711416332199996
ACH-000843,-0.5357891360329999
ACH-000846,-0.38029822015799997
ACH-000847,-0.23183304518300002
ACH-000848,-0.205878797821
ACH-000849,-0.549666259389
ACH-000851,-0.272510914113
ACH-000855,-0.40822802223399995
ACH-000856,-0.48592588116400004
ACH-000858,-0.288917529302
ACH-000859,-0.140897115913
ACH-000861,-0.367813907039
ACH-000862,-0.541432471647
ACH-000865,-0.408556280559
ACH-000866,-0.583135247666
ACH-000867,-0.5399430085329999
ACH-000869,-0.41421344751100003
ACH-000872,-0.199100361829
ACH-000873,-0.45265098756300004
ACH-000876,-0.566818460082
ACH-000878,-0.29067001756
ACH-000880,-0.36000360314400004
ACH-000881,-0.294386924328
ACH-000882,-0.360122237784
ACH-000884,-0.256659603481
ACH-000885,-0.456088133923
ACH-000887,-0.442995444399
ACH-000888,-0.283619488205
ACH-000889,-0.6636504440869999
ACH-000890,-0.42313996462700004
ACH-000896,-0.43582621069300004
ACH-000898,-0.301829945607
ACH-000900,-0.357953070731
ACH-000901,-0.31282975833
ACH-000905,-0.20579315054000002
ACH-000906,-0.438842756892
ACH-000907,-0.07760688431860001
ACH-000910,-0.5418666332909999
ACH-000911,-0.31140806939800003
ACH-000912,-0.539583300379
ACH-000913,-0.42443230700199996
ACH-000915,-0.23521625005199998
ACH-000916,-0.151585948281
ACH-000917,-0.288273476497
ACH-000921,-0.368136903952
ACH-000924,-0.480194639134
ACH-000926,-0.24500130347
ACH-000928,-0.6147944001650001
ACH-000929,-0.500321033032
ACH-000932,-0.376933394407
ACH-000935,-0.356951011567
ACH-000936,-0.6432321579079999
ACH-000937,-0.60335838267
ACH-000938,-0.424921661594
ACH-000939,-0.271563421111
ACH-000941,-0.558815135792
ACH-000943,-0.35680335598000007
ACH-000946,-0.37664207131
ACH-000947,-0.43958171634099996
ACH-000948,-0.447798633438
ACH-000950,-0.502183379648
ACH-000953,-0.43941221468900005
ACH-000957,-0.277407747834
ACH-000958,-0.320718466884
ACH-000960,-0.530955560282
ACH-000963,-1.0804966044
ACH-000968,-0.313402496539
ACH-000969,-0.298174949395
ACH-000973,-0.240441595297
ACH-000974,-0.247743855023
ACH-000975,-0.266131712553
ACH-000976,-0.494501107041
ACH-000978,-0.675273598575
ACH-000980,-0.433104373502
ACH-000984,-0.428020109511
ACH-000986,-0.422730452469
ACH-000988,-0.547386532036
ACH-000993,-0.381044555908
ACH-000994,-0.488169042034
ACH-000996,-0.574469276646
ACH-001001,-0.44305919439400004
ACH-001020,-0.17707893072900002
ACH-001028,-0.450337661663
ACH-001031,-0.570978880585
ACH-001038,-0.600274323874
ACH-001048,-0.25851649468800003
ACH-001050,-0.247184812731
ACH-001053,-0.396466391192
ACH-001054,-0.48917718845299996
ACH-001061,-0.32588345502599997
ACH-001067,-0.39060850663400004
ACH-001075,-0.28582964270399996
ACH-001096,-0.445611517548
ACH-001128,-0.35867214241499995
ACH-001134,-0.283225307443
ACH-001151,-0.34838239094000006
ACH-001163,-0.347320954116
ACH-001164,-0.347028396075
ACH-001173,-0.44031136491899997
ACH-001183,-0.296336170902
ACH-001184,-0.386289225854
ACH-001190,-0.405532428964
ACH-001192,-0.200162575434
ACH-001193,-0.42320778702
ACH-001196,-0.45872911486699997
ACH-001197,-0.430751689211
ACH-001205,-0.322929633933
ACH-001211,-0.318275839462
ACH-001212,0.07178242377510001
ACH-001228,-0.371034678256
ACH-001232,-0.29310061149
ACH-001239,-0.350352818679
ACH-001274,-0.211098617183
ACH-001275,-0.302420801472
ACH-001277,-0.17209242015700002
ACH-001278,-0.516148943726
ACH-001280,-0.564462324617
ACH-001283,-0.256761507845
ACH-001289,-0.281253176689
ACH-001295,-0.477723345491
ACH-001300,-0.557224706606
ACH-001301,-0.293131282289
ACH-001302,-0.580055797656
ACH-001303,-0.731389384029
ACH-001306,-0.42739121490000004
ACH-001318,-0.633902279319
ACH-001322,-0.40357630448
ACH-001328,-0.526021320625
ACH-001332,-0.240790335445
ACH-001333,-0.363018834625
ACH-001336,-0.37803786549199997
ACH-001340,-0.5219119441210001
ACH-001346,-0.282592194186
ACH-001353,-0.472831649127
ACH-001354,-0.437533838383
ACH-001367,-0.5734773315730001
ACH-001368,-0.620193415182
ACH-001374,-0.394795375392
ACH-001375,-0.273752474066
ACH-001377,-0.42224585802500003
ACH-001380,-0.335749249978
ACH-001391,-0.624602962857
ACH-001407,-0.352614058627
ACH-001408,-0.5535624467979999
ACH-001413,-0.388460801585
ACH-001430,-0.6450841109809999
ACH-001431,-0.632150571484
ACH-001450,-0.46967316067299997
ACH-001496,-0.120624164553
ACH-001500,-0.449648884569
ACH-001521,-0.374152967416
ACH-001523,-0.5232894706800001
ACH-001532,-0.610468504281
ACH-001536,-0.23522855333
ACH-001550,-0.628722009962
ACH-001552,-0.440529143555
ACH-001554,-0.41069004123499997
ACH-001645,-0.283102666781
ACH-001654,-0.42299845121699997
ACH-001715,-0.274312279881
ACH-001735,-0.32863183547499997
ACH-001736,-0.44392911770300003
ACH-001737,-0.606226636695
ACH-001740,-0.412642264299
ACH-001745,-0.445931679763
ACH-001750,-0.36485215625600004
ACH-001765,-0.263715414857
ACH-001956,-0.549748939683
ACH-001957,-0.210299931157
