,NIM1K (167359)
ACH-000004,-0.041146641010000005
ACH-000007,-0.0995091462462
ACH-000009,-0.0201091881871
ACH-000011,0.0780660671458
ACH-000012,-0.08972475840260001
ACH-000013,0.0241065242721
ACH-000014,-0.397412238005
ACH-000015,-0.12794469029000002
ACH-000017,-0.138950651348
ACH-000018,0.074369171708
ACH-000019,0.346740219485
ACH-000021,-0.09601626796289998
ACH-000022,0.107648112403
ACH-000025,0.11561875421599999
ACH-000028,0.188848196351
ACH-000030,0.111083644331
ACH-000035,0.10897996650399999
ACH-000036,-0.047514194819599995
ACH-000037,-0.25818432141
ACH-000039,-0.207272327445
ACH-000040,-0.0223742502841
ACH-000041,-0.0843056446346
ACH-000042,-0.0797368405123
ACH-000045,0.0726879849516
ACH-000047,0.10254341070499999
ACH-000052,-0.132585152325
ACH-000053,-0.104469354891
ACH-000054,-0.13510670084100002
ACH-000055,0.0855343537876
ACH-000060,-0.09263573897369999
ACH-000067,0.008061564631310001
ACH-000070,-0.229609002363
ACH-000075,0.0491886701456
ACH-000078,0.0215966503647
ACH-000082,-0.0100842034751
ACH-000085,0.133344656194
ACH-000086,0.0479796773713
ACH-000087,-0.0071465893346999996
ACH-000092,-0.054653140752499996
ACH-000095,-0.0401351342529
ACH-000097,0.0443357632424
ACH-000098,-0.11600360909099999
ACH-000099,-0.087781101054
ACH-000108,-0.055761696598399996
ACH-000113,-0.09040631839789999
ACH-000115,0.04721628978569999
ACH-000116,0.129279300171
ACH-000118,-0.138938943635
ACH-000120,0.00396356933674
ACH-000123,-0.04908505684230001
ACH-000127,-0.11259064951400001
ACH-000128,0.08489516384029999
ACH-000132,0.10751612394400001
ACH-000133,0.125005924184
ACH-000137,0.017754202232999998
ACH-000138,0.0129979444804
ACH-000142,0.0684849557623
ACH-000143,-0.116035318608
ACH-000146,-0.169908226877
ACH-000148,-0.026814192271599997
ACH-000150,-0.052605751074
ACH-000152,-0.00507458647807
ACH-000153,0.105756462981
ACH-000159,-0.08750070592010001
ACH-000160,0.0659382809251
ACH-000163,-0.0036620211107399997
ACH-000167,0.30459590346099996
ACH-000168,-0.0887411789377
ACH-000169,0.0674105778491
ACH-000178,0.0493964595302
ACH-000182,-0.0613907918721
ACH-000183,-0.0799875453625
ACH-000188,0.0844116691702
ACH-000189,0.0893790877374
ACH-000190,0.126652165337
ACH-000198,-0.00996014307856
ACH-000204,-0.16465728669000002
ACH-000206,-0.318296824343
ACH-000207,-0.040084363768
ACH-000211,-0.004154249623860001
ACH-000215,-0.027234493371099996
ACH-000221,-0.0964151712228
ACH-000222,-0.0428285148049
ACH-000223,0.11342228794000002
ACH-000226,-0.08754477527599999
ACH-000227,0.121660592285
ACH-000228,-0.0707238072103
ACH-000231,-0.0042261786722399995
ACH-000232,0.011730459906
ACH-000233,0.023047886671799998
ACH-000234,0.0953861209206
ACH-000235,0.0379027221233
ACH-000237,0.043741661277800006
ACH-000238,0.10695975883600001
ACH-000243,0.00222015407816
ACH-000244,-0.141399915614
ACH-000246,-0.018253304324900004
ACH-000248,0.11188754939500001
ACH-000250,-0.00225527337175
ACH-000251,0.030794942697799997
ACH-000253,-0.0289710166223
ACH-000255,0.012129452962299999
ACH-000256,0.129165499968
ACH-000257,-0.168425313228
ACH-000258,0.161788336963
ACH-000259,-0.11017140798399999
ACH-000260,-0.0912188782549
ACH-000261,0.0536970975691
ACH-000262,-0.335510965196
ACH-000263,-0.221853019703
ACH-000264,-0.0731508176062
ACH-000265,-0.07849094030389998
ACH-000266,-0.0745122542951
ACH-000272,0.03483874555230001
ACH-000273,0.0521487150806
ACH-000274,0.004255373802639999
ACH-000277,-0.07447289903280001
ACH-000278,-0.0665092667814
ACH-000279,-0.11492804875399999
ACH-000280,-0.0027946416206200003
ACH-000281,0.0710005891155
ACH-000288,-0.028717537239900004
ACH-000291,0.0805303783098
ACH-000293,-0.0999418968834
ACH-000294,0.015520457776899999
ACH-000295,0.0526515836759
ACH-000296,0.100122643815
ACH-000302,0.012926934134
ACH-000304,-0.11533169934800001
ACH-000307,-0.112908659476
ACH-000308,-0.08736346689039999
ACH-000310,0.041390859417800005
ACH-000311,-0.08091480390219999
ACH-000312,-0.00459139350747
ACH-000315,-0.190711722315
ACH-000316,0.024706615515400005
ACH-000317,0.14539545417199998
ACH-000318,0.14332645438
ACH-000319,-0.00702621330542
ACH-000320,0.05650851558730001
ACH-000322,0.130644344541
ACH-000323,-0.264288187381
ACH-000324,-0.156301130229
ACH-000329,-0.0620669080525
ACH-000330,-0.0749961434261
ACH-000331,-0.02206216386
ACH-000332,-0.0786012712804
ACH-000334,0.18276949674899998
ACH-000335,0.006019479104890001
ACH-000336,-0.137553781705
ACH-000337,-0.015415048481399999
ACH-000339,0.0037722828902800004
ACH-000341,-0.0367687277107
ACH-000348,0.0348828353984
ACH-000350,-0.0410877347323
ACH-000352,-0.0658974463296
