,SPSB1 (80176)
ACH-000004,-0.131281202049
ACH-000007,-0.07677509934669999
ACH-000009,-0.108532195339
ACH-000011,-0.0173892710454
ACH-000012,-0.158479419591
ACH-000013,-0.09830662238360001
ACH-000014,-0.230958875388
ACH-000015,-0.166002221619
ACH-000017,-0.29346489951
ACH-000018,-0.299502273588
ACH-000019,-0.305277844193
ACH-000021,-0.09025965337549999
ACH-000022,-0.0627837873338
ACH-000025,-0.179916366766
ACH-000028,-0.0370893874387
ACH-000030,-0.15707249126199999
ACH-000035,-0.290820197096
ACH-000036,-0.055490613529000005
ACH-000037,-0.157390065106
ACH-000039,0.158698427162
ACH-000040,-0.266974551931
ACH-000041,-0.300682585239
ACH-000042,-0.156119910759
ACH-000045,-0.29501423633699997
ACH-000047,-0.09404019400000001
ACH-000052,-0.114421812635
ACH-000053,-0.13165873429400002
ACH-000054,-0.155447348266
ACH-000055,0.136978770432
ACH-000060,-0.33843470741400006
ACH-000067,-0.340204739565
ACH-000070,-0.152878964312
ACH-000075,-0.39447895877899997
ACH-000078,-0.11781512306700001
ACH-000082,-0.164696756423
ACH-000085,-0.16897668866
ACH-000086,-0.231430694192
ACH-000087,-0.388268381795
ACH-000092,-0.241869133001
ACH-000095,-0.174924500915
ACH-000097,-0.20236453918699998
ACH-000098,-0.25916033228199997
ACH-000099,-0.10602076612700001
ACH-000108,-0.256464505
ACH-000113,-0.16875553404899998
ACH-000115,-0.15126052478399998
ACH-000116,-0.198206809117
ACH-000118,-0.129022422582
ACH-000120,-0.309589049061
ACH-000123,-0.0644332357958
ACH-000127,-0.155077179141
ACH-000128,-0.11640867088700001
ACH-000132,-0.128730995165
ACH-000133,-0.167724049338
ACH-000137,-0.09439903149000001
ACH-000138,-0.077497710957
ACH-000142,-0.09452258436969999
ACH-000143,0.136087348235
ACH-000146,-0.17677881490800001
ACH-000148,-0.180242439945
ACH-000150,-0.29630343752599997
ACH-000152,-0.18018617932300002
ACH-000153,-0.109046587854
ACH-000159,-0.157795098227
ACH-000160,-0.322976509907
ACH-000163,-0.24149286975
ACH-000167,-0.379391844064
ACH-000168,-0.12940800171800002
ACH-000169,-0.248442046377
ACH-000178,-0.178602734507
ACH-000182,-0.160736415928
ACH-000183,-0.214000966169
ACH-000188,-0.184512745624
ACH-000189,-0.353232990852
ACH-000190,-0.204332594008
ACH-000198,-0.171666982797
ACH-000204,-0.0628803831446
ACH-000206,-0.302468239762
ACH-000207,0.06881691549060001
ACH-000211,-0.26109717799000004
ACH-000215,-0.316915010364
ACH-000221,-0.187435491512
ACH-000222,-0.285398072362
ACH-000223,-0.106116135193
ACH-000226,-0.0627830853728
ACH-000227,-0.299534503525
ACH-000228,-0.303159169779
ACH-000231,-0.187277175825
ACH-000232,-0.109331553138
ACH-000233,-0.291538399558
ACH-000234,-0.321734876824
ACH-000235,-0.18178038438000002
ACH-000237,-0.32508837323
ACH-000238,-0.0960646490229
ACH-000243,-0.104657416403
ACH-000244,0.11747678138800001
ACH-000246,-0.216686154124
ACH-000248,-0.21499259575100002
ACH-000250,-0.162359438829
ACH-000251,-0.014137870359799999
ACH-000253,-0.0552415579785
ACH-000255,-0.139632802983
ACH-000256,-0.394249084814
ACH-000257,-0.486126481097
ACH-000258,-0.039641250069199996
ACH-000259,-0.127782370837
ACH-000260,-0.14292622057
ACH-000261,-0.0432144334491
ACH-000262,-0.035869373259699994
ACH-000263,0.144918887233
ACH-000264,-0.211379436011
ACH-000265,-0.124091433551
ACH-000266,-0.17601965612599998
ACH-000272,-0.19747381082
ACH-000273,0.0212362825127
ACH-000274,-0.160910863188
ACH-000277,-0.0259128523887
ACH-000278,-0.284904119406
ACH-000279,-0.313556150329
ACH-000280,-0.165026443203
ACH-000281,-0.20216399532200002
ACH-000288,-0.350776051362
ACH-000291,-0.180245802603
ACH-000293,-0.323932776155
ACH-000294,-0.159726961777
ACH-000295,-0.38930370596
ACH-000296,-0.26271276921500003
ACH-000302,-0.20174018993
ACH-000304,-0.0558127005529
ACH-000307,-0.11556419997400001
ACH-000308,-0.23498831398000003
ACH-000310,-0.140758912449
ACH-000311,-0.15452823577400002
ACH-000312,-0.304794448988
ACH-000315,-0.162304584276
ACH-000316,-0.323836247262
ACH-000317,-0.135144362071
ACH-000318,-0.18470103274500002
ACH-000319,-0.0103102495347
ACH-000320,-0.00210399806568
ACH-000322,-0.210542527095
ACH-000323,-0.185162647475
ACH-000324,-0.042692934276199995
ACH-000329,-0.246377540561
ACH-000330,-0.242546351668
ACH-000331,-0.18094084318599998
ACH-000332,-0.0546553046846
ACH-000334,-0.1660739329
ACH-000335,-0.287269284156
ACH-000336,-0.263771846462
ACH-000337,-0.23428034773200002
ACH-000339,0.06685659269159999
ACH-000341,-0.0320935760552
ACH-000348,-0.21650908988
ACH-000350,-0.144107444366
ACH-000352,-0.124355076915
ACH-000356,-0.10349453495300001
ACH-000361,0.0356718800299
ACH-000362,-0.148948098112
ACH-000363,-0.29910441687
ACH-000364,-0.282033939718
ACH-000365,-0.12778445420600001
ACH-000366,-0.114214237784
ACH-000368,-0.08416515097419999
ACH-000374,-0.18400480000999997
ACH-000375,-0.236068129119
ACH-000376,-0.202484786712
ACH-000381,-0.148337892107
