,OR5H1 (26341)
ACH-000004,-0.0404327493107
ACH-000007,-0.238365896512
ACH-000009,-0.34134705263099996
ACH-000011,0.16603782956
ACH-000012,-0.20533847678599998
ACH-000013,0.00715064280754
ACH-000014,-0.309760181857
ACH-000015,-0.166084678982
ACH-000017,-0.311974965518
ACH-000018,-0.334903753292
ACH-000019,-0.575999344043
ACH-000021,-0.438041951648
ACH-000022,-0.177400939938
ACH-000025,-0.288033001428
ACH-000028,-0.424092787218
ACH-000030,-0.24554964247900002
ACH-000035,-0.08076010439989999
ACH-000036,-0.49238873173299996
ACH-000037,-0.25985865325
ACH-000039,-0.42184171721999997
ACH-000040,-0.25309915104
ACH-000041,-0.210989990078
ACH-000042,-0.246810733019
ACH-000045,-0.270577319202
ACH-000047,-0.079306043454
ACH-000052,-0.36471014211900005
ACH-000053,-0.31233456487399996
ACH-000054,-0.38273591141
ACH-000055,-0.220039310611
ACH-000060,-0.44215178728200005
ACH-000067,-0.407267579551
ACH-000070,-0.166091141625
ACH-000075,-0.430954425666
ACH-000078,-0.29047960946999996
ACH-000082,-0.142084292085
ACH-000085,-0.251925743237
ACH-000086,-0.293656547034
ACH-000087,-0.306666098251
ACH-000092,-0.14033706721699998
ACH-000095,-0.65364723312
ACH-000097,-0.411571756329
ACH-000098,-0.0719013958046
ACH-000099,-0.145503767419
ACH-000108,-0.323893166494
ACH-000113,-0.34304012138800005
ACH-000115,0.03734387064690001
ACH-000116,-0.40900353909500003
ACH-000118,-0.196086860398
ACH-000120,-0.26070536177
ACH-000123,-0.415500526146
ACH-000127,-0.265388542185
ACH-000128,-0.5553809965209999
ACH-000132,-0.363350838512
ACH-000133,-0.131116949332
ACH-000137,-0.05571148910080001
ACH-000138,-0.32957845696800003
ACH-000142,-0.250863027113
ACH-000143,-0.174633456048
ACH-000146,-0.167517703783
ACH-000148,-0.088443005476
ACH-000150,-0.174328943693
ACH-000152,-0.293555836342
ACH-000153,-0.268472189184
ACH-000159,-0.208311058391
ACH-000160,-0.105482056526
ACH-000163,-0.405731626276
ACH-000167,-0.315781178511
ACH-000168,-0.425613307412
ACH-000169,-0.139770383122
ACH-000178,-0.308710263638
ACH-000182,-0.231110510722
ACH-000183,-0.0508824654588
ACH-000188,-0.044418263626100005
ACH-000189,-0.161708556311
ACH-000190,-0.332242518933
ACH-000198,-0.214059099981
ACH-000204,-0.129365590155
ACH-000206,-0.21501879950199998
ACH-000207,-0.758943302771
ACH-000211,-0.239803875448
ACH-000215,-0.14366278085
ACH-000221,-0.22935351573600002
ACH-000222,-0.44157112233499995
ACH-000223,-0.0649097982886
ACH-000226,-0.23427221911999996
ACH-000227,-0.08454950623189998
ACH-000228,-0.346047517521
ACH-000231,-0.278132128288
ACH-000232,-0.329931534709
ACH-000233,-0.20102383730099999
ACH-000234,-0.113782742694
ACH-000235,-0.29898572324
ACH-000237,-0.343646620299
ACH-000238,-0.011894125282799999
ACH-000243,-0.21980733212200002
ACH-000244,-0.147126640567
ACH-000246,-0.214097566104
ACH-000248,-0.382691117782
ACH-000250,-0.20883666765099998
ACH-000251,-0.250065263311
ACH-000253,-0.310423009279
ACH-000255,-0.0630155195221
ACH-000256,-0.418376875128
ACH-000257,-0.051304904207499995
ACH-000258,-0.31571515670600003
ACH-000259,-0.326187947327
ACH-000260,-0.240546044533
ACH-000261,-0.295134456684
ACH-000262,-0.399965669239
ACH-000263,-0.223008017638
ACH-000264,-0.135318212791
ACH-000265,-0.203426433681
ACH-000266,-0.182869462177
ACH-000272,-0.337136005622
ACH-000273,-0.197497999745
