,A4GNT (51146)
ACH-000004,0.337864616116
ACH-000007,0.06307627554499999
ACH-000009,0.011917324259899999
ACH-000011,0.123370850042
ACH-000012,0.262153056715
ACH-000013,0.060291518485199994
ACH-000014,-0.142114536662
ACH-000015,0.23350701533100002
ACH-000017,0.24783119297200001
ACH-000018,0.189769327766
ACH-000019,0.0401572527417
ACH-000021,0.0527761352415
ACH-000022,0.135307140626
ACH-000025,-0.023663294569900004
ACH-000028,-0.0372513278849
ACH-000030,0.12248738969499999
ACH-000035,0.156136635085
ACH-000036,0.284447950928
ACH-000037,0.153271144115
ACH-000039,-0.12709199595999998
ACH-000040,0.0634995601451
ACH-000041,0.272080026554
ACH-000042,0.132635715592
ACH-000045,-0.062015921201300006
ACH-000047,0.0277792860954
ACH-000052,0.155550272046
ACH-000053,0.0283265611229
ACH-000054,0.192860398246
ACH-000055,-0.0433322335526
ACH-000060,0.14101012490700002
ACH-000067,-0.000300269303392
ACH-000070,0.09012670701089999
ACH-000075,-0.131130250885
ACH-000078,0.136101381291
ACH-000082,0.235616190179
ACH-000085,0.055522809370300005
ACH-000086,0.160946544961
ACH-000087,0.159773068465
ACH-000092,0.00576803791314
ACH-000095,0.0818106643403
ACH-000097,0.203525288955
ACH-000098,-0.0440519932286
ACH-000099,0.012118587841399998
ACH-000108,-0.0878188603097
ACH-000113,-0.07037080565
ACH-000115,0.355468284666
ACH-000116,0.215809405194
ACH-000118,0.09342081157700001
ACH-000120,0.136048946043
ACH-000123,0.12214621750299999
ACH-000127,0.189280296648
ACH-000128,-0.215353121391
ACH-000132,-0.00593490055171
ACH-000133,0.033513855414999995
ACH-000137,0.10291855300899999
ACH-000138,0.0172602589972
ACH-000142,0.0163332289255
ACH-000143,0.24372320200800002
ACH-000146,-0.018065892713999998
ACH-000148,0.044655796773199995
ACH-000150,0.372237973455
ACH-000152,0.136825556629
ACH-000153,0.00945582064498
ACH-000159,0.24896319025
ACH-000160,0.0999828888219
ACH-000163,0.11778755787999999
ACH-000167,0.0933633887727
ACH-000168,-0.0765215074799
ACH-000169,0.143495664091
ACH-000178,0.0678578475688
ACH-000182,0.155486785599
ACH-000183,-0.0674059634742
ACH-000188,0.08182210851800001
ACH-000189,-0.0313291790244
ACH-000190,0.06726304855769999
ACH-000198,0.020953041982
ACH-000204,-0.0306359660364
ACH-000206,0.161540344033
ACH-000207,0.014007949021900001
ACH-000211,-0.0068570232304
ACH-000215,0.135090299213
ACH-000221,0.14278612484
ACH-000222,0.171328887043
ACH-000223,0.171878592093
ACH-000226,-0.0985080621852
ACH-000227,0.08628955992460001
ACH-000228,0.009631678342549998
ACH-000231,0.00875283938068
ACH-000232,0.0480205665905
ACH-000233,-0.060987837750900005
ACH-000234,-0.014806002430100001
ACH-000235,0.0505799658956
ACH-000237,0.193807556188
ACH-000238,0.042479071833199995
ACH-000243,0.013818309015999999
ACH-000244,0.37002937099
ACH-000246,-0.037293609821599995
ACH-000248,0.196492634438
ACH-000250,0.156810598017
ACH-000251,0.289808403441
ACH-000253,0.21095138913699998
ACH-000255,0.050694120214300004
ACH-000256,0.437595829853
ACH-000257,0.123808151626
ACH-000258,0.0744959273575
ACH-000259,0.071240009078
ACH-000260,0.0291389720052
ACH-000261,0.112601919425
ACH-000262,0.08564447764519999
ACH-000263,-0.009956066010969999
ACH-000264,0.100616324517
ACH-000265,0.10793553144500001
ACH-000266,0.057748595704
ACH-000272,0.0832752387954
ACH-000273,0.106929584952
ACH-000274,0.0772862557565
ACH-000277,0.168952135341
ACH-000278,0.0771024739248
ACH-000279,0.151967600036
ACH-000280,0.025219773959999997
ACH-000281,0.13018356986
ACH-000288,0.20947117511500002
ACH-000291,0.022011001365400004
ACH-000293,0.265929439183
ACH-000294,0.0830307114706
ACH-000295,0.19238919970100002
ACH-000296,0.082510489952
ACH-000302,0.108047450527
ACH-000304,0.024275947646
ACH-000307,0.0336773815017
ACH-000308,0.0790427628007
ACH-000310,-0.153361084117
ACH-000311,0.0817722287308
ACH-000312,0.07161940226210001
ACH-000315,0.11706740706900001
ACH-000316,0.198304374246
ACH-000317,0.06711594506299999
ACH-000318,0.362825991454
ACH-000319,0.191911665221
ACH-000320,-0.0133538948489
ACH-000322,-0.014232376465
ACH-000323,-0.007058258219850001
ACH-000324,-0.00669418951329
ACH-000329,0.184435915899
ACH-000330,0.193927428506
ACH-000331,0.0405627624806
ACH-000332,0.0926940231728
ACH-000334,0.036180886379
ACH-000335,-0.020334217159400002
ACH-000336,-0.0017752899875899998
ACH-000337,0.202047560121
ACH-000339,0.020334630624400003
ACH-000341,-0.134912203809
ACH-000348,0.114593427207
ACH-000350,0.123246362599
ACH-000352,-0.0261184730141
ACH-000356,0.139922439646
ACH-000361,-0.013699065265600002
ACH-000362,0.0942359877992
ACH-000363,0.13297971620500001
ACH-000364,0.22226011306
ACH-000365,-0.005853860386700001
ACH-000366,0.0877678767639
ACH-000368,-0.041536411502099996
