,ITPA (3704)
ACH-000528,-0.179262859516
ACH-000537,-0.040233605636300004
ACH-000541,0.310371094954
ACH-000542,-0.0800418334369
ACH-000544,0.027120870128099998
ACH-000545,-0.10002560949599999
ACH-000547,-0.42331116994
ACH-000548,-0.274609836489
ACH-000549,0.00469047558432
ACH-000550,-0.307711324138
ACH-000552,-0.09784013269860001
ACH-000556,-0.0576976673458
ACH-000557,-0.357419732561
ACH-000570,-0.129101043676
ACH-000571,-0.261381696358
ACH-000573,-0.205484493993
ACH-000576,-0.09087212476800001
ACH-000580,-0.12026371313300001
ACH-000584,-0.0602098661113
ACH-000585,-0.054015602381
ACH-000588,-0.170131793526
ACH-000589,-0.09874360284150001
ACH-000591,-0.104006525434
ACH-000593,-0.203730800326
ACH-000600,-0.0771936889707
ACH-000601,-0.0990214718368
ACH-000604,-0.368371348931
ACH-000605,-0.09375859104149999
ACH-000606,-0.0549983709804
ACH-000608,-0.208150569635
ACH-000614,-0.06990188330569999
ACH-000616,-0.13492495625499998
ACH-000618,0.12707086215399999
ACH-000619,-0.056176644701699995
ACH-000620,-0.020647925404099998
ACH-000621,-0.23590678509799998
ACH-000622,-0.19389689896499998
ACH-000623,-0.261529398122
ACH-000624,-0.161391622259
ACH-000627,-0.208386765192
ACH-000630,-0.017970883241099998
ACH-000632,0.0577595495731
ACH-000633,-0.292909247585
ACH-000637,-0.07995730272000001
ACH-000638,-0.09133327372510001
ACH-000646,0.0406100633508
ACH-000647,-0.221746528524
ACH-000648,-0.158902572108
ACH-000649,-0.147268004056
ACH-000651,-0.21239373237599998
ACH-000652,-0.386907577382
ACH-000653,-0.272749919441
ACH-000657,-0.17104108275199997
ACH-000658,-0.0232437082057
ACH-000661,-0.20013502210700002
ACH-000662,-0.416253881904
ACH-000663,-0.217991499637
ACH-000665,-0.154443222138
ACH-000671,-0.0371897049788
ACH-000673,-0.19700522860300002
ACH-000676,-0.0449878833742
ACH-000677,-0.0388256643335
ACH-000681,-0.244809441056
ACH-000682,-0.124895863103
ACH-000683,-0.11674857899800001
ACH-000684,-0.07497647508880001
ACH-000688,-0.301145337796
ACH-000693,-0.0484947904647
ACH-000694,-0.0632806575227
ACH-000695,-0.0840151823161
ACH-000696,-0.204960987574
ACH-000697,-0.30329069987199997
ACH-000699,-0.25897609105
ACH-000701,-0.225990520453
ACH-000706,-0.0773303944069
ACH-000711,-0.811605156754
ACH-000713,-0.114338197003
ACH-000714,-0.0924309845441
ACH-000718,-0.382440440077
ACH-000720,-0.0944230531515
ACH-000721,-1.13681865885
ACH-000724,-0.45091640828999996
ACH-000725,-0.0812119554756
ACH-000732,-0.198112557425
ACH-000734,-0.0227672040441
ACH-000735,-0.232841698587
ACH-000736,-0.358737964732
ACH-000738,-0.0381299263655
ACH-000746,-0.128736440397
ACH-000747,-0.09810583397119998
ACH-000748,0.030611844522599997
ACH-000753,-0.0517846539626
ACH-000756,-0.252861989597
ACH-000757,-0.27548088699
ACH-000758,-0.101221024655
ACH-000760,-0.21768886735399998
ACH-000763,-0.35284361612899995
ACH-000764,0.0269749850451
ACH-000765,-0.00325154776167
ACH-000766,-0.129709141955
ACH-000767,-0.2164871523
ACH-000768,-0.13446020994000002
ACH-000769,-0.0234755832216
ACH-000770,-0.267115503821
ACH-000771,-0.021870555068299997
ACH-000773,-0.252761490374
ACH-000776,0.024740864868200003
ACH-000777,0.0307323767979
ACH-000778,-0.109054789033
ACH-000781,-0.155639940071
ACH-000782,-0.0487468716511
ACH-000783,-0.0113070861111
ACH-000784,-0.137169421303
ACH-000785,-0.167000703886
ACH-000787,-0.102430135767
ACH-000788,-0.126873760611
ACH-000791,-0.248890154981
ACH-000792,0.0072048711092000004
ACH-000794,-0.00816160270408
ACH-000796,-0.164858945635
ACH-000799,-0.109446623345
ACH-000800,-0.10501749783500001
ACH-000802,-0.089084651361
ACH-000804,-0.137392496172
ACH-000805,0.290072204528
ACH-000809,-0.16784852604800002
ACH-000810,0.0501712068173
ACH-000811,-0.18267272567899998
ACH-000817,0.0779350710107
ACH-000819,-0.161512854547
ACH-000820,-0.113691688462
ACH-000821,0.199135877645
ACH-000822,-0.33287123153000003
ACH-000823,-0.312555114526
ACH-000824,-0.174919585088
ACH-000827,-0.0777439553692
ACH-000829,-0.045082326503
ACH-000831,-0.024878137218299998
ACH-000832,-0.067768034044
ACH-000833,-0.000869138181759
ACH-000834,-0.100802031271
ACH-000835,-0.0856967545566
ACH-000836,-0.152033589473
ACH-000837,-0.138636829008
ACH-000838,0.0481362200729
ACH-000839,-0.105781242326
ACH-000840,0.06521289490860001
ACH-000841,-0.21173437275600002
ACH-000843,0.012089524209999999
ACH-000846,-0.0468608695144
ACH-000847,-0.12385725451099999
ACH-000848,-0.0275176628381
ACH-000849,-0.07417945433039999
ACH-000851,-0.261730280783
ACH-000855,-0.035037757518
ACH-000856,-0.07291321478519999
ACH-000858,-0.0540237798711
ACH-000859,-0.210002421873
ACH-000861,-0.0569300000518
ACH-000862,-0.25547363937199996
ACH-000865,0.0109565400731
ACH-000866,-0.23376812414
ACH-000867,-0.129422464027
ACH-000869,-0.233260991306
ACH-000872,0.012746226854100002
ACH-000873,0.0796945940632
ACH-000876,-0.10872363225
ACH-000878,-0.330116846521
ACH-000880,0.0383499011251
ACH-000881,-0.0633077724774
ACH-000882,-0.044966730736300004
ACH-000884,-0.197788710112
ACH-000885,-0.193587439196
ACH-000887,-0.108626190561
ACH-000888,-0.191603062458
ACH-000889,-0.0719566316139
ACH-000890,0.0664859959731
ACH-000896,-0.113448129818
ACH-000898,-0.0970318488842
ACH-000900,-0.128289694796
ACH-000901,-0.279842444432
ACH-000905,-0.149431993749
ACH-000906,-0.31743730876
ACH-000907,-0.12133509581100001
ACH-000910,-0.0273840740317
ACH-000911,-0.184612244357
ACH-000912,-0.03359947341
ACH-000913,-0.239896395132
ACH-000915,-0.14473559467
ACH-000916,-0.317368202483
ACH-000917,0.0232372687736
ACH-000921,-0.114901824539
ACH-000924,-0.0647085089389
ACH-000926,-0.0993823773434
ACH-000928,-0.190950980462
ACH-000929,0.029971707572300003
ACH-000932,-0.387223870849
ACH-000935,-0.0978234012978
ACH-000936,-0.226497717732
ACH-000937,-0.29902185977400003
ACH-000938,0.03813820347230001
ACH-000939,0.0217244236822
ACH-000941,0.024454789366000002
ACH-000943,-0.11402511378499999
ACH-000946,0.0375990956414
ACH-000947,-0.20545246205499998
ACH-000948,-0.07481457562180001
ACH-000950,-0.112808047945
ACH-000953,0.08550957629019999
ACH-000957,-0.172103245646
ACH-000958,-0.10226273618699999
ACH-000960,-0.10012224730000001
ACH-000963,-0.32993329774999997
ACH-000968,-0.107832510454
ACH-000969,-0.36869081656900005
ACH-000973,-0.0655251436524
ACH-000974,-0.428746481781
ACH-000975,-0.18122825960900002
ACH-000976,-0.26053346161999996
ACH-000978,-0.0480529691968
ACH-000980,-0.263275755065
ACH-000984,-0.25041810476799997
ACH-000986,-0.201399759636
ACH-000988,-0.163117017092
ACH-000993,-0.18136924929200002
ACH-000994,-0.0192476194685
ACH-000996,0.0654489371691
ACH-001001,-0.0657398139039
ACH-001020,-0.314344521802
ACH-001028,-0.170440998365
ACH-001031,-0.126715586489
ACH-001038,-0.194957190874
ACH-001048,-0.138909008219
ACH-001050,0.000492387029768
ACH-001053,-0.245381548142
ACH-001054,-0.244565659712
ACH-001061,-0.291679106545
ACH-001067,-0.314563636303
ACH-001075,-0.008688769946990001
ACH-001096,-0.136561073279
ACH-001128,-0.13292705287599998
ACH-001134,-0.114593023819
ACH-001151,-0.181925245189
ACH-001163,-0.187390010715
ACH-001164,-0.329022982836
ACH-001173,-0.0239931060892
ACH-001183,-0.0814071259078
ACH-001184,-0.127348830092
ACH-001190,-0.0707570843088
ACH-001192,-0.20423459590100002
ACH-001193,-0.0630736640065
ACH-001196,-0.141207889661
ACH-001197,0.0167462178826
ACH-001205,-0.312344693949
ACH-001211,-0.032352542973000005
ACH-001212,-0.347205065903
ACH-001228,-0.15065578749000003
ACH-001232,-0.36624763451
ACH-001239,0.0847635211689
ACH-001274,-0.252230981366
ACH-001275,-0.131934686026
ACH-001277,-0.00621524643555
ACH-001278,0.0176148638005
ACH-001280,-0.167764692804
ACH-001283,-0.0808723565976
ACH-001289,-0.233791787969
ACH-001295,-0.206585490069
ACH-001300,-0.0661450076361
ACH-001301,-0.185143880328
ACH-001302,-0.23264244493900002
ACH-001303,0.07038482715
ACH-001306,-0.154945613328
ACH-001318,-0.19352936035799997
ACH-001322,-0.144152565387
ACH-001328,-0.12223735708599999
ACH-001332,-0.060842259304
ACH-001333,-0.11080118141899999
ACH-001336,-0.0634327897622
ACH-001340,-0.0409220757831
ACH-001346,-0.186408696345
ACH-001353,-0.209898168535
ACH-001354,-0.217914355394
ACH-001367,0.042481340195
ACH-001368,-0.256467206712
ACH-001374,-0.26059379691
ACH-001375,-0.0377563920997
ACH-001377,0.011035943551100002
ACH-001380,-0.100658231659
ACH-001391,-0.205231185462
ACH-001407,0.0160983677569
ACH-001408,-0.171182084491
ACH-001413,-0.357841775109
ACH-001430,-0.242556592155
ACH-001431,-0.238038971589
ACH-001450,0.0339258891129
ACH-001496,-0.098036403569
ACH-001500,-0.27102291989
ACH-001521,-0.122480738085
ACH-001523,-0.103822025569
ACH-001532,-0.161772500633
ACH-001536,-0.351378567495
ACH-001550,-0.151952465181
ACH-001552,0.131679324385
ACH-001554,-0.054804007362900004
ACH-001645,-0.12680067303099998
ACH-001654,-0.174851217833
ACH-001715,-0.0205360673055
ACH-001735,-0.319372363032
ACH-001736,-0.279150010109
ACH-001737,-0.669940278756
ACH-001740,-0.271286772681
ACH-001745,-0.239804204938
ACH-001750,-0.19793012678
ACH-001765,-0.0708770527008
ACH-001956,-0.187103869549
ACH-001957,-0.247059058598
