,YTHDC1 (91746)
ACH-000228,-0.794484169674
ACH-000231,-0.7165914177399999
ACH-000232,-0.199949508197
ACH-000233,-0.607613035363
ACH-000234,-0.32636381880800003
ACH-000235,-0.38745387987700003
ACH-000237,-0.243748886344
ACH-000238,-0.47644667813600006
ACH-000243,-0.759192610565
ACH-000244,-0.506697931718
ACH-000246,-0.255024757418
ACH-000248,-0.485821741316
ACH-000250,-0.509586688976
ACH-000251,-0.669635412214
ACH-000253,-0.471147381288
ACH-000255,-0.796061339736
ACH-000256,-0.9574300295460001
ACH-000257,-0.8561477466740001
ACH-000258,-0.573831729414
ACH-000259,-0.517001754485
ACH-000260,-0.660542678648
ACH-000261,-0.45231833981499997
ACH-000262,-0.6319877661609999
ACH-000263,-0.701237180122
ACH-000264,-0.7603341283439999
ACH-000265,-0.425279631041
ACH-000266,-0.5849098597510001
ACH-000272,-0.7083689148479999
ACH-000273,-0.7315533851
ACH-000274,-0.444191188161
ACH-000277,-0.786452330152
ACH-000278,-0.351109816147
ACH-000279,-0.616643813121
ACH-000280,-0.7427375817
ACH-000281,-0.17301778040100002
ACH-000288,-0.694582362045
ACH-000291,-0.61408118397
ACH-000293,-0.573815393771
ACH-000294,-1.11512150103
ACH-000295,-0.48828637351599996
ACH-000296,-0.6264899368469999
ACH-000302,-0.564030203005
ACH-000304,-0.655035254053
ACH-000307,-0.281598927797
ACH-000308,-0.41429814173
ACH-000310,-0.64344452476
ACH-000311,-0.663175600798
ACH-000312,-0.45289577495
ACH-000315,-0.668897461923
ACH-000316,-0.7187463086579999
ACH-000317,-0.831528530663
ACH-000318,-0.729024312376
ACH-000319,-0.55025138142
ACH-000320,-0.5867362427699999
ACH-000322,-0.643550596751
ACH-000323,-0.5287075119100001
ACH-000324,-0.657026994173
ACH-000329,-0.622999696233
ACH-000330,-0.737922276454
ACH-000331,-0.628371624878
ACH-000332,-0.446806232571
ACH-000334,-1.0116884745899999
ACH-000335,-0.491805910021
ACH-000336,-0.35340926457099997
ACH-000337,-1.0113272155600002
ACH-000339,-0.46691433935000004
ACH-000341,-0.618914603227
ACH-000348,-0.467991316003
ACH-000350,-0.620529467353
ACH-000352,-0.755011676298
ACH-000356,-0.671801463538
ACH-000361,-0.545955588919
ACH-000362,-0.940516890993
ACH-000363,-0.7768663419930001
ACH-000364,-0.48570505064099995
ACH-000365,-0.616981216215
ACH-000366,-0.512128384134
ACH-000368,-0.43772736059100004
ACH-000374,-0.747194582253
ACH-000375,-0.308580695111
ACH-000376,-0.6159504313699999
ACH-000381,-0.6851696469140001
ACH-000383,-0.555878282773
ACH-000387,-0.815624521505
ACH-000389,-0.519075284718
ACH-000390,-0.704209775794
ACH-000393,-0.46073729423500004
ACH-000395,-0.9083571136700002
ACH-000397,-0.495799990285
ACH-000401,-0.319867352293
ACH-000402,-0.778203182062
ACH-000403,-0.8394350283249999
ACH-000404,-0.478984333509
ACH-000406,-0.7770186189730001
ACH-000407,-0.539225280374
ACH-000408,-0.539196613815
ACH-000410,-0.48295986606200003
ACH-000411,-0.5631031924700001
ACH-000414,-0.721289845872
ACH-000415,-0.5635547716629999
ACH-000416,-0.608917167998
ACH-000420,-0.550753329792
ACH-000421,-0.530498441635
ACH-000424,-0.222585584807
ACH-000425,-0.650912329604
ACH-000426,-1.0722069059100001
ACH-000427,-0.765134176617
ACH-000433,-0.246064368645
ACH-000436,-0.41296398456600003
ACH-000444,-0.601053222478
ACH-000445,-0.532051059733
ACH-000448,-0.7170245018510001
ACH-000450,-0.575821183836
ACH-000452,-0.640037754731
ACH-000454,-0.695348469211
ACH-000458,-0.47803323050499996
ACH-000459,-0.8949885584980001
ACH-000460,-0.666297766825
ACH-000461,-0.537688470283
ACH-000463,-0.572031296821
ACH-000464,-0.654354399247
ACH-000466,-0.550680944059
ACH-000467,-0.65174732404
ACH-000468,-0.6770554920119999
ACH-000469,-0.464366681316
ACH-000470,-0.824281011828
ACH-000471,-0.376197957989
ACH-000472,-0.22934099138099998
ACH-000473,-0.931563781436
ACH-000475,-0.88034259975
ACH-000476,-0.487102437373
ACH-000477,-0.821447020803
ACH-000480,-0.528125835009
ACH-000481,-0.568441230795
ACH-000483,-0.717314803416
ACH-000484,-0.47168962585900004
ACH-000485,-0.609796124805
ACH-000486,-0.44960808545100006
ACH-000487,-0.388862752759
ACH-000488,-0.604738918858
ACH-000490,-0.5931599357540001
ACH-000491,-0.39057967228100005
ACH-000495,-0.35412866216399996
ACH-000496,-0.533205639302
ACH-000499,-0.520601691206
ACH-000500,-0.488759234313
ACH-000502,-0.6927208119230001
ACH-000503,-0.41776997285899997
ACH-000505,-0.402939574298
ACH-000507,-0.7068118374060001
ACH-000510,-0.712577561046
ACH-000511,-0.758455776405
ACH-000512,-0.7189360209479999
ACH-000516,-0.40814427318400004
ACH-000517,-0.647153951018
ACH-000518,-0.5815810546369999
ACH-000520,-0.565065717409
ACH-000521,-0.333555178777
ACH-000522,-0.662144559485
ACH-000524,-0.990482579936
ACH-000527,-0.473645020485
ACH-000528,-0.915777567083
ACH-000537,-0.445235690045
ACH-000541,-0.970826026398
ACH-000542,-0.456632426131
ACH-000544,-0.638736050666
ACH-000545,-0.588144410495
ACH-000547,-0.202896269443
ACH-000548,-0.664613908122
ACH-000549,-0.566177405943
ACH-000550,-0.36568328836900005
ACH-000552,-0.466131511951
ACH-000556,-0.74679338725
ACH-000557,-0.818317128401
ACH-000570,-0.528784573314
ACH-000571,-0.536364848408
ACH-000573,-0.749475566022
ACH-000576,-0.594985611188
ACH-000580,-0.630913544548
ACH-000584,-0.593925681357
ACH-000585,-0.49508146453900004
ACH-000588,-0.564749522285
ACH-000589,-0.845124309743
ACH-000591,-0.814476978953
ACH-000593,-0.5282696215730001
ACH-000600,-0.15649247426899998
ACH-000601,-0.821308349795
ACH-000604,-1.10464135472
ACH-000605,-0.633473414069
ACH-000606,-0.857002511172
ACH-000608,-1.23460449675
ACH-000614,-0.5733710556620001
ACH-000616,-0.69432829309
ACH-000618,-0.569085538006
ACH-000619,-0.86520827181
ACH-000620,-0.587817601042
ACH-000621,-0.743509149651
ACH-000622,-0.9568199901379999
ACH-000623,-0.669378857397
ACH-000624,-0.532406038258
ACH-000627,-0.384046820676
ACH-000630,-0.328698894244
ACH-000632,-0.107456218376
ACH-000633,-0.547356535568
ACH-000637,-0.680481076523
ACH-000638,-0.579798166118
ACH-000646,-1.2309255642599999
ACH-000647,-0.682567895135
ACH-000648,-0.7270309325480001
ACH-000649,-0.35518868897600003
ACH-000651,-0.482465468023
ACH-000652,-0.347867006435
ACH-000653,-0.9180651192579999
ACH-000657,-0.677578988529
ACH-000658,-0.6779419484810001
ACH-000661,-0.5538246619330001
ACH-000662,-0.271830966916
ACH-000663,-0.5877416272689999
ACH-000665,-0.422695231185
ACH-000671,-0.46300189924699997
ACH-000673,-0.299128908352
ACH-000676,-0.5325256636519999
ACH-000677,-0.640871831012
ACH-000681,-0.47146894858099997
ACH-000682,-0.5461365420000001
ACH-000683,-0.489712945646
ACH-000684,-0.142620887814
ACH-000688,-0.415183092753
ACH-000693,-0.662792804033
ACH-000694,-0.620933116476
ACH-000695,-0.514720055887
ACH-000696,-0.40708738754699997
ACH-000697,-0.795304219076
ACH-000699,-0.7600166135519999
ACH-000701,-0.741211300712
ACH-000706,-0.809201938393
ACH-000711,-0.748570009579
ACH-000713,-0.49231144922700004
ACH-000714,-0.460827090345
ACH-000718,-0.658582987092
ACH-000720,-0.7371769815639999
ACH-000721,-0.285397593031
ACH-000724,-0.711224203496
ACH-000725,-1.08051266364
ACH-000732,-0.662616013735
ACH-000734,-0.43381575391000005
ACH-000735,-0.516729501389
ACH-000736,-0.741360108009
ACH-000738,-0.671049955346
ACH-000746,-0.723451158274
ACH-000747,-0.629823346733
ACH-000748,-0.40597184231899996
ACH-000753,-0.478793931087
ACH-000756,-0.7358291213429999
ACH-000757,-0.545751681227
ACH-000758,-0.705823233043
ACH-000760,-0.633079178921
ACH-000763,-1.03185746583
ACH-000764,-0.598261988816
ACH-000765,-0.39302128207599996
ACH-000766,-0.533808214421
ACH-000767,-0.398677850193
ACH-000768,-0.554603871695
ACH-000769,-0.856866714788
ACH-000770,-0.709007738539
ACH-000771,-0.661459247073
ACH-000773,-0.790675044373
ACH-000776,-0.654694361808
ACH-000777,-0.41735946442199995
ACH-000778,-0.733152434625
ACH-000781,-0.5903090086230001
ACH-000782,-0.5343661595170001
ACH-000783,-0.758153208677
ACH-000784,-0.667027771836
ACH-000785,-0.8926424398489999
ACH-000787,-0.7009867352310001
ACH-000788,-0.542301320838
ACH-000791,-0.7114116883830001
ACH-000792,-0.6053107752260001
ACH-000794,-0.534556929519
ACH-000796,-0.703298792827
ACH-000799,-0.496965272614
ACH-000800,-0.574161743604
ACH-000802,-0.405585030817
ACH-000804,-0.34261551663900003
ACH-000805,-0.48149404198600004
ACH-000809,-0.526063411821
ACH-000810,-0.546858553718
ACH-000811,-0.21874784449700002
ACH-000817,-0.36436186108499996
ACH-000819,-0.5077216380189999
ACH-000820,-0.512944178036
ACH-000821,-1.15723032747
ACH-000822,-0.626285483397
ACH-000823,-0.689894900512
ACH-000824,-0.400687257302
ACH-000827,-0.575181553758
ACH-000829,-0.591527738042
ACH-000831,-0.6425534237430001
ACH-000832,-0.713488744707
ACH-000833,-0.36281776148500006
ACH-000834,-0.7760298643279999
ACH-000835,-0.7646016094670001
ACH-000836,-0.795285041019
ACH-000837,-0.59915926004
ACH-000838,-1.0779386926299999
ACH-000839,-0.547648847189
ACH-000840,-0.333129472002
ACH-000841,-0.473129860875
ACH-000843,-0.7468272445559999
ACH-000846,-0.416046952948
ACH-000847,-0.755147159092
ACH-000848,-0.378507146339
ACH-000849,-0.45697293711599996
ACH-000851,-0.482136109543
ACH-000855,-0.49067356791
ACH-000856,-0.404894002329
ACH-000858,-0.686689775852
ACH-000859,-0.13082982924699998
ACH-000861,-0.581142894957
ACH-000862,-0.6363148774849999
ACH-000865,-0.577162431951
ACH-000866,-0.628189095149
ACH-000867,-0.594044431362
ACH-000869,-0.9112614152490001
ACH-000872,-0.421180838391
ACH-000873,-0.680355703899
ACH-000876,-1.07625344096
ACH-000878,-0.444863936086
ACH-000880,-0.3992040651
ACH-000881,-0.551777645828
ACH-000882,-0.485423773154
ACH-000884,-0.623402477867
ACH-000885,-0.623708020772
ACH-000887,-0.578455384554
ACH-000888,-0.764485142836
ACH-000889,-0.817605065984
ACH-000890,-0.342179443791
ACH-000896,-0.480200241342
ACH-000898,-0.6932388379350001
ACH-000900,-0.635125109971
ACH-000901,-0.423387074287
ACH-000905,-0.555765762444
ACH-000906,-0.672138641382
ACH-000907,-0.64109678615
ACH-000910,-0.69428171178
ACH-000911,-0.464558442011
ACH-000912,-0.5672470837520001
ACH-000913,-0.405343689713
ACH-000915,-0.456924606683
ACH-000916,-0.264346135194
ACH-000917,-0.563329993317
ACH-000921,-0.551980051471
ACH-000924,-0.7674222805230001
ACH-000926,-0.5395656954
ACH-000928,-0.456144419943
ACH-000929,-0.800214079292
ACH-000932,-0.741363207041
ACH-000935,-0.428782861748
ACH-000936,-0.36718594129199994
ACH-000937,-0.664575432891
ACH-000938,-0.573869071158
ACH-000939,-0.423228572937
ACH-000941,-0.76513498941
ACH-000943,-0.693459923116
ACH-000946,-0.607243555419
ACH-000947,-0.574771504963
ACH-000948,-0.676973837521
ACH-000950,-0.510522765675
ACH-000953,-0.455788747309
ACH-000957,-0.445405264514
ACH-000958,-0.427502288428
ACH-000960,-0.764332891772
ACH-000963,-1.2192933349
ACH-000968,-0.539952820115
ACH-000969,-0.7017782072040001
ACH-000973,-0.477235345774
ACH-000974,-0.5980518783209999
ACH-000975,-0.44188030286300006
ACH-000976,-0.360316539246
ACH-000978,-0.791992047832
ACH-000980,-0.536730435869
ACH-000984,-0.305919435574
ACH-000986,-0.479722297311
ACH-000988,-0.699405031477
ACH-000993,-0.791283967272
ACH-000994,-0.5191121736150001
ACH-000996,-0.464208015365
ACH-001001,-0.586417771419
ACH-001020,-0.322759834579
ACH-001028,-0.596193322824
ACH-001031,-0.568444034487
ACH-001038,-0.642086667144
ACH-001048,-0.6332115339600001
ACH-001050,-0.399130357691
ACH-001053,-0.508406092516
ACH-001054,-0.364746665053
ACH-001061,-0.507034327654
ACH-001067,-0.527825353657
ACH-001075,-0.697001795908
ACH-001096,-0.56205131858
ACH-001128,-0.85960530957
ACH-001134,-0.916048344682
ACH-001151,-0.5599497771459999
ACH-001163,-0.692245873154
ACH-001164,-0.617142850126
ACH-001173,-0.255354942375
ACH-001183,-0.883006410492
ACH-001184,-0.23107716802099998
ACH-001190,-0.597969571842
ACH-001192,-0.632996612833
ACH-001193,0.09025757894410001
ACH-001196,-0.916170926336
ACH-001197,-0.660410086201
ACH-001205,-0.285278309298
ACH-001211,-0.629863463374
ACH-001212,-0.7315008969490001
ACH-001228,-0.643496264441
ACH-001232,-0.630783877529
ACH-001239,-0.441296209398
ACH-001274,0.051965350508199996
ACH-001275,-0.605563976979
ACH-001277,-0.670181340294
ACH-001278,-0.572303217498
ACH-001280,-0.545413542248
ACH-001283,-0.36402480164800005
ACH-001289,-0.70043131588
ACH-001295,-0.470912990511
ACH-001300,-0.628642948388
ACH-001301,-0.257722328042
ACH-001302,-0.322427534345
ACH-001303,-0.20206002351900001
ACH-001306,-0.306368540856
ACH-001318,-0.8771374743960001
ACH-001322,-0.444362905747
ACH-001328,-0.717732926811
ACH-001332,-0.472894487924
ACH-001333,-0.573484463231
ACH-001336,-0.368818325086
ACH-001340,-0.849057470571
ACH-001346,-0.572755974938
ACH-001353,-0.46074725515799997
ACH-001354,-0.879556089163
ACH-001367,-0.7520242355940001
ACH-001368,-0.6950423252879999
ACH-001374,0.104122530938
ACH-001375,-0.344066292953
ACH-001377,-0.6663847153970001
ACH-001380,-0.572647436439
ACH-001391,-0.49219421613799996
ACH-001407,-0.629774644938
ACH-001408,-0.384086750809
ACH-001413,-0.778192330773
ACH-001430,-0.36128388767499997
ACH-001431,-0.455867988359
ACH-001450,-0.539606947892
ACH-001496,-0.697455354729
ACH-001500,-0.717266122702
ACH-001521,-0.602468570115
ACH-001523,-0.53525687641
ACH-001532,-0.648979590675
ACH-001536,-0.7099926321150001
ACH-001550,-0.588281203031
ACH-001552,-0.814341365547
ACH-001554,-0.6958031277560001
ACH-001645,-0.6290071615899999
ACH-001654,-0.500742083376
ACH-001715,-0.582552929912
ACH-001735,-0.738984231294
ACH-001736,-0.569454527761
ACH-001737,-0.18373202143800002
ACH-001740,-0.520415258022
ACH-001745,-0.5303276028930001
ACH-001750,-0.667539783247
ACH-001765,-0.518320905005
ACH-001956,-0.616822402393
ACH-001957,-0.79709317543
