,PYCARD (29108)
ACH-000004,0.108940312569
ACH-000007,0.109213183775
ACH-000009,-0.016331800222
ACH-000011,-0.08945800164480001
ACH-000012,-0.160153269299
ACH-000013,-0.118024670581
ACH-000014,-0.17340394144000001
ACH-000015,-0.167269999089
ACH-000017,-0.08682150574860001
ACH-000018,0.268127050764
ACH-000019,0.0275544943503
ACH-000021,-0.16184180028
ACH-000022,-0.0527874442369
ACH-000025,-0.142887725339
ACH-000028,-0.0582783293982
ACH-000030,0.156001313062
ACH-000035,0.053799138282500006
ACH-000036,-0.026548468975900002
ACH-000037,-0.07844828949560001
ACH-000039,-0.0575470514377
ACH-000040,0.044603774702000006
ACH-000041,-0.039447331704
ACH-000042,0.0920525582336
ACH-000045,-0.06481506802
ACH-000047,0.139128715405
ACH-000052,0.267018611232
ACH-000053,0.17051677756900002
ACH-000054,-0.13128513382999998
ACH-000055,-0.122673207774
ACH-000060,0.202283839037
ACH-000067,0.451704845426
ACH-000070,-0.0252753949999
ACH-000075,-0.213153789076
ACH-000078,-0.0368019268392
ACH-000082,-0.17718018469799998
ACH-000085,0.09209340188930001
ACH-000086,0.2750259032
ACH-000087,0.368073465476
ACH-000092,-0.0309049542724
ACH-000095,-0.0519039001413
ACH-000097,-0.039768004464
ACH-000098,-0.269608041298
ACH-000099,0.0006317790172130001
ACH-000108,0.161522376622
ACH-000113,0.0159473636871
ACH-000115,0.022073088919799998
ACH-000116,0.0335105151992
ACH-000118,-0.136657922418
ACH-000120,-0.043459810908199996
ACH-000123,0.0375077882342
ACH-000127,-0.236133034445
ACH-000128,0.011226750302799997
ACH-000132,-0.0602112967863
ACH-000133,0.08235869815539999
ACH-000137,-0.102763433397
ACH-000138,0.07820938697
ACH-000142,-0.198998768497
ACH-000143,-0.09810318445160002
ACH-000146,0.07763782214369999
ACH-000148,0.025856250658599998
ACH-000150,0.028932322677700004
ACH-000152,0.00979229826695
ACH-000153,0.08610777320810001
ACH-000159,-0.135793823554
ACH-000160,0.33864859324
ACH-000163,0.104554794373
ACH-000167,0.248099884006
ACH-000168,-0.11536790851199999
ACH-000169,-0.08491557720830001
ACH-000178,-0.0361653553243
ACH-000182,0.0450701778632
ACH-000183,-0.06979084352310001
ACH-000188,0.359810373166
ACH-000189,0.0131376384791
ACH-000190,0.0345223886275
ACH-000198,0.0315590821341
ACH-000204,0.0477546357675
ACH-000206,0.042882087521
ACH-000207,0.15142332877599998
ACH-000211,0.089547957102
ACH-000215,-0.09602696012970001
ACH-000221,-0.09761379532719999
ACH-000222,0.13030719591499998
ACH-000223,-0.0402240287385
ACH-000226,-0.234277486245
ACH-000227,-0.101639588976
ACH-000228,0.269577240711
ACH-000231,-0.0178313462075
ACH-000232,-0.0512643110248
ACH-000233,0.10002382636700001
ACH-000234,0.10099593678400001
ACH-000235,-0.028374654337800002
ACH-000237,-0.0656008652322
ACH-000238,0.304057852369
ACH-000243,-0.14507232838
ACH-000244,0.197156233619
ACH-000246,-0.07773288001239999
ACH-000248,-0.027077745642200002
ACH-000250,-0.023756716519800002
ACH-000251,0.083671050816
ACH-000253,0.0858622183421
ACH-000255,-0.108495790369
ACH-000256,0.131376122679
ACH-000257,0.288347147342
ACH-000258,-0.07123777986560001
ACH-000259,-0.053780254537899995
ACH-000260,-0.16951078134599998
ACH-000261,0.0722050626268
ACH-000262,-0.252072106373
ACH-000263,0.273863561502
ACH-000264,-0.022029409091
ACH-000265,-0.247690474791
ACH-000266,-0.0111749660294
ACH-000272,-0.0670613709953
ACH-000273,-0.049575127312000006
ACH-000274,0.139516064442
ACH-000277,0.0648444851275
ACH-000278,-0.0584941841144
ACH-000279,0.0209655974685
ACH-000280,0.16611749767200001
ACH-000281,0.197933112725
ACH-000288,-0.112494767519
ACH-000291,0.0670272982917
ACH-000293,-0.318470342982
ACH-000294,0.0214875041285
ACH-000295,0.0389239277533
ACH-000296,0.231203712346
ACH-000302,0.0130386068595
ACH-000304,0.195224240253
ACH-000307,-0.0364257208989
ACH-000308,-0.186241115854
ACH-000310,-0.138651863472
ACH-000311,-0.169789359206
ACH-000312,-0.040910196718599995
ACH-000315,0.0168650033779
ACH-000316,-0.09206588744139999
ACH-000317,-0.0574896229352
ACH-000318,0.0394860783682
ACH-000319,-0.14173544658099999
ACH-000320,0.0776864399163
ACH-000322,-0.107518564275
ACH-000323,0.0672351046337
ACH-000324,-0.0444789168886
ACH-000329,-0.025741580102200002
ACH-000330,-0.245497943659
ACH-000331,-0.0006336929325140001
ACH-000332,-0.08039991343830001
ACH-000334,0.00624882454457
ACH-000335,0.18248739777800002
ACH-000336,0.0747697079467
ACH-000337,-0.00958377708518
ACH-000339,-0.109327357472
ACH-000341,0.0014641921263500001
ACH-000348,0.107258587715
ACH-000350,0.056051485615800006
ACH-000352,0.128390721616
ACH-000356,-0.228842751636
ACH-000361,-0.12723336130899998
ACH-000362,0.0125937715011
ACH-000363,-0.0086396771509
ACH-000364,0.051608694041400005
ACH-000365,0.006323525245120001
ACH-000366,-0.102433097816
ACH-000368,-0.10399648325
ACH-000374,0.0320521046449
ACH-000375,-0.10601578760399999
ACH-000376,0.23014136253800002
ACH-000381,0.208272595819
ACH-000383,0.0420429028032
ACH-000387,-0.0641376528015
ACH-000389,-0.0170903192237
ACH-000390,0.0300898944747
ACH-000393,-0.0303001746534
ACH-000395,0.165140320089
ACH-000397,0.0189026943563
ACH-000401,0.11720817877
ACH-000402,0.236686687797
ACH-000403,0.0930521373677
ACH-000404,0.05235041997499999
ACH-000406,-0.12450887808800001
ACH-000407,-0.135389218949
ACH-000408,-0.257042712545
ACH-000410,-0.00522516979495
ACH-000411,-0.035515946930100004
ACH-000414,0.10953217768300001
ACH-000415,0.027637007285700003
ACH-000416,-0.0853479912928
ACH-000420,-0.11719722159000003
ACH-000421,0.0317461632639
ACH-000424,0.0868498698181
ACH-000425,-0.0727942312968
ACH-000426,-0.0190197464296
ACH-000427,-0.12041458998
ACH-000433,-0.201071342373
ACH-000436,0.009569313408530001
ACH-000444,-0.167215217949
ACH-000445,0.0571096594034
ACH-000448,-0.0538142828739
ACH-000450,-0.147881729789
ACH-000452,-0.017383887316599997
ACH-000454,-0.00932713647071
ACH-000458,0.023746874929299996
ACH-000459,-0.22390709995799998
ACH-000460,0.042193237320699996
ACH-000461,0.0030560661692100003
ACH-000463,-0.148189492113
ACH-000464,-0.00198914461634
ACH-000466,-0.062329146050899994
ACH-000467,-0.0560193848089
ACH-000468,-0.00390625696682
ACH-000469,-0.092521272608
ACH-000470,0.211670117335
ACH-000471,-0.114544659553
ACH-000472,-0.0528704550764
ACH-000473,0.270996859723
ACH-000475,0.0435927555487
ACH-000476,0.14235686484
ACH-000477,-0.0318311131523
ACH-000480,0.120266320864
ACH-000481,0.046283186477499995
ACH-000483,-0.257217993731
ACH-000484,0.0425005306248
ACH-000485,-0.0807005997385
ACH-000486,-0.282144743719
ACH-000487,0.135542096404
ACH-000488,0.0794978868339
ACH-000490,0.022140948043400003
ACH-000491,-0.08858631805929999
ACH-000495,-0.05978276128980001
ACH-000496,-0.142887385921
ACH-000499,-0.24017977762499998
ACH-000500,-0.24922654816300002
ACH-000502,0.044342320547099995
ACH-000503,-0.262034432942
ACH-000505,-0.17378646218199997
ACH-000507,-0.13944491189799998
ACH-000510,-0.233474379651
ACH-000511,0.218617293854
ACH-000512,-0.0644803612583
ACH-000516,-0.0151404233403
ACH-000517,-0.0961088572802
ACH-000518,-0.0590839546299
ACH-000520,-0.110246999022
ACH-000521,-0.00170217624457
ACH-000522,-0.16843377577100002
ACH-000524,0.0269772681398
ACH-000527,-0.0232630333795
ACH-000528,-0.09960938775689998
ACH-000537,-0.09968667752299999
ACH-000541,-0.09145090452030001
ACH-000542,0.00289185518695
ACH-000544,0.0978731678092
ACH-000545,0.142143071414
ACH-000547,0.07992211137180001
ACH-000548,0.069993146476
ACH-000549,-0.0040798271384799994
ACH-000550,0.0639435965975
ACH-000552,0.0502637005173
ACH-000556,-0.107206378275
ACH-000557,-0.028126886148900004
ACH-000570,0.146270484035
ACH-000571,0.22487016179000002
ACH-000573,0.113776895558
ACH-000576,-0.16520891760099998
ACH-000580,-0.126843789214
ACH-000584,-0.13490287693
ACH-000585,-0.0410026532495
ACH-000588,0.08966668466810002
ACH-000589,-0.0850607822996
ACH-000591,0.0128560642237
ACH-000593,0.028468000888
ACH-000600,0.05872915382590001
ACH-000601,-0.123801991658
ACH-000604,0.306859569103
ACH-000605,-0.10709122400900001
ACH-000606,0.08248816451119999
ACH-000608,0.163477453067
ACH-000614,-0.07487485906119999
ACH-000616,-0.0751612852503
ACH-000618,-0.00399072830158
ACH-000619,-0.039011979653
ACH-000620,-0.0741813170707
ACH-000621,-0.14640734732400001
ACH-000622,0.175687941701
ACH-000623,-0.0463416582302
ACH-000624,-0.0115168939249
ACH-000627,0.264346521252
ACH-000630,0.0673977511428
ACH-000632,-0.070742990819
