,TBC1D31 (93594)
ACH-000004,-0.179335231272
ACH-000007,0.0010963810160499999
ACH-000009,-0.248006553086
ACH-000011,-0.0609453002097
ACH-000012,-0.346090791682
ACH-000013,-0.269119247705
ACH-000014,-0.23683702015
ACH-000015,-0.26557380213599996
ACH-000017,-0.155784873533
ACH-000018,-0.0265028738192
ACH-000019,0.135909673133
ACH-000021,-0.252748603347
ACH-000022,-0.196679100915
ACH-000025,-0.214556743396
ACH-000028,-0.353848817616
ACH-000030,-0.100552180054
ACH-000035,-0.157185173738
ACH-000036,-0.249596852762
ACH-000037,-0.194686773592
ACH-000039,-0.332638026704
ACH-000040,-0.21249222357099998
ACH-000041,-0.18791969820999999
ACH-000042,-0.25137913108300003
ACH-000045,-0.09790969248780002
ACH-000047,-0.0832240377385
ACH-000052,-0.362580794244
ACH-000053,-0.187989423626
ACH-000054,-0.320605377767
ACH-000055,-0.26831601853
ACH-000060,-0.257326573455
ACH-000067,-0.186693145481
ACH-000070,-0.17552154237300002
ACH-000075,-0.360017709182
ACH-000078,-0.351664891201
ACH-000082,-0.222403174226
ACH-000085,-0.138036247031
ACH-000086,-0.306661841128
ACH-000087,-0.447522827241
ACH-000092,-0.174157637489
ACH-000095,-0.41324259621799997
ACH-000097,-0.24809610512
ACH-000098,-0.242343353835
ACH-000099,-0.212888542575
ACH-000108,-0.5060108988409999
ACH-000113,-0.046482527990300004
ACH-000115,-0.162699543818
ACH-000116,-0.33744275230899995
ACH-000118,-0.43415054981000006
ACH-000120,-0.0921897125425
ACH-000123,-0.432534576762
ACH-000127,-0.0935395368222
ACH-000128,-0.13643612640900002
ACH-000132,-0.204374190623
ACH-000133,-0.13466891506200002
ACH-000137,-0.04702773827330001
ACH-000138,-0.109283046718
ACH-000142,-0.0198777746123
ACH-000143,-0.179690311124
ACH-000146,-0.11137654875999999
ACH-000148,-0.257445462703
ACH-000150,-0.218012791591
ACH-000152,-0.369806206962
ACH-000153,-0.333398114736
ACH-000159,-0.188350760207
ACH-000160,-0.208584217712
ACH-000163,-0.32717081560899997
ACH-000167,0.09539199660260002
ACH-000168,-0.22911927714400002
ACH-000169,-0.362469458044
ACH-000178,-0.247524363604
ACH-000182,-0.083792299511
ACH-000183,-0.48548580441100003
ACH-000188,-0.52256115999
ACH-000189,0.002564558125
ACH-000190,-0.404532945941
ACH-000198,-0.042220323421599995
ACH-000204,-0.40683150698
ACH-000206,-0.335283359969
ACH-000207,-0.464025365223
ACH-000211,-0.36585927798199996
ACH-000215,-0.22213386639199997
ACH-000221,-0.323781064161
ACH-000222,-0.537253626195
ACH-000223,-0.170032062913
ACH-000226,-0.461803018723
ACH-000227,-0.07218498615
ACH-000228,-0.38763418200599997
ACH-000231,-0.28201642499400004
