,MANSC4 (100287284)
ACH-000004,-0.12580516964000002
ACH-000007,-0.114923817689
ACH-000009,-0.06677258569630001
ACH-000011,-0.15274688547
ACH-000012,0.07926703292260001
ACH-000013,-0.142861865578
ACH-000014,-0.137335916184
ACH-000015,-0.207851138427
ACH-000017,0.0109677472875
ACH-000018,-0.0876606096256
ACH-000019,-0.100375257083
ACH-000021,-0.322201732469
ACH-000022,-0.005720831095670001
ACH-000025,-0.156395816493
ACH-000028,-0.124896875366
ACH-000030,-0.0555091387996
ACH-000035,-0.121924725044
ACH-000036,-0.21207718913600002
ACH-000037,-0.148598121823
ACH-000039,-0.049751079391
ACH-000040,-0.0908429211647
ACH-000041,-0.10138058250399999
ACH-000042,-0.234945829238
ACH-000045,-0.09358326915760001
ACH-000047,-0.165410982051
ACH-000052,-0.272990977749
ACH-000053,-0.128123175334
ACH-000054,-0.138014068339
ACH-000055,0.0210511491351
ACH-000060,-0.0893029148668
ACH-000067,0.0390513166039
ACH-000070,0.0560077533502
ACH-000075,-0.0680648651676
ACH-000078,-0.200271213037
ACH-000082,-0.198922366477
ACH-000085,0.0358170520096
ACH-000086,-0.181063303784
ACH-000087,-0.058357139625699994
ACH-000092,-0.0530626706262
ACH-000095,-0.0885267985322
ACH-000097,-0.122044114629
ACH-000098,-0.120508172677
ACH-000099,-0.138929213772
ACH-000108,-0.07388918306530001
ACH-000113,-0.123544729742
ACH-000115,0.0294066574199
ACH-000116,-0.370103340219
ACH-000118,-0.17424071953899997
ACH-000120,-0.219428354263
ACH-000123,-0.121782204951
ACH-000127,-0.06324848180319999
ACH-000128,-0.149763214048
ACH-000132,-0.0154391073678
ACH-000133,-0.28813493584100003
ACH-000137,-0.0466486819772
ACH-000138,-0.257770259893
ACH-000142,-0.0984011521107
ACH-000143,-0.169192440859
ACH-000146,-0.351008973631
ACH-000148,-0.111388807648
ACH-000150,0.0608762614
ACH-000152,-0.287267392136
ACH-000153,-0.18250850691300002
ACH-000159,-0.113431462873
ACH-000160,-0.261655936739
ACH-000163,-0.114125721731
ACH-000167,-0.278026921799
ACH-000168,0.00999007042497
ACH-000169,-0.0651491147953
ACH-000178,-0.184632373345
ACH-000182,-0.14432356822200001
ACH-000183,-0.06747564232730001
ACH-000188,-0.197150782882
ACH-000189,-0.187795691357
ACH-000190,-0.181588072566
ACH-000198,-0.123266431266
ACH-000204,-0.012183558514000001
ACH-000206,-0.226045459041
ACH-000207,-0.0669800811843
ACH-000211,-0.08568863562110002
ACH-000215,-0.19135777169799997
ACH-000221,-0.210991101574
ACH-000222,-0.144742744229
ACH-000223,-0.112555406622
ACH-000226,-0.185405820959
ACH-000227,-0.167972784412
ACH-000228,-0.141944107853
ACH-000231,-0.24374981704100002
ACH-000232,-0.193311854608
ACH-000233,-0.179212546487
ACH-000234,-0.10592105694000001
ACH-000235,-0.12025381209000001
ACH-000237,-0.131527274242
ACH-000238,-0.242885939027
ACH-000243,-0.22865814409899998
ACH-000244,-0.307547030406
ACH-000246,-0.105766567974
ACH-000248,-0.082992351476
ACH-000250,-0.0687861334976
ACH-000251,-0.41898719668000006
ACH-000253,-0.136559480392
ACH-000255,-0.24094698291299999
ACH-000256,-0.1022987481
ACH-000257,-0.167373687854
ACH-000258,-0.14739387999700002
ACH-000259,-0.11177314008
ACH-000260,-0.0458838157168
ACH-000261,-0.0736427082292
ACH-000262,-0.158840293476
ACH-000263,0.0377813435415
ACH-000264,-0.350288395528
ACH-000265,-0.137792870155
ACH-000266,-0.19709512427
ACH-000272,-0.156644281942
ACH-000273,-0.213082267538
ACH-000274,-0.228643483216
ACH-000277,-0.09122173651389999
ACH-000278,-0.0321916725454
ACH-000279,-0.17711935286699998
ACH-000280,-0.126020305787
ACH-000281,-0.204312209797
ACH-000288,-0.209355468323
ACH-000291,-0.107795194013
ACH-000293,-0.200257038666
ACH-000294,-0.41637825727
ACH-000295,-0.175335905071
ACH-000296,-0.157058792954
ACH-000302,-0.0673038686076
ACH-000304,0.059782643231800006
ACH-000307,-0.08686036889630001
ACH-000308,-0.15489167729800002
ACH-000310,-0.305416081897
ACH-000311,-0.132566093234
ACH-000312,-0.11697342874399999
ACH-000315,0.0217230608439
ACH-000316,-0.0023591066818200003
ACH-000317,-0.156298132428
ACH-000318,-0.0130248097648
ACH-000319,-0.22947154757399998
ACH-000320,-0.43521349349699995
ACH-000322,-0.081756227507
ACH-000323,-0.114931568259
ACH-000324,-0.14307208176
ACH-000329,-0.0009492069137139999
ACH-000330,-0.134782355264
ACH-000331,-0.318090894377
ACH-000332,-0.118406549073
ACH-000334,-0.106295099368
ACH-000335,-0.379251358149
ACH-000336,-0.205306965916
ACH-000337,0.137048426425
ACH-000339,-0.30821682819400004
ACH-000341,0.0268992461417
ACH-000348,-0.189131091292
ACH-000350,0.018684996527499997
ACH-000352,-0.114844302357
ACH-000356,-0.34392907627400005
ACH-000361,-0.2691265192
ACH-000362,-0.202624698611
ACH-000363,-0.109648431078
ACH-000364,-0.00467104256158
ACH-000365,-0.18062706223000002
ACH-000366,-0.0392607990416
ACH-000368,-0.140703613856
ACH-000374,-0.145019668937
ACH-000375,-0.114001194984
ACH-000376,-0.189178361606
ACH-000381,-0.318183129274
ACH-000383,-0.09485463665860001
ACH-000387,-0.171651932459
ACH-000389,0.037168257724300005
ACH-000390,-0.105417598912
ACH-000393,-0.0468691300638
ACH-000395,-0.373919760668
ACH-000397,0.0394212829274
ACH-000401,-0.247886205274
ACH-000402,-0.286867710116
ACH-000403,-0.12657103132300002
ACH-000404,-0.0889822478111
ACH-000406,-0.171801627305
ACH-000407,-0.09446945593679999
ACH-000408,0.0314701285837
ACH-000410,-0.19625144563799998
ACH-000411,-0.17264061127099997
ACH-000414,-0.13351248241
ACH-000415,-0.0801607260079
ACH-000416,-0.361782228548
ACH-000420,-0.164928192195
ACH-000421,-0.133805352513
ACH-000424,-0.2825225736
ACH-000425,-0.14993234603
ACH-000426,-0.014904363034000001
ACH-000427,-0.016760418048799998
ACH-000433,-0.09968331618730002
ACH-000436,-0.20433406463799997
ACH-000444,-0.263354527381
ACH-000445,0.0718810224509
ACH-000448,-0.128912600812
ACH-000450,0.017184658284
ACH-000452,-0.390523311696
ACH-000454,-0.40607353512500005
ACH-000458,-0.09460273050660001
ACH-000459,-0.0706979485113
ACH-000460,-0.0261495193247
ACH-000461,0.027588074939700002
ACH-000463,-0.186274778904
ACH-000464,-0.16646303450400002
ACH-000466,0.0358503145365
ACH-000467,-0.30661569111299997
ACH-000468,-0.422331278721
ACH-000469,-0.122869703655
ACH-000470,-0.24815251677900002
ACH-000471,0.110059770417
ACH-000472,-0.167496156783
ACH-000473,-0.00802195182304
ACH-000475,-0.0678572762668
ACH-000476,-0.082754022488
ACH-000477,-0.16810534410300002
ACH-000480,-0.11374301945599999
ACH-000481,-0.138191092432
ACH-000483,-0.182833221125
ACH-000484,-0.0652475458541
ACH-000485,-0.12132765277799999
ACH-000486,-0.206152649666
ACH-000487,-0.231346648657
ACH-000488,-0.164912427356
ACH-000490,-0.280800395297
ACH-000491,-0.17921118205800002
ACH-000495,-0.136399733731
ACH-000496,-0.276126530492
ACH-000499,-0.113915937063
ACH-000500,-0.110669437849
ACH-000502,-0.377981819503
ACH-000503,-0.00956583339857
ACH-000505,-0.274548318404
ACH-000507,-0.109468640296
ACH-000510,-0.115605269637
ACH-000511,-0.276708176725
ACH-000512,-0.170978349407
ACH-000516,-0.149066554713
ACH-000517,-0.143281189801
ACH-000518,-0.24783379989999998
ACH-000520,-0.145973288051
ACH-000521,-0.205810181076
ACH-000522,-0.269320274384
ACH-000524,-0.286250360638
ACH-000527,-0.09637840638919999
ACH-000528,-0.132563189506
ACH-000537,-0.0588545048969
ACH-000541,-0.112561701981
ACH-000542,-0.19576443983
ACH-000544,-0.18033107169399998
ACH-000545,-0.35583787258599997
ACH-000547,-0.266712010786
ACH-000548,-0.14604374478
ACH-000549,-0.0492138820995
ACH-000550,-0.17602762069800001
ACH-000552,-0.203029949221
ACH-000556,-0.230227995568
ACH-000557,0.0041173309677
ACH-000570,-0.12753862254599999
ACH-000571,-0.0409512029106
ACH-000573,0.00889428101806
ACH-000576,-0.11243858648
ACH-000580,-0.021752695285000002
ACH-000584,-0.176593783733
ACH-000585,-0.20219449935400002
ACH-000588,-0.27645805769299997
ACH-000589,-0.20924366579300002
ACH-000591,-0.34470933867
ACH-000593,-0.30313483189
ACH-000600,0.122653218265
ACH-000601,-0.17709370873799998
ACH-000604,0.0787849138359
ACH-000605,-0.11676255752
ACH-000606,-0.276400839984
ACH-000608,-0.11857503227800001
ACH-000614,-0.10945252513800001
ACH-000616,-0.133795537438
ACH-000618,-0.216197809788
ACH-000619,-0.09765432493439999
ACH-000620,-0.0326307937296
ACH-000621,-0.19597556591600002
ACH-000622,-0.09370398686789999
ACH-000623,-0.150113816837
ACH-000624,-0.15772785029300002
ACH-000627,-0.109975915459
ACH-000630,-0.24639301767900001
ACH-000632,-0.1547799553
ACH-000633,-0.20599951035300001
ACH-000637,-0.140045660152
ACH-000638,-0.008662414006879999
ACH-000646,-0.020157691653700002
ACH-000647,-0.166069937007
ACH-000648,0.0227939736335
ACH-000649,-0.09855067543299999
ACH-000651,-0.333491714586
ACH-000652,-0.0344225166687
ACH-000653,-0.135830175627
