,BRF2 (55290)
ACH-000637,-1.6818509354299997
ACH-000638,-1.43577372193
ACH-000646,-1.8138488707299998
ACH-000647,-1.6190135134
ACH-000648,-1.40858586182
ACH-000649,-1.7489335148599998
ACH-000651,-1.5550272980200002
ACH-000652,-1.42836197289
ACH-000653,-1.41130413525
ACH-000657,-1.50387468201
ACH-000658,-1.6750280172
ACH-000661,-1.6985947853999999
ACH-000662,-1.30221028289
ACH-000663,-1.3078902546
ACH-000665,-1.58478742778
ACH-000671,-1.82882985062
ACH-000673,-1.56558910567
ACH-000676,-1.58373067539
ACH-000677,-1.7353336738
ACH-000681,-1.16467550376
ACH-000682,-1.66124475807
ACH-000683,-1.6236887041999999
ACH-000684,-1.33422411494
ACH-000688,-1.51216840246
ACH-000693,-1.5099136748500002
ACH-000694,-1.64740585042
ACH-000695,-1.13146689241
ACH-000696,-1.42466492679
ACH-000697,-1.65802097949
ACH-000699,-2.01967546573
ACH-000701,-1.92946045185
ACH-000706,-1.73911992496
ACH-000711,-1.17881711931
ACH-000713,-1.4950345197100001
ACH-000714,-1.1871013248
ACH-000718,-1.74685200632
ACH-000720,-1.45699176096
ACH-000721,-1.3984257950999999
ACH-000724,-1.8148919995700001
ACH-000725,-1.84165113445
ACH-000732,-1.4325346962299998
ACH-000734,-1.5233779220600001
ACH-000735,-1.54118561921
ACH-000736,-1.8954249360599997
ACH-000738,-1.76361537083
ACH-000746,-1.9569875399799999
ACH-000747,-1.18945699796
ACH-000748,-1.76639931964
ACH-000753,-1.21767860536
ACH-000756,-1.24676346747
ACH-000757,-1.55046736364
ACH-000758,-1.45531752615
ACH-000760,-1.44347073021
ACH-000763,-1.23083735741
ACH-000764,-1.3522433353799999
ACH-000765,-1.37646409511
ACH-000766,-1.3495681799700001
ACH-000767,-2.0655190806799997
ACH-000768,-1.32124294457
ACH-000769,-1.4130728577399998
ACH-000770,-1.5878273685799997
ACH-000771,-1.7448560151199999
ACH-000773,-1.7143579057700002
ACH-000776,-1.3813175246399998
ACH-000777,-1.56704714125
ACH-000778,-1.60202220575
ACH-000781,-1.6234699318999999
ACH-000782,-1.5345650305399998
ACH-000783,-1.17656357539
ACH-000784,-1.5892303444799998
ACH-000785,-1.8155217469599998
ACH-000787,-1.3629724145299997
ACH-000788,-1.44219143236
ACH-000791,-1.25727024805
ACH-000792,-1.5603094276499998
ACH-000794,-1.50267402992
ACH-000796,-1.4062436695299998
ACH-000799,-1.43187541299
ACH-000800,-1.6095893703400002
ACH-000802,-1.66300008852
ACH-000804,-1.5023213238799997
ACH-000805,-1.4642054640399997
ACH-000809,-1.43132157196
ACH-000810,-0.9635654755259999
ACH-000811,-1.61924178286
ACH-000817,-1.70862812523
ACH-000819,-1.6181097330899998
ACH-000820,-1.77103445208
ACH-000821,-1.9534541425
ACH-000822,-1.6136628610400001
ACH-000823,-1.49391061824
ACH-000824,-1.45084619103
ACH-000827,-1.33019842593
ACH-000829,-1.86214583319
ACH-000831,-1.4655706854600001
ACH-000832,-1.52196877783
ACH-000833,-1.74918648036
ACH-000834,-1.43846164281
ACH-000835,-1.81631130175
ACH-000836,-1.5759620062000002
ACH-000837,-1.77067087905
ACH-000838,-1.3150570241500001
ACH-000839,-1.27201819898
ACH-000840,-1.60280801295
ACH-000841,-1.320159211
ACH-000843,-1.61251417369
ACH-000846,-2.08133005453
ACH-000847,-1.66976313957
ACH-000848,-1.51007078648
ACH-000849,-1.54242606433
ACH-000851,-1.46576216217
ACH-000855,-1.7232227807700002
ACH-000856,-1.54404967296
ACH-000858,-1.49932826405
ACH-000859,-1.4936084145500002
ACH-000861,-1.38489093065
ACH-000862,-1.7501721977900002
ACH-000865,-1.5900775001299998
ACH-000866,-1.54195364372
ACH-000867,-1.8233555806200001
ACH-000869,-1.74105530063
ACH-000872,-1.51845521535
ACH-000873,-1.5910936719600002
ACH-000876,-2.11917323113
ACH-000878,-1.44004105215
ACH-000880,-1.47331644383
ACH-000881,-1.37651695785
ACH-000882,-1.3666895732
ACH-000884,-1.5345183382499998
ACH-000885,-1.6884803528799999
ACH-000887,-1.42909026611
ACH-000888,-1.42668661994
ACH-000889,-1.40300686875
ACH-000890,-1.80941870493
ACH-000896,-1.55769195932
ACH-000898,-1.87314274638
ACH-000900,-1.5983206995500001
ACH-000901,-1.6466269001299998
ACH-000905,-1.4108582373899998
ACH-000906,-1.47684833274
ACH-000907,-1.5327602385799999
ACH-000910,-1.6127408729700001
ACH-000911,-1.6411892626499998
ACH-000912,-1.6686444681600001
ACH-000913,-1.2939969815
ACH-000915,-1.55940450594
ACH-000916,-1.33791584538
ACH-000917,-1.7973033424200002
ACH-000921,-1.63854508988
ACH-000924,-1.65171409449
ACH-000926,-1.8369556535299998
ACH-000928,-1.4207122241799999
ACH-000929,-1.3802155615
ACH-000932,-1.74902957307
ACH-000935,-1.29211159865
ACH-000936,-1.61938908032
ACH-000937,-1.57275281109
ACH-000938,-1.59882166246
ACH-000939,-1.7458165369999998
ACH-000941,-1.89957694005
ACH-000943,-1.53546166887
ACH-000946,-1.49932340794
ACH-000947,-1.7625523079799998
ACH-000948,-1.46777004458
ACH-000950,-1.51857398678
ACH-000953,-1.46534981944
ACH-000957,-1.57303868931
ACH-000958,-1.9385714117500001
ACH-000960,-1.6314422522499998
ACH-000963,-1.48850486852
ACH-000968,-1.17857455508
ACH-000969,-1.65749498252
ACH-000973,-1.64901128355
ACH-000974,-1.67831779278
ACH-000975,-1.7460377552500002
ACH-000976,-1.24142613964
ACH-000978,-1.73217578684
ACH-000980,-1.4469336485100002
ACH-000984,-1.5851629527000002
ACH-000986,-1.4144856592800001
ACH-000988,-1.9106713480500002
ACH-000993,-1.54647623854
ACH-000994,-1.71289715855
ACH-000996,-1.43874201412
ACH-001001,-1.5142821593
ACH-001020,-1.4570195049399999
ACH-001028,-1.3632239635799999
ACH-001031,-1.7053087674599998
ACH-001038,-1.6899975911200003
ACH-001048,-1.55466416026
ACH-001050,-1.4136130585799997
ACH-001053,-1.7241393252200001
ACH-001054,-1.30467966908
ACH-001061,-1.56229851095
ACH-001067,-1.53385934929
ACH-001075,-1.54685751787
ACH-001096,-1.58888004905
ACH-001128,-1.5719483693399998
ACH-001134,-1.81735883037
ACH-001151,-1.75402845007
ACH-001163,-1.34414893291
ACH-001164,-1.71336606239
ACH-001173,-1.5103246139700002
ACH-001183,-1.5801166692
ACH-001184,-1.39752637947
ACH-001190,-1.37616236793
ACH-001192,-1.57877227678
ACH-001193,-1.62726688389
ACH-001196,-1.4449661831799998
ACH-001197,-1.48402340942
ACH-001205,-1.57978582287
ACH-001211,-1.7777963055900001
ACH-001212,-1.47779083616
ACH-001228,-1.30790060888
ACH-001232,-1.6052526843700001
ACH-001239,-1.58555081391
ACH-001274,-1.26702329495
ACH-001275,-1.8543514121200002
ACH-001277,-1.49308853485
ACH-001278,-1.7208111348700001
ACH-001280,-1.57015740521
ACH-001283,-1.5009293295
ACH-001289,-1.53670461605
ACH-001295,-1.48245660829
ACH-001300,-1.6102372122400002
ACH-001301,-1.38925543699
ACH-001302,-1.47531075921
ACH-001303,-1.6207695553600001
ACH-001306,-1.6621440184
ACH-001318,-1.59415095503
ACH-001322,-1.39353242738
ACH-001328,-1.50090209102
ACH-001332,-1.3548308736399999
ACH-001333,-1.41842963111
ACH-001336,-1.45832207908
ACH-001340,-1.51642798745
ACH-001346,-1.57749233962
ACH-001353,-1.39405958283
ACH-001354,-1.6726527703999998
ACH-001367,-1.18843433578
ACH-001368,-1.55019505919
ACH-001374,-1.37695369485
ACH-001375,-1.55087346912
ACH-001377,-1.83398098498
ACH-001380,-1.29194598032
ACH-001391,-1.9222282721200001
ACH-001407,-1.5970009588
ACH-001408,-1.40543345573
ACH-001413,-1.36860692689
ACH-001430,-1.4961635936000002
ACH-001431,-2.00255752713
ACH-001450,-1.32952076191
ACH-001496,-1.87701366837
ACH-001500,-1.5963291501399999
ACH-001521,-1.8986665134
ACH-001523,-1.57977305698
ACH-001532,-1.6793864391
ACH-001536,-1.2804830867599999
ACH-001550,-1.89334939646
ACH-001552,-1.4479923705000002
ACH-001554,-1.5358330940399998
ACH-001645,-1.4688165948299998
ACH-001654,-1.57202428176
ACH-001715,-1.09669327881
ACH-001735,-1.7372203591900004
ACH-001736,-1.73669983148
ACH-001737,-1.7657512865
ACH-001740,-1.35617657659
ACH-001745,-1.4949036316600002
ACH-001750,-1.5382819519
ACH-001765,-1.30100264941
ACH-001956,-1.64442853421
ACH-001957,-1.50085999576
