,EIF4B (1975)
ACH-000004,-0.863774082391
ACH-000007,-0.791364922632
ACH-000009,-0.767618524745
ACH-000011,-0.918864509387
ACH-000012,-0.7868066264
ACH-000013,-0.8265741896179999
ACH-000014,-1.20520337513
ACH-000015,-0.903234447281
ACH-000017,-0.6406023918829999
ACH-000018,-0.935319421606
ACH-000019,-0.8495109966609999
ACH-000021,-0.965733249121
ACH-000022,-0.740267272006
ACH-000025,-1.0118961848399999
ACH-000028,-0.722425702432
ACH-000030,-0.792547070202
ACH-000035,-0.661061941691
ACH-000036,-0.96056412848
ACH-000037,-0.948106571896
ACH-000039,-1.11941304317
ACH-000040,-0.944823933021
ACH-000041,-0.8910568050579999
ACH-000042,-0.854172969139
ACH-000045,-0.65286432375
ACH-000047,-0.413509960656
ACH-000052,-1.2014961309299999
ACH-000053,-0.669864043296
ACH-000054,-0.853174579134
ACH-000055,-0.7844124997149999
ACH-000060,-1.01247677535
ACH-000067,-1.10286576186
ACH-000070,-0.892444173451
ACH-000075,-0.909989359622
ACH-000078,-0.8775563882459999
ACH-000082,-0.7662374259620001
ACH-000085,-0.566055862092
ACH-000086,-0.875077881216
ACH-000087,-0.967529232679
ACH-000092,-0.920275686281
ACH-000095,-0.858773877009
ACH-000097,-0.64304275969
ACH-000098,-0.784597963217
ACH-000099,-1.09432198786
ACH-000108,-0.6691634477130001
ACH-000113,-0.723268354642
ACH-000115,-1.07616039722
ACH-000116,-0.778219571101
ACH-000118,-0.6772357731890001
ACH-000120,-0.754900246393
ACH-000123,-0.8307232679809999
ACH-000127,-0.766485287861
ACH-000128,-0.8829212177920001
ACH-000132,-0.9436381847640001
ACH-000133,-0.886990051693
ACH-000137,-0.970041507507
ACH-000138,-0.660830517598
ACH-000142,-0.997553909506
ACH-000143,-0.981114275387
ACH-000146,-0.8106031077779999
ACH-000148,-0.959746955258
ACH-000150,-1.03147491427
ACH-000152,-1.04617092588
ACH-000153,-1.0282978566399998
ACH-000159,-0.9384265627130001
ACH-000160,-1.18758716687
ACH-000163,-0.948897054393
ACH-000167,-1.09168736175
ACH-000168,-1.01323198241
ACH-000169,-0.746596514957
ACH-000178,-0.9541316448039999
ACH-000182,-0.7399049725329999
ACH-000183,-1.05134900801
ACH-000188,-0.8112639116179999
ACH-000189,-0.67777630244
ACH-000190,-0.942666018149
ACH-000198,-0.899547642921
ACH-000204,-0.788535363636
ACH-000206,-0.5799870645399999
ACH-000207,-0.7917325154479999
ACH-000211,-0.9448001420759999
ACH-000215,-0.826824361881
ACH-000221,-0.663135896734
ACH-000222,-1.0357107564499999
ACH-000223,-1.06289162453
ACH-000226,-0.7036361245909999
ACH-000227,-1.01590414956
ACH-000228,-0.7416654925820001
ACH-000231,-0.833228602864
ACH-000232,-1.0799078783299998
ACH-000233,-0.827593345052
ACH-000234,-0.7734264224699999
ACH-000235,-0.9712438553849999
ACH-000237,-0.889750111328
ACH-000238,-0.733492563381
ACH-000243,-0.714168842367
ACH-000244,-0.717840175364
ACH-000246,-0.934379667638
ACH-000248,-0.847117162332
ACH-000250,-0.749054042639
ACH-000251,-0.538751524162
ACH-000253,-0.7610859705740001
ACH-000255,-0.739738416981
ACH-000256,-0.934556448776
ACH-000257,-1.15730420256
ACH-000258,-0.8858290045630001
ACH-000259,-0.976039470967
ACH-000260,-0.769079728903
ACH-000261,-0.945134056641
ACH-000262,-0.569450970968
ACH-000263,-1.2156635552
ACH-000264,-0.833214223626
ACH-000265,-0.719872166418
ACH-000266,-0.943771154314
ACH-000272,-0.9527602480700001
ACH-000273,-0.89340793411
ACH-000274,-1.07196880525
ACH-000277,-0.809981052889
ACH-000278,-0.757918881053
ACH-000279,-1.13525624712
ACH-000280,-0.6373266951259999
ACH-000281,-1.22468521464
ACH-000288,-1.1293510198799999
ACH-000291,-0.922824413831
ACH-000293,-0.566767136174
ACH-000294,-0.9135531646989999
ACH-000295,-0.765873201082
ACH-000296,-0.844075891628
ACH-000302,-0.751441770855
ACH-000304,-1.2238030046500001
ACH-000307,-0.852148251308
ACH-000308,-0.931414203531
ACH-000310,-0.994862376662
ACH-000311,-0.7982986895309999
ACH-000312,-0.862295336355
ACH-000315,-0.8683250218449999
ACH-000316,-0.528613425325
ACH-000317,-0.61699495622
ACH-000318,-0.8081006250339999
ACH-000319,-1.00650971173
ACH-000320,-1.07678161123
ACH-000322,-1.07436986593
ACH-000323,-0.9682153191159999
ACH-000324,-0.930557067833
ACH-000329,-0.9290615980079999
ACH-000330,-0.667776603103
ACH-000331,-0.873580754571
ACH-000332,-0.8186764348379999
ACH-000334,-1.2541462683700002
ACH-000335,-0.568612109534
ACH-000336,-1.17477624895
ACH-000337,-0.8609192153640001
ACH-000339,-0.918374692603
ACH-000341,-1.0553636647
ACH-000348,-0.809888981156
ACH-000350,-0.6861659965019999
ACH-000352,-0.764887514335
ACH-000356,-0.769757930678
ACH-000361,-0.939302330436
ACH-000362,-0.734173704849
ACH-000363,-0.846099489769
ACH-000364,-0.996599160173
ACH-000365,-0.993013854245
ACH-000366,-0.918878267712
ACH-000368,-0.8204752132709999
ACH-000374,-1.0299693831999999
ACH-000375,-0.983001891402
ACH-000376,-0.685194801807
ACH-000381,-0.73093226527
ACH-000383,-0.721390769755
ACH-000387,-1.02678430704
ACH-000389,-0.553453972967
ACH-000390,-0.941715925464
ACH-000393,-0.8165933700660001
ACH-000395,-1.20388483092
ACH-000397,-0.903646064063
ACH-000401,-0.9574954264650001
ACH-000402,-0.9382688866869999
ACH-000403,-1.16989004574
ACH-000404,-0.951686733855
ACH-000406,-0.7703775908280001
ACH-000407,-0.833597148751
ACH-000408,-0.723830067657
ACH-000410,-1.06989169594
ACH-000411,-0.768412997968
ACH-000414,-0.7806734312000001
ACH-000415,-0.716466727904
ACH-000416,-0.876910419581
ACH-000420,-0.797723194003
ACH-000421,-0.799550089914
ACH-000424,-1.20456303859
ACH-000425,-0.890105648057
ACH-000426,-1.16957486045
ACH-000427,-0.917474204455
ACH-000433,-0.826925109896
ACH-000436,-0.897527182013
ACH-000444,-0.7760456824869999
ACH-000445,-1.08873854674
ACH-000448,-1.03186454055
ACH-000450,-0.8825404463950001
ACH-000452,-0.7066713197490001
ACH-000454,-0.8913098553740001
ACH-000458,-0.7642267653650001
ACH-000459,-0.178854984511
ACH-000460,-0.9371146120530001
ACH-000461,-0.70537376536
ACH-000463,-0.68141706286
ACH-000464,-0.903023556628
ACH-000466,-0.8972349602590001
ACH-000467,-0.9360890481799999
ACH-000468,-1.06716371127
ACH-000469,-0.9210241572769999
ACH-000470,-0.981616808022
ACH-000471,-0.647532029142
ACH-000472,-1.00585824897
ACH-000473,-0.7059451812649999
ACH-000475,-0.8714187905840001
ACH-000476,-0.774196107343
ACH-000477,-0.734065477739
ACH-000480,-0.8215545329680001
ACH-000481,-0.731493942998
ACH-000483,-0.4975648839399999
ACH-000484,-0.7648123332879999
ACH-000485,-1.06065587017
ACH-000486,-0.8385565817399999
ACH-000487,-0.9762804819859999
ACH-000488,-0.8243379053479999
ACH-000490,-0.795659027278
ACH-000491,-0.8535471573450001
ACH-000495,-0.832939916252
ACH-000496,-1.02034931334
ACH-000499,-0.8670003144589999
ACH-000500,-1.45599493372
ACH-000502,-0.6888299200779999
ACH-000503,-0.862232639319
ACH-000505,-1.01308130656
ACH-000507,-0.900483448522
ACH-000510,-0.691709071075
ACH-000511,-0.894671932548
ACH-000512,-0.7743874382770001
ACH-000516,-0.747005619674
ACH-000517,-0.7289605513519999
ACH-000518,-0.5357510680259999
ACH-000520,-1.1546767682999999
ACH-000521,-0.866345185601
ACH-000522,-1.06170362227
ACH-000524,-1.03453578446
ACH-000527,-0.613985655001
ACH-000528,-0.7724050152930001
ACH-000537,-0.756362841555
ACH-000541,-0.684453784805
ACH-000542,-1.01893325448
ACH-000544,-1.159002787
ACH-000545,-0.87281500904
ACH-000547,-0.972570016655
ACH-000548,-0.696658436584
ACH-000549,-0.774207219233
ACH-000550,-1.02126363764
ACH-000552,-0.8361494315829999
ACH-000556,-1.06625476731
ACH-000557,-1.10645566364
ACH-000570,-0.7515104874799999
ACH-000571,-0.8116853131749999
ACH-000573,-0.7798477715100001
ACH-000576,-0.8276210166179999
ACH-000580,-0.879135766716
ACH-000584,-0.9132769251530001
ACH-000585,-0.579723920672
ACH-000588,-0.7199388307279999
ACH-000589,-0.7880091840800001
ACH-000591,-0.9966701431720001
ACH-000593,-0.806231266566
ACH-000600,-0.765449328256
ACH-000601,-0.8103542778380001
ACH-000604,-0.8801990896549999
ACH-000605,-0.708609795076
ACH-000606,-0.6796963927249999
ACH-000608,-1.2137795769600002
ACH-000614,-1.0848195195600001
ACH-000616,-1.17867877044
ACH-000618,-0.726174575931
ACH-000619,-0.833775525826
ACH-000620,-1.03679015761
ACH-000621,-1.0803021627299998
ACH-000622,-0.40007102636799996
ACH-000623,-0.8751322204620001
ACH-000624,-0.638990994931
ACH-000627,-0.858131848317
ACH-000630,-0.839663126366
ACH-000632,-1.02613508361
ACH-000633,-0.926640289199
ACH-000637,-0.933464957955
ACH-000638,-0.827524168925
ACH-000646,-0.766711195626
ACH-000647,-0.8298157884540001
ACH-000648,-0.49911804194799997
ACH-000649,-0.785825929539
ACH-000651,-0.913727361439
ACH-000652,-0.802644548384
ACH-000653,-0.862223151284
ACH-000657,-0.852585878827
ACH-000658,-0.9536583027150001
ACH-000661,-0.921110547459
ACH-000662,-1.1359857126100001
ACH-000663,-0.619350443109
ACH-000665,-1.054946039
ACH-000671,-0.7846142592829999
ACH-000673,-1.02234442999
ACH-000676,-0.976502104386
ACH-000677,-0.963062413171
ACH-000681,-0.702341364699
ACH-000682,-1.0111196745200002
ACH-000683,-0.8484162662520001
ACH-000684,-0.642888067392
ACH-000688,-1.30262872228
ACH-000693,-0.7878568164399999
ACH-000694,-1.03057237412
ACH-000695,-0.983162069499
ACH-000696,-0.83354099714
ACH-000697,-0.773880041731
ACH-000699,-0.6623220605669999
ACH-000701,-0.9691008928460001
ACH-000706,-0.682744961095
ACH-000711,-0.765449274299
ACH-000713,-0.85164937254
ACH-000714,-0.765168230316
ACH-000718,-1.0827428163400001
ACH-000720,-0.797143707714
ACH-000721,-0.73334031553
ACH-000724,-0.703471633366
ACH-000725,-0.9226394007340001
ACH-000732,-0.578251831226
ACH-000734,-1.09498788003
ACH-000735,-0.9552775436650001
ACH-000736,-0.63536215736
ACH-000738,-0.8611378287579999
ACH-000746,-0.889231763864
ACH-000747,-0.6774738386460001
ACH-000748,-0.706666948643
ACH-000753,-0.642672606313
ACH-000756,-0.929253133879
ACH-000757,-1.06103502275
ACH-000758,-0.692282732527
ACH-000760,-0.747150679841
ACH-000763,-0.9938368132430001
ACH-000764,-1.10772154985
ACH-000765,-1.04775982808
ACH-000766,-1.05074753575
ACH-000767,-0.9903965536689999
ACH-000768,-0.8193848597750001
ACH-000769,-0.698524238141
ACH-000770,-0.9178727777779999
ACH-000771,-0.789835370999
ACH-000773,-1.18124610455
ACH-000776,-0.7660268960100001
ACH-000777,-0.772785516813
ACH-000778,-0.716014104008
ACH-000781,-0.757118637864
ACH-000782,-0.797521803133
ACH-000783,-1.22258477496
ACH-000784,-0.776166305575
ACH-000785,-1.1339371512799998
ACH-000787,-0.8712898485639999
ACH-000788,-1.01661311037
ACH-000791,-0.994212997494
ACH-000792,-0.56526864977
ACH-000794,-0.8705568540880001
ACH-000796,-0.927324833401
ACH-000799,-1.13982676551
ACH-000800,-0.7766942942749999
ACH-000802,-0.802114566692
ACH-000804,-0.815367207814
ACH-000805,-0.9886531572380001
ACH-000809,-0.8661431071789999
ACH-000810,-1.0975391860400001
ACH-000811,-0.697237076169
ACH-000817,-1.07951826316
ACH-000819,-0.677515744061
ACH-000820,-0.9774285075910001
ACH-000821,-0.812983986631
ACH-000822,-0.998325846666
ACH-000823,-0.741977917853
ACH-000824,-0.725474408723
ACH-000827,-0.84587267203
ACH-000829,-0.8482709831499999
ACH-000831,-0.750879358213
ACH-000832,-0.7198732387190001
ACH-000833,-0.7743288696330001
ACH-000834,-0.891664438578
ACH-000835,-0.775252328013
ACH-000836,-0.7942499848960001
ACH-000837,-0.693732298804
ACH-000838,-0.82049497419
ACH-000839,-0.953806413507
ACH-000840,-0.743231909478
ACH-000841,-0.9089019138169999
ACH-000843,-0.535875294041
ACH-000846,-0.6647079094899999
ACH-000847,-0.74936613847
ACH-000848,-0.8326797312559999
ACH-000849,-0.822992537818
ACH-000851,-0.8177191454699999
ACH-000855,-0.582209653855
ACH-000856,-0.705191882059
ACH-000858,-0.799779784587
ACH-000859,-0.832273657183
ACH-000861,-0.962760820366
ACH-000862,-0.714482649827
ACH-000865,-0.770086273923
ACH-000866,-1.00600527339
ACH-000867,-0.7492342961409999
ACH-000869,-0.6643766014670001
ACH-000872,-0.444798035765
ACH-000873,-0.666605443273
ACH-000876,-1.09583079099
ACH-000878,-0.564821543954
ACH-000880,-0.933280562085
ACH-000881,-0.689079647713
ACH-000882,-0.9309368490790001
ACH-000884,-0.696367536219
ACH-000885,-0.779719277305
ACH-000887,-0.8914501661669999
ACH-000888,-0.92667222043
ACH-000889,-1.04227291624
ACH-000890,-0.877606086196
ACH-000896,-0.6677946618289999
ACH-000898,-0.576298981031
ACH-000900,-0.948031647706
ACH-000901,-1.03049667617
ACH-000905,-0.981153985523
ACH-000906,-1.0654577999600001
ACH-000907,-1.05649158247
ACH-000910,-0.883415807607
ACH-000911,-0.7220367885879999
ACH-000912,-0.752768604514
ACH-000913,-0.5833491014150001
ACH-000915,-0.5965653079550001
ACH-000916,-0.665876081615
ACH-000917,-0.760145789761
ACH-000921,-0.82745341853
ACH-000924,-0.725966999118
ACH-000926,-1.09574544815
ACH-000928,-0.891283655492
ACH-000929,-1.1254157485299998
ACH-000932,-0.9779664348839999
ACH-000935,-0.967516885355
ACH-000936,-0.727568478295
ACH-000937,-1.0292274036
ACH-000938,-0.8490286752689999
ACH-000939,-0.5802328401160001
ACH-000941,-0.7703279028569999
ACH-000943,-0.677868795475
ACH-000946,-0.956307005005
ACH-000947,-0.925595272326
ACH-000948,-0.950780957574
ACH-000950,-0.9914003829000001
ACH-000953,-1.07268616765
ACH-000957,-0.575074499159
ACH-000958,-0.792880364495
ACH-000960,-0.6627313570560001
ACH-000963,-0.818273462043
ACH-000968,-0.6471671803360001
ACH-000969,-0.770999329692
ACH-000973,-0.823042288075
ACH-000974,-0.962961615911
ACH-000975,-0.7319111001690001
ACH-000976,-0.8268838593179999
ACH-000978,-0.719244694108
ACH-000980,-0.7001148403090001
ACH-000984,-1.25435997378
ACH-000986,-0.910142507359
ACH-000988,-0.923285941616
ACH-000993,-0.593891557134
ACH-000994,-0.712725061453
ACH-000996,-0.9231030943649999
ACH-001001,-0.920086720395
ACH-001020,-0.43570015005400003
ACH-001028,-1.09850788598
ACH-001031,-0.677649616875
ACH-001038,-1.0875561437
ACH-001048,-0.935679580784
ACH-001050,-0.9062062328799999
ACH-001053,-1.1354079978899998
ACH-001054,-0.955743965755
ACH-001061,-0.6362895626430001
ACH-001067,-0.810362701441
ACH-001075,-0.7758105242290001
ACH-001096,-0.798636640441
ACH-001128,-1.13008651296
ACH-001134,-1.00892024848
ACH-001151,-0.8526916243089999
ACH-001163,-0.8503095382320001
ACH-001164,-0.909959200014
ACH-001173,-0.8236851338060001
ACH-001183,-0.687044603795
ACH-001184,-0.653107293783
ACH-001190,-0.9958881107359999
ACH-001192,-1.22542667558
ACH-001193,-0.9043343080580001
ACH-001196,-0.888056293557
ACH-001197,-0.850712795521
ACH-001205,-0.9368072002050001
ACH-001211,-0.823652580629
ACH-001212,-0.6866792554160001
ACH-001228,-0.878155038001
ACH-001232,-0.9371690700509999
ACH-001239,-1.20349230934
ACH-001274,-0.7054175158050001
ACH-001275,-0.8623033597159999
ACH-001277,-0.846822758712
