,BRD9 (65980)
ACH-000004,-0.0402895238292
ACH-000007,0.0022631853916599996
ACH-000009,-0.323989013383
ACH-000011,-0.07505287616489999
ACH-000012,0.18279864586300001
ACH-000013,0.231392541943
ACH-000014,0.22290949375
ACH-000015,0.07256367518950001
ACH-000017,-0.0775562517568
ACH-000018,0.27434065346500003
ACH-000019,0.110019164813
ACH-000021,0.172839743239
ACH-000022,-0.20243536020599998
ACH-000025,0.685940212942
ACH-000028,-0.206965683327
ACH-000030,-0.0486919584358
ACH-000035,0.0530795231179
ACH-000036,0.285148968559
ACH-000037,0.0173257768535
ACH-000039,-0.0043826055088
ACH-000040,0.0064412727276199995
ACH-000041,-0.297487758303
ACH-000042,-0.549242169198
ACH-000045,-0.251093078855
ACH-000047,0.0300086865671
ACH-000052,0.308428802604
ACH-000053,-0.633751754278
ACH-000054,0.128571739868
ACH-000055,-0.572798264105
ACH-000060,0.359138618455
ACH-000067,0.48197994801399996
ACH-000070,-0.36280534768899997
ACH-000075,0.319659623331
ACH-000078,-0.082146087922
ACH-000082,-0.238408358426
ACH-000085,-0.0197344896025
ACH-000086,0.319557363852
ACH-000087,-0.07860375050889999
ACH-000092,0.335014295079
ACH-000095,-0.15191294820999998
ACH-000097,0.11532202121099999
ACH-000098,-0.0324232636136
ACH-000099,-0.45130813099399997
ACH-000108,-0.10311937926
ACH-000113,-0.511872012244
ACH-000115,-0.0696973785857
ACH-000116,-0.185652525317
ACH-000118,-0.07463664975439999
ACH-000120,-0.0261545038894
ACH-000123,0.133807069907
ACH-000127,-0.0503992604896
ACH-000128,0.268325405127
ACH-000132,0.179785367792
ACH-000133,0.17920715369100002
ACH-000137,-0.0113471943044
ACH-000138,0.0186654556186
ACH-000142,-0.0460382006452
ACH-000143,-0.292290970892
ACH-000146,-0.061093602420399996
ACH-000148,-0.105906485603
ACH-000150,0.16060402239
ACH-000152,-0.0859680400972
ACH-000153,-0.21592970083500002
ACH-000159,0.13799554967299998
ACH-000160,0.133072906877
ACH-000163,-0.352624493354
ACH-000167,0.9053543484100001
ACH-000168,-0.107028653188
ACH-000169,0.0835921290035
ACH-000178,-0.0741260347497
ACH-000182,0.028469499035799997
ACH-000183,0.0997080884152
ACH-000188,0.214853358079
ACH-000189,0.384474436405
ACH-000190,0.193058710509
ACH-000198,-0.17879114078299999
ACH-000204,0.06860652895330001
ACH-000206,0.0748410353435
ACH-000207,-0.417950142729
ACH-000211,0.272695696929
ACH-000215,0.08638191391989998
ACH-000221,0.17981275248300002
ACH-000222,-0.145867886438
ACH-000223,-0.333255421955
ACH-000226,0.0260146739949
ACH-000227,0.018246650066
ACH-000228,-0.129161429016
ACH-000231,0.20290043460299997
ACH-000232,0.183405906822
ACH-000233,-0.24651098101900001
ACH-000234,-0.0232200101094
ACH-000235,-0.0401396839299
ACH-000237,-0.04968654796059999
ACH-000238,-0.18784122182799998
ACH-000243,-0.292157109423
ACH-000244,0.665649894586
ACH-000246,0.237851817007
ACH-000248,0.0448021545491
ACH-000250,0.15089512904000002
ACH-000251,0.116726791642
ACH-000253,-0.14917955962
ACH-000255,0.288461203633
ACH-000256,0.393712662868
ACH-000257,-0.18473318207199999
ACH-000258,0.0676326832134
ACH-000259,0.260869674487
ACH-000260,0.133063800133
ACH-000261,0.266030036394
ACH-000262,0.521681641578
ACH-000263,-0.120497649085
ACH-000264,-0.116832553535
ACH-000265,0.330172341736
ACH-000266,0.136326494453
ACH-000272,-0.149006429957
ACH-000273,0.11719602656
ACH-000274,0.268884897957
ACH-000277,-0.00202235099446
ACH-000278,0.47749910863000006
ACH-000279,-0.127821754946
ACH-000280,0.0667909912667
ACH-000281,0.16231076593000002
ACH-000288,0.461558352973
ACH-000291,-0.251128883622
ACH-000293,0.269657184679
ACH-000294,0.022558167080099997
ACH-000295,-0.07464487289480001
ACH-000296,0.0287801834423
ACH-000302,0.0209957139071
ACH-000304,0.123790556766
ACH-000307,0.184861734441
