,EXOSC5 (56915)
ACH-000004,-0.96702130933
ACH-000007,-1.17850900072
ACH-000009,-1.13340275255
ACH-000011,-1.1118073020700001
ACH-000012,-1.03459381295
ACH-000013,-1.28358908763
ACH-000014,-1.00998716151
ACH-000015,-1.07178552191
ACH-000017,-0.866785927253
ACH-000018,-1.21514250021
ACH-000019,-1.04708788757
ACH-000021,-1.0638688003299999
ACH-000022,-0.938259458295
ACH-000025,-1.10984551397
ACH-000028,-0.871122283233
ACH-000030,-1.0151883148
ACH-000035,-1.0766020462
ACH-000036,-0.991518868598
ACH-000037,-1.3439938438699999
ACH-000039,-0.941600125324
ACH-000040,-0.948314470438
ACH-000041,-0.9381025913969999
ACH-000042,-1.1098146056
ACH-000045,-0.759830100596
ACH-000047,-0.893005211347
ACH-000052,-0.906478700484
ACH-000053,-1.10151542289
ACH-000054,-0.889135417962
ACH-000055,-1.07855676063
ACH-000060,-0.820729123061
ACH-000067,-1.09796212445
ACH-000070,-1.2515768765200002
ACH-000075,-1.04298035777
ACH-000078,-0.958852313467
ACH-000082,-1.12895704322
ACH-000085,-1.35476519069
ACH-000086,-1.1445289706100001
ACH-000087,-0.7615945007989999
ACH-000092,-1.3259418274099999
ACH-000095,-1.2552398909
ACH-000097,-0.915529809853
ACH-000098,-1.22923826823
ACH-000099,-0.9139967368780001
ACH-000108,-1.17805437113
ACH-000113,-0.913191915632
ACH-000115,-0.9376177399150001
ACH-000116,-0.866501620465
ACH-000118,-0.9328105719419999
ACH-000120,-0.9781309087799999
ACH-000123,-0.858597544983
ACH-000127,-0.962008105416
ACH-000128,-1.0259051622
ACH-000132,-1.080919707
ACH-000133,-1.0597385984999999
ACH-000137,-1.2292179453899998
ACH-000138,-0.9835184489030001
ACH-000142,-1.03030463265
ACH-000143,-1.17736589255
ACH-000146,-1.00195985454
ACH-000148,-1.00057980065
ACH-000150,-0.784668737139
ACH-000152,-1.14249782161
ACH-000153,-1.00514612326
ACH-000159,-1.02983346247
ACH-000160,-1.49581726357
ACH-000163,-1.0511771645
ACH-000167,-1.2365198377200002
ACH-000168,-0.870002447905
ACH-000169,-1.08511978245
ACH-000178,-1.086757334
ACH-000182,-1.0776806491500002
ACH-000183,-0.94737930653
ACH-000188,-1.18163255159
ACH-000189,-1.0749360744499998
ACH-000190,-1.06603863233
ACH-000198,-0.810338227828
ACH-000204,-0.854053124327
ACH-000206,-0.948477305106
ACH-000207,-1.04888207343
ACH-000211,-1.01726657431
ACH-000215,-1.17905131305
ACH-000221,-0.9599205287829999
ACH-000222,-0.932652254604
ACH-000223,-1.04412199031
ACH-000226,-0.921760025616
ACH-000227,-1.1952857383600002
ACH-000228,-1.18815124909
ACH-000231,-1.01374724755
ACH-000232,-0.973219185023
ACH-000233,-1.10584330785
ACH-000234,-0.9508120645710001
ACH-000235,-1.05119582043
ACH-000237,-1.0412869842499999
ACH-000238,-0.931584797606
ACH-000243,-0.975115965777
ACH-000244,-1.0902874496200001
ACH-000246,-1.03328528332
ACH-000248,-1.0951442931
ACH-000250,-0.970700708705
ACH-000251,-1.27567721588
ACH-000253,-0.981813782985
ACH-000255,-1.2034583862700001
ACH-000256,-1.3691684351499998
ACH-000257,-0.828536150393
ACH-000258,-0.866459180388
ACH-000259,-1.00385155662
ACH-000260,-0.8108704056199999
ACH-000261,-1.0655639344399999
ACH-000262,-1.1375617693200002
ACH-000263,-0.988615587354
ACH-000264,-0.897805014284
ACH-000265,-0.948844063893
ACH-000266,-1.0627289517899998
ACH-000272,-0.9448715871310001
ACH-000273,-0.909875683972
ACH-000274,-1.11725803957
ACH-000277,-0.9230145977680001
ACH-000278,-1.1040665625700001
ACH-000279,-1.16492630067
ACH-000280,-1.1044829554100002
ACH-000281,-1.16233767053
ACH-000288,-0.9855109133409999
ACH-000291,-1.1199441253799998
ACH-000293,-1.38286807602
ACH-000294,-1.15536278147
ACH-000295,-0.7613100110459999
ACH-000296,-0.9055012012739999
ACH-000302,-1.20885033471
ACH-000304,-1.12458602796
ACH-000307,-0.9762292460709999
ACH-000308,-1.00192519809
ACH-000310,-1.14966619229
ACH-000311,-0.82511575702
ACH-000312,-1.08750893939
ACH-000315,-1.17333447932
ACH-000316,-0.9419614185169999
ACH-000317,-0.7853861640880001
ACH-000318,-0.9670283968889999
ACH-000319,-1.0541243019700002
ACH-000320,-0.9172679339149999
ACH-000322,-0.7927090905959999
ACH-000323,-1.03267213192
ACH-000324,-0.957029543329
ACH-000329,-0.9248390024519999
ACH-000330,-1.19353189942
ACH-000331,-0.920826465465
ACH-000332,-1.2300465679200001
ACH-000334,-1.36937740396
ACH-000335,-0.784321290042
ACH-000336,-1.04559540856
ACH-000337,-1.1579834298
ACH-000339,-1.08829712528
ACH-000341,-1.07004970759
ACH-000348,-0.722198769958
ACH-000350,-1.0421741263200002
ACH-000352,-0.988045305061
ACH-000356,-1.14142662133
ACH-000361,-1.29367831679
ACH-000362,-0.869971058524
ACH-000363,-1.04476676799
ACH-000364,-1.07228782265
ACH-000365,-1.01405837433
ACH-000366,-1.25540094961
ACH-000368,-1.12380104056
ACH-000374,-0.801897609228
ACH-000375,-1.12617478476
ACH-000376,-1.1419562496
ACH-000381,-1.14224609282
ACH-000383,-1.08356227455
ACH-000387,-0.995941919842
ACH-000389,-1.16740795461
ACH-000390,-0.9300036363490001
ACH-000393,-1.0471475711
ACH-000395,-1.04231731307
ACH-000397,-1.26796397759
