,PLA2G2F (64600)
ACH-000235,-0.00419133401292
ACH-000237,0.0310377537755
ACH-000238,-0.178953090667
ACH-000243,-0.06616975595909999
ACH-000244,0.026848433728299998
ACH-000246,-0.23413137473200002
ACH-000248,-0.24974201491599998
ACH-000250,-0.146390122288
ACH-000251,-0.116481185933
ACH-000253,-0.011772175408700002
ACH-000255,-0.0231853768853
ACH-000256,-0.141974579475
ACH-000257,-0.360982135631
ACH-000258,-0.12327450779200001
ACH-000259,-0.176371584296
ACH-000260,-0.175097127362
ACH-000261,-0.055186304873000004
ACH-000262,-0.201392996754
ACH-000263,0.252268128777
ACH-000264,-0.024787223074099998
ACH-000265,-0.0483889084445
ACH-000266,-0.0433743848411
ACH-000272,-0.10720513209799999
ACH-000273,0.0020719626404
ACH-000274,-0.12169319707599999
ACH-000277,-0.215049518527
ACH-000278,0.059050794846
ACH-000279,-0.09751500701020001
ACH-000280,-0.0417742261962
ACH-000281,-0.0740422839918
ACH-000288,-0.266383805058
ACH-000291,-0.15394568794000002
ACH-000293,-0.248607772828
ACH-000294,-0.12157423403100001
ACH-000295,-0.196540521587
ACH-000296,-0.07815746951060001
ACH-000302,-0.243814286323
ACH-000304,0.031131192715
ACH-000307,-0.0978594363971
ACH-000308,0.039767132337899996
ACH-000310,0.148857577617
ACH-000311,-0.13124666916
ACH-000312,-0.111935677746
ACH-000315,-0.42905077995700003
ACH-000316,-0.43952354504600005
ACH-000317,-0.138708381515
ACH-000318,-0.00558625559375
ACH-000319,-0.179423109101
ACH-000320,-0.08578556790989998
ACH-000322,-0.22533513432799998
ACH-000323,0.0017593612628
ACH-000324,-0.0538186491369
ACH-000329,-0.286129194505
ACH-000330,-0.20979795127
ACH-000331,-0.12661503907
ACH-000332,-0.06619589491769999
ACH-000334,-0.0464830167127
ACH-000335,-0.129377861225
ACH-000336,-0.175774590758
ACH-000337,0.056637342523400004
ACH-000339,-0.00611677350367
ACH-000341,0.051920786237699995
ACH-000348,-0.014036517083299999
ACH-000350,0.0369046973404
ACH-000352,0.00418941619975
ACH-000356,-0.263616971916
ACH-000361,-0.32558265647100004
ACH-000362,-0.125473449158
ACH-000363,-0.22190959291600001
ACH-000364,-0.168097735869
ACH-000365,-0.028083753865299998
ACH-000366,-0.30469097917599997
ACH-000368,-0.046534887546800005
ACH-000374,-0.15291849420499998
ACH-000375,-0.0754643024968
ACH-000376,-0.17867150661800002
ACH-000381,-0.0554317118004
ACH-000383,-0.115026319905
ACH-000387,-0.16641177033600002
ACH-000389,-0.273550144063
ACH-000390,0.00643283513822
ACH-000393,-0.30933037420299997
ACH-000395,0.030368496624500002
ACH-000397,-0.009054533391680001
ACH-000401,0.162633898761
ACH-000402,-0.0254917836107
ACH-000403,0.05676121860569999
ACH-000404,-0.10477288066099999
ACH-000406,-0.08494294905889999
ACH-000407,-0.0141144698269
ACH-000408,-0.09645887234819998
ACH-000410,-0.199815838829
ACH-000411,-0.0948715071807
ACH-000414,0.112525522645
ACH-000415,-0.0402823692349
ACH-000416,-0.111872776509
ACH-000420,-0.346916583268
ACH-000421,-0.060448958645199995
ACH-000424,0.022438053911099997
ACH-000425,-0.042213183587800004
ACH-000426,-0.164100188002
ACH-000427,-0.26430746599300003
ACH-000433,-0.013215964593400001
ACH-000436,-0.16249984291300001
ACH-000444,-0.297013921481
ACH-000445,-0.29293921871999995
ACH-000448,-0.154039350746
ACH-000450,-0.143609964847
ACH-000452,-0.132288106497
ACH-000454,-0.157407965576
ACH-000458,-0.114050225236
ACH-000459,-0.08987662910180001
ACH-000460,0.00223506398275
ACH-000461,-0.141090839973
ACH-000463,-0.07989199092180001
ACH-000464,-0.18502259831700002
ACH-000466,-0.268286263526
ACH-000467,-0.0452050094101
ACH-000468,-0.016949718038099998
ACH-000469,-0.21367638247499998
ACH-000470,-0.173263684658
ACH-000471,-0.113042153278
ACH-000472,0.0185991603447
ACH-000473,-0.07357606719560002
ACH-000475,-0.0338499972283
ACH-000476,-0.221776491322
ACH-000477,-0.25401307461899997
ACH-000480,-0.17186194903299998
ACH-000481,-0.179740183999
ACH-000483,-0.484197945723
ACH-000484,-0.225547304424
ACH-000485,-0.215110740275
ACH-000486,-0.0642507846735
ACH-000487,-0.22887910727299998
ACH-000488,-0.167734375682
ACH-000490,-0.0610056504268
ACH-000491,-0.223959733347
ACH-000495,-0.0774700359137
ACH-000496,-0.17616985786800002
ACH-000499,-0.0518327607255
ACH-000500,-0.22416612858600002
ACH-000502,-0.125968992973
ACH-000503,-0.36057545875200003
ACH-000505,-0.0518660180102
ACH-000507,-0.0506568379251
ACH-000510,-0.059333387175
ACH-000511,-0.165255710172
ACH-000512,0.124014219331
ACH-000516,-0.17417876757
ACH-000517,-0.00842461141281
ACH-000518,-0.0756457874563
ACH-000520,-0.09189315542710001
ACH-000521,-0.106816961009
ACH-000522,-0.163044228004
ACH-000524,-0.00439285256347
ACH-000527,-0.0339805396734
ACH-000528,-0.151032903119
ACH-000537,0.0265074605199
ACH-000541,-0.457476132393
ACH-000542,-0.189940667988
ACH-000544,0.017789736057
ACH-000545,-0.0763081029973
ACH-000547,-0.12838613022700002
ACH-000548,-0.0660870834439
ACH-000549,-0.148029476779
ACH-000550,-0.338026453745
ACH-000552,-0.17311094135699998
ACH-000556,-0.06799821041450001
ACH-000557,-0.06259721787830001
ACH-000570,-0.11219878249399999
ACH-000571,0.0377171849429
ACH-000573,-0.23421983943799998
ACH-000576,-0.0876201659529
ACH-000580,-0.158541689855
ACH-000584,0.0561066048684
ACH-000585,-0.109337619727
ACH-000588,-0.080730188718
ACH-000589,-0.111123998415
ACH-000591,-0.147847062784
ACH-000593,-0.0416994524366
ACH-000600,-0.047350242488
ACH-000601,-0.0725102728235
ACH-000604,-0.0569212741369
ACH-000605,-0.244957164451
ACH-000606,-0.048290446910499996
ACH-000608,-0.0547277450086
ACH-000614,-0.0587501333191
ACH-000616,-0.14951745340199998
ACH-000618,-0.020500095138700002
ACH-000619,-0.165177872489
ACH-000620,-0.06358449828309999
ACH-000621,-0.195795760992
ACH-000622,-0.048003500920799996
ACH-000623,-0.0340452782658
ACH-000624,-0.0357336968852
ACH-000627,-0.154263221683
ACH-000630,-0.159223648561
ACH-000632,-0.260512293186
ACH-000633,-0.207270449726
ACH-000637,0.0332859068131
ACH-000638,-0.241387838843
ACH-000646,0.10204005089099999
ACH-000647,-0.0668447521852
ACH-000648,-0.19666553921500002
ACH-000649,-0.172583861385
ACH-000651,-0.160747580639
ACH-000652,-0.08362313181310001
ACH-000653,-0.0768497910165
ACH-000657,-0.06394592765219999
ACH-000658,0.0388658585857
ACH-000661,-0.127451274319
ACH-000662,0.050090036171900006
ACH-000663,-0.21101594795499998
ACH-000665,-0.10362481131000001
ACH-000671,-0.0690370887179
ACH-000673,-0.0226557205061
ACH-000676,0.00404347512044
ACH-000677,0.175452816316
ACH-000681,-0.0191817035357
ACH-000682,-0.16435866260399998
ACH-000683,-0.24538486369000004
ACH-000684,-0.07101930224030001
ACH-000688,-0.21673426081799999
ACH-000693,-0.0601373937816
ACH-000694,-0.173839181529
ACH-000695,-0.24047544141600002
ACH-000696,-0.14130867063799998
ACH-000697,-0.0867085399188
ACH-000699,-0.139108411582
ACH-000701,0.0560762031377
ACH-000706,-0.18167614258200002
ACH-000711,-0.135456163259
ACH-000713,0.000989252573448
ACH-000714,0.026726029362599997
ACH-000718,0.127430302119
ACH-000720,-0.161117256129
ACH-000721,-0.161661711191
ACH-000724,-0.45498448188100005
ACH-000725,0.018052960421799998
ACH-000732,-0.078076300374
ACH-000734,-0.12226350266
ACH-000735,-0.16066473564300002
ACH-000736,-0.143704455888
ACH-000738,-0.127637351076
ACH-000746,-0.108263375659
ACH-000747,0.0836762255473
ACH-000748,-0.13825366635800002
ACH-000753,-0.102741786763
ACH-000756,-0.04955408222799999
ACH-000757,-0.12672740928200002
ACH-000758,-0.0539444950101
ACH-000760,-0.165002332316
ACH-000763,-0.22882756395
ACH-000764,-0.20386777907
ACH-000765,-0.20595846189300002
ACH-000766,-0.024374958621400003
ACH-000767,-0.0490760728547
ACH-000768,0.0184981278083
ACH-000769,-0.044197653284300004
ACH-000770,-0.0243237786112
ACH-000771,-0.10204837069
ACH-000773,0.23253632323399998
ACH-000776,-0.129727101703
ACH-000777,-0.10787763129599999
ACH-000778,-0.020505002109599997
ACH-000781,-0.0708218481645
ACH-000782,0.0650418185656
ACH-000783,-0.0837573392067
ACH-000784,-0.07635165839
ACH-000785,-0.09642554938060001
ACH-000787,-0.0713369298007
ACH-000788,-0.12863807979
ACH-000791,-0.08814175041069999
ACH-000792,-0.07125514235560002
ACH-000794,-0.130217166079
ACH-000796,0.00648012179061
ACH-000799,0.112870513479
ACH-000800,-0.137238915136
ACH-000802,-0.183782712981
ACH-000804,-0.0528802414069
ACH-000805,-0.124839171712
ACH-000809,-0.0832077169702
ACH-000810,-0.19765667769099998
ACH-000811,-0.198607944705
ACH-000817,-0.231101655506
ACH-000819,-0.0135020541238
ACH-000820,0.059357675267599996
ACH-000821,-0.282352535764
ACH-000822,-0.0793226523435
ACH-000823,-0.129918636619
ACH-000824,-0.165491020278
ACH-000827,-0.277942222153
ACH-000829,-0.114456615636
ACH-000831,-0.11363369580600001
ACH-000832,-0.0227846208819
ACH-000833,0.154097252098
ACH-000834,-0.203874819448
ACH-000835,-0.12105204372600001
ACH-000836,-0.07884623601850001
ACH-000837,0.062103896693799995
ACH-000838,-0.241389845759
ACH-000839,-0.184379550685
ACH-000840,-0.11565846295999999
ACH-000841,-0.194379708167
ACH-000843,-0.180080259918
ACH-000846,-0.018377956406900004
ACH-000847,-0.199780959985
ACH-000848,-0.166045999803
ACH-000849,0.0608682709746
ACH-000851,-0.16052791346200002
ACH-000855,-0.0689936804346
ACH-000856,-0.09978160222239998
ACH-000858,-0.200542291798
ACH-000859,-0.21069297174899998
ACH-000861,0.0287179403749
ACH-000862,-0.17342464970899998
ACH-000865,-0.08940162083799999
ACH-000866,-0.160383905773
ACH-000867,-0.116113195976
ACH-000869,-0.164187178915
ACH-000872,-0.200433322976
ACH-000873,-0.0919747497468
ACH-000876,-0.0139623341735
ACH-000878,-0.204520903051
ACH-000880,0.03514991480619999
ACH-000881,-0.08049806726710002
ACH-000882,-0.323594131876
ACH-000884,-0.171841767747
ACH-000885,-0.21712115715500002
ACH-000887,-0.103839848514
ACH-000888,-0.188465648506
ACH-000889,-0.2267871533
ACH-000890,-0.013402625311499999
ACH-000896,0.0394846034978
ACH-000898,-0.138678787352
ACH-000900,-0.17620194340700002
ACH-000901,-0.214606966676
ACH-000905,-0.07496296607649999
ACH-000906,-0.07193537521660001
ACH-000907,-0.36585649337
ACH-000910,-0.251076793385
ACH-000911,-0.138348956374
ACH-000912,-0.124647016381
ACH-000913,0.009405104813950002
ACH-000915,-0.152297146618
ACH-000916,-0.0157628238003
ACH-000917,-0.17831188920699997
ACH-000921,-0.0929014544486
ACH-000924,-0.0891684990567
ACH-000926,-0.218359984969
ACH-000928,-0.218802162879
ACH-000929,0.06265310007130001
ACH-000932,0.0341391517796
ACH-000935,-0.0137826259717
ACH-000936,0.0811752780585
ACH-000937,-0.18977406295200003
ACH-000938,-0.0328309366219
ACH-000939,0.04024164589030001
ACH-000941,-0.06460553431839999
ACH-000943,-0.07760142904219999
ACH-000946,-0.154750779602
ACH-000947,-0.103502110019
ACH-000948,-0.09520576727959999
ACH-000950,-0.27009610727600003
ACH-000953,-0.20501039141600003
ACH-000957,-0.11708621384199999
ACH-000958,-0.21742916545000002
ACH-000960,-0.0308929565008
ACH-000963,0.053385227089599994
ACH-000968,-0.126541832152
ACH-000969,-0.120414884931
ACH-000973,0.0214574094119
ACH-000974,-0.00466251640922
ACH-000975,-0.011179536395799999
ACH-000976,-0.18228146028099998
ACH-000978,0.12210210518799999
ACH-000980,-0.13580518059399999
ACH-000984,-0.0392207770978
ACH-000986,-0.00844876486016
ACH-000988,-0.07761837270210001
ACH-000993,0.09246089853869999
ACH-000994,-0.0147594842967
ACH-000996,-0.0792434279023
ACH-001001,-0.14918056613800001
ACH-001020,-0.038841903252
ACH-001028,-0.11149870510900001
ACH-001031,-0.312080302897
ACH-001038,-0.037757964233
ACH-001048,-0.0627418888686
ACH-001050,-0.07026214486839999
ACH-001053,-0.326794818746
ACH-001054,-0.280346328208
ACH-001061,-0.021886125944400002
ACH-001067,-0.07420644057569999
ACH-001075,-0.23023889890000002
ACH-001096,-0.141582509518
ACH-001128,-0.18815034063000002
ACH-001134,-0.138022920917
ACH-001151,-0.0789130313829
ACH-001163,-0.0211662512055
ACH-001164,-0.09998155795019999
ACH-001173,-0.0675441582533
ACH-001183,0.013936290035700002
ACH-001184,-0.09884043767660002
ACH-001190,-0.196170172542
ACH-001192,-0.20255259512200002
ACH-001193,-0.106436262507
ACH-001196,0.014166947621500002
ACH-001197,-0.14376906397800002
ACH-001205,-0.0976186968978
ACH-001211,-0.230513791372
ACH-001212,-0.297205360013
ACH-001228,-0.150740863304
ACH-001232,-0.35604476238399996
ACH-001239,-0.265502780531
ACH-001274,-0.0440764169025
ACH-001275,-0.151169279954
ACH-001277,-0.43200693365500004
ACH-001278,-0.08469788195139999
ACH-001280,0.110238216701
ACH-001283,0.13432291470799998
ACH-001289,-0.139293426866
ACH-001295,-0.17089453633699997
ACH-001300,0.0364071603774
ACH-001301,-0.07428176488850001
ACH-001302,0.124139476973
ACH-001303,-0.11921001608899999
ACH-001306,-0.0290716053447
ACH-001318,-0.145219716947
ACH-001322,-0.31032120838599997
ACH-001328,-0.17693842705600002
ACH-001332,-0.0285279532902
ACH-001333,-0.280663895095
ACH-001336,-0.116105156237
ACH-001340,-0.144828280389
ACH-001346,-0.20749237106600002
ACH-001353,-0.119886672271
ACH-001354,-0.074066917065
ACH-001367,-0.12054849196499999
ACH-001368,-0.157014770827
ACH-001374,-0.35406408207900003
ACH-001375,-0.028838159670599998
ACH-001377,-0.0999433753493
ACH-001380,-0.194340480106
ACH-001391,-0.162978509179
ACH-001407,-0.0455076229703
ACH-001408,-0.0341982561753
ACH-001413,0.151981534939
ACH-001430,-0.181628025625
ACH-001431,-0.26816503517900003
ACH-001450,-0.123888961932
ACH-001496,-0.115423989426
ACH-001500,-0.0152514486999
ACH-001521,-0.37437642079899996
ACH-001523,-0.15566800669000003
ACH-001532,-0.0982976991358
ACH-001536,-0.159869510105
ACH-001550,-0.0744458616768
ACH-001552,-0.26736460624499997
ACH-001554,-0.0389807397509
ACH-001645,-0.0476331695776
ACH-001654,-0.149485183247
ACH-001715,-0.26914009798
ACH-001735,-0.09554201182039998
ACH-001736,-0.0541509585262
ACH-001737,0.18858682861499998
ACH-001740,-0.0691944716216
ACH-001745,-0.17899090950999996
ACH-001750,-0.204079573216
ACH-001765,-0.24100428224599998
ACH-001956,-0.0763899599875
ACH-001957,-0.176441943215
