,PMFBP1 (83449)
ACH-000278,-0.100963500242
ACH-000279,-0.0659949571279
ACH-000280,0.12417705580800001
ACH-000281,-0.0602213264608
ACH-000288,-0.102919152601
ACH-000291,-0.039598412845099996
ACH-000293,-0.192341701604
ACH-000294,0.0507121790375
ACH-000295,0.0926034187724
ACH-000296,-0.16330118466399998
ACH-000302,0.0119472974948
ACH-000304,-0.09722325246369999
ACH-000307,-0.09693430962470001
ACH-000308,-0.0409098049252
ACH-000310,0.129682970771
ACH-000311,0.0741761048836
ACH-000312,0.00939007643984
ACH-000315,-0.40584633830300004
ACH-000316,-0.125696562345
ACH-000317,-0.0362597823984
ACH-000318,0.145393623825
ACH-000319,0.121674739819
ACH-000320,0.138726321964
ACH-000322,-0.396766212928
ACH-000323,-0.0598854759674
ACH-000324,-0.0302324710113
ACH-000329,0.05727369328919999
ACH-000330,-0.11926119573699999
ACH-000331,0.0564610479137
ACH-000332,0.021905859780799997
ACH-000334,-0.132005808169
ACH-000335,-0.117090689503
ACH-000336,-0.135115134276
ACH-000337,-0.296755687924
ACH-000339,-0.034593304499800005
ACH-000341,0.058538358297699995
ACH-000348,-0.108589819346
ACH-000350,0.0012960689103800002
ACH-000352,0.028132546110700003
ACH-000356,-0.24555136146099998
ACH-000361,-0.18930063416200002
ACH-000362,-0.024920559056299998
ACH-000363,-0.195144115925
ACH-000364,0.0623157203356
ACH-000365,0.11381305790200001
ACH-000366,-0.0424959723883
ACH-000368,-0.25158159374600003
ACH-000374,-0.0035229343572900002
ACH-000375,-0.422785354103
ACH-000376,-0.111036307433
ACH-000381,-0.0396819117924
ACH-000383,-0.127022509442
ACH-000387,-0.0645047884373
ACH-000389,-0.106317368539
ACH-000390,0.022202068240099997
ACH-000393,-0.022175577460099998
ACH-000395,0.00214106040262
ACH-000397,-0.0852283552327
ACH-000401,-0.245726621055
ACH-000402,-0.375849987082
ACH-000403,-0.0562302063443
ACH-000404,0.171473161947
ACH-000406,0.00209278319185
ACH-000407,-0.110031668606
ACH-000408,-0.0193002709671
ACH-000410,-0.030292608166799996
ACH-000411,-0.029757424619299998
ACH-000414,0.024412075828299996
ACH-000415,0.112172469223
ACH-000416,-0.1305796776
ACH-000420,-0.075618111502
ACH-000421,-0.18625340508699997
ACH-000424,0.131129249331
ACH-000425,0.0696018645798
ACH-000426,0.0510823736825
ACH-000427,-0.0945235979034
ACH-000433,0.186073269469
ACH-000436,-0.116110189265
ACH-000444,-0.17792084771400002
ACH-000445,0.026944454370200002
ACH-000448,0.0784521792893
ACH-000450,-0.420260062372
ACH-000452,-0.0917836623495
ACH-000454,-0.234304297171
ACH-000458,-0.0161408963754
ACH-000459,-0.297279558397
ACH-000460,-0.0758206353303
ACH-000461,0.021358271816099998
ACH-000463,-0.0605841113407
ACH-000464,-0.17985976987
ACH-000466,0.166282532339
ACH-000467,-0.134774886087
ACH-000468,-0.0180615086032
ACH-000469,-0.201308581144
ACH-000470,-0.027183445129599998
ACH-000471,-0.110517823938
ACH-000472,-0.143687649526
ACH-000473,-0.106483958803
ACH-000475,-0.09246237791819999
ACH-000476,0.058381230522600004
ACH-000477,-0.124980205338
ACH-000480,-0.144957327791
ACH-000481,-0.151264701786
ACH-000483,-0.129211053073
ACH-000484,-0.145691846643
ACH-000485,-0.176870459516
ACH-000486,0.00874225857415
ACH-000487,-0.226762205829
ACH-000488,-0.0159599068182
ACH-000490,-0.007313984556699999
ACH-000491,-0.119841774566
ACH-000495,-0.172853340103
ACH-000496,0.040946089127
ACH-000499,-0.18660392748399998
ACH-000500,-0.0518928596687
ACH-000502,-0.0245464134183
ACH-000503,-0.0183185931867
ACH-000505,-0.21671583950999998
ACH-000507,-0.11288349187
ACH-000510,-0.0291174871746
ACH-000511,-0.17459377695099998
ACH-000512,-0.0404720287983
ACH-000516,-0.149147611339
ACH-000517,-0.11725626997500001
ACH-000518,-0.212202869836
ACH-000520,-0.221940224503
ACH-000521,-0.0743172767688
ACH-000522,-0.260537853981
ACH-000524,-0.0888894809626
ACH-000527,-0.138628201873
ACH-000528,-0.022765143034200002
ACH-000537,0.0817634427518
ACH-000541,-0.28235861681200003
ACH-000542,-0.201163964672
ACH-000544,-0.262955101518
ACH-000545,-0.021979714884900005
ACH-000547,-0.250342785917
ACH-000548,-0.179578279775
ACH-000549,0.04819757480359999
ACH-000550,-0.268755647907
ACH-000552,-0.100568926348
ACH-000556,-0.0192361281124
ACH-000557,0.0189538330828
ACH-000570,-0.09063731152230001
ACH-000571,-0.100598345385
ACH-000573,-0.025348895101200003
ACH-000576,-0.167598752447
ACH-000580,-0.217361727625
ACH-000584,-0.040346592397199996
ACH-000585,-0.106793085472
ACH-000588,0.054294636198000006
ACH-000589,-0.11165535580600001
ACH-000591,0.088212903365
ACH-000593,-0.211001862049
ACH-000600,0.0389261055097
ACH-000601,-0.0507027727271
ACH-000604,0.23102112698000002
ACH-000605,-0.0291446928232
ACH-000606,0.11167460511
ACH-000608,0.0453278376305
ACH-000614,0.051194670090800004
ACH-000616,-0.0831155922806
ACH-000618,0.008899573725450001
ACH-000619,0.151525470017
ACH-000620,-0.122958435898
ACH-000621,-0.19230794999200002
ACH-000622,0.13437444495200002
ACH-000623,-0.19468452578899997
ACH-000624,-0.0007110567500219999
ACH-000627,0.04926225821909999
ACH-000630,-0.0223364748078
ACH-000632,-0.145456876285
ACH-000633,-0.196391985766
ACH-000637,-0.233388371331
ACH-000638,0.178190039271
ACH-000646,0.0617041995089
ACH-000647,-0.039901371355800005
ACH-000648,-0.0524769928201
ACH-000649,0.041176884151199994
ACH-000651,-0.284782013472
ACH-000652,-0.215705377673
ACH-000653,0.0523892133744
ACH-000657,-0.0337943050814
ACH-000658,-0.127860631457
ACH-000661,-0.06429645048589999
ACH-000662,-0.138958137022
ACH-000663,-0.0387615896994
ACH-000665,-0.0892677394282
ACH-000671,-0.09918460101849999
ACH-000673,-0.0810097441453
ACH-000676,-0.168698876846
ACH-000677,-0.0738373522377
ACH-000681,0.146441926192
ACH-000682,-0.0109500896088
ACH-000683,-0.17609563528499997
ACH-000684,-0.141279365841
ACH-000688,-0.194050994551
ACH-000693,0.0254146419289
ACH-000694,0.0358121067596
ACH-000695,-0.0973649126411
ACH-000696,-0.100116036001
ACH-000697,0.0169370830743
ACH-000699,-0.11742595360099999
ACH-000701,0.0264993680055
ACH-000706,-0.0053562166168900005
ACH-000711,-0.0735601532956
ACH-000713,-0.20311198878400002
ACH-000714,-0.14122154074100002
ACH-000718,-0.0265778429302
ACH-000720,-0.19813784507800003
ACH-000721,-0.0691033319405
ACH-000724,-0.0012554212127400001
ACH-000725,0.0160583140383
ACH-000732,0.17520882521699999
ACH-000734,-0.0814357405549
ACH-000735,-0.165876363672
ACH-000736,-0.131954459038
ACH-000738,-0.151158339901
ACH-000746,-0.0433777736499
ACH-000747,0.038252274422
ACH-000748,0.022938267218999997
ACH-000753,-0.0726453971462
ACH-000756,0.0817201598943
ACH-000757,0.0597642043972
ACH-000758,-0.226758897456
ACH-000760,-0.209108505068
ACH-000763,-0.00338551736928
ACH-000764,-0.317537677786
ACH-000765,-0.121759212728
ACH-000766,0.21908457574999998
ACH-000767,-0.0652562424632
ACH-000768,-0.0955254810143
ACH-000769,-0.0300083629628
ACH-000770,0.0337172758756
ACH-000771,-0.0554826515961
ACH-000773,0.129083346387
ACH-000776,-0.09129832050680001
ACH-000777,-0.0437429339741
ACH-000778,-0.158992464835
ACH-000781,0.0349172692903
ACH-000782,-0.107089506402
ACH-000783,0.117544456812
ACH-000784,-0.051064994083400005
ACH-000785,0.0164518794576
ACH-000787,-0.06071593961490001
ACH-000788,0.0325025678404
ACH-000791,0.0451770407273
ACH-000792,-0.0526158888256
ACH-000794,0.0337911146391
ACH-000796,-0.028014781469099997
ACH-000799,0.04715054561030001
ACH-000800,0.24307605898200002
ACH-000802,-0.0866141398776
ACH-000804,-0.011383938784299998
ACH-000805,0.08473585475839998
ACH-000809,-0.116972087085
ACH-000810,-0.0636117018015
ACH-000811,-0.22740430874899997
ACH-000817,-0.286723330301
ACH-000819,-0.0791758941831
ACH-000820,-0.0513695692958
ACH-000821,0.154697163495
ACH-000822,-0.0717048940987
ACH-000823,-0.0669057264086
ACH-000824,-0.0753053988798
ACH-000827,-0.0826186726024
ACH-000829,-0.0796454043357
ACH-000831,-0.11544826395999999
ACH-000832,-0.11162334571799999
ACH-000833,-0.166500591187
ACH-000834,0.09641940256130001
ACH-000835,-0.17225303029300001
ACH-000836,-0.0162418379297
ACH-000837,-0.0334075678023
ACH-000838,-0.0465361014879
ACH-000839,-0.18238879090399998
ACH-000840,-0.24951926676800001
ACH-000841,0.12277519817
ACH-000843,-0.0038352096041999995
ACH-000846,-0.031426820594
ACH-000847,-0.0948771144599
ACH-000848,-0.0591656857453
ACH-000849,0.0047800392908800005
ACH-000851,-0.129344617136
ACH-000855,-0.13942739457599998
ACH-000856,-0.113744983904
ACH-000858,0.017183947042599998
ACH-000859,0.25037938712900004
ACH-000861,-0.049111916801500004
ACH-000862,-0.013839881549500001
ACH-000865,-0.0732166198386
ACH-000866,-0.017264159472400002
ACH-000867,-0.132113830672
ACH-000869,-0.0203724564616
ACH-000872,-0.011237326881
ACH-000873,0.006865099844770001
ACH-000876,-0.050296070881300003
ACH-000878,0.326143498458
ACH-000880,-0.152644022295
ACH-000881,-0.10882014260299999
ACH-000882,-0.0109823362175
ACH-000884,0.20380173925
ACH-000885,0.129399663905
ACH-000887,-0.13855515030999999
ACH-000888,0.0374104380703
ACH-000889,0.09133786953950002
ACH-000890,-0.035631363101
ACH-000896,-0.255722516985
ACH-000898,-0.014171382802799998
ACH-000900,0.149377594111
ACH-000901,0.0110243429674
ACH-000905,-0.0546162316548
ACH-000906,-0.0125928174063
ACH-000907,-0.010993728443
ACH-000910,0.0389359241965
ACH-000911,0.0690327520323
ACH-000912,-0.026826844893200003
ACH-000913,0.058418045516900004
ACH-000915,-0.0551568270978
ACH-000916,-0.49161066522200003
ACH-000917,-0.0721032393649
ACH-000921,-0.28197263208900003
ACH-000924,-0.09111376507860001
ACH-000926,0.048424850961
ACH-000928,-0.206490786282
ACH-000929,-0.143326860711
ACH-000932,-0.132993910769
ACH-000935,0.011351631578899998
ACH-000936,-0.0721516257113
ACH-000937,-0.0421381208722
ACH-000938,-0.17643471259
ACH-000939,-0.0313474398633
ACH-000941,-0.00978091328406
ACH-000943,-0.28511506707600004
ACH-000946,0.10635780159199999
ACH-000947,-0.06558498512569999
ACH-000948,-0.00715832284306
ACH-000950,-0.0239644930792
ACH-000953,0.0486223314083
ACH-000957,-0.13398021699
ACH-000958,-0.05095456792090001
ACH-000960,0.00676432010847
ACH-000963,0.318333022222
ACH-000968,-0.0867083668428
ACH-000969,-0.18991655407299998
ACH-000973,-0.141661896535
ACH-000974,-0.289524518061
ACH-000975,0.028745464673599997
ACH-000976,-0.13884341128
ACH-000978,-0.204968274803
ACH-000980,-0.122111807466
ACH-000984,-0.070779614035
ACH-000986,0.0319337805289
ACH-000988,-0.227934558586
ACH-000993,-0.0547415117016
ACH-000994,-0.056091379576900004
ACH-000996,-0.130554441591
ACH-001001,-0.0321370277127
ACH-001020,-0.307010645858
ACH-001028,0.015067271236199999
ACH-001031,-0.079547246351
ACH-001038,-0.094677976585
ACH-001048,-0.193635842335
ACH-001050,-0.245871848613
ACH-001053,-0.338378281373
ACH-001054,-0.187076166091
ACH-001061,-0.129329179219
ACH-001067,-0.163643092518
ACH-001075,-0.040957113623599994
ACH-001096,-0.0813838617605
ACH-001128,0.053280025546000004
ACH-001134,-0.26827051387
ACH-001151,-0.0501598582024
ACH-001163,-0.0559007463595
ACH-001164,0.0335771936218
ACH-001173,-0.0201876778567
ACH-001183,-0.0864164524258
ACH-001184,-0.05017563175340001
ACH-001190,-0.199885136963
ACH-001192,-0.0250315674942
ACH-001193,-0.262858922062
ACH-001196,-0.036898314477
ACH-001197,0.0038155829122199997
ACH-001205,-0.0017450948281400001
ACH-001211,-0.353407080691
ACH-001212,0.244368821769
ACH-001228,-0.10383355718000001
ACH-001232,-0.048481636846500004
ACH-001239,-0.0821681349966
ACH-001274,0.0665679776685
ACH-001275,-0.0804850435482
ACH-001277,0.130988429802
ACH-001278,-0.0521787356367
ACH-001280,-0.240458979415
ACH-001283,0.11461187883400001
ACH-001289,-0.260448934755
ACH-001295,-0.10404968587300001
ACH-001300,-0.207707393997
ACH-001301,-0.136782294868
ACH-001302,-0.16375189933599998
ACH-001303,-0.31944281476799996
ACH-001306,-0.0079274310322
ACH-001318,-0.053080054162800004
ACH-001322,-0.264205105607
ACH-001328,-0.0128058929678
ACH-001332,0.0864989134879
ACH-001333,-0.117232559716
ACH-001336,-0.00195779802205
ACH-001340,-0.108900700198
ACH-001346,-0.0515095554363
ACH-001353,-0.058633834992000006
ACH-001354,0.00782487677491
ACH-001367,-0.16801778025
ACH-001368,-0.0634887408558
ACH-001374,0.238255387656
ACH-001375,0.00845851352188
ACH-001377,0.0581271633675
ACH-001380,0.057524273804
ACH-001391,0.0721545974093
ACH-001407,0.051177122214199997
ACH-001408,-0.115561094455
ACH-001413,0.0436650012598
ACH-001430,0.0572753707424
ACH-001431,-0.124048225153
ACH-001450,7.845480779899999e-05
ACH-001496,-0.0683389402738
ACH-001500,-0.00104870636173
ACH-001521,-0.5059596059870001
ACH-001523,-0.08839665191950001
ACH-001532,-0.150199011202
ACH-001536,0.023744156857599997
ACH-001550,0.08284406918039999
ACH-001552,-0.0578444473061
ACH-001554,0.0423373087496
ACH-001645,-0.039340799718900005
ACH-001654,-0.132542256176
ACH-001715,-0.10025418422599999
ACH-001735,-0.036195305959199994
ACH-001736,-0.0183128686789
ACH-001737,-0.39074636794
ACH-001740,-0.1251897634
ACH-001745,-0.0710795663533
ACH-001750,-0.178193590082
ACH-001765,-0.025498495980099997
ACH-001956,-0.09683648224069999
ACH-001957,-0.0460684518282
