,MIF (4282)
ACH-000356,0.13927324172900002
ACH-000361,0.18720120385000003
ACH-000362,0.141096006227
ACH-000363,0.0732200800862
ACH-000364,0.00670200024034
ACH-000365,0.040771640132400006
ACH-000366,0.0294334883052
ACH-000368,-0.115001380219
ACH-000374,0.17379804382300001
ACH-000375,-0.393407095584
ACH-000376,-0.0411160427795
ACH-000381,-0.38158252475599996
ACH-000383,0.0445737702236
ACH-000387,0.0311908684272
ACH-000389,-0.129731033696
ACH-000390,-0.11301295880699999
ACH-000393,-0.0313040596117
ACH-000395,-0.0343629486169
ACH-000397,0.0905919461389
ACH-000401,0.00216538407415
ACH-000402,-0.115979812744
ACH-000403,0.00390944968896
ACH-000404,0.17329241384100003
ACH-000406,-0.10019571572899999
ACH-000407,-0.256960069625
ACH-000408,0.006229238723430001
ACH-000410,-0.0292998946221
ACH-000411,0.11378825626700001
ACH-000414,0.0027335009860799996
ACH-000415,0.113250657657
ACH-000416,-0.0359720604638
ACH-000420,-0.122057233483
ACH-000421,-0.17127922971700002
ACH-000424,-0.327274526026
ACH-000425,-0.232936518867
ACH-000426,-0.17017307374600002
ACH-000427,-0.17936283867800001
ACH-000433,-0.284288768511
ACH-000436,0.022671483837900002
ACH-000444,-0.150303637882
ACH-000445,-0.307447149252
ACH-000448,-0.0874207717757
ACH-000450,-0.39774471417499996
ACH-000452,0.0328495664684
ACH-000454,0.11211545755899999
ACH-000458,0.0450292436792
ACH-000459,0.10862725639799999
ACH-000460,-0.0649980895047
ACH-000461,-0.485678917531
ACH-000463,-0.08947736882339999
ACH-000464,0.04876857267799999
ACH-000466,-0.237896542613
ACH-000467,-0.00172995042525
ACH-000468,-0.0859317554449
ACH-000469,-0.124491900836
ACH-000470,-0.116829865906
ACH-000471,-0.149755990092
ACH-000472,-0.176181311708
ACH-000473,-0.24668013714
ACH-000475,0.00729867291156
ACH-000476,-0.056770594763900006
ACH-000477,-0.202809388491
ACH-000480,0.0173800095167
ACH-000481,-0.13080529335000002
ACH-000483,-0.0999187046545
ACH-000484,-0.0931874092162
ACH-000485,-0.0664436187287
ACH-000486,0.112765861041
ACH-000487,0.231083356805
ACH-000488,0.0388219391734
ACH-000490,0.00814825525143
ACH-000491,-0.0402981228241
ACH-000495,0.22009215876
ACH-000496,0.057448231407699994
ACH-000499,-0.256691225086
ACH-000500,0.322278931743
ACH-000502,0.062195917065199995
ACH-000503,-0.162997155935
ACH-000505,-0.022200902834400005
ACH-000507,0.163439621167
ACH-000510,0.00643003101366
ACH-000511,0.06672487478400001
ACH-000512,-0.257314958193
ACH-000516,-0.00670683333738
ACH-000517,-0.023433673656900005
ACH-000518,-0.0237843078889
ACH-000520,0.0853370077236
ACH-000521,-0.133635988003
ACH-000522,0.256784661547
ACH-000524,-0.199080299898
ACH-000527,-0.057177557969199995
ACH-000528,-0.29228276936500003
ACH-000537,0.143401527833
ACH-000541,0.18557352657200002
ACH-000542,0.018434118975
ACH-000544,0.165132399102
ACH-000545,0.116797409694
ACH-000547,-0.326701161347
ACH-000548,0.170450091018
ACH-000549,0.0739518294428
ACH-000550,-0.038233492627900004
ACH-000552,-0.105998511878
ACH-000556,0.0743214736884
ACH-000557,0.0909986590436
ACH-000570,-0.0210869085958
ACH-000571,-0.24661633949099998
ACH-000573,-0.0376912112081
ACH-000576,-0.0710784086095
ACH-000580,-0.0953847348111
ACH-000584,-0.013164469493400001
ACH-000585,0.0853311256879
ACH-000588,-0.23681748066599997
ACH-000589,-0.12089517924399999
ACH-000591,-0.0447933067224
ACH-000593,0.260453714824
ACH-000600,0.236256053468
ACH-000601,-0.04955964371180001
ACH-000604,-0.18033378175700002
ACH-000605,-0.128383022865
ACH-000606,-0.0704509551311
ACH-000608,-0.19573547844
ACH-000614,0.275892918319
ACH-000616,-0.297846918221
ACH-000618,-0.043566234869800005
ACH-000619,-0.132314298207
ACH-000620,-0.0185472077308
ACH-000621,-0.296788115812
ACH-000622,-0.301085820258
ACH-000623,0.00780156146007
ACH-000624,-0.22477670416099998
ACH-000627,-0.059913962089900005
ACH-000630,0.05102227839430001
ACH-000632,-0.020523091718
ACH-000633,0.010871272723700002
ACH-000637,-0.083256574972
ACH-000638,-0.0572733188201
ACH-000646,-0.075917105655
ACH-000647,-0.160359787232
ACH-000648,0.438239179414
ACH-000649,0.0175170797684
ACH-000651,-0.0741655127687
ACH-000652,0.112981293599
ACH-000653,0.0031747622668000003
ACH-000657,-0.019158768656099997
ACH-000658,0.0926263002782
ACH-000661,0.137627112222
ACH-000662,0.18124733120099998
ACH-000663,-0.0356605375333
ACH-000665,-0.191177626558
ACH-000671,-0.0166313021702
ACH-000673,-0.229475269113
ACH-000676,0.10447630394400001
ACH-000677,0.0589976425956
ACH-000681,0.20156619924600003
ACH-000682,0.0660782956401
ACH-000683,0.0454800312175
ACH-000684,-0.21221293158100002
ACH-000688,0.0255891992337
ACH-000693,-0.031114560098
ACH-000694,-0.0777018974818
ACH-000695,0.16918299601300002
ACH-000696,-0.150808334126
ACH-000697,-0.157677689017
ACH-000699,-0.186934546177
ACH-000701,0.424191699501
ACH-000706,-0.217240087902
ACH-000711,-0.08593903369830001
ACH-000713,0.204318146394
ACH-000714,-0.248399423561
ACH-000718,0.10604435067399999
ACH-000720,0.0629231930277
ACH-000721,0.344036406902
ACH-000724,-0.341289603349
ACH-000725,-0.083236401195
ACH-000732,0.0382978849933
ACH-000734,-0.108082830263
ACH-000735,-0.135957105607
ACH-000736,0.0839792129196
ACH-000738,0.0950025764937
ACH-000746,-0.0837519354777
ACH-000747,-0.25307605922
ACH-000748,-0.144417773078
ACH-000753,0.12073457785
ACH-000756,-0.0999499626069
ACH-000757,-0.345898704771
ACH-000758,-0.0239862360861
ACH-000760,0.137531796789
ACH-000763,-0.136826825885
ACH-000764,0.264311800185
ACH-000765,-0.08800584795569999
ACH-000766,-0.06993402813710001
ACH-000767,0.00390914246169
ACH-000768,-0.17605607266399997
ACH-000769,-0.194324616807
ACH-000770,-0.025894583793299997
ACH-000771,-0.278198980505
ACH-000773,-0.351554290124
ACH-000776,-0.254747668363
ACH-000777,-0.104187498002
ACH-000778,-0.348071380365
ACH-000781,0.0352180635907
ACH-000782,0.050615335876
ACH-000783,0.053600106545099994
ACH-000784,-0.165612221121
ACH-000785,-0.016685423026000002
ACH-000787,-0.218245059065
ACH-000788,-0.0653375309397
ACH-000791,-0.018875228912400004
ACH-000792,0.09220254572860001
ACH-000794,0.0851193713989
ACH-000796,0.204991540097
ACH-000799,-0.10852542371099999
ACH-000800,-0.544124538182
ACH-000802,0.0376943022265
ACH-000804,0.12817206039
ACH-000805,-0.15743934947000002
ACH-000809,-0.021222673729400003
ACH-000810,0.165389637569
ACH-000811,-0.0194967916873
ACH-000817,-0.0584164325172
ACH-000819,-0.159147111471
ACH-000820,0.0585751415714
ACH-000821,-0.228728146997
ACH-000822,-0.0265595137879
ACH-000823,-0.34086021940899996
ACH-000824,0.142147996731
ACH-000827,0.0679577414775
ACH-000829,-0.227056663242
ACH-000831,-0.0685525447183
ACH-000832,-0.112263174645
ACH-000833,-0.0784603265092
ACH-000834,0.0654141223448
ACH-000835,-0.11082459365999998
ACH-000836,-0.10299268423499999
ACH-000837,-0.095177261316
ACH-000838,0.09465030047879999
ACH-000839,-0.0128968175484
ACH-000840,-0.18603916965599998
ACH-000841,-0.332177678062
ACH-000843,-0.143796660785
ACH-000846,-0.0395500503071
ACH-000847,0.143141435796
ACH-000848,0.018859992163099998
ACH-000849,-0.121729580671
ACH-000851,-0.0388813845187
ACH-000855,-0.525647095992
ACH-000856,-0.07974665267469999
ACH-000858,0.142257410935
ACH-000859,0.11640004707
ACH-000861,-0.147745250519
ACH-000862,0.0505877979433
ACH-000865,0.0779294797987
ACH-000866,-0.0998264925794
ACH-000867,0.0102185729466
ACH-000869,-0.179884839014
ACH-000872,-0.262031882556
ACH-000873,-0.0816144010628
ACH-000876,-0.0903224379191
ACH-000878,-0.15845639734300002
ACH-000880,-0.20941896438299998
ACH-000881,-0.279499770888
ACH-000882,-0.00902191088841
ACH-000884,-0.09469584519819998
ACH-000885,-0.08845146918209999
ACH-000887,0.011428713298400001
ACH-000888,0.0344643591714
ACH-000889,0.195434782179
ACH-000890,-0.23358899269900002
ACH-000896,-0.0630751010787
ACH-000898,0.11274379199000001
ACH-000900,-0.260425957947
ACH-000901,-0.412728098657
ACH-000905,-0.08483100488360001
ACH-000906,-0.124634040595
ACH-000907,-0.166027299949
ACH-000910,-0.028377063032299997
ACH-000911,-0.155717525206
ACH-000912,-0.16331955763699998
ACH-000913,-0.15150705761299998
ACH-000915,-0.053339056762300004
ACH-000916,0.297491249538
ACH-000917,-0.038530088912499996
ACH-000921,0.0629529529518
ACH-000924,-0.06867350275619999
ACH-000926,-0.159320104212
ACH-000928,0.150648067879
ACH-000929,0.108549928901
ACH-000932,0.018777016510599997
ACH-000935,-0.257848355988
ACH-000936,-0.135005230678
ACH-000937,0.00863354247708
ACH-000938,-0.0840425320367
ACH-000939,-0.18663790134799998
ACH-000941,-0.19196806160500002
ACH-000943,-0.162673682065
ACH-000946,-0.000152028923339
ACH-000947,0.0258159161801
ACH-000948,-0.0873949477642
ACH-000950,0.0879996534442
ACH-000953,0.0371465052269
ACH-000957,-0.152169160219
ACH-000958,-0.251878092517
ACH-000960,0.015800770522
ACH-000963,-0.202116005666
ACH-000968,-0.0128482513742
ACH-000969,0.0310442891768
ACH-000973,-0.143422165119
ACH-000974,-0.18852700904800002
ACH-000975,-0.155697375053
ACH-000976,-0.0320723155801
ACH-000978,-0.0779331572422
ACH-000980,-0.0684633589475
ACH-000984,0.163847756839
ACH-000986,-0.104251291765
ACH-000988,-0.0930288148363
ACH-000993,0.0172155674768
ACH-000994,0.0096228598145
ACH-000996,-0.163237764214
ACH-001001,-0.262012043937
ACH-001020,0.24093819333900002
ACH-001028,-0.103567044634
ACH-001031,-0.0908064340557
ACH-001038,-0.143562737119
ACH-001048,0.0481625345615
ACH-001050,0.242168640759
ACH-001053,-0.15373568611400001
ACH-001054,-0.0594385224493
ACH-001061,-0.12181887507099999
ACH-001067,0.159999832751
ACH-001075,0.112218778556
ACH-001096,0.0831959629811
ACH-001128,0.197206402554
ACH-001134,-0.011540531916200001
ACH-001151,0.0595791445519
ACH-001163,-0.207044035809
ACH-001164,-0.15677343873400001
ACH-001173,-0.026452240661299996
ACH-001183,0.09269005452019999
ACH-001184,-0.159802982021
ACH-001190,-0.311679249925
ACH-001192,-0.164518702022
ACH-001193,0.08501403171810001
ACH-001196,-0.24244850311900001
ACH-001197,0.175824755536
ACH-001205,-0.0017116540861
ACH-001211,0.24500381778799998
ACH-001212,0.0571781391533
ACH-001228,-0.08397916139110001
ACH-001232,-0.12027184326099999
ACH-001239,-0.0509290387625
ACH-001274,0.0605846370155
ACH-001275,-0.026703212578400002
ACH-001277,-0.0156974726633
ACH-001278,-0.20479549731199997
ACH-001280,-0.090546133982
ACH-001283,-0.132529794274
ACH-001289,-0.18667796995799998
ACH-001295,-0.20997918315699998
ACH-001300,-0.0332550073617
ACH-001301,-0.11631109540899999
ACH-001302,0.0277930168078
ACH-001303,-0.121459534808
ACH-001306,-0.138823794123
ACH-001318,-0.151061533278
ACH-001322,0.0227609467216
ACH-001328,0.0531052948037
ACH-001332,-0.356156722835
ACH-001333,-0.0230713607504
ACH-001336,-0.409048758704
ACH-001340,-0.10311479776
ACH-001346,-0.336013210406
ACH-001353,-0.102890512258
ACH-001354,0.0351752051236
ACH-001367,-0.164795355863
ACH-001368,0.013275972470200001
ACH-001374,-0.311565114491
ACH-001375,-0.10236453292400001
ACH-001377,0.08425626482489999
ACH-001380,-0.00045600077930599997
ACH-001391,0.00522835377017
ACH-001407,-0.365236121011
ACH-001408,-0.012640073320799998
ACH-001413,0.122052063719
ACH-001430,-0.0406246038991
ACH-001431,-0.24870484355500003
ACH-001450,-0.0572251734883
ACH-001496,-0.0600177637873
ACH-001500,-0.23279449910799999
ACH-001521,-0.12211440454700001
ACH-001523,0.0704408046635
ACH-001532,0.0800336645746
ACH-001536,0.195613740843
ACH-001550,-0.144319183995
ACH-001552,-0.0316999517681
ACH-001554,-0.0986402815408
ACH-001645,-0.218534677054
ACH-001654,-0.0482227339245
ACH-001715,-0.39349938397100004
ACH-001735,-0.047932462638300005
ACH-001736,-0.289256158288
ACH-001737,-0.125675958128
ACH-001740,-0.0184471574888
ACH-001745,-0.00122785788809
ACH-001750,0.0012532381440000001
ACH-001765,-0.11806140812799999
ACH-001956,0.005449779905439999
ACH-001957,-0.24983280965500002
