,HOXA5 (3202)
ACH-000004,-0.200134181637
ACH-000007,-0.207740748033
ACH-000009,-0.305065062471
ACH-000011,-0.36810376200000006
ACH-000012,-0.160219214012
ACH-000013,-0.293385263636
ACH-000014,-0.39135314358900003
ACH-000015,-0.082253188766
ACH-000017,-0.171308454863
ACH-000018,-0.641555000273
ACH-000019,-0.448969964932
ACH-000021,-0.260386405805
ACH-000022,-0.297969910726
ACH-000025,-0.155227040745
ACH-000028,-0.236614246831
ACH-000030,-0.166671232022
ACH-000035,-0.23743272045299998
ACH-000036,-0.277347147412
ACH-000037,-0.145207769488
ACH-000039,-0.211678097672
ACH-000040,-0.296552629344
ACH-000041,-0.235695887885
ACH-000042,-0.376081626834
ACH-000045,-0.381913737965
ACH-000047,-0.20840316018399999
ACH-000052,-0.347145040245
ACH-000053,-0.148281295577
ACH-000054,-0.394587464632
ACH-000055,-0.153071836781
ACH-000060,-0.372056172469
ACH-000067,-0.33609246897600004
ACH-000070,-0.367914430751
ACH-000075,-0.314622181929
ACH-000078,-0.07627835028189998
ACH-000082,-0.345628782665
ACH-000085,-0.571001212036
ACH-000086,-0.179737866043
ACH-000087,-0.0492164710199
ACH-000092,-0.101196839395
ACH-000095,-0.150967218224
ACH-000097,-0.193625656333
ACH-000098,-0.120773476536
ACH-000099,-0.115649116776
ACH-000108,-0.2952096796
ACH-000113,-0.184226865614
ACH-000115,-0.051551305681
ACH-000116,-0.321190294381
ACH-000118,-0.0269962973662
ACH-000120,-0.424678816981
ACH-000123,-0.20212495998500002
ACH-000127,-0.207526610708
ACH-000128,-0.337866970366
ACH-000132,-0.197198404705
ACH-000133,-0.208524171386
ACH-000137,-0.291693678552
ACH-000138,-0.092757819318
ACH-000142,-0.324751738606
ACH-000143,-0.291049340817
ACH-000146,-0.20734980421500002
ACH-000148,-0.360543991149
ACH-000150,-0.14342125201300002
ACH-000152,-0.22372589953699998
ACH-000153,-0.14427842202500002
ACH-000159,-0.21845065050299997
ACH-000160,-0.172100635423
ACH-000163,0.0158129037417
ACH-000167,0.41478282633599994
ACH-000168,-0.243310671135
ACH-000169,-0.193049678994
ACH-000178,-0.35450182714199996
ACH-000182,-0.245169906688
ACH-000183,-0.0242313198679
ACH-000188,-0.17523786795899998
ACH-000189,-0.49855929890199996
ACH-000190,-0.137189293484
ACH-000198,-0.347191749968
ACH-000204,-0.326537460462
ACH-000206,0.00189215723737
ACH-000207,0.0414233186826
ACH-000211,-0.373064366183
ACH-000215,-0.0789594298015
ACH-000221,-0.24171739277399998
ACH-000222,0.114076164918
ACH-000223,-0.18514852764800002
ACH-000226,-0.0935050131715
ACH-000227,0.036920902752900005
ACH-000228,-0.146697617368
ACH-000231,-0.207672147821
ACH-000232,-0.232860300224
ACH-000233,-0.220688833217
ACH-000234,-0.18220865234
ACH-000235,-0.148094795011
ACH-000237,-0.40487458873000004
ACH-000238,-0.22714196371800002
ACH-000243,-0.260815728626
ACH-000244,-0.106978144529
ACH-000246,-0.292297009412
ACH-000248,-0.349013728927
ACH-000250,-0.317636361479
ACH-000251,-0.110896144453
ACH-000253,-0.275763802317
ACH-000255,-0.0489461740555
ACH-000256,0.0882512678431
ACH-000257,-0.18493215091899998
ACH-000258,-0.399267411984
ACH-000259,-0.20206562866799999
ACH-000260,-0.155916445923
ACH-000261,-0.09291807540449999
ACH-000262,0.028297560796599997
ACH-000263,-0.5557741103530001
ACH-000264,-0.257827771117
ACH-000265,-0.144755722916
ACH-000266,-0.362205929076
ACH-000272,-0.274468966566
ACH-000273,-0.42243933517800003
ACH-000274,-0.312405127761
ACH-000277,-0.267308538849
ACH-000278,-0.188531928418
ACH-000279,-0.176760218475
ACH-000280,-0.192525860515
ACH-000281,-0.292473686678
ACH-000288,-0.08262876137289998
ACH-000291,-0.108244496587
ACH-000293,-0.357301360097
ACH-000294,-0.21370648915600002
ACH-000295,-0.273540067303
ACH-000296,-0.0879334352094
ACH-000302,-0.129150386945
ACH-000304,-0.346014943892
ACH-000307,-0.264258218167
ACH-000308,-0.224499547606
ACH-000310,0.157498807107
ACH-000311,-0.41576352221699997
ACH-000312,-0.187028828105
ACH-000315,-0.146968502971
ACH-000316,0.0995223858366
ACH-000317,0.0524145265749
ACH-000318,-0.244412296344
ACH-000319,-0.153716292121
ACH-000320,-0.24273027618299997
ACH-000322,-0.08972025436730001
ACH-000323,-0.0948880692274
ACH-000324,-0.220879584711
ACH-000329,-0.133755624488
ACH-000330,-0.261446358312
ACH-000331,-0.135056108333
ACH-000332,-0.310661764711
ACH-000334,0.323427649846
ACH-000335,-0.171873639717
ACH-000336,0.180672256186
ACH-000337,-0.46984568721000003
ACH-000339,-0.296321713848
ACH-000341,-0.119160298124
ACH-000348,-0.199891069481
ACH-000350,-0.283183918491
ACH-000352,-0.039794900800600004
ACH-000356,-0.46157167412100003
ACH-000361,-0.41444541681599995
ACH-000362,-0.171374018913
ACH-000363,-0.33399890970199997
ACH-000364,-0.22814101618500002
ACH-000365,-0.236075556196
ACH-000366,-0.11910767514000001
ACH-000368,-0.0795333695307
ACH-000374,-0.162697446027
ACH-000375,-0.17975630618000002
ACH-000376,-0.243625422868
ACH-000381,-0.13578323354
ACH-000383,-0.213802635037
ACH-000387,-0.05615348499009999
ACH-000389,-0.317511901149
ACH-000390,-0.169568223196
ACH-000393,-0.377676484901
ACH-000395,-0.190386623859
ACH-000397,-0.330696134659
ACH-000401,-0.154658161373
ACH-000402,-0.5895044184089999
ACH-000403,-0.48392594183999993
ACH-000404,-0.193376781796
ACH-000406,-0.238051617847
ACH-000407,-0.309745274997
ACH-000408,-0.278024502925
ACH-000410,-0.0801562598713
ACH-000411,-0.250723389681
ACH-000414,-0.155492564227
ACH-000415,-0.283937161853
ACH-000416,-0.35867200878600003
ACH-000420,-0.377234790229
ACH-000421,-0.173824690137
ACH-000424,-0.0795656673411
ACH-000425,-0.296760760497
ACH-000426,-0.00274011232846
ACH-000427,-0.306484374644
ACH-000433,-0.10564317105599999
ACH-000436,-0.330720899905
ACH-000444,-0.185672579661
ACH-000445,-0.313989915244
ACH-000448,-0.29204637041700005
ACH-000450,-0.15823693362400001
ACH-000452,-0.44315309164
ACH-000454,-0.0245665161326
ACH-000458,-0.289208828109
ACH-000459,0.0155984968443
ACH-000460,-0.24495804738200003
ACH-000461,0.09021617666279999
ACH-000463,-0.32063278676600004
ACH-000464,-0.156938400604
ACH-000466,-0.23457976402199998
ACH-000467,-0.265803370706
ACH-000468,-0.261712222103
ACH-000469,-0.227814292788
ACH-000470,-0.315727784089
ACH-000471,-0.272135576073
ACH-000472,-0.205350157991
ACH-000473,-0.20811703918699997
ACH-000475,-0.227397450566
ACH-000476,-0.24008438105500002
ACH-000477,-0.179842202693
ACH-000480,-0.44908789284199996
ACH-000481,-0.20263281246399997
ACH-000483,-0.247676569705
ACH-000484,-0.182973242348
ACH-000485,-0.141225828741
ACH-000486,-0.0123192291511
ACH-000487,-0.14455717418199998
ACH-000488,-0.289828481943
ACH-000490,-0.339786603356
ACH-000491,-0.44180736769100004
ACH-000495,-0.0897698800529
ACH-000496,-0.21596249228599998
ACH-000499,0.12745178578500002
ACH-000500,-0.602335940773
ACH-000502,-0.166785934084
ACH-000503,-0.42301382295199996
ACH-000505,-0.11350458256899999
ACH-000507,-0.317373563594
ACH-000510,-0.17422864921300002
ACH-000511,-0.0553070738631
ACH-000512,-0.198606276674
ACH-000516,-0.0564514436594
ACH-000517,-0.127992071604
ACH-000518,-0.336572536797
ACH-000520,-0.294404376619
ACH-000521,-0.34505093926299996
ACH-000522,-0.26765930030499996
ACH-000524,-0.317959299538
ACH-000527,-0.18642734935
ACH-000528,-0.212126991752
ACH-000537,-0.25136263029100003
ACH-000541,-0.066440126262
ACH-000542,-0.24473825847199998
ACH-000544,-0.04281063279590001
ACH-000545,-0.14191921243
ACH-000547,-0.306167198316
ACH-000548,-0.174344058483
ACH-000549,-0.0873020290063
ACH-000550,-0.381477307149
ACH-000552,-0.351425735904
ACH-000556,-0.12473401279999999
ACH-000557,-0.20036781772700002
ACH-000570,-0.191904908237
ACH-000571,-0.21585163682599998
ACH-000573,-0.257234682502
ACH-000576,-0.39850548114100004
ACH-000580,-0.30607639596999997
ACH-000584,-0.190822346193
ACH-000585,-0.30357376692899996
ACH-000588,-0.0633890289881
ACH-000589,-0.165418710996
